,bradn,mile,name,fuel,price,year,model,location
3076,BMW,200.0,5시리즈 (G30),디젤,0.0,2021,523d M 스포츠,서울
3077,벤츠,142919.0,C-클래스 W204,디젤,1030.0,2013,C220 CDI,경기
3078,BMW,19326.0,5시리즈 (G30),가솔린,4090.0,2019,530i xDrive 럭셔리 플러스,경기
3079,BMW,48587.0,3시리즈 (F30),디젤,3000.0,2018,320d M 스포츠,경기
3080,미니,5568.0,쿠퍼 S 클럽맨,가솔린,4050.0,2021,기본형,서울
3081,벤츠,18950.0,S-클래스 W222,가솔린,16343.0,2020,S560L 4MATIC,부산
3082,아우디,150942.0,A7,가솔린,2270.0,2013,3.0 TFSI 콰트로 프레스티지,경기
3083,포르쉐,120900.0,뉴 카이엔,디젤,3290.0,2011,3.0 디젤,경기
3084,아우디,26963.0,A7 (4K),가솔린,6890.0,2020,55 TFSI 콰트로 프리미엄,경기
3085,BMW,43910.0,7시리즈 (G11),디젤,10300.0,2020,730Ld xDrive M 스포츠,서울
3086,포르쉐,115799.0,뉴 카이엔,디젤,6499.0,2016,4.2 S 디젤,서울
3087,폭스바겐,42586.0,티구안 2세대,디젤,3170.0,2018,2.0 TDI 4모션 프레스티지,경기
3088,BMW,37140.0,7시리즈 (G11),디젤,7290.0,2018,740d xDrive M 스포츠,서울
3089,BMW,93542.0,5시리즈 (F10),디젤,2590.0,2016,520d M 에어로 다이나믹,부산
3090,포르쉐,54650.0,뉴 카이엔,가솔린,5990.0,2013,4.8 GTS,경기
3091,BMW,23675.0,X7 (G07),가솔린,11450.0,2020,xDrive 40i 디자인 퓨어 엑셀런스 6인승,서울
3092,벤츠,125937.0,C-클래스 W204,가솔린,990.0,2012,C200 CGI 아방가르드,울산
3093,미니,88462.0,쿠퍼 S 로드스터,가솔린,1580.0,2015,1.6,경기
3094,랜드로버,88484.0,디스커버리 스포츠,디젤,3080.0,2018,2.0 TD4 HSE 럭셔리,경기
3095,폭스바겐,58124.0,더 뉴 파사트,가솔린,1920.0,2018,2.0 TSI,경기
3096,BMW,188979.0,X6 (E71),디젤,1970.0,2010,30d,울산
3097,벤츠,98600.0,M-클래스 W166,디젤,3180.0,2015,ML350 블루텍 4MATIC,인천
3098,벤츠,155800.0,E-클래스 W213,가솔린,3750.0,2017,E300 아방가르드,인천
3099,벤츠,125400.0,GLE-클래스 W166,디젤,3980.0,2016,GLE350 d 4MATIC,인천
3100,지프,186500.0,컴패스,가솔린,399.0,2008,2.4 리미티드,인천
3101,캐딜락,47100.0,ATS,가솔린,1699.0,2015,2.0 쿠페,인천
3102,아우디,176800.0,A5,디젤,1180.0,2013,2.0 TDI 콰트로 다이나믹 스포츠백,인천
3103,벤츠,68600.0,E-클래스 W213,디젤,4299.0,2017,E220d 익스클루시브,인천
3104,재규어,164400.0,All New XJ,가솔린,1350.0,2011,5.0 프리미엄 럭셔리 LWB,인천
3105,벤츠,166850.0,S-클래스 W222,가솔린,5990.0,2015,S600L,경기
3106,벤츠,134460.0,S-클래스 W222,디젤,7690.0,2018,S350 d 4MATIC,대구
3107,캐딜락,64988.0,CT6,가솔린,3780.0,2018,3.6 프리미엄 AWD,경기
3108,폭스바겐,14201.0,아테온,디젤,4330.0,2020,2.0 TDI 프레스티지 4모션,경기
3109,랜드로버,88856.0,레인지로버 벨라,디젤,5550.0,2018,2.0 D240 S,경기
3110,랜드로버,72233.0,레인지로버 4세대,디젤,7590.0,2016,4.4 SDV8 Vogue SE 디젤,경기
3111,재규어,15000.0,E-PACE,가솔린,3580.0,2018,P250 R-다이나믹 SE,경기
3112,포르쉐,151970.0,파나메라,가솔린,3590.0,2011,3.6 2WD,경기
3113,지프,84424.0,컴패스,가솔린,1050.0,2013,2.4 리미티드,경기
3114,벤츠,2199.0,AMG GT,가솔린,21700.0,2021,4도어 63 S 4MATIC+,경기
3115,아우디,141354.0,뉴 A4,디젤,1220.0,2015,30 TDI,경기
3116,미니,65605.0,쿠퍼,가솔린,2120.0,2016,5도어 블랙 수트 에디션,경기
3117,마세라티,11905.0,기블리,가솔린,7120.0,2019,3.0,경기
3118,포르쉐,97744.0,마칸,디젤,5150.0,2015,3.0 S 디젤,경기
3119,포드,122257.0,익스플로러,가솔린,2250.0,2016,2.3 리미티드 4WD,경기
3120,아우디,154982.0,뉴 A6,디젤,1189.0,2014,2.0 TDI,경기
3121,폭스바겐,137766.0,시로코,가솔린,1699.0,2013,2.0 TSI R,부산
3122,포르쉐,11000.0,카이엔 (PO536),가솔린+전기,15940.0,2021,3.0 E-하이브리드,대구
3123,랜드로버,88484.0,디스커버리 스포츠,디젤,3080.0,2018,2.0 TD4 HSE 럭셔리,경기
3124,벤츠,311818.0,S-클래스 W221,디젤,840.0,2008,S320 CDI,서울
3125,BMW,108441.0,5시리즈 (G30),가솔린,3690.0,2017,530i xDrive M 스포츠,전북
3126,캐딜락,31146.0,CT6,가솔린,5475.0,2019,3.6 플래티넘 AWD,경기
3127,벤츠,111380.0,S-클래스 W222,가솔린,5090.0,2014,S500L,경기
3128,캐딜락,64988.0,CT6,가솔린,3780.0,2018,3.6 프리미엄 AWD,경기
3129,폭스바겐,14201.0,아테온,디젤,4330.0,2020,2.0 TDI 프레스티지 4모션,경기
3130,랜드로버,88856.0,레인지로버 벨라,디젤,5550.0,2018,2.0 D240 S,경기
3131,포르쉐,96305.0,파나메라,가솔린,4390.0,2012,3.6 AWD,경기
3132,랜드로버,72233.0,레인지로버 4세대,디젤,7590.0,2016,4.4 SDV8 Vogue SE 디젤,경기
3133,BMW,50400.0,5시리즈 (G30),디젤,3950.0,2018,520d 럭셔리 스페셜 에디션,경기
3134,재규어,91504.0,All New XJ,가솔린,2100.0,2011,5.0 포트폴리오 LWB,서울
3135,포르쉐,86748.0,카이맨,가솔린,2990.0,2007,S 3.4,서울
3136,아우디,118447.0,뉴 A8,가솔린,1860.0,2011,3.0 TFSI 콰트로,서울
3137,BMW,132503.0,6시리즈 (E63),가솔린,790.0,2004,650i 쿠페,인천
3138,BMW,124201.0,5시리즈 (F10),가솔린,2100.0,2011,550i xDrive,경기
3139,BMW,110844.0,3시리즈 (F30),디젤,1759.0,2017,320d,경기
3140,벤츠,86112.0,C-클래스 W204,가솔린,3580.0,2012,C63 AMG 세단,경기
3141,벤츠,158658.0,S-클래스 W221,가솔린,1590.0,2008,S600L,경기
3142,재규어,151319.0,New XF,디젤,999.0,2013,2.2D 럭셔리,경기
3143,포르쉐,149086.0,마칸,가솔린,5399.0,2015,3.6 터보,경기
3144,인피니티,61819.0,Q30,가솔린,1899.0,2017,2.0 프리미엄 시티 블랙,경기
3145,BMW,15800.0,5시리즈 (G30),가솔린,5290.0,2020,530i 럭셔리 플러스,경기
3146,BMW,98058.0,5시리즈 (G30),디젤,3790.0,2017,520d M 스포츠 플러스,대구
3147,아우디,130712.0,뉴 A4,디젤,1080.0,2014,2.0 TDI 콰트로,부산
3148,크라이슬러,166072.0,300C,가솔린,420.0,2010,2.7 시그니처,충남
3149,벤츠,208000.0,S-클래스 W222,가솔린,1349.0,2008,S500L 4MATIC,인천
3150,벤츠,82691.0,E-클래스 W213,가솔린,4390.0,2017,E300 익스클루시브,경기
3151,아우디,90870.0,뉴 A8,가솔린,3900.0,2014,4.0 TFSI 콰트로 LWB,경기
3152,벤츠,12919.0,C-클래스 W205,디젤,4850.0,2019,C220 d 4MATIC 쿠페,경기
3153,BMW,130000.0,7시리즈 (F01),가솔린,1430.0,2009,750Li,경기
3154,렉서스,26710.0,뉴 ES300h,가솔린+전기,3570.0,2018,슈프림,경기
3155,험머,193926.0,H3,가솔린,2110.0,2008,3.7,경기
3156,벤츠,144854.0,S-클래스 W222,가솔린,5430.0,2015,S500L 4MATIC,경기
3157,아우디,155400.0,뉴 A6,디젤,2090.0,2016,40 TDI 콰트로 프리미엄,부산
3158,링컨,59000.0,MKX 2세대,가솔린,2499.0,2016,2.7 AWD,경기
3159,캐딜락,267000.0,에스컬레이드,가솔린+LPG,1550.0,2007,6.2,인천
3160,크라이슬러,56797.0,퍼시피카,가솔린,3650.0,2017,3.6L V6,경기
3161,아우디,241958.0,뉴 A8,가솔린,1500.0,2011,3.0 TFSI 콰트로 LWB,서울
3162,재규어,91455.0,XE,디젤,1700.0,2016,20d R스포츠,경기
3163,BMW,126418.0,5시리즈 (F10),디젤,1420.0,2012,520d,경기
3164,포드,205668.0,뉴 토러스,가솔린,490.0,2013,2.0 Limited 에코부스트,인천
3165,지프,37343.0,레니게이드,가솔린,2030.0,2017,2.4 론지튜드,부산
3166,시트로엥,13678.0,C4 칵투스,디젤,1830.0,2019,1.5 BlueHDi 샤인,부산
3167,BMW,23058.0,M2 (F87),가솔린,4850.0,2017,M2 쿠페 M 퍼포먼스 스티어링 휠 에디션,충북
3168,벤틀리,47043.0,컨티넨탈 GT 2세대,가솔린,17200.0,2016,4.0 GT S,광주
3169,크라이슬러,56797.0,퍼시피카,가솔린,3650.0,2017,3.6L V6,경기
3170,벤츠,13463.0,S-클래스 W222,디젤,11700.0,2020,S350 d 4MATIC AMG Line,서울
3171,벤츠,19678.0,E-클래스 W213,디젤,4850.0,2018,E220d 4MATIC 익스클루시브,경기
3172,랜드로버,123785.0,디스커버리 스포츠,디젤,2650.0,2018,2.0 TD4 HSE 럭셔리,충남
3173,벤츠,153000.0,S-클래스 W222,디젤,5450.0,2016,S350 d 4MATIC,충남
3174,포르쉐,63058.0,박스터,가솔린,6850.0,2013,S 3.4,충남
3175,벤츠,97497.0,S-클래스 W222,가솔린,6950.0,2016,S400L 4MATIC,충남
3176,볼보,79582.0,XC90 2세대,디젤,6250.0,2018,D5 인스크립션,충남
3177,벤츠,13000.0,G-클래스 W463,가솔린,23300.0,2016,G500,경기
3178,지프,37343.0,레니게이드,가솔린,2030.0,2017,2.4 론지튜드,부산
3179,시트로엥,13678.0,C4 칵투스,디젤,1830.0,2019,1.5 BlueHDi 샤인,부산
3180,아우디,158077.0,뉴 A6,디젤,1310.0,2014,2.0 TDI 다이나믹,경기
3181,아우디,151894.0,뉴 A6,디젤,1940.0,2016,35 TDI 프리미엄,경기
3182,벤츠,108620.0,CLA-클래스 C117,디젤,1960.0,2016,CLA200 d,경기
3183,아우디,106182.0,A7,디젤,2360.0,2014,3.0 TDI 콰트로 엔트리,경기
3184,BMW,125612.0,7시리즈 (G11),디젤,5300.0,2016,730Ld xDrive,전북
3185,BMW,118000.0,5시리즈 GT (F07),가솔린,1450.0,2011,GT xDrive,대전
3186,BMW,207696.0,5시리즈 (F10),디젤,1099.0,2012,520d,대구
3187,아우디,128219.0,A7,디젤,3399.0,2016,50 TDI 콰트로 프리미엄,부산
3188,포르쉐,32000.0,마칸,디젤,7490.0,2017,3.0 S 디젤,경기
3189,미니,58450.0,쿠퍼,가솔린,1899.0,2015,5도어 HIGH,경기
3190,포드,104109.0,익스플로러,가솔린,1680.0,2014,3.5 리미티드 4WD,경기
3191,BMW,187195.0,5시리즈 (F10),가솔린,1999.0,2016,528i M 에어로 다이나믹,경기
3192,BMW,118447.0,7시리즈 (F01),가솔린,2899.0,2013,750Li xDrive,경기
3193,BMW,108707.0,X4 (F26),디젤,3180.0,2017,xDrive20d SAC 에디션,경기
3194,지프,91000.0,그랜드 체로키,가솔린,3650.0,2019,3.6 오버랜드,전남
3195,푸조,64541.0,5008 2세대,디젤,2950.0,2018,2.0 BlueHDi GT,전남
3196,BMW,239000.0,7시리즈 (G11),디젤,4290.0,2016,730Ld xDrive,전남
3197,닷지,138625.0,챌린저,가솔린,3400.0,2014,3.6,대전
3198,벤츠,103561.0,S-클래스 W221,가솔린,1990.0,2010,S500L,부산
3199,벤츠,139776.0,M-클래스 W166,가솔린,2599.0,2015,ML350,대구
3200,벤츠,61000.0,S-클래스 W222,가솔린,6890.0,2015,S500L 4MATIC,전북
3201,벤츠,44030.0,CLS-클래스 C257,가솔린,8100.0,2019,CLS450 4MATIC AMG Line,대구
3202,벤츠,35500.0,S-클래스 W222,가솔린,11600.0,2017,S63 AMG 4MATIC 쿠페,대구
3203,지프,12880.0,그랜드 체로키,가솔린,5099.0,2020,3.6 서밋,대구
3204,벤츠,11139.0,S-클래스 W222,가솔린,18999.0,2020,마이바흐 S560 4MATIC,대구
3205,BMW,113062.0,7시리즈 (F01),가솔린,1899.0,2011,750Li,대구
3206,벤츠,179994.0,E-클래스 W212,가솔린,770.0,2010,E350,인천
3207,인피니티,104824.0,Q70,가솔린,1470.0,2014,3.7 AWD,경기
3208,BMW,7651.0,X5M (G05),가솔린,13900.0,2021,4.4 컴페티션,경남
3209,캐딜락,166812.0,에스컬레이드,가솔린,1920.0,2011,6.2,경기
3210,쉐보레,62800.0,서버밴,가솔린,5960.0,2017,5.3,경기
3211,벤츠,55470.0,C-클래스 W205,가솔린,4270.0,2017,C200 카브리올레,경기
3212,도요타,70333.0,86,가솔린,2090.0,2013,2.0,경기
3213,포드,156413.0,익스플로러,가솔린,1530.0,2015,3.5 리미티드 4WD,인천
3214,포드,98153.0,익스플로러,가솔린,2850.0,2018,2.3 리미티드 4WD,인천
3215,포드,46725.0,머스탱,가솔린,2870.0,2017,쿠페,인천
3216,벤츠,89000.0,E-클래스 W212,가솔린,3690.0,2016,E400 카브리올레,대전
3217,벤츠,46713.0,E-클래스 W213,가솔린,7660.0,2019,E53 AMG 4MATIC+,경기
3218,벤츠,298013.0,E-클래스 W210,가솔린,299.0,2001,E240,대구
3219,벤츠,69764.0,CLS-클래스 C257,디젤,7240.0,2019,CLS400d 4MATIC AMG Line,경기
3220,렉서스,150044.0,IS250,가솔린,1120.0,2013,2.5 프리미엄,경기
3221,BMW,193544.0,7시리즈 (F01),가솔린,1370.0,2011,750Li,대구
3222,인피니티,104824.0,Q70,가솔린,1470.0,2014,3.7 AWD,경기
3223,폭스바겐,302805.0,뉴 투아렉,디젤,1690.0,2011,V6 3.0 TDI 블루모션,대구
3224,벤츠,122000.0,E-클래스 W213,가솔린,3990.0,2017,E300 4MATIC 익스클루시브,충북
3225,벤츠,170000.0,S-클래스 W222,디젤,4690.0,2014,S350L 블루텍,전북
3226,도요타,70333.0,86,가솔린,2090.0,2013,2.0,경기
3227,포르쉐,133371.0,파나메라,가솔린,6220.0,2013,4.8 GTS,경기
3228,벤츠,46713.0,E-클래스 W213,가솔린,7660.0,2019,E53 AMG 4MATIC+,경기
3229,벤츠,142925.0,S-클래스 W221,가솔린+CNG,1650.0,2007,S350L,대전
3230,링컨,114814.0,뉴 MKS,가솔린,1290.0,2015,3.7,경기
3231,벤츠,69764.0,CLS-클래스 C257,디젤,7240.0,2019,CLS400d 4MATIC AMG Line,경기
3232,아우디,55718.0,S6,가솔린,3590.0,2013,4.0 TFSI 콰트로,경기
3233,벤츠,53500.0,E-클래스 W213,디젤,5220.0,2019,E220d 4MATIC 익스클루시브,경기
3234,아우디,79097.0,S8,가솔린,4384.0,2013,4.0 TFSI 콰트로,경기
3235,포르쉐,133371.0,파나메라,가솔린,6220.0,2013,4.8 GTS,경기
3236,아우디,100335.0,뉴 A8,가솔린,920.0,2007,4.2 FSI 콰트로 LWB,경기
3237,닛산,177725.0,큐브,가솔린,399.0,2006,1.4,경기
3238,캐딜락,20829.0,에스컬레이드,가솔린,7350.0,2019,6.2,경기
3239,벤츠,101008.0,GLC-클래스 X253,디젤,3299.0,2016,GLC220 d 4MATIC,경기
3240,캐딜락,73000.0,올 뉴 SRX,가솔린,1333.0,2010,3.0 Premium,대구
3241,지프,57000.0,그랜드 체로키,디젤,4050.0,2018,3.0 디젤 오버랜드서밋,대구
3242,크라이슬러,236455.0,더 뉴 300C,디젤,970.0,2014,3.0 디젤,경남
3243,벤츠,184000.0,E-클래스 W212,디젤,1750.0,2014,E220 CDI 아방가르드,대전
3244,재규어,96431.0,New XF,디젤,1390.0,2015,2.2D 럭셔리,경기
3245,벤츠,192186.0,S-클래스 W221,가솔린,890.0,2008,S550V,경기
3246,벤츠,64297.0,E-클래스 W213,가솔린,4590.0,2017,E300 4MATIC AMG Line,경기
3247,닛산,80775.0,프론티어,가솔린,2500.0,2013,4.0 2WD,경기
3248,벤츠,92000.0,GLA-클래스 X156,가솔린,3080.0,2018,GLA45 AMG 4MATIC,서울
3249,아우디,25000.0,Q3 (F3),디젤,3999.0,2020,35 TDI 프리미엄,서울
3250,벤츠,94000.0,S-클래스 W222,가솔린,7700.0,2015,마이바흐 S500,서울
3251,BMW,4000.0,X1 (F48),가솔린,4070.0,2021,xDrive 20i xLine,서울
3252,벤츠,202883.0,S-클래스 W221,가솔린,2299.0,2008,S63 AMG,경기
3253,랜드로버,46000.0,레인지로버 스포츠 2세대,디젤,7900.0,2017,3.0 SDV6 AB 다이나믹,서울
3254,인피니티,155921.0,M37,가솔린,600.0,2011,스탠다드,경기
3255,벤츠,122784.0,GLE-클래스 W166,가솔린,5500.0,2016,AMG GLE63 4MATIC,경기
3256,랜드로버,176821.0,레인지로버 이보크,디젤,1680.0,2012,2.2 SD4 프레스티지,경기
3257,아우디,187495.0,뉴 A6,디젤,1050.0,2013,2.0 TDI 다이나믹,경기
3258,아우디,172277.0,뉴 A6,디젤,1040.0,2014,2.0 TDI 다이나믹,경기
3259,벤츠,66000.0,S-클래스 W222,가솔린,8800.0,2016,S63 AMG 4MATIC 쿠페,경기
3260,포드,129296.0,익스플로러 스포츠트랙,가솔린,1730.0,2007,4.0 4X4,부산
3261,벤츠,4732.0,GLC-클래스 X253,디젤,6890.0,2020,GLC220 d 4MATIC 쿠페,대전
3262,벤츠,124000.0,GLE-클래스 W166,디젤,4390.0,2016,GLE350 d 4MATIC 프리미엄,경북
3263,벤츠,38712.0,E-클래스 W213,가솔린,4590.0,2019,E300 AMG Line,경기
3264,아우디,205405.0,A7,디젤,1690.0,2013,3.0 TDI 콰트로 다이나믹,경기
3265,BMW,143982.0,5시리즈 (F10),디젤,1880.0,2015,520d xDrive,경기
3266,링컨,96936.0,뉴 MKZ,가솔린,1150.0,2015,2.0,경기
3267,BMW,149125.0,5시리즈 (F10),가솔린,980.0,2011,528i,경기
3268,폭스바겐,178180.0,더 비틀,디젤,930.0,2015,2.0 TDI 프리미엄,경기
3269,폭스바겐,186603.0,페이톤,가솔린,330.0,2006,V6 3.2 NWB,경기
3270,마세라티,153973.0,기블리,가솔린,3090.0,2014,3.0,경기
3271,랜드로버,99236.0,디스커버리 4,디젤,3350.0,2013,3.0 SDV6 SE,경기
3272,마세라티,58340.0,콰트로포르테,가솔린,3390.0,2014,S Q4 3.0 V6,경기
3273,캐딜락,98053.0,에스컬레이드,가솔린,5390.0,2015,6.2 ESV,경기
3274,링컨,257421.0,MKS,가솔린,380.0,2010,3.7,대전
3275,도요타,90400.0,뉴 캠리,가솔린+전기,1130.0,2012,하이브리드 XLE,서울
3276,BMW,9483.0,4시리즈 (F32),디젤,3750.0,2020,420d 럭셔리 그란쿠페,경기
3277,BMW,172791.0,6시리즈 (F12),디젤,2950.0,2013,640d xDrive 그란쿠페,경기
3278,BMW,37477.0,3시리즈 (G20),가솔린,4800.0,2019,330i M 스포츠,경기
3279,BMW,8255.0,4시리즈 (G22),가솔린,5350.0,2021,420i M 스포츠 쿠페,경기
3280,BMW,4374.0,3시리즈 (G20),가솔린,4100.0,2021,320i,경기
3281,BMW,5444.0,X4M (G02),가솔린,9000.0,2021,3.0 컴패티션 카본패키지,경기
3282,BMW,10191.0,3시리즈 (G20),가솔린+전기,5100.0,2021,330e M 스포츠,경기
3283,BMW,19417.0,5시리즈 (G30),가솔린,5730.0,2019,530i xDrive M 스포츠 플러스,경기
3284,포르쉐,67013.0,파나메라,가솔린,5750.0,2012,4.8 터보,경기
3285,벤츠,154910.0,S-클래스 W222,디젤,5650.0,2016,S350L d 4MATIC,경기
3286,벤츠,64297.0,E-클래스 W213,가솔린,4590.0,2017,E300 4MATIC AMG Line,경기
3287,닛산,80775.0,프론티어,가솔린,2500.0,2013,4.0 2WD,경기
3288,미니,140000.0,쿠퍼 S 클럽맨,가솔린,1090.0,2009,기본형,경기
3289,벤츠,227435.0,S-클래스 W221,가솔린,1050.0,2008,S550 4MATIC,경기
3290,BMW,173828.0,7시리즈 (F01),디젤,1980.0,2011,730Ld,경기
3291,BMW,85000.0,M5 (F10),가솔린,5590.0,2016,M5 세단 컴페티션 에디션,경기
3292,벤츠,140000.0,E-클래스 W213,디젤,3299.0,2017,E220d 익스클루시브,대구
3293,BMW,176000.0,5시리즈 GT (F07),가솔린,1299.0,2011,GT,대구
3294,렉서스,154426.0,LS460L,가솔린,1490.0,2012,5인승,경기
3295,크라이슬러,74282.0,300C,디젤,950.0,2010,3.0 디젤,경기
3296,포드,151198.0,S-MAX,디젤,690.0,2008,2.0,경기
3297,벤츠,79751.0,E-클래스 W213,디젤,4390.0,2018,E220d 익스클루시브,부산
3298,BMW,29473.0,5시리즈 (F10),가솔린,2890.0,2015,528i,부산
3299,폭스바겐,186548.0,페이톤,가솔린,1690.0,2014,V8 4.2 LWB,경기
3300,폭스바겐,132613.0,뉴 제타,디젤,1050.0,2016,2.0 TDI 블루모션 프리미엄,경기
3301,아우디,161061.0,뉴 A8,디젤,3890.0,2016,50 TDI 콰트로,경기
3302,재규어,22990.0,XF (X260),디젤,3790.0,2019,20d 포트폴리오 AWD,경기
3303,BMW,52560.0,3시리즈 GT (F34),디젤,3099.0,2017,GT 320d 럭셔리,경기
3304,인피니티,51002.0,QX60,가솔린,2640.0,2016,3.5 AWD,경기
3305,BMW,16420.0,3시리즈 (F30),가솔린,3250.0,2018,320i M 스포츠,경기
3306,BMW,12366.0,M8 (G15),가솔린,16700.0,2020,M8 그란쿠페 컴페티션,광주
3307,벤츠,173185.0,M-클래스 W166,디젤,2090.0,2013,ML250 블루텍 4MATIC,대구
3308,BMW,96281.0,5시리즈 (F10),디젤,2950.0,2016,520d xDrive M 에어로 다이나믹,경기
3309,아우디,168558.0,A7,가솔린,1690.0,2012,3.0 TFSI 콰트로 엔트리,대구
3310,쉐보레,293320.0,아발란치,가솔린,999.0,2003,5.3,대구
3311,아우디,207891.0,A5,가솔린,990.0,2010,2.0 TFSI 카브리올레,대구
3312,BMW,96363.0,7시리즈 (F01),가솔린,1980.0,2010,740i M 스포츠,대구
3313,캐딜락,33605.0,XT5,가솔린,3890.0,2019,3.6 플래티넘 AWD,경기
3314,미니,101649.0,쿠퍼 SD 컨트리맨,디젤,1460.0,2014,ALL4,서울
3315,BMW,76452.0,7시리즈 (F01),가솔린,3950.0,2014,750Li xDrive 인디비주얼,경기
3316,벤츠,231219.0,SEL/SEC,가솔린,1500.0,1990,300SEL,부산
3317,벤츠,255217.0,E-클래스 W210,가솔린,400.0,1996,E200,부산
3318,BMW,65602.0,X4 (F26),디젤,3700.0,2017,xDrive20d,부산
3319,BMW,65602.0,X4 (F26),디젤,3700.0,2017,xDrive20d,부산
3320,BMW,96281.0,5시리즈 (F10),디젤,2950.0,2016,520d xDrive M 에어로 다이나믹,경기
3321,벤츠,128947.0,E-클래스 W212,디젤,1949.0,2014,E220 CDI 아방가르드,대구
3322,벤츠,56683.0,E-클래스 W212,가솔린,2899.0,2015,E300 아방가르드,대구
3323,벤츠,132104.0,S-클래스 W222,가솔린,5990.0,2016,S400L 4MATIC,대전
3324,랜드로버,128416.0,레인지로버 스포츠,디젤,2890.0,2013,3.0 SDV6,경기
3325,캐딜락,33605.0,XT5,가솔린,3890.0,2019,3.6 플래티넘 AWD,경기
3326,포드,21592.0,머스탱,가솔린,2320.0,2020,GT 쿠페,경기
3327,벤츠,97314.0,S-클래스 W222,가솔린,6800.0,2015,S600L,경기
3328,미니,76000.0,쿠퍼 S 컨트리맨,가솔린,2450.0,2015,JCW,제주
3329,BMW,89500.0,7시리즈 (G11),디젤,5290.0,2016,730Ld xDrive,경기
3330,벤츠,81405.0,S-클래스 W222,가솔린,10290.0,2017,마이바흐 S500 4MATIC,경기
3331,BMW,76452.0,7시리즈 (F01),가솔린,3950.0,2014,750Li xDrive 인디비주얼,경기
3332,포드,163490.0,익스플로러,가솔린+LPG,570.0,2003,Limited 4.0 4WD,대전
3333,벤츠,130000.0,C-클래스 W205,디젤,2380.0,2017,C220 d 아방가르드,대전
3334,벤츠,299717.0,S-클래스 W221,가솔린,879.0,2007,S550,대구
3335,벤츠,213000.0,S-클래스 W222,디젤,4390.0,2016,S350 d 4MATIC,대전
3336,크라이슬러,90000.0,더 뉴 300C,디젤,1580.0,2014,3.0 디젤,대전
3337,포드,108250.0,뉴 토러스,가솔린,555.0,2011,3.5 SEL,경북
3338,링컨,83000.0,뉴 MKX,가솔린,1490.0,2013,3.7 AWD,대전
3339,벤츠,95200.0,S-클래스 W222,가솔린,11880.0,2017,마이바흐 S600,대전
3340,BMW,58598.0,3시리즈 GT (F34),디젤,3230.0,2017,GT 320d 럭셔리,경기
3341,닷지,95888.0,매그넘,가솔린,940.0,2008,2.7,경기
3342,아우디,166242.0,A7,디젤,3240.0,2016,50 TDI 콰트로 프리미엄,경기
3343,벤츠,48087.0,S-클래스 W222,디젤,9700.0,2019,S350 d 4MATIC,경기
3344,폭스바겐,58799.0,뉴 티구안,디젤,1650.0,2015,2.0 TDI 컴포트,경기
3345,렉서스,19.0,ES300h 7세대,가솔린+전기,5950.0,2021,럭셔리 플러스,경기
3346,재규어,183914.0,New XF,디젤,990.0,2012,2.2D 럭셔리,대구
3347,포드,65385.0,F150,가솔린,5150.0,2014,6.2L,대구
3348,포르쉐,83007.0,뉴 카이엔,가솔린,3390.0,2011,4.8 S,서울
3349,벤츠,97314.0,S-클래스 W222,가솔린,6800.0,2015,S600L,경기
3350,지프,145948.0,랭글러 (TJ),가솔린,2500.0,2000,4.0,서울
3351,닛산,68128.0,쥬크,가솔린,1190.0,2014,1.6 SV,대구
3352,벤츠,108879.0,G-클래스 W463,디젤,8570.0,2013,G350 블루텍,경기
3353,스마트,36575.0,포투 쿠페 3세대,가솔린,1390.0,2015,1.0 패션,경기
3354,아우디,50420.0,뉴 A3,디젤,1600.0,2015,25 TDI 다이나믹 스포트백,서울
3355,볼보,85252.0,S90,가솔린,4390.0,2020,T5 인스크립션,부산
3356,쉐보레,35661.0,익스프레스밴,가솔린,3750.0,2014,5.3 AWD,부산
3357,BMW,57429.0,X6 (F16),디젤,5600.0,2017,xDrive 30d,부산
3358,아우디,72800.0,RS5,가솔린,3390.0,2013,4.2 FSI 콰트로,경기
3359,렉서스,265000.0,LS460,가솔린,599.0,2007,AWD,경기
3360,벤츠,100000.0,S-클래스 W221,가솔린,2850.0,2008,S63 AMG,경기
3361,랜드로버,112000.0,레인지로버 스포츠 2세대,디젤,4850.0,2014,3.0 SDV6 HSE 다이나믹,경기
3362,람보르기니,16407.0,우라칸,가솔린,27800.0,2019,LP640-4 퍼포만테,서울
3363,포르쉐,28099.0,카이엔 (PO536),가솔린,19900.0,2020,4.0 터보 쿠페,서울
3364,아우디,124312.0,뉴 A4,디젤,995.0,2012,2.0 TDI,대구
3365,BMW,35240.0,1시리즈 (F40),디젤,2650.0,2020,118d 스포츠,서울
3366,BMW,36449.0,5시리즈 (G30),가솔린,4290.0,2019,520i 럭셔리,경기
3367,렉서스,188000.0,LS500 5세대,가솔린,5990.0,2018,3.5 플래티넘 AWD,대전
3368,아우디,98800.0,뉴 A6,가솔린,890.0,2011,2.0 TFSI,인천
3369,아우디,98100.0,A5,디젤,1650.0,2013,2.0 TDI 콰트로 다이나믹 스포츠백,인천
3370,링컨,37350.0,MKX 2세대,가솔린,3150.0,2018,2.7 AWD,서울
3371,벤츠,100946.0,S-클래스 W222,가솔린,6720.0,2016,S500L 4MATIC,서울
3372,벤츠,113100.0,S-클래스 W222,디젤,8150.0,2018,S400L d 4MATIC,서울
3373,벤츠,29546.0,E-클래스 W213,가솔린,4170.0,2018,E200 아방가르드,서울
