,brand,mile,name,fuel,price,year,model,location
143,포르쉐,15890.0,파나메라 (971),가솔린,13500.0,2018,3.0 AWD,서울
144,지프,27017.0,레니게이드,디젤,2780.0,2019,2.0 디젤 리미티드 하이 AWD,경기
145,도요타,55197.0,86,가솔린,1630.0,2013,2.0,경기
146,지프,4135.0,글래디에이터 (JT),가솔린,6050.0,2020,3.6 루비콘,경기
147,미니,4363.0,쿠퍼,가솔린,3080.0,2020,HIGH,경기
148,미니,55004.0,쿠퍼 D,디젤,1480.0,2015,기본형,서울
149,BMW,14866.0,3시리즈 (G20),디젤,4050.0,2020,320d,경기
150,포르쉐,1100.0,718 박스터,가솔린,15600.0,2021,4.0 GTS,서울
151,포르쉐,500.0,911 (992),가솔린,24200.0,2021,카레라 4S 카브리올레,서울
152,미니,4363.0,쿠퍼,가솔린,3080.0,2020,HIGH,경기
153,벤츠,38413.0,C-클래스 W205,가솔린,4490.0,2017,C200 카브리올레,경기
154,지프,4135.0,글래디에이터 (JT),가솔린,6050.0,2020,3.6 루비콘,경기
155,미니,56726.0,쿠퍼 S 컨트리맨,가솔린,3370.0,2019,ALL4,경기
156,폭스바겐,67524.0,골프 7세대,디젤,1400.0,2014,2.0 TDI 프리미엄,대전
157,지프,27017.0,레니게이드,디젤,2780.0,2019,2.0 디젤 리미티드 하이 AWD,경기
158,포르쉐,11000.0,911 (992),가솔린,21500.0,2020,카레라 4S 카브리올레,경기
159,BMW,112968.0,3시리즈 (F30),디젤,1280.0,2016,320d,인천
160,벤츠,38413.0,C-클래스 W205,가솔린,4490.0,2017,C200 카브리올레,경기
161,미니,15779.0,쿠퍼 S 컨트리맨,가솔린,3899.0,2020,JCW,서울
162,지프,109602.0,랭글러 (JK),디젤,2360.0,2012,2.8 디젤 사하라 2도어,충남
163,푸조,40903.0,508 2세대,디젤,3250.0,2019,2.0 BlueHDi 라 프리미어,서울
164,캐딜락,84028.0,ATS,가솔린,1490.0,2015,2.0 프리미엄,경기
165,벤츠,131142.0,E-클래스 W212,가솔린,2380.0,2010,E63 AMG,대구
166,람보르기니,5700.0,우라칸,가솔린,41500.0,2020,에보 5.2 스파이더,서울
167,미니,137669.0,쿠퍼 S 클럽맨,가솔린,840.0,2010,기본형,서울
168,푸조,40903.0,508 2세대,디젤,3250.0,2019,2.0 BlueHDi 라 프리미어,서울
169,벤츠,66421.0,A-클래스 W176,디젤,1350.0,2013,A200 CDI,인천
170,미니,66934.0,쿠퍼 S 컨버터블,가솔린,2690.0,2016,기본형,경기
171,지프,47004.0,레니게이드,디젤,1950.0,2016,2.0 디젤 론지튜드 AWD,경기
172,렉서스,99313.0,뉴 GS250,가솔린,1800.0,2013,슈프림,대구
173,아우디,46578.0,Q3,디젤,2699.0,2015,35 TDI 콰트로 디자인라인,대구
174,미니,82000.0,쿠퍼 S,가솔린,930.0,2010,기본형,충북
175,미니,102652.0,쿠퍼 컨버터블,가솔린,1850.0,2018,기본형,경기
176,벤츠,66421.0,A-클래스 W176,디젤,1350.0,2013,A200 CDI,인천
177,미니,102197.0,쿠퍼 컨버터블,가솔린,1850.0,2018,기본형,경기
178,랜드로버,152626.0,프리랜더2,디젤,690.0,2009,2.2 TD4 HSE,광주
179,포르쉐,103710.0,911,가솔린,3333.0,2005,카레라 S,서울
180,미니,47965.0,쿠퍼 S 컨버터블,가솔린,3299.0,2019,JCW,경기
181,BMW,10980.0,M4 (F82),가솔린,7490.0,2020,M4 쿠페 컴패티션,충북
182,BMW,80223.0,3시리즈 (F30),디젤,1700.0,2015,320d 스포츠,경기
183,포르쉐,15527.0,718 박스터,가솔린,9900.0,2020,2.0,서울
184,캐딜락,67250.0,CTS 3세대,가솔린,2050.0,2015,2.0 프리미엄,경기
185,미니,120512.0,쿠퍼,가솔린,1120.0,2016,5도어 기본형,경기
