,brand,mile,name,fuel,price,year,model,location
534,아우디,3732.0,A6 (C8),디젤,4975.0,2021,40 TDI,부산
535,아우디,58094.0,SQ5,디젤,3100.0,2013,3.0 TDI 콰트로,부산
536,폭스바겐,152000.0,티구안,디젤,740.0,2011,2.0 TDI,대전
537,아우디,125386.0,Q5,디젤,1499.0,2012,3.0 TDI 콰트로,경기
538,폭스바겐,2237.0,아테온,디젤,4000.0,2020,2.0 TDI 프리미엄,경기
539,BMW,209584.0,3시리즈 (F30),디젤,870.0,2012,320d,경기
540,폭스바겐,13195.0,아테온,디젤,3910.0,2020,2.0 TDI 프리미엄,서울
541,폭스바겐,18309.0,아테온,디젤,3990.0,2020,2.0 TDI 프레스티지,서울
542,랜드로버,192000.0,디스커버리 3,디젤,1550.0,2008,2.7 TDV6 HSE,서울
543,벤츠,150176.0,E-클래스 W212,가솔린,1050.0,2010,E350,경기
544,벤츠,30693.0,EQC N293,전기,6500.0,2020,EQC400 4MATIC,경기
545,벤츠,97382.0,E-클래스 W212,디젤,2070.0,2014,E250 CDI 4MATIC,부산
546,BMW,17132.0,7시리즈 (G11),가솔린,10600.0,2021,740i M 스포츠,경기
547,폭스바겐,10046.0,아테온,디젤,4050.0,2020,2.0 TDI 프레스티지,부산
548,아우디,58094.0,SQ5,디젤,3100.0,2013,3.0 TDI 콰트로,부산
549,아우디,6400.0,A4 (B9),가솔린,3700.0,2020,40 TFSI,부산
550,폭스바겐,22064.0,더 뉴 파사트,가솔린,2310.0,2018,2.0 TSI,부산
551,아우디,3732.0,A6 (C8),디젤,4975.0,2021,40 TDI,부산
552,벤츠,189000.0,E-클래스 W212,가솔린,1100.0,2011,E300 아방가르드,서울
553,포드,134357.0,뉴 토러스,가솔린,560.0,2012,3.5 SHO 에코부스트,경기
554,랜드로버,23000.0,디펜더 (L663),디젤,6632.0,2020,110 D240 SE,인천
555,BMW,219787.0,5시리즈 (F10),디젤,920.0,2012,520d,부산
556,벤츠,124849.0,C-클래스 W204,디젤,1030.0,2013,C220 CDI 쿠페,경기
557,벤츠,124849.0,C-클래스 W204,디젤,1030.0,2013,C220 CDI 쿠페,경기
558,볼보,105498.0,S60,디젤,1390.0,2016,D3,경기
559,볼보,105498.0,S60,디젤,1390.0,2016,D3,경기
560,벤츠,93784.0,S-클래스 W222,가솔린,5300.0,2014,S500L,경기
561,벤츠,93784.0,S-클래스 W222,가솔린,5300.0,2014,S500L,경기
562,폭스바겐,135301.0,뉴 제타,디젤,550.0,2013,2.0 TDI,경기
563,도요타,10777.0,RAV4 5세대,가솔린,2900.0,2019,2.5 2WD,부산
564,크라이슬러,180000.0,300C,가솔린,230.0,2006,3.5,충남
565,볼보,76137.0,XC60 2세대,디젤,4880.0,2019,D5 인스크립션,경기
566,인피니티,165422.0,M35,가솔린,290.0,2007,3.5,서울
567,인피니티,104566.0,M37,가솔린,1180.0,2013,M37x AWD,경기
568,재규어,200000.0,All New XJ,디젤,1650.0,2012,3.0D 프리미엄 럭셔리 LWB,충북
569,BMW,115000.0,5시리즈,가솔린,820.0,2003,525i,경기
570,BMW,17000.0,5시리즈 (G30),디젤,4303.0,2021,523d M 스포츠,부산
571,벤츠,42805.0,B-클래스 W246,디젤,1580.0,2013,B200 CDI 블루이피션시 스포츠팩,경기
572,벤츠,42805.0,B-클래스 W246,디젤,1580.0,2013,B200 CDI 블루이피션시 스포츠팩,경기
573,아우디,110000.0,뉴 TT,가솔린,1400.0,2009,쿠페 2.0 TFSI,인천
574,벤츠,97537.0,S-클래스 W222,가솔린,12800.0,2018,S63 AMG 4MATIC+ 퍼포먼스 에디션,경기
575,벤츠,105000.0,CLS-클래스 W218,가솔린,3800.0,2013,CLS63 AMG,경기
576,재규어,181385.0,New XF,디젤,849.0,2012,2.2D 럭셔리,전북
577,포르쉐,3700.0,911 (992),가솔린,29447.0,2021,카레라 S 카브리올레,경남
578,벤츠,103000.0,GLC-클래스 X253,디젤,4679.0,2017,GLC250 d 4MATIC 쿠페,경기
579,미니,34643.0,쿠퍼,가솔린,2430.0,2020,기본형,부산
580,미니,34643.0,쿠퍼,가솔린,2430.0,2020,기본형,부산
581,아우디,110000.0,뉴 A4,가솔린,590.0,2009,2.0 TFSI 콰트로,경북
582,렉서스,10041.0,ES300h 7세대,가솔린+전기,5700.0,2021,이그제큐티브,경기
583,렉서스,28831.0,RX450h 4세대,가솔린+전기,6500.0,2019,이그제큐티브,경기
584,BMW,195037.0,5시리즈 (F10),디젤,1100.0,2012,525d xDrive,부산
585,폭스바겐,95138.0,더 뉴 파사트,디젤,1150.0,2015,2.0 TDI,부산
586,볼보,151650.0,XC70,디젤,1950.0,2015,D5,경기
587,BMW,81864.0,5시리즈 (G30),가솔린,4620.0,2018,540i xDrive 럭셔리 플러스,인천
588,BMW,131972.0,5시리즈 (E60),가솔린,530.0,2010,528i 세단,인천
589,포르쉐,13500.0,카이엔 (PO536),가솔린+전기,15600.0,2021,3.0 E-하이브리드 쿠페,대전
590,아우디,28000.0,A6 (C8),디젤,0.0,2020,45 TDI 콰트로 프리미엄,부산
591,BMW,268817.0,X5 (E53),가솔린,648.0,2005,3.0i,경기
592,렉서스,82479.0,ES350,가솔린,949.0,2011,프리미엄,울산
593,벤츠,82439.0,GLE-클래스 W166,디젤,4300.0,2017,GLE250 d 4MATIC,경기
594,벤츠,82439.0,GLE-클래스 W166,디젤,4300.0,2017,GLE250 d 4MATIC,경기
595,벤츠,83616.0,GLA-클래스 X156,디젤,2190.0,2016,GLA200 d,경남
596,마세라티,1071.0,르반떼,가솔린,10700.0,2020,3.0 AWD 그란스포츠,서울
597,인피니티,73914.0,G35,가솔린,750.0,2006,쿠페,부산
598,아우디,84400.0,뉴 A6,가솔린,800.0,2010,3.0 TFSI 콰트로,경기
599,GMC,83000.0,사바나,가솔린,3300.0,2012,6.0,광주
600,렉서스,158489.0,뉴 GS200t,가솔린,2380.0,2016,슈프림,대구
601,벤츠,116000.0,E-클래스 W211,가솔린,650.0,2007,E350 4MATIC,경남
602,폭스바겐,100000.0,골프 6세대,디젤,670.0,2011,2.0 TDI,부산
603,벤츠,93000.0,S-클래스 W222,디젤,5490.0,2015,S350 블루텍 4MATIC,전남
604,아우디,147665.0,뉴 A6,디젤,2150.0,2016,35 TDI 프리미엄,광주
605,폭스바겐,215579.0,뉴 CC,디젤,780.0,2014,2.0 TDI 블루모션,전북
606,아우디,58600.0,A7,디젤,4290.0,2015,55 TDI 콰트로,대전
607,렉서스,88207.0,ES300h 7세대,가솔린+전기,4380.0,2019,이그제큐티브,광주
608,렉서스,88207.0,ES300h 7세대,가솔린+전기,4380.0,2019,이그제큐티브,광주
609,BMW,120000.0,5시리즈 (E60),가솔린,500.0,2007,523i 세단,인천
610,닷지,78000.0,램밴,가솔린,3800.0,1995,5.4,서울
611,벤츠,45641.0,E-클래스 W213,가솔린,4450.0,2019,E300 아방가르드,경기
612,BMW,108922.0,X5 (E53),가솔린,920.0,2005,3.0i,광주
613,렉서스,112838.0,ES300,가솔린,260.0,2003,L-Grade,서울
614,아우디,217066.0,뉴 A6,디젤,1350.0,2015,45 TDI 콰트로,경기
615,BMW,131680.0,X5 (E70),가솔린,1200.0,2009,xDrive 30i,경기
616,지프,44732.0,컴패스,가솔린,990.0,2011,70th 애니버셔리,경기
617,닛산,140000.0,350Z,가솔린,4000.0,2003,3.5 쿠페,서울
618,벤츠,118000.0,E-클래스 W212,디젤,1230.0,2011,E220 CDI 아방가르드,대전
619,폭스바겐,181300.0,골프 6세대,디젤,980.0,2011,2.0 GTD,경기
620,혼다,13635.0,어코드 10세대,가솔린,2790.0,2018,2.0 터보 스포츠,경기
621,BMW,88916.0,X5 (E70),가솔린,2250.0,2011,xDrive 35i,경기
622,혼다,13635.0,어코드 10세대,가솔린,2790.0,2018,2.0 터보 스포츠,경기
623,포드,13700.0,익스플로러 6세대,가솔린,5020.0,2020,2.3 리미티드 4WD,서울
624,인피니티,129000.0,G35,가솔린,420.0,2007,세단 프리미엄,경기
625,크라이슬러,94000.0,올 뉴 300C,가솔린,990.0,2011,3.6,광주
626,BMW,82600.0,3시리즈 (F30),디젤,2050.0,2016,320d,경남
627,벤츠,63000.0,E-클래스 W213,디젤,4350.0,2017,E220d 4MATIC 익스클루시브,충북
628,아우디,152514.0,뉴 A8,디젤,2840.0,2014,4.2 TDI 콰트로 LWB,경기
629,BMW,263500.0,7시리즈 (E65),가솔린,560.0,2008,740Li,부산
630,쉐보레,158000.0,아스트로밴,가솔린+LPG,1500.0,1992,4.3 2WD,울산
631,BMW,165335.0,5시리즈 GT (F07),디젤,1600.0,2013,GT ED Edition,경기
632,BMW,800.0,M4 (G82),가솔린,500.0,2021,M4 쿠페 컴패티션,서울
633,BMW,174800.0,Z3,가솔린,2350.0,2002,3.0i,서울
634,쉐보레,89926.0,익스프레스밴,가솔린,1480.0,2006,6.0,경기
635,크라이슬러,154000.0,올 뉴 300C,가솔린,1100.0,2012,3.6,경남
636,랜드로버,37000.0,디스커버리 4,디젤,5590.0,2016,3.0 SDV6 HSE,경기
