,brand,mile,name,fuel,price,year,model,location
1906,BMW,207355.0,5시리즈 (F10),디젤,1980.0,2016,520d M 에어로 다이나믹,경기
1907,미니,85471.0,쿠퍼 D,디젤,1770.0,2016,HIGH,대전
1908,마세라티,24500.0,콰트로포르테,가솔린,10900.0,2017,GTS 3.8 V8 그란스포츠,서울
1909,BMW,13983.0,X5 (G05),디젤,9280.0,2020,xDrive 30d M 스포츠,경기
1910,BMW,18649.0,X4 (G02),가솔린,5990.0,2020,xDrive20i xLine,경기
1911,아우디,51104.0,A7,디젤,3690.0,2016,40 TDI,광주
1912,미니,17000.0,쿠퍼 S,가솔린,2250.0,2017,기본형,서울
1913,닛산,52000.0,쥬크,가솔린,1120.0,2014,1.6 SV,서울
1914,미니,58638.0,쿠퍼,가솔린,1699.0,2017,기본형,경기
1915,아우디,64798.0,S6,가솔린,3299.0,2013,4.0 TFSI 콰트로,경기
1916,마세라티,62394.0,르반떼,가솔린,6690.0,2017,3.0 AWD 럭셔리,대구
1917,BMW,18563.0,5시리즈 (G30),가솔린+전기,5600.0,2021,530e 럭셔리,서울
1918,링컨,37500.0,노틸러스,가솔린,4290.0,2019,2.7 리저브 AWD,대구
1919,BMW,115323.0,5시리즈 (F10),디젤,2090.0,2015,520d,대구
1920,미니,132278.0,쿠퍼 D 페이스맨,디젤,910.0,2013,기본형,경기
1921,미니,115796.0,쿠퍼 D 컨트리맨,디젤,1370.0,2014,기본형,대구
1922,아우디,91379.0,뉴 A6,디젤,1670.0,2013,2.0 TDI,대구
1923,벤츠,70000.0,S-클래스 W222,디젤,8599.0,2018,S350 d,경기
1924,BMW,118655.0,5시리즈 (F10),디젤,2570.0,2016,520d xDrive M 에어로 다이나믹,대전
1925,BMW,61265.0,7시리즈 (G11),디젤,9790.0,2020,740Ld xDrive 디자인 퓨어 엑셀런스,대구
1926,BMW,77814.0,7시리즈 (G11),가솔린,6790.0,2017,740Li xDrive M 스포츠,대구
1927,BMW,26143.0,1시리즈 (F40),디젤,2899.0,2020,118d 조이,경기
1928,BMW,163326.0,5시리즈 (F10),디젤,1850.0,2015,520d xDrive,경기
1929,BMW,81645.0,3시리즈 (F30),디젤,2299.0,2017,320d M 스포츠,경기
1930,BMW,32516.0,3시리즈 (F30),가솔린,2799.0,2016,328i M 스포츠,경기
1931,BMW,21516.0,5시리즈 (G30),가솔린,4980.0,2020,520i 럭셔리,경기
1932,아우디,87017.0,S6,가솔린,3080.0,2013,4.0 TFSI 콰트로,경기
1933,마세라티,77000.0,콰트로포르테,가솔린,4390.0,2014,S Q4 3.0 V6,서울
1934,BMW,52890.0,X5 (G05),디젤,8499.0,2019,xDrive 30d M 스포츠 퍼스트 에디션,경기
1935,BMW,69617.0,3시리즈 (F30),디젤,1690.0,2014,320d,부산
1936,포르쉐,8763.0,카이엔 (PO536),가솔린,15779.0,2020,3.0 쿠페,경기
1937,포르쉐,22197.0,파나메라 (971),가솔린,16000.0,2018,2.9 4S,경기
1938,폭스바겐,130972.0,티구안,디젤,1199.0,2012,2.0 TDI,경기
1939,BMW,179115.0,5시리즈 (G30),디젤,2790.0,2018,520d xDrive M 스포츠,경기
1940,랜드로버,77000.0,디스커버리 4,디젤,3990.0,2014,3.0 SDV6 SE,인천
1941,BMW,6000.0,4시리즈 (G22),가솔린,8316.0,2021,430i 컨버터블 퍼스트 에디션,경기
1942,쉐보레,31.0,콜벳,가솔린,18300.0,2020,Coupe,경기
1943,맥라렌,55951.0,MP4-12C,가솔린,11700.0,2012,3.8 쿠페,서울
1944,벤츠,105865.0,S-클래스 W222,디젤,5850.0,2016,S350 d 4MATIC,경기
1945,아우디,79477.0,A7,가솔린,2680.0,2012,3.0 TFSI 콰트로 프레스티지,대구
1946,벤츠,30531.0,E-클래스 W213,가솔린,4490.0,2019,E300 아방가르드,경기
1947,아우디,13876.0,A7 (4K),디젤+전기,7490.0,2020,50 TDI 콰트로 프리미엄,대구
1948,BMW,152757.0,3시리즈 (E90),가솔린,520.0,2007,320i 세단,경기
1949,아우디,13876.0,A7 (4K),디젤+전기,7490.0,2020,50 TDI 콰트로 프리미엄,대구
1950,BMW,88000.0,M3 (F80),가솔린,4650.0,2016,M3 세단 퍼포먼스 사일렌서 에디션,충북
1951,마세라티,52500.0,콰트로포르테,가솔린,7950.0,2017,S Q4 3.0 V6 그란스포츠,서울
1952,벤츠,16631.0,CLS-클래스 C257,가솔린,8500.0,2019,CLS450 4MATIC AMG Line,경기
1953,미니,66699.0,쿠퍼 클럽맨,가솔린,750.0,2008,기본형,경기
1954,벤츠,3700.0,E-클래스 W213,디젤,6800.0,2021,E220d 4MATIC AMG Line,광주
1955,마세라티,16482.0,기블리,가솔린,7250.0,2018,3.0S Q4,경기
1956,마세라티,70284.0,기블리,가솔린,6449.0,2018,3.0S Q4 그란스포츠,경기
1957,미니,49914.0,쿠퍼 D,디젤,1950.0,2018,기본형,경기
1958,미니,49914.0,쿠퍼 D,디젤,1950.0,2018,기본형,경기
1959,미니,37901.0,쿠퍼 컨트리맨,가솔린,3000.0,2018,HIGH,서울
1960,아우디,6290.0,A6 (C8),가솔린,4334.0,2020,45 TFSI 프리미엄,부산
1961,BMW,16912.0,X5 (G05),디젤,7610.0,2020,xDrive 30d M 스포츠,부산
1962,재규어,80223.0,F-PACE,디젤,3290.0,2018,20d R-Sport,경기
1963,재규어,80223.0,F-PACE,디젤,3290.0,2018,20d R-Sport,경기
1964,마세라티,9795.0,기블리,가솔린,7400.0,2020,3.0 그란스포츠,서울
1965,쉐보레,110400.0,익스프레스밴,가솔린,2850.0,2012,6.0,인천
1966,BMW,99132.0,1시리즈 (F20),디젤,1050.0,2013,118d 어반 팩1 5도어,경기
1967,도요타,50891.0,프리우스 프라임,가솔린+전기,2670.0,2017,1.8,경기
1968,벤츠,28716.0,A-클래스 W176,가솔린,1550.0,2016,A200,경기
1969,BMW,122414.0,4시리즈 (F32),가솔린,2890.0,2014,428i M 스포츠 컨버터블,경기
1970,랜드로버,45114.0,레인지로버 스포츠 2세대,가솔린,9560.0,2017,5.0 SVR,광주
1971,BMW,15882.0,X6 (G06),가솔린,10400.0,2020,xDrive40i M 스포츠,경기
1972,BMW,15882.0,X6 (G06),가솔린,10400.0,2020,xDrive40i M 스포츠,경기
1973,미니,17934.0,쿠퍼,가솔린,2390.0,2019,기본형,경기
1974,재규어,94133.0,New XF,디젤,1470.0,2015,2.2D 럭셔리,경기
1975,BMW,170935.0,7시리즈 (E65),가솔린,1060.0,2008,750Li,경기
1976,BMW,82895.0,5시리즈 (F10),디젤,1780.0,2012,520d,경기
1977,BMW,9206.0,1시리즈 (F40),디젤,3450.0,2021,118d M 스포츠,대전
1978,푸조,70602.0,208,디젤,750.0,2013,1.6 e-HDi 펠린 5도어,충북
1979,벤츠,24732.0,GLC-클래스 X253,가솔린,5390.0,2019,GLC300 4MATIC 쿠페,경기
1980,벤츠,24732.0,GLC-클래스 X253,가솔린,5390.0,2019,GLC300 4MATIC 쿠페,경기
1981,BMW,14837.0,4시리즈 (F32),디젤,3500.0,2020,420d 럭셔리 그란쿠페,서울
1982,BMW,9922.0,3시리즈 (G20),가솔린+전기,5500.0,2021,330e M 스포츠,서울
1983,BMW,61066.0,3시리즈 (F30),디젤,42.0,2017,320d M 스포츠,서울
1984,BMW,104332.0,5시리즈 (G30),디젤,3550.0,2017,520d M 스포츠 플러스,서울
1985,BMW,50143.0,5시리즈 (G30),디젤,72.0,2017,530d M 스포츠,서울
1986,BMW,71239.0,5시리즈 (G30),디젤,4400.0,2017,530d M 스포츠,서울
1987,BMW,10464.0,5시리즈 (G30),디젤,6100.0,2021,523d M 스포츠,서울
