,brand,mile,name,fuel,price,year,model,location
105,미니,91308.0,쿠퍼 클럽맨,가솔린,1020.0,2011,햄튼,경기
106,캐딜락,114399.0,CTS 2세대,가솔린,840.0,2012,3.0 Performance,경기
107,미니,20504.0,쿠퍼 D,디젤,2450.0,2018,5도어 기본형,경기
108,미니,142752.0,쿠퍼 SD,디젤,970.0,2013,기본형,경기
109,미니,192035.0,쿠퍼,가솔린,699.0,2010,메이페어,경기
110,도요타,45848.0,캠리 (XV70),가솔린+전기,3150.0,2019,2.5 XLE 하이브리드,경기
111,미니,20504.0,쿠퍼 D,디젤,2450.0,2018,5도어 기본형,경기
112,BMW,81516.0,X6 (F16),디젤,4900.0,2016,xDrive 30d,경기
113,닛산,30500.0,알티마,가솔린,1330.0,2018,2.5 스마트,충남
114,벤츠,68000.0,S-클래스 W222,가솔린,6790.0,2015,S500L,충남
115,미니,146309.0,쿠퍼 D,디젤,1270.0,2016,5도어 Mid,경기
116,BMW,81516.0,X6 (F16),디젤,4900.0,2016,xDrive 30d,경기
117,벤츠,27865.0,CLS-클래스 C257,디젤,7930.0,2019,CLS400d 4MATIC AMG Line,서울
118,도요타,117808.0,RAV4,가솔린,1070.0,2011,2.5 4WD,서울
119,피아트,72835.0,500C,가솔린,1390.0,2012,1.4,경기
120,미니,30206.0,쿠퍼,가솔린,1699.0,2015,기본형,경기
121,포드,110000.0,익스플로러,가솔린,1430.0,2013,3.5 리미티드 4WD,경북
122,미니,97277.0,쿠퍼 S 로드스터,가솔린,1850.0,2013,1.6,경기
123,렉서스,31521.0,ES300h 7세대,가솔린+전기,4800.0,2019,럭셔리 플러스,경기
124,미니,69585.0,쿠퍼,가솔린,1530.0,2015,기본형,서울
125,벤츠,120000.0,CLS-클래스 W218,가솔린,5780.0,2016,CLS63 AMG 4MATIC,서울
126,피아트,52013.0,500C,가솔린,1390.0,2013,1.4,서울
127,미니,105000.0,쿠퍼 D,디젤,900.0,2012,기본형,서울
128,미니,69585.0,쿠퍼,가솔린,1530.0,2015,기본형,서울
129,미니,79515.0,쿠퍼 S,가솔린,890.0,2010,기본형,부산
130,캐딜락,70000.0,에스컬레이드,가솔린,5505.0,2016,6.2,경기
131,미니,8165.0,쿠퍼,가솔린,2799.0,2019,5도어 기본형,경기
132,미니,103417.0,쿠퍼,가솔린,750.0,2012,기본형,경기
133,캐딜락,133869.0,에스컬레이드,가솔린,2300.0,2010,6.2,서울
134,아우디,72514.0,뉴 A6,디젤,3290.0,2018,35 TDI 프리미엄,경남
135,미니,161986.0,쿠퍼 클럽맨,가솔린,555.0,2010,기본형,대구
136,벤츠,36200.0,AMG GT,가솔린,12071.0,2020,4도어 43 4MATIC+,서울
137,크라이슬러,172900.0,PT 크루저,가솔린,550.0,2006,Cabrio 2.4L,경기
138,BMW,61314.0,7시리즈 (G11),디젤,6950.0,2018,730Ld xDrive M 스포츠,경기
139,도요타,71415.0,시에나,가솔린,2450.0,2017,3.5 AWD,경기
140,미니,220000.0,쿠퍼,가솔린,1390.0,2010,기본형,서울
141,마세라티,96929.0,그란카브리오,가솔린,7780.0,2014,4.7 스포츠,서울
142,미니,53865.0,쿠퍼 D,디젤,1830.0,2015,5도어 HIGH,광주
143,푸조,109149.0,207CC,가솔린,599.0,2008,1.6,광주
144,BMW,189000.0,3시리즈 (F30),디젤,1299.0,2015,320d ED에디션,대구
145,미니,45000.0,쿠퍼,가솔린,2320.0,2019,5도어 기본형,서울
146,미니,128888.0,쿠퍼,가솔린,899.0,2013,SE,경기
147,미니,65418.0,쿠퍼 로드스터,가솔린,1840.0,2014,1.6,경기
148,렉서스,187358.0,IS250,가솔린,680.0,2008,2.5 F-스포츠,대구
149,벤츠,79890.0,CLA-클래스 C117,디젤,1900.0,2015,CLA200 CDI,경기
150,재규어,99805.0,All New XJ,디젤,4399.0,2016,3.0D 다이아몬드 리미티드 에디션,경기
151,미니,58413.0,쿠퍼 S 컨버터블,가솔린,1890.0,2012,기본형,경기
152,미니,18647.0,쿠퍼,가솔린,2290.0,2017,기본형,서울
153,아우디,105304.0,뉴 A3,디젤,1320.0,2015,35 TDI 다이나믹,경기
154,미니,58413.0,쿠퍼 S 컨버터블,가솔린,1890.0,2012,기본형,경기
155,포드,66000.0,몬데오 4세대,디젤,1350.0,2016,2.0 티타늄,경기
156,미니,57193.0,쿠퍼 S,가솔린,1190.0,2012,기본형,경기
157,BMW,134969.0,3시리즈 (F30),디젤,1599.0,2015,320d,대구
158,BMW,150000.0,5시리즈 (F10),디젤,1890.0,2014,520d xDrive,부산
159,벤츠,43594.0,GLA-클래스 X156,디젤,2790.0,2016,GLA200 d,부산
160,미니,62845.0,쿠퍼 클럽맨,가솔린,2389.0,2017,High,충남
161,미니,79068.0,쿠퍼,가솔린,799.0,2010,SE,경기
162,미니,65082.0,쿠퍼 D,디젤,1730.0,2015,HIGH,울산
163,재규어,63000.0,XE,디젤,2277.0,2017,20d 포트폴리오 AWD,대구
164,BMW,119456.0,7시리즈 (F01),디젤,2950.0,2014,740d xDrive,경기
165,닛산,106704.0,큐브,가솔린,590.0,2011,1.8,경기
166,미니,96808.0,쿠퍼 SD,디젤,1940.0,2016,기본형,경기
167,BMW,119456.0,7시리즈 (F01),디젤,2950.0,2014,740d xDrive,경기
168,미니,26327.0,쿠퍼 D,디젤,2410.0,2018,HIGH,서울
169,미니,54345.0,쿠퍼,가솔린,780.0,2010,SE,경기
170,닛산,84180.0,알티마,가솔린,980.0,2016,2.5,인천
171,미니,18178.0,쿠퍼 S,가솔린,3150.0,2019,5도어 HIGH,경기
172,미니,18178.0,쿠퍼 S,가솔린,3150.0,2019,5도어 HIGH,경기
173,피아트,105403.0,500C,가솔린,1050.0,2013,1.4,서울
174,미니,81940.0,쿠퍼,가솔린,880.0,2012,SE,부산
175,미니,94269.0,쿠퍼 클럽맨,가솔린,670.0,2010,기본형,서울
176,포드,60468.0,익스플로러,가솔린,2100.0,2015,3.5 리미티드 4WD,서울
177,미니,46000.0,쿠퍼 D,디젤,2199.0,2018,기본형,인천
178,미니,143280.0,쿠퍼,가솔린,960.0,2015,기본형,경기
179,미니,160159.0,쿠퍼,가솔린,629.0,2010,기본형,대전
180,벤츠,105871.0,E-클래스 W213,디젤,3650.0,2017,E220d 익스클루시브,대구
181,포드,52685.0,뉴 토러스,가솔린,1320.0,2015,2.0 SEL 에코부스트,경기
182,BMW,105551.0,6시리즈 (E63),가솔린,1390.0,2004,645Ci 컨버터블,대구
183,캐딜락,73677.0,CTS 3세대,가솔린,2070.0,2014,2.0 프리미엄,서울
184,벤츠,124127.0,CLS-클래스 W218,디젤,2540.0,2014,CLS250 CDI 슈팅브레이크,서울
185,포드,52685.0,뉴 토러스,가솔린,1320.0,2015,2.0 SEL 에코부스트,경기
186,미니,82320.0,쿠퍼,가솔린,1180.0,2013,오리지널,대구
187,링컨,153900.0,MKX 2세대,가솔린,1590.0,2016,2.7 AWD,경기
188,미니,37888.0,쿠퍼,가솔린,2329.0,2017,HIGH,서울
189,렉서스,8532.0,UX250h,가솔린+전기,4730.0,2020,2.0 AWD,대구
190,BMW,12167.0,X6 (G06),가솔린,10900.0,2021,xDrive40i M 스포츠,경기
191,미니,125932.0,쿠퍼,가솔린,790.0,2012,SE,부산
192,벤츠,109101.0,E-클래스 W212,가솔린,1199.0,2011,E300 아방가르드,경기
193,랜드로버,105847.0,레인지로버,디젤,2350.0,2008,3.7 TDV8 Vogue,경기
194,벤츠,76651.0,GLA-클래스 X156,가솔린,2890.0,2018,GLA220,대구
195,포드,22905.0,익스플로러,가솔린,3779.0,2018,2.3 리미티드 4WD,대구
196,미니,5800.0,쿠퍼 S,가솔린,4200.0,2021,JCW,서울
197,미니,5800.0,쿠퍼 S,가솔린,4200.0,2021,JCW,서울
198,재규어,129800.0,S-TYPE,디젤,990.0,2007,2.7D,서울
199,미니,120220.0,쿠퍼,가솔린,1249.0,2016,기본형,전북
200,벤츠,64032.0,S-클래스 W222,가솔린,8700.0,2017,S400 4MATIC 쿠페,서울
201,캐딜락,46995.0,에스컬레이드,가솔린,6890.0,2018,6.2,서울
202,미니,64457.0,쿠퍼 D,디젤,1880.0,2016,5도어 Mid,경기
203,포드,42000.0,익스플로러,가솔린,3650.0,2018,2.3 리미티드 4WD,서울
204,벤츠,79900.0,C-클래스 W205,가솔린,4220.0,2017,C200 카브리올레,경기
205,벤츠,80375.0,CLS-클래스 W218,가솔린,6490.0,2016,CLS63 AMG S 4MATIC,부산
206,벤츠,142901.0,B-클래스 W246,디젤,1050.0,2012,B200 CDI,대구
