,brand,mile,name,fuel,price,year,model,location,color
6761,BMW,212294,7시리즈 (F01),가솔린,1570,2012,750Li xDrive,경기,검정색
6762,아우디,146140,뉴 A6,가솔린,1199,2012,3.0 TFSI 콰트로 다이나믹,경기,검정색
6763,포드,188077,뉴 토러스,가솔린,395,2010,3.5 Limited,광주,검정색
6764,포드,26550,F150,가솔린,6250,2018,3.5L,광주,검정색
6765,아우디,152360,Q5,디젤,1480,2012,3.0 TDI 콰트로,인천,검정색
6766,벤츠,124992,C-클래스 W205,디젤,2330,2016,C220 d 4MATIC 에스테이트,서울,검정색
6767,BMW,85231,7시리즈 (G11),디젤,8150,2020,730d xDrive 디자인 퓨어 엑셀런스,경기,검정색
6768,인피니티,154052,G37,가솔린,999,2009,쿠페,경기,검정색
6769,쉐보레,148000,익스프레스밴,가솔린+LPG,2750,2013,5.3,강원,검정색
6770,BMW,9236,5시리즈 (G30),가솔린+전기,6450,2021,530e M 스포츠,대전,검정색
6771,BMW,41427,X5 (F15),디젤,7450,2017,xDrive M50d,대전,검정색
6772,피아트,38500,500,가솔린,2500,2009,아바스,부산,검정색
6773,벤츠,1960,CLS-클래스 C257,가솔린,9611,2021,CLS450 4MATIC AMG Line,경기,검정색
6774,벤츠,123290,S-클래스 W222,가솔린,6200,2014,S500L,경기,검정색
6775,랜드로버,129665,레인지로버,가솔린,1990,2009,V8 5.0 Supercharged,경기,검정색
6776,지프,54686,그랜드 체로키,가솔린,4490,2019,3.6 서밋,경기,검정색
6777,마세라티,40704,그란투리스모,가솔린,6200,2013,4.2,서울,검정색
6778,지프,25900,랭글러 (JL),가솔린,4850,2019,2.0 사하라 4도어,경기,검정색
6779,BMW,10154,1시리즈 (F40),디젤,3250,2021,118d 스포츠,서울,검정색
6780,벤츠,19852,S-클래스 W222,디젤,10750,2020,S350 d 4MATIC AMG Line,서울,검정색
6781,미니,10717,쿠퍼 S 클럽맨,가솔린,4600,2021,JCW,서울,검정색
6782,BMW,56821,5시리즈 (G30),디젤,4100,2017,520d M 스포츠 플러스,서울,검정색
6783,벤틀리,38569,플라잉스퍼 2세대,가솔린,11700,2015,4.0,서울,검정색
6784,아우디,188963,뉴 A6,디젤,2160,2016,40 TDI 콰트로 프리미엄,광주,검정색
6785,폭스바겐,259473,페이톤,디젤,790,2008,V6 3.0 TDI,광주,검정색
6786,아우디,146273,뉴 A6,가솔린,580,2008,3.2 FSI 콰트로,울산,검정색
6787,BMW,32547,1시리즈 (F20),디젤,1529,2014,118d 어반 팩1 5도어,경기,검정색
6788,크라이슬러,121423,더 뉴 300C,가솔린,1850,2016,3.6 AWD,전북,검정색
6789,볼보,52358,XC60 2세대,가솔린,5300,2018,T6 인스크립션,전북,검정색
6790,폭스바겐,215898,페이톤,디젤,400,2006,V6 3.0 TDI,전북,검정색
6791,벤츠,12278,GLC-클래스 X253,가솔린,7990,2020,AMG GLC43 4MATIC,경기,검정색
6792,BMW,195580,7시리즈 (E65),가솔린,750,2004,760Li,경기,검정색
6793,BMW,156295,7시리즈,가솔린,690,1999,735iL,경기,검정색
6794,BMW,251112,X6 (E71),디젤,1950,2012,40d,경기,검정색
6795,벤츠,219681,S-클래스 W222,가솔린,5500,2015,S600L,경기,검정색
6796,BMW,207020,7시리즈 (G11),가솔린,4190,2016,740Li xDrive,경기,검정색
6797,아우디,180654,뉴 A8,가솔린,750,2007,4.2 FSI 콰트로 LWB,경기,검정색
6798,볼보,133863,S60,디젤,1350,2015,D4,울산,검정색
6799,아우디,154827,A5,가솔린,770,2010,2.0 TFSI 콰트로,전북,검정색
6800,폭스바겐,77547,티구안 2세대,디젤,2330,2018,2.0 TDI 4모션 프레스티지,인천,검정색
6801,랜드로버,79681,레인지로버 4세대,디젤,8800,2016,4.4 SDV8 AB 디젤,부산,검정색
6802,랜드로버,27281,레인지로버 이보크 2세대,디젤,4950,2020,D150 S,부산,검정색
6803,닛산,25206,맥시마 (A36),가솔린,2280,2018,3.5 플래티넘,경기,검정색
6804,BMW,63148,3시리즈 (F30),디젤,2690,2018,320d xDrive,경기,검정색
6805,재규어,98766,New XF,디젤,1590,2015,2.2D 럭셔리,경기,검정색
6806,BMW,63148,3시리즈 (F30),디젤,2690,2018,320d xDrive,경기,검정색
6807,재규어,98766,New XF,디젤,1590,2015,2.2D 럭셔리,경기,검정색
6808,아우디,119548,A7,디젤,3250,2016,50 TDI 콰트로,경기,검정색
6809,아우디,112770,뉴 A6,가솔린,1290,2012,3.0 TFSI 콰트로,대전,검정색
6810,캐딜락,81532,CT6,가솔린,3518,2016,3.6 플래티넘 AWD,경남,검정색
6811,BMW,132084,7시리즈 (F01),디젤,3490,2015,740d xDrive,경기,검정색
6812,BMW,132084,7시리즈 (F01),디젤,3490,2015,740d xDrive,경기,검정색
6813,아우디,140000,뉴 A4,가솔린,670,2009,2.0 TFSI 콰트로,경기,검정색
6814,벤츠,28440,S-클래스 W222,가솔린,9800,2016,S63 AMG 4MATIC,서울,검정색
6815,포르쉐,148594,뉴 카이엔,디젤,5950,2016,3.0 디젤,경기,검정색
6816,포르쉐,21000,911,가솔린,15250,2017,카레라 4 GTS,광주,검정색
6817,아우디,163624,SQ5,디젤,2290,2013,3.0 TDI 콰트로,대전,검정색
6818,지프,22299,그랜드 체로키,가솔린,3930,2020,3.6 리미티드,경기,검정색
6819,벤츠,168337,S-클래스 W222,가솔린,5300,2015,S400L 4MATIC,서울,검정색
6820,아우디,145715,뉴 A8,디젤,2720,2013,4.2 TDI 콰트로 LWB,대구,검정색
6821,지프,22299,그랜드 체로키,가솔린,3930,2020,3.6 리미티드,경기,검정색
6822,혼다,61499,파일럿 3세대,가솔린,2950,2018,3.5,경기,검정색
6823,포르쉐,33084,911,가솔린,16361,2015,터보 S,경기,검정색
6824,BMW,136213,7시리즈 (G11),디젤,4930,2016,730Ld xDrive,경기,검정색
6825,아우디,142454,뉴 A6,디젤,1399,2014,2.0 TDI,경기,검정색
6826,재규어,179100,All New XJ,디젤,2420,2015,3.0D 프리미엄 럭셔리 SWB,대전,검정색
6827,아우디,66844,뉴 A6,가솔린,3499,2018,40 TFSI 프리미엄,경기,검정색
6828,렉서스,12868,RX450hL 4세대,가솔린+LPG,7599,2020,이그제큐티브,경기,검정색
6829,미니,103139,쿠퍼 컨트리맨,가솔린,1150,2011,기본형,경기,검정색
6830,벤츠,91158,S-클래스 W222,가솔린+전기,6200,2015,S400 하이브리드,경기,검정색
6831,재규어,116314,All New XJ,가솔린,2900,2011,5.0 포트폴리오 LWB,서울,검정색
6832,아우디,211000,A7,디젤,1650,2012,3.0 TDI 콰트로 다이나믹,경기,검정색
6833,람보르기니,9941,우라칸,가솔린,36800,2020,에보 5.2 스파이더,서울,검정색
6834,포르쉐,3044,카이엔 (PO536),가솔린,20400,2021,4.0 터보,서울,검정색
6835,벤츠,7601,CLS-클래스 C257,가솔린,11500,2021,AMG CLS53 4MATIC+,서울,검정색
6836,닷지,122370,캘리버,가솔린,550,2009,2.0,경기,검정색
6837,벤츠,101744,S-클래스 W222,가솔린,9550,2018,S560L,경기,검정색
6838,벤츠,101744,S-클래스 W222,가솔린,9550,2018,S560L,경기,검정색
6839,랜드로버,41000,디스커버리 5,디젤,6300,2019,3.0 SD6 SE,경기,검정색
6840,벤츠,53565,GLC-클래스 X253,가솔린,4880,2019,GLC300 4MATIC 쿠페,대전,검정색
6841,마세라티,38050,기블리,가솔린,7000,2018,3.0S Q4,경기,검정색
6842,BMW,138054,M4 (F82),가솔린,4400,2015,M4 컨버터블,경기,검정색
6843,BMW,138054,M4 (F82),가솔린,4400,2015,M4 컨버터블,경기,검정색
6844,마세라티,67061,기블리,디젤,4490,2015,3.0 디젤,서울,검정색
6845,마세라티,67061,기블리,디젤,4490,2015,3.0 디젤,서울,검정색
6846,벤츠,102012,S-클래스 W222,디젤,5600,2015,S350L 블루텍,광주,검정색
6847,렉서스,110000,뉴 ES300h,가솔린+전기,2190,2015,슈프림,광주,검정색
6848,BMW,121387,X5 (F15),디젤,4770,2016,xDrive 40d,인천,검정색
6849,재규어,124510,New XF,디젤,1220,2012,3.0D 프리미엄,인천,검정색
6850,벤츠,81210,E-클래스 W213,디젤,4750,2017,E220d 쿠페,전남,검정색
6851,벤츠,4620,C-클래스 W205,가솔린,4550,2020,C200 아방가르드,전남,검정색
6852,벤츠,123960,S-클래스 W222,가솔린,5700,2016,S400L 4MATIC,전남,검정색
6853,벤츠,138760,S-클래스 W222,디젤,5800,2016,S350L d 4MATIC,전남,검정색
6854,벤츠,30,S-클래스 W222,가솔린,18800,2020,S63 AMG 4MATIC+ 쿠페,전남,검정색
6855,벤츠,115900,S-클래스 W221,가솔린,2300,2007,S600L,충남,검정색
6856,벤츠,295000,S-클래스 W221,가솔린,1350,2010,S500L 4MATIC,충남,검정색
6857,BMW,128322,7시리즈 (E65),가솔린,1100,2006,750Li,충남,검정색
6858,BMW,79000,7시리즈 (E65),가솔린,1500,2007,750Li,충남,검정색
6859,렉서스,173976,ES350,가솔린,650,2011,프리미엄,서울,검정색
6860,아우디,144525,Q5,디젤,1730,2015,45 TDI 콰트로,경기,검정색
6861,지프,114153,레니게이드,디젤,1660,2016,2.0 디젤 리미티드 AWD,인천,검정색
6862,마세라티,111280,콰트로포르테,디젤,4690,2016,3.0 디젤,서울,검정색
