,bradn,mile,name,fuel,price,year,model,location
1200,BMW,149234.0,3시리즈 (F30),디젤,1438.0,2015,320d,충남
1201,인피니티,37904.0,Q50,가솔린+전기,2520.0,2016,3.5 하이브리드 하이테크,경기
1202,벤츠,46954.0,AMG GT,가솔린,10100.0,2015,S 4.0 에디션1,경기
1203,BMW,86288.0,5시리즈 (F10),가솔린,1830.0,2010,535i,경기
1204,아우디,50521.0,TTS,가솔린,2990.0,2014,쿠페 2.0 TFSI 콰트로 컴피티션,경기
1205,BMW,83735.0,3시리즈 GT (F34),디젤,2670.0,2018,GT 320d,경기
1206,폭스바겐,46722.0,뉴 티구안,디젤,1550.0,2015,2.0 TDI 컴포트,서울
1207,BMW,45806.0,X6 (F16),디젤,5890.0,2017,xDrive 30d,광주
1208,BMW,64000.0,7시리즈 (G11),디젤,6350.0,2016,730Ld xDrive 프리미엄,부산
1209,지프,25162.0,체로키(KL),가솔린,2830.0,2019,2.4 론지튜드 하이 AWD,서울
1210,BMW,40149.0,3시리즈 GT (F34),디젤,2960.0,2018,GT 320d,부산
1211,지프,6350.0,랭글러 (JL),가솔린,5851.0,2021,2.0 루비콘 파워 탑 4도어,경기
1212,아우디,53151.0,뉴 A6,가솔린,3499.0,2017,40 TFSI 콰트로 프리미엄,경기
1213,혼다,7432.0,어코드 10세대,가솔린,2690.0,2019,1.5 터보,대구
1214,BMW,148473.0,5시리즈 (G30),디젤,3190.0,2017,520d xDrive M 스포츠 플러스,경기
1215,랜드로버,97207.0,디스커버리 스포츠,디젤,2490.0,2016,2.0 TD4 SE,경기
1216,미니,111541.0,쿠퍼 S,가솔린,700.0,2009,기본형,경기
1217,벤츠,97541.0,CLS-클래스 C257,가솔린,7000.0,2019,CLS450 4MATIC AMG Line,경기
1218,아우디,195463.0,S6,가솔린,800.0,2001,4.2 콰트로,경기
1219,피아트,56110.0,500,가솔린,850.0,2013,1.4 팝,대구
1220,랜드로버,78726.0,디스커버리 스포츠,디젤,2630.0,2016,2.0 TD4 HSE 럭셔리,경기
1221,벤츠,52035.0,E-클래스 W213,가솔린,4500.0,2017,E300 익스클루시브,경기
1222,벤츠,46977.0,C-클래스 W205,디젤,2990.0,2016,C220 d 아방가르드,서울
1223,랜드로버,94375.0,디스커버리 5,디젤,4999.0,2017,3.0 TD6 퍼스트 에디션,대구
1224,재규어,86775.0,XF (X260),디젤,2390.0,2017,20d 포트폴리오,부산
1225,BMW,8500.0,X5 (G05),가솔린,9578.0,2021,M50i,광주
1226,아우디,44854.0,Q5,디젤,2550.0,2015,45 TDI 콰트로,서울
1227,아우디,200.0,A6 (C8),디젤,4360.0,2021,40 TDI 프리미엄,서울
1228,벤츠,141156.0,CL-클래스 C216,가솔린,1899.0,2008,CL63 AMG,전북
1229,포드,276700.0,F150,가솔린,2890.0,2011,5.0L,서울
1230,미니,61643.0,쿠퍼 SD 컨트리맨,디젤,1800.0,2016,ALL4 파크레인,충남
1231,벤츠,156000.0,S-클래스 W221,디젤,2370.0,2013,S350 블루텍,인천
1232,벤츠,25198.0,E-클래스 W213,가솔린,4350.0,2018,E200 아방가르드,경기
1233,볼보,149000.0,S80,디젤,1299.0,2014,D5,대구
1234,푸조,63611.0,308 2세대,디젤,1617.0,2016,2.0 BlueHDi GT Line,서울
1235,BMW,151301.0,5시리즈 (F10),가솔린,1250.0,2010,528i,경기
1236,아우디,18324.0,Q7 (4M),가솔린,5750.0,2019,45 TFSI 콰트로,경기
1237,BMW,169281.0,5시리즈 (F10),디젤,1430.0,2012,520d,울산
1238,BMW,40149.0,3시리즈 GT (F34),디젤,2960.0,2018,GT 320d,부산
1239,험머,89000.0,H3T,가솔린,3450.0,2009,3.7,경기
1240,BMW,191335.0,5시리즈 (F10),디젤,1949.0,2016,520d xDrive M 에어로 다이나믹,경기
1241,BMW,10010.0,3시리즈 (G20),가솔린,7350.0,2021,M340i,경기
1242,BMW,86597.0,7시리즈 (G11),디젤,6890.0,2019,730Ld xDrive M 스포츠,경기
1243,마세라티,2471.0,기블리,가솔린,7990.0,2020,3.0 그란루쏘,경기
1244,롤스로이스,62584.0,고스트,가솔린,32590.0,2018,6.6 EWB V12,경기
1245,벤츠,40742.0,CLS-클래스 C257,디젤,7450.0,2019,CLS400d 4MATIC AMG Line,서울
1246,렉서스,61063.0,LS500 5세대,가솔린,7490.0,2019,3.5 플래티넘 AWD,경기
1247,마세라티,37315.0,기블리,가솔린,4990.0,2015,3.0S Q4,부산
1248,재규어,248500.0,S-TYPE,가솔린,780.0,2004,3.0,대구
1249,푸조,9249.0,308 2세대,디젤,1960.0,2019,1.5 BlueHDi 알뤼르,경기
1250,BMW,117477.0,5시리즈 (F10),디젤,2120.0,2015,520d xDrive,경기
1251,BMW,16863.0,5시리즈 (G30),가솔린,5759.0,2019,530i xDrive M 스포츠 플러스,경기
1252,포드,60811.0,이스케이프,가솔린,1540.0,2014,2.0,경기
1253,포드,88316.0,익스플로러,가솔린,3350.0,2019,2.3 리미티드 4WD,인천
1254,지프,30070.0,그랜드 체로키,가솔린,4500.0,2019,3.6 서밋,경기
1255,벤츠,52035.0,E-클래스 W213,가솔린,4500.0,2017,E300 익스클루시브,경기
1256,랜드로버,78726.0,디스커버리 스포츠,디젤,2630.0,2016,2.0 TD4 HSE 럭셔리,경기
1257,폭스바겐,46309.0,아테온,디젤,3490.0,2019,2.0 TDI 프레스티지,대구
1258,BMW,456.0,1시리즈 (F40),가솔린,3720.0,2021,120i 스포츠,부산
1259,포르쉐,93194.0,파나메라,가솔린,4350.0,2011,4.8 4S,서울
1260,BMW,130000.0,7시리즈 (E65),가솔린,790.0,2006,750i,인천
1261,벤츠,90000.0,뉴 SLK-클래스,가솔린,3390.0,2013,55 AMG,인천
1262,인피니티,25027.0,Q30,가솔린,2250.0,2018,2.0 프리미엄,부산
1263,BMW,86597.0,7시리즈 (G11),디젤,6890.0,2019,730Ld xDrive M 스포츠,경기
1264,마세라티,2471.0,기블리,가솔린,7990.0,2020,3.0 그란루쏘,경기
1265,롤스로이스,62584.0,고스트,가솔린,32590.0,2018,6.6 EWB V12,경기
1266,미니,9763.0,쿠퍼 S,가솔린,3250.0,2020,HIGH,경남
1267,람보르기니,8000.0,우라칸,가솔린,34800.0,2020,에보 5.2,서울
1268,페라리,6000.0,GTC4 루쏘,가솔린,34000.0,2018,6.3 V12,서울
1269,벤츠,6600.0,CLS-클래스 C257,디젤,8400.0,2019,CLS400d 4MATIC,서울
1270,렉서스,45000.0,LS460,가솔린,4000.0,2014,AWD,서울
1271,벤츠,62800.0,E-클래스 W213,가솔린,5500.0,2019,E300 4MATIC 익스클루시브,서울
1272,벤츠,18000.0,CLS-클래스 C257,가솔린,8750.0,2019,CLS450 4MATIC AMG Line,서울
1273,포르쉐,6900.0,911 (992),가솔린,22600.0,2020,카레라 4S,서울
1274,포르쉐,28000.0,파나메라 (971),가솔린,13800.0,2018,3.0 AWD,서울
1275,마세라티,37315.0,기블리,가솔린,4990.0,2015,3.0S Q4,부산
1276,스바루,74412.0,임프레자,가솔린,2800.0,2008,WRX STI,강원
1277,포르쉐,45332.0,카이엔 (PO536),가솔린,11100.0,2020,3.0,경기
1278,BMW,127793.0,X3 (F25),가솔린,1820.0,2013,xDrive 28i,경기
1279,벤츠,74512.0,E-클래스 W213,가솔린,5550.0,2020,E300 4MATIC 익스클루시브,경기
1280,푸조,9249.0,308 2세대,디젤,1960.0,2019,1.5 BlueHDi 알뤼르,경기
1281,렉서스,45063.0,RX450h 4세대,가솔린+전기,5960.0,2019,이그제큐티브,경기
1282,닷지,90204.0,램픽업,가솔린,4699.0,2016,5.7,경기
1283,미니,128792.0,쿠퍼,가솔린,409.0,2006,파크 레인,대구
1284,벤츠,44440.0,C-클래스 W205,가솔린,2790.0,2017,C200,대구
1285,랜드로버,32840.0,레인지로버 4세대,가솔린,16900.0,2019,5.0 SC AB LWB,서울
1286,폭스바겐,112917.0,뉴 파사트,디젤,590.0,2011,2.0 TDI 럭셔리에디션,서울
1287,BMW,16863.0,5시리즈 (G30),가솔린,5759.0,2019,530i xDrive M 스포츠 플러스,경기
1288,BMW,117477.0,5시리즈 (F10),디젤,2120.0,2015,520d xDrive,경기
1289,BMW,110028.0,X5 (E70),가솔린,2190.0,2011,xDrive 35i,경기
1290,포드,60811.0,이스케이프,가솔린,1540.0,2014,2.0,경기
1291,BMW,37055.0,5시리즈 (G30),가솔린,4600.0,2018,530i xDrive M 스포츠,부산
1292,지프,32082.0,랭글러 (JL),가솔린,5690.0,2020,2.0 오버랜드 파워 탑 4도어,경기
1293,도요타,66763.0,RAV4,가솔린+전기,2530.0,2017,2.5 4WD 하이브리드,서울
1294,포드,88316.0,익스플로러,가솔린,3350.0,2019,2.3 리미티드 4WD,인천
1295,폭스바겐,92190.0,파사트 GT(B8),디젤,2200.0,2018,2.0 TDI 프리미엄,경기
1296,벤츠,8481.0,GLC-클래스 X253,가솔린+전기,5970.0,2019,GLC350e 4MATIC AMG Line,경기
1297,캐딜락,40715.0,에스컬레이드,가솔린,6400.0,2017,6.2,경기
1298,아우디,35702.0,Q7 (4M),디젤,4799.0,2016,35 TDI 콰트로 프리미엄,경기
1299,스마트,41313.0,포투 카브리오,가솔린,1640.0,2014,펄스 MHD,경기
1300,아우디,71108.0,Q7,가솔린,1950.0,2008,3.6 FSI 콰트로 디럭스,경기
1301,인피니티,137687.0,G37,가솔린,600.0,2010,세단 스포츠,경기
1302,볼보,11623.0,S90,디젤,4480.0,2019,D5 AWD 모멘텀,광주
1303,렉서스,45063.0,RX450h 4세대,가솔린+전기,5960.0,2019,이그제큐티브,경기
1304,BMW,135011.0,5시리즈 (G30),디젤,3159.0,2018,520d M 스포츠,경기
1305,푸조,10912.0,3008 2세대,디젤,3149.0,2019,1.5 BlueHDi GT Line,서울
1306,캐딜락,3773.0,CT4,가솔린,3699.0,2020,2.0 스포츠,대구
1307,BMW,43392.0,1시리즈 (F20),디젤,1950.0,2019,118d 스포츠 5도어,경기
1308,BMW,127793.0,X3 (F25),가솔린,1820.0,2013,xDrive 28i,경기
1309,랜드로버,93563.0,디스커버리 스포츠,디젤,2590.0,2017,2.0 TD4 HSE 럭셔리,경기
1310,혼다,28778.0,어코드 10세대,가솔린+전기,3270.0,2019,2.0 하이브리드 투어링,경기
1311,마세라티,22947.0,르반떼,가솔린,7080.0,2019,3.0 AWD 프리미엄,경기
1312,도요타,66763.0,RAV4,가솔린+전기,2530.0,2017,2.5 4WD 하이브리드,서울
1313,렉서스,32443.0,RX450h 4세대,가솔린+전기,5030.0,2019,이그제큐티브,서울
1314,랜드로버,32840.0,레인지로버 4세대,가솔린,16900.0,2019,5.0 SC AB LWB,서울
1315,마세라티,53000.0,기블리,디젤,4900.0,2017,3.0 디젤,경기
1316,포르쉐,45332.0,카이엔 (PO536),가솔린,11100.0,2020,3.0,경기
1317,BMW,182000.0,5시리즈 (G30),디젤,3250.0,2018,530d M 스포츠,경기
1318,벤츠,74512.0,E-클래스 W213,가솔린,5550.0,2020,E300 4MATIC 익스클루시브,경기
1319,BMW,40197.0,4시리즈 (F32),가솔린,3890.0,2017,428i M 스포츠 컨버터블,서울
1320,아우디,17393.0,A6 (C8),가솔린,0.0,2020,45 TFSI 콰트로,경기
1321,벤츠,134899.0,E-클래스 W212,가솔린,2600.0,2014,E200 카브리올레,경기
1322,볼보,28541.0,XC60 2세대,가솔린,6350.0,2019,T6 인스크립션,경기
1323,지프,89282.0,그랜드 체로키,디젤,2980.0,2017,3.0 디젤 리미티드,경기
1324,인피니티,130000.0,Q50,가솔린+전기,1799.0,2016,3.5 하이브리드 에센스,경기
1325,BMW,25597.0,X3 (G01),디젤,5790.0,2020,xDrive 20d,대전
1326,포드,112000.0,머스탱,가솔린,1659.0,2014,쿠페,경기
1327,벤츠,117000.0,A-클래스 W176,디젤,1289.0,2014,A200 CDI 스타일,경기
1328,BMW,101000.0,7시리즈 (G11),가솔린,5590.0,2016,750Li xDrive,충남
1329,아우디,152931.0,뉴 A4,가솔린,590.0,2011,2.0 TFSI 콰트로,경기
1330,아우디,154600.0,뉴 A6,가솔린,399.0,2008,3.2 FSI 콰트로,서울
1331,벤츠,59964.0,C-클래스 W205,디젤,2890.0,2016,C220 d 아방가르드,서울
1332,BMW,21265.0,5시리즈 (G30),가솔린,5599.0,2021,520i M 스포츠,서울
1333,아우디,35702.0,Q7 (4M),디젤,4799.0,2016,35 TDI 콰트로 프리미엄,경기
1334,지프,74271.0,그랜드 체로키,가솔린,2980.0,2018,3.6 리미티드,경기
1335,랜드로버,45754.0,레인지로버 벨라,디젤,6450.0,2018,2.0 D240 R-다이나믹 SE,경기
1336,BMW,100982.0,1시리즈 (F20),디젤,1290.0,2015,118d 스포츠 5도어,광주
1337,랜드로버,28392.0,디스커버리 스포츠,디젤,3670.0,2018,2.0 TD4 HSE 럭셔리,경기
1338,BMW,85041.0,X5 (F15),디젤,4850.0,2017,xDrive 30d,서울
1339,포드,56370.0,익스플로러,가솔린,2980.0,2017,2.3 리미티드 4WD,경기
1340,아우디,68025.0,뉴 A4,가솔린,1430.0,2014,2.0 TFSI 콰트로 다이나믹,경기
1341,BMW,115233.0,X4 (F26),디젤,3180.0,2015,xDrive20d,경기
1342,혼다,28778.0,어코드 10세대,가솔린+전기,3270.0,2019,2.0 하이브리드 투어링,경기
1343,렉서스,35853.0,NX300h,가솔린+전기,3350.0,2017,슈프림,서울
1344,스마트,41313.0,포투 카브리오,가솔린,1640.0,2014,펄스 MHD,경기
1345,랜드로버,93563.0,디스커버리 스포츠,디젤,2590.0,2017,2.0 TD4 HSE 럭셔리,경기
1346,미니,69648.0,쿠퍼 D 클럽맨,디젤,2250.0,2018,기본형,서울
1347,지프,4257.0,레니게이드,가솔린,3180.0,2021,2.4 리미티드,경기
1348,BMW,124970.0,5시리즈 (F10),디젤,1960.0,2014,520d xDrive,경기
1349,포르쉐,33383.0,마칸,가솔린,7540.0,2017,2.0,경기
1350,BMW,151885.0,5시리즈 (F10),디젤,1430.0,2012,520d,경기
1351,닛산,90401.0,로그,가솔린,590.0,2009,4WD Deluxe,서울
1352,벤츠,59010.0,E-클래스 W213,가솔린,4300.0,2018,E300 아방가르드,서울
1353,벤츠,76612.0,E-클래스 W213,디젤,3690.0,2017,E220d 아방가르드,경기
1354,벤츠,94075.0,CLS-클래스 W218,가솔린,5990.0,2016,CLS63 AMG 4MATIC,경기
1355,아우디,212755.0,뉴 A6,디젤,1499.0,2016,35 TDI 프리미엄,경기
1356,지프,74271.0,그랜드 체로키,가솔린,2980.0,2018,3.6 리미티드,경기
1357,벤츠,29783.0,C-클래스 W205,가솔린,2950.0,2016,C200,인천
1358,닛산,25640.0,엑스트레일,가솔린,2290.0,2018,2.5 테크 4WD,경기
1359,아우디,147570.0,A7,디젤,2090.0,2013,3.0 TDI 콰트로 다이나믹,서울
1360,BMW,82097.0,5시리즈 (F10),디젤,2290.0,2015,520d 럭셔리,경기
1361,마세라티,90667.0,기블리,가솔린,4350.0,2016,3.0,경기
1362,BMW,102508.0,6시리즈 (F12),디젤,2880.0,2014,640d xDrive 그란쿠페,경기
1363,BMW,16565.0,3시리즈 GT (F34),디젤,4100.0,2020,GT 320d xDrive 스포츠,부산
1364,BMW,100982.0,1시리즈 (F20),디젤,1290.0,2015,118d 스포츠 5도어,광주
1365,BMW,38335.0,X4 (F26),디젤,4250.0,2018,xDrive20d M 스포츠,부산
1366,BMW,131246.0,4시리즈 (F32),디젤,1925.0,2015,420d 럭셔리 그란쿠페,대구
1367,랜드로버,45754.0,레인지로버 벨라,디젤,6450.0,2018,2.0 D240 R-다이나믹 SE,경기
1368,재규어,134750.0,All New XJ,가솔린,2690.0,2015,3.0 SC 프리미엄 럭셔리 SWB,광주
1369,벤츠,49382.0,GLE-클래스 W166,디젤,6600.0,2018,GLE350 d 4MATIC,서울
1370,벤츠,37362.0,E-클래스 W213,가솔린,5800.0,2019,E300 4MATIC 익스클루시브,서울
1371,벤츠,25834.0,A-클래스 W176,가솔린,2450.0,2018,A200,서울
1372,벤츠,14161.0,E-클래스 W213,가솔린,6500.0,2021,E250 익스클루시브,서울
1373,벤츠,59010.0,E-클래스 W213,가솔린,4300.0,2018,E300 아방가르드,서울
1374,렉서스,29021.0,CT200h,가솔린+전기,2380.0,2016,1.8 슈프림,인천
1375,BMW,57911.0,5시리즈 (G30),디젤,4230.0,2017,520d xDrive M 스포츠 플러스,서울
1376,BMW,102508.0,6시리즈 (F12),디젤,2880.0,2014,640d xDrive 그란쿠페,경기
1377,BMW,14345.0,3시리즈 GT (F34),디젤,3690.0,2020,GT 320d,경기
1378,BMW,38335.0,X4 (F26),디젤,4250.0,2018,xDrive20d M 스포츠,부산
1379,벤츠,29783.0,C-클래스 W205,가솔린,2950.0,2016,C200,인천
1380,BMW,92178.0,5시리즈 (F10),디젤,2180.0,2015,520d,경기
1381,아우디,134650.0,뉴 A6,가솔린,1200.0,2012,2.0 TFSI 다이나믹,서울
1382,렉서스,68951.0,뉴 ES300h,가솔린+전기,2550.0,2015,프리미엄,경기
1383,재규어,102402.0,XF,디젤,890.0,2010,3.0D 럭셔리,경기
1384,BMW,83657.0,5시리즈 (G30),디젤,3450.0,2018,520d 럭셔리 스페셜 에디션,경기
1385,마세라티,108628.0,콰트로포르테,가솔린,5380.0,2015,S Q4 3.0 V6,대구
1386,벤츠,76612.0,E-클래스 W213,디젤,3690.0,2017,E220d 아방가르드,경기
1387,아우디,40115.0,뉴 A6,디젤,3350.0,2018,35 TDI 프리미엄,서울
1388,BMW,68645.0,5시리즈 (G30),디젤,3800.0,2017,520d M 스포츠 플러스,서울
1389,BMW,131246.0,4시리즈 (F32),디젤,1925.0,2015,420d 럭셔리 그란쿠페,대구
1390,폭스바겐,74155.0,더 뉴 파사트,디젤,1210.0,2015,2.0 TDI,서울
1391,벤츠,59682.0,CLA-클래스 C117,가솔린,2800.0,2018,CLA220 AMG Line,서울
1392,벤츠,4116.0,A-클래스 W177,가솔린,6617.0,2021,AMG A45 4MATIC+ 해치백,서울
1393,벤츠,39000.0,S-클래스 W222,디젤,8270.0,2017,S350L d 4MATIC,서울
1394,아우디,121857.0,뉴 A8,디젤,4150.0,2016,50 TDI 콰트로 LWB,서울
1395,BMW,118750.0,X5 (F15),디젤,5950.0,2016,xDrive M50d,경기
1396,시트로엥,157000.0,C4 칵투스,디젤,899.0,2017,1.6 BlueHDi 원톤 에디션,인천
1397,포드,98000.0,몬데오 4세대,디젤,1399.0,2016,2.0 티타늄,인천
1398,BMW,79000.0,4시리즈 (F32),가솔린,2500.0,2014,428i M 스포츠 쿠페,인천
1399,아우디,207000.0,뉴 A8,가솔린,1680.0,2011,4.2 FSI 콰트로 RSE,인천
1400,아우디,163000.0,뉴 A4,가솔린,499.0,2011,2.0 TFSI 콰트로 다이나믹,인천
1401,랜드로버,41262.0,레인지로버 이보크,디젤,3050.0,2016,2.0 TD4 SE,서울
1402,테슬라,56506.0,모델 S,전기,6500.0,2017,90D,서울
1403,아우디,103000.0,A7,디젤,3099.0,2016,50 TDI 콰트로,서울
1404,인피니티,93633.0,Q50,디젤,1450.0,2014,2.2d 프리미엄,경기
1405,BMW,25401.0,5시리즈 (G30),가솔린,4670.0,2018,530i M 스포츠 플러스,경기
1406,BMW,74235.0,7시리즈 (G11),디젤,6490.0,2017,730Ld xDrive M 스포츠,대구
1407,푸조,45943.0,508,디젤,1650.0,2017,1.6 BlueHDi GT-Line,경기
1408,미니,25304.0,쿠퍼 S,가솔린,2970.0,2017,JCW,서울
1409,미니,14502.0,쿠퍼,가솔린,3050.0,2020,HIGH,경기
1410,BMW,95782.0,3시리즈 (F30),디젤,1799.0,2016,320d,대구
1411,BMW,57911.0,5시리즈 (G30),디젤,4230.0,2017,520d xDrive M 스포츠 플러스,서울
1412,벤츠,133278.0,S-클래스 W222,가솔린,4990.0,2014,S500L 4MATIC,부산
1413,포르쉐,105000.0,뉴 카이엔,디젤,5350.0,2015,3.0 디젤,대구
1414,BMW,184590.0,X5 (E70),디젤,1290.0,2010,xDrive 30d,인천
1415,지프,32440.0,그랜드 체로키,가솔린,3290.0,2018,3.6 리미티드,경기
1416,아우디,31722.0,A5 (F5),가솔린,3950.0,2019,45 TFSI 콰트로 프리미엄 스포트백,전북
1417,BMW,83657.0,5시리즈 (G30),디젤,3450.0,2018,520d 럭셔리 스페셜 에디션,경기
1418,BMW,12753.0,X3 (G01),가솔린+전기,6400.0,2020,xDrive 30e M 스포츠,부산
1419,BMW,57752.0,5시리즈 (G30),가솔린,3850.0,2018,520i 럭셔리,경기
1420,벤츠,98390.0,GLK-클래스 X204,디젤,2350.0,2014,GLK220 CDI,서울
1421,지프,32440.0,그랜드 체로키,가솔린,3290.0,2018,3.6 리미티드,경기
1422,벤츠,16418.0,E-클래스 W213,디젤,5500.0,2020,E220d 아방가르드,서울
1423,벤츠,122453.0,E-클래스 W213,가솔린,3549.0,2017,E300 4MATIC 아방가르드,경기
1424,아우디,128500.0,뉴 A6,디젤,1550.0,2013,3.0 TDI 콰트로 다이나믹,대전
1425,아우디,94478.0,Q7 (4M),디젤,4500.0,2016,35 TDI 콰트로 프리미엄 Tech,경기
1426,벤츠,22583.0,CLA-클래스 C117,디젤,2660.0,2016,CLA200 d 4MATIC,경기
1427,지프,68973.0,체로키(KL),가솔린,1720.0,2015,2.4 론지튜드 AWD,서울
1428,벤츠,137303.0,E-클래스 W212,가솔린,2050.0,2015,E300 아방가르드,서울
1429,BMW,166638.0,X3 (F25),디젤,1540.0,2012,xDrive 20d 하이,대구
1430,재규어,121545.0,All New XJ,디젤,1750.0,2010,3.0D 프리미엄 럭셔리 LWB,경기
1431,지프,33930.0,그랜드 체로키,가솔린,3900.0,2019,3.6 오버랜드,경기
1432,푸조,45943.0,508,디젤,1650.0,2017,1.6 BlueHDi GT-Line,경기
1433,미니,14502.0,쿠퍼,가솔린,3050.0,2020,HIGH,경기
1434,BMW,76181.0,5시리즈 (G30),가솔린,4390.0,2018,530i xDrive M 스포츠 플러스,광주
1435,도요타,44337.0,프리우스 4세대,가솔린+전기,1890.0,2018,1.8 E,인천
1436,지프,85215.0,체로키(KL),디젤,1690.0,2014,2.0 디젤 론지튜드 AWD,경기
1437,페라리,2400.0,F8 트리뷰토,가솔린,48500.0,2020,3.9 V8,경기
1438,벤츠,321133.0,S-클래스,가솔린,450.0,1995,S280,경기
1439,미니,25304.0,쿠퍼 S,가솔린,2970.0,2017,JCW,서울
1440,재규어,86516.0,New XF,디젤,1390.0,2015,2.2D 럭셔리,경기
1441,BMW,13135.0,1시리즈 (F40),디젤,3390.0,2021,118d 스포츠,경기
1442,BMW,186673.0,5시리즈 GT (F07),디젤,2399.0,2016,GT 30d xDrive,대구
1443,벤츠,3696.0,EQC N293,전기,6570.0,2020,EQC400 4MATIC,인천
1444,혼다,53683.0,오딧세이,가솔린,3850.0,2019,3.5,경기
1445,닛산,80567.0,알티마,가솔린,890.0,2013,2.5,경기
1446,벤츠,37058.0,E-클래스 W213,가솔린,6000.0,2019,E350 4MATIC AMG Line,경기
1447,벤츠,127556.0,CLA-클래스 C117,디젤,1770.0,2015,CLA200 CDI,경기
1448,BMW,57090.0,3시리즈 (F30),디젤,2190.0,2015,320d xDrive,경기
1449,볼보,58000.0,S80,가솔린,650.0,2004,2.9,대전
1450,랜드로버,102476.0,디스커버리 스포츠,디젤,2590.0,2017,2.0 TD4 SE,경남
1451,BMW,31840.0,3시리즈 (F30),디젤,2690.0,2018,320d,대구
1452,지프,68973.0,체로키(KL),가솔린,1720.0,2015,2.4 론지튜드 AWD,서울
1453,벤츠,137303.0,E-클래스 W212,가솔린,2050.0,2015,E300 아방가르드,서울
1454,BMW,140000.0,7시리즈 (F01),가솔린+전기,1888.0,2010,액티브 하이브리드 L,경기
1455,혼다,127427.0,시빅,가솔린,370.0,2009,2.0,인천
1456,BMW,145253.0,7시리즈 (G11),디젤,4570.0,2016,730Ld xDrive,경기
1457,혼다,53683.0,오딧세이,가솔린,3850.0,2019,3.5,경기
1458,BMW,19801.0,5시리즈 (G30),디젤,5300.0,2020,520d M 스포츠,부산
1459,닛산,80567.0,알티마,가솔린,890.0,2013,2.5,경기
1460,포르쉐,41796.0,마칸,가솔린,6560.0,2014,3.6 터보,경기
1461,지프,33930.0,그랜드 체로키,가솔린,3900.0,2019,3.6 오버랜드,경기
1462,벤츠,5059.0,C-클래스 W205,디젤,3990.0,2020,C220 d 4MATIC,서울
1463,포르쉐,124000.0,파나메라,가솔린,4050.0,2010,4.8 4S,서울
1464,폭스바겐,98865.0,티구안 2세대,디젤,2690.0,2018,2.0 TDI 프레스티지,경기
1465,폭스바겐,191085.0,시로코,디젤,800.0,2012,2.0 TDI R-Line,경기
1466,BMW,17143.0,5시리즈 (G30),디젤,4499.0,2018,520d xDrive M 스포츠 플러스,서울
1467,포드,64925.0,익스플로러,가솔린,2510.0,2016,3.5 리미티드 4WD,경기
1468,벤츠,10654.0,E-클래스 W213,가솔린,7699.0,2021,E350 4MATIC AMG Line,경기
1469,벤츠,31595.0,E-클래스 W213,가솔린,4600.0,2019,E300 4MATIC 아방가르드,경기
1470,BMW,57511.0,X4 (F26),디젤,4450.0,2018,xDrive20d M 스포츠,서울
1471,BMW,22222.0,5시리즈 (G30),디젤,4250.0,2018,520d M 스포츠 플러스,서울
1472,BMW,13135.0,1시리즈 (F40),디젤,3390.0,2021,118d 스포츠,경기
1473,랜드로버,116065.0,레인지로버 벨라,가솔린,5990.0,2018,3.0 P380 R-다이나믹 SE,대구
1474,BMW,120231.0,5시리즈 (F10),디젤,1490.0,2012,520d,경기
1475,랜드로버,194516.0,레인지로버 스포츠 2세대,디젤,4670.0,2016,3.0 SDV6 AB 다이나믹,경기
1476,벤츠,105029.0,CLA-클래스 C117,디젤,2090.0,2016,CLA200 d,대구
1477,인피니티,60051.0,QX50,가솔린,1870.0,2016,3.7 AWD,경기
1478,벤츠,44193.0,GLC-클래스 X253,가솔린,5580.0,2018,AMG GLC43 4MATIC,서울
1479,인피니티,42357.0,QX70,가솔린,3450.0,2017,3.7 AWD 스페셜 에디션,경남
1480,BMW,61021.0,1시리즈 (F20),디젤,1390.0,2014,118d 어반 팩1 5도어,부산
1481,벤츠,108612.0,CLS-클래스 W218,디젤,3250.0,2015,CLS250 블루텍 4MATIC,대구
1482,포드,71840.0,익스플로러,가솔린,1690.0,2013,3.5 리미티드 4WD,인천
1483,BMW,31840.0,3시리즈 (F30),디젤,2690.0,2018,320d,대구
1484,포드,64925.0,익스플로러,가솔린,2510.0,2016,3.5 리미티드 4WD,경기
1485,벤츠,33000.0,E-클래스 W213,가솔린,5340.0,2019,E300 4MATIC 익스클루시브,경기
1486,BMW,57511.0,X4 (F26),디젤,4450.0,2018,xDrive20d M 스포츠,서울
1487,혼다,43326.0,CR-V 5세대,가솔린,2550.0,2017,1.5 EX-L 4WD,경기
1488,폭스바겐,169078.0,골프 7세대,디젤,950.0,2014,2.0 TDI 프리미엄,경기
1489,마세라티,93645.0,기블리,가솔린,4590.0,2015,3.0S Q4,경기
1490,포르쉐,56428.0,718 박스터,가솔린,9000.0,2019,2.0,경기
1491,BMW,43134.0,X7 (G07),디젤,9930.0,2019,xDrive 30d 디자인 퓨어 엑셀런스 7인승,광주
1492,BMW,17143.0,5시리즈 (G30),디젤,4499.0,2018,520d xDrive M 스포츠 플러스,서울
1493,벤츠,43641.0,C-클래스 W205,디젤,2550.0,2016,C200 d,경기
1494,푸조,118930.0,3008 2세대,디젤,2190.0,2018,2.0 BlueHDi GT,경기
1495,아우디,5201.0,A4 (B9),가솔린,4650.0,2021,45 TFSI 콰트로 프리미엄,경기
