,brand,name,type,km,year,accident,color,location,price,wd,trim
263,렉서스,S3,가솔린,129644,2010,무사고,회색,경기,690,2WD,프리미엄
264,렉서스,X3,가솔린,34803,2018,무사고,회색,경기,3920,2WD,슈프림
265,렉서스,S3,가솔린,81809,2015,무사고,회색,경기,2350,2WD,이그제큐티브
266,렉서스,X3,하이브리드,9014,2021,무사고,회색,경기,5140,2WD,슈프림
267,렉서스,200,하이브리드,132506,2012,무사고,회색,경기,1040,2WD,컴팩트 트랜디
268,렉서스,S3,가솔린,36967,2017,무사고,회색,경기,3240,2WD,슈프림
269,렉서스,LS,가솔린,217231,2007,무사고,회색,경기,660,2WD,4인승
270,렉서스,X3,하이브리드,38620,2019,무사고,회색,광주,4100,2WD,슈프림
271,렉서스,S3,하이브리드,33694,2019,무사고,회색,광주,4390,2WD,슈프림
272,렉서스,S3,하이브리드,85866,2016,무사고,회색,광주,2850,2WD,슈프림
273,렉서스,200,가솔린,46840,2017,무사고,회색,경기,2630,2WD,프리미엄
274,렉서스,LS,가솔린,175950,2007,무사고,회색,대구,999,2WD,4인승
275,렉서스,S3,하이브리드,11864,2019,무사고,회색,서울,4700,2WD,럭셔리
276,렉서스,GS250,가솔린,118073,2013,무사고,회색,경기,1530,2WD,슈프림
277,렉서스,S3,하이브리드,88207,2019,무사고,회색,광주,4380,2WD,이그제큐티브
278,렉서스,S3,가솔린,122315,2015,무사고,회색,인천,1790,2WD,슈프림XV60
279,렉서스,S3,하이브리드,35200,2019,무사고,흰색,경북,5290,2WD,이그제큐티브
280,렉서스,S3,하이브리드,17851,2021,무사고,흰색,인천,5700,2WD,이그제큐티브
281,렉서스,S3,하이브리드,87218,2017,무사고,회색,인천,3080,2WD,슈프림XV60
282,렉서스,X3,하이브리드,47516,2017,무사고,흰색,인천,4200,2WD,이그제큐티브
283,렉서스,500,하이브리드,49209,2018,무사고,회색,인천,8790,AWD,플래티넘
284,렉서스,S3,하이브리드,102507,2017,무사고,회색,인천,3100,2WD,이그제큐티브XV60
285,렉서스,S3,하이브리드,9255,2020,무사고,흰색,충남,5850,2WD,이그제큐티브
286,렉서스,500,가솔린,47003,2018,무사고,검정색,인천,7990,AWD,플래티넘
287,렉서스,S3,하이브리드,45023,2019,무사고,회색,전북,4550,2WD,럭셔리 플러스
288,렉서스,S3,하이브리드,37329,2019,무사고,회색,인천,5050,2WD,이그제큐티브
289,렉서스,S3,하이브리드,66546,2016,단순교환,회색,인천,2990,2WD,슈프림XV60
