,brand,name,type,km,year,accident,color,location,price,wd,trim
31,닛산,캐시카이,디젤,57628,2015,무사고,흰색,경기,1320,2WD,1.6 SL
32,닛산,알티마,가솔린,33879,2017,무사고,흰색,경기,1490,2WD,2.5
33,닛산,캐시카이,디젤,59104,2016,무사고,흰색,경기,1430,2WD,1.6 SL
34,닛산,무라노,하이브리드,117447,2016,무사고,흰색,경기,2120,2WD,2.5 하이브리드 플래티넘
35,닛산,알티마,가솔린,38498,2018,무사고,흰색,서울,1650,2WD,2.5
36,닛산,알티마,가솔린,37561,2016,무사고,흰색,경기,1325,2WD,2.5
37,닛산,큐브,가솔린,88861,2011,무사고,흰색,경기,830,2WD,1.8 SL
38,닛산,알티마,가솔린,131686,2014,무사고,흰색,서울,720,2WD,2.5
39,닛산,패스파인더,가솔린,96973,2014,무사고,흰색,경기,1420,4WD,3.5
40,닛산,패스파인더,가솔린,12721,2019,무사고,흰색,경기,3089,4WD,3.5
41,닛산,무라노,하이브리드,52334,2016,무사고,흰색,서울,2590,2WD,2.5 하이브리드 플래티넘
42,닛산,알티마,가솔린,69250,2017,무사고,흰색,경기,1230,2WD,2.5 스마트
43,닛산,알티마,가솔린,15778,2019,무사고,흰색,전북,2250,2WD,2.5 스페셜 에디션
44,닛산,엑스트레일,가솔린,30649,2018,무사고,흰색,서울,2100,4WD,2.5
45,닛산,알티마,가솔린,27346,2012,무사고,흰색,경기,800,2WD,3.5
46,닛산,쥬크,가솔린,79910,2014,무사고,흰색,경기,1050,2WD,1.6 SV
47,닛산,무라노,하이브리드,78387,2016,무사고,흰색,경기,2280,2WD,2.5 하이브리드 플래티넘
48,닛산,패스파인더,가솔린,71887,2014,무사고,흰색,서울,1500,4WD,3.5
49,닛산,엑스트레일,가솔린,14358,2018,무사고,흰색,경기,2230,4WD,2.5 테크
