,brand,name,year,info,km,location,price,type,color
18,쌍용,렉스턴 스포츠,20/08식(21년형),디젤 2.2 4WD,"43,668km",경기,"1,949",디젤,빨간색
19,현대,i30 (PD),20/12식,1.6 터보,"3,297km",경기,"2,590",가솔린,빨간색
20,쉐보레(GM대우),리얼 뉴 콜로라도,20/11식(21년형),3.6 익스트림 2WD,"17,397km",서울,"3,450",가솔린,빨간색
21,쌍용,코란도 스포츠,13/09식(14년형),CX5 2WD,"89,192km",광주,"1,001",디젤,빨간색
22,쉐보레(GM대우),라세티 프리미어,09/12식(10년형),디젤 CDX 블루&블랙 에디션,"245,738km",경기,330,디젤,빨간색
23,기아,올 뉴 모닝,11/12식(12년형),스마트 스페셜,"67,085km",대전,460,가솔린,빨간색
24,기아,레이,14/01식,터보 프레스티지,"84,042km",인천,759,가솔린,빨간색
25,제네시스,G70,19/08식,2.2D,"43,652km",경기,"3,500",디젤,빨간색
26,쉐보레(GM대우),더 넥스트 스파크,17/09식(18년형),LT,"61,909km",부산,710,가솔린,빨간색
27,르노삼성,QM3,15/07식,RE 시그니처,"63,293km",부산,"1,100",디젤,빨간색
28,현대,벨로스터 (JS),18/12식,1.6 터보 스포츠,"19,485km",부산,"2,040",가솔린,빨간색
29,현대,쏘나타 (DN8),19/05식(20년형),2.0,"22,921km",부산,"2,550",가솔린,빨간색
30,,,,,,,,,빨간색
31,쌍용,코란도 스포츠,12/02식,CX7 4WD,"175,855km",충남,959,디젤,빨간색
32,쉐보레(GM대우),더 넥스트 스파크,18/01식,LTZ,"20,592km",부산,830,가솔린,빨간색
33,기아,스토닉,18/03식,디젤 1.6,"34,951km",대전,"1,670",디젤,빨간색
34,쉐보레(GM대우),크루즈,13/06식(14년형),2.0 LTZ+,"144,261km",경기,400,디젤,빨간색
35,기아,올 뉴 프라이드,12/05식,1.6 GDI 세단,"49,557km",경기,665,가솔린,빨간색
36,기아,스팅어,19/03식,3.3 터보 AWD,"55,329km",대구,"3,590",가솔린,빨간색
37,르노삼성,캡처,20/10식,1.3 TCe 에디션 파리,"3,584km",경기,"2,390",가솔린,빨간색
38,현대,코나,18/10식,1.6 터보 4WD,"8,383km",경기,"2,399",가솔린,빨간색
39,쌍용,베리 뉴 티볼리,19/09식(20년형),디젤 1.6 2WD,"12,594km",경기,"1,650",디젤,빨간색
40,기아,스팅어,18/02식,2.0 터보 2WD,"28,781km",서울,"2,870",가솔린,빨간색
41,현대,올 뉴 투싼,17/10식(18년형),디젤 2.0 2WD,"82,187km",대구,"1,690",디젤,빨간색
42,쌍용,렉스턴 스포츠,18/06식,디젤 2.2 2WD,"110,972km",부산,"2,190",디젤,빨간색
43,기아,스토닉,17/09식(18년형),디젤 1.6,"67,339km",부산,"1,260",디젤,빨간색
44,현대,아반떼 (CN7),21/02식,1.6 터보 N Line,"7,420km",경기,"2,630",가솔린,빨간색
45,르노삼성,뉴QM3,18/08식,RE,"46,879km",경기,"1,385",디젤,빨간색
46,쌍용,렉스턴 스포츠,18/02식,디젤 2.2 4WD,"22,869km",서울,"2,680",디젤,빨간색
47,현대,코나,17/09식(18년형),1.6 터보 2WD,"57,807km",경기,"1,690",가솔린,빨간색
48,기아,올 뉴 K3,18/08식(19년형),프레스티지,"23,308km",서울,"1,520",가솔린,빨간색
49,쌍용,코란도 스포츠,14/07식(15년형),CX7 4WD,"121,896km",대전,"1,130",디젤,빨간색
50,현대,i30,08/01식,디젤 1.6 VGT 럭셔리,"114,865km",충남,359,디젤,빨간색
51,쌍용,렉스턴 스포츠,18/02식,디젤 2.2 4WD,"22,869km",서울,"2,680",디젤,빨간색
52,현대,코나,17/09식(18년형),1.6 터보 2WD,"57,807km",경기,"1,690",가솔린,빨간색
53,기아,올 뉴 K3,18/08식(19년형),프레스티지,"23,308km",서울,"1,520",가솔린,빨간색
54,쌍용,코란도 스포츠,14/07식(15년형),CX7 4WD,"121,896km",대전,"1,130",디젤,빨간색
55,현대,i30,08/01식,디젤 1.6 VGT 럭셔리,"114,865km",충남,359,디젤,빨간색
56,기아,스팅어,18/08식,3.3 터보 AWD,"77,130km",충남,"3,220",가솔린,빨간색
57,제네시스,G70,19/01식,2.0T,"30,958km",경기,"3,290",가솔린,빨간색
