,brand,name,info,type,km,year,accident,color,location,price,wd
2316,폭스바겐,아테온,2.0 TDI 프레스티지 4모션,디젤,21549,2020,무사고,검정색,부산,4450,2WD
2324,폭스바겐,투아렉,V6 3.0 TDI 블루모션,디젤,120031,2013,무사고,검정색,충남,2050,2WD
2361,폭스바겐,골프,2.0 GTI 5도어,가솔린,86545,2011,무사고,검정색,경기,1050,2WD
2412,폭스바겐,티구안,2.0 TDI 프레스티지,디젤,6606,2020,무사고,검정색,경기,3680,2WD
2423,폭스바겐,제타,2.0 TDI,디젤,113647,2013,무사고,검정색,경기,720,2WD
2425,폭스바겐,티구안,2.0 TDI 컴포트,디젤,110038,2015,무사고,검정색,경기,1290,2WD
2448,폭스바겐,티구안,2.0 TDI 프레스티지,디젤,26108,2018,무사고,검정색,경기,3190,2WD
2494,폭스바겐,페이톤,V6 3.0 TDI,디젤,169612,2008,무사고,검정색,부산,720,2WD
2498,폭스바겐,티구안,2.0 TDI 프레스티지,디젤,15210,2020,무사고,검정색,경기,3520,2WD
2504,폭스바겐,비틀,2.0 TDI 프리미엄,디젤,87169,2015,무사고,검정색,경기,1650,2WD
2555,폭스바겐,뉴 CC,2.0 TDI 블루모션 R라인,디젤,184147,2014,무사고,검정색,전북,1030,2WD
2601,폭스바겐,티구안,2.0 TDI,디젤,109424,2010,무사고,검정색,인천,839,2WD
2611,폭스바겐,골프,2.0 TDI 스타일에디션,디젤,130201,2013,무사고,검정색,경기,710,2WD
2648,폭스바겐,투아렉,3.0 TDI 프리미엄,디젤,14753,2020,무사고,검정색,서울,6290,2WD
2752,폭스바겐,골프,2.0 GTI,가솔린,129449,2015,무사고,검정색,경기,2060,2WD
2769,폭스바겐,뉴 CC,2.0 TSI,가솔린,68508,2013,무사고,흰색,경기,1390,2WD
2774,폭스바겐,골프,2.0 TDI,디젤,114972,2012,무사고,흰색,경기,699,2WD
2800,폭스바겐,티구안,2.0 TDI 프리미엄,디젤,136105,2015,무사고,흰색,경기,1390,2WD
2801,폭스바겐,뉴 CC,2.0 TDI 블루모션,디젤,106064,2013,무사고,흰색,경기,1430,2WD
2810,폭스바겐,제타,2.0 TDI,디젤,167040,2013,무사고,흰색,충남,550,2WD
2816,폭스바겐,골프,1.6 TDI 블루모션 스타일에디션,디젤,93283,2013,무사고,흰색,경기,790,2WD
2829,폭스바겐,파사트,2.0 TDI,디젤,148849,2013,무사고,흰색,경기,690,2WD
2835,폭스바겐,폴로,1.6 TDI R-Line,디젤,120844,2014,무사고,흰색,대구,799,2WD
2843,폭스바겐,비틀,2.0 TDI 프리미엄,디젤,91777,2014,무사고,흰색,충남,1500,2WD
2853,폭스바겐,골프,2.0 GTI,가솔린,94247,2015,무사고,흰색,경기,2130,2WD
2855,폭스바겐,티구안,2.0 TDI 컴포트,디젤,129381,2014,무사고,흰색,서울,1080,2WD
2863,폭스바겐,폴로,1.4 TDI R-Line,디젤,69017,2015,무사고,흰색,대구,1050,2WD
2873,폭스바겐,파사트,2.0 TDI,디젤,91128,2015,무사고,흰색,광주,1180,2WD
2896,폭스바겐,파사트,2.0 TDI,디젤,142855,2014,무사고,흰색,충남,899,2WD
2898,폭스바겐,파사트,2.0 TDI,디젤,113288,2013,무사고,흰색,대구,930,2WD
2922,폭스바겐,티구안,2.0 TDI,디젤,189462,2009,무사고,흰색,경기,650,2WD
2935,폭스바겐,제타,2.0 TDI 블루모션 프리미엄,디젤,29297,2016,무사고,흰색,서울,1650,2WD
2944,폭스바겐,GT,2.0 TDI,디젤,38687,2018,무사고,흰색,경기,2350,2WD
2974,폭스바겐,제타,1.4 TSI 프레스티지,가솔린,5547,2020,무사고,흰색,경기,2720,2WD
2975,폭스바겐,제타,2.0 TDI 블루모션 프리미엄,디젤,145348,2015,무사고,흰색,경기,950,2WD
2978,폭스바겐,골프,1.6 TDI,디젤,64353,2014,무사고,흰색,경기,1300,2WD
2980,폭스바겐,골프,2.0 TDI,디젤,111146,2013,무사고,흰색,경기,1150,2WD
2999,폭스바겐,티구안,2.0 TDI 프리미엄,디젤,7179,2020,무사고,흰색,부산,3330,2WD
3018,폭스바겐,파사트,2.0 TDI,디젤,65609,2015,무사고,흰색,경기,1300,2WD
3028,폭스바겐,티구안,2.0 TDI,디젤,90383,2018,무사고,흰색,경기,2590,2WD
3061,폭스바겐,제타,2.0 TDI 블루모션 프리미엄,디젤,90085,2016,무사고,흰색,경기,1220,2WD
3065,폭스바겐,파사트,1.8 TSI,가솔린,47552,2014,무사고,흰색,경기,1440,2WD
3074,폭스바겐,아테온,2.0 TDI 프레스티지,디젤,31791,2019,무사고,흰색,경기,3890,2WD
3077,폭스바겐,제타,2.0 TDI,디젤,126594,2014,무사고,흰색,경기,770,2WD
3081,폭스바겐,골프,1.4 TSI 프리미엄,가솔린,39666,2016,무사고,흰색,경기,2150,2WD
3090,폭스바겐,티구안,2.0 TDI 프리미엄,디젤,159726,2012,무사고,흰색,대구,1030,2WD
3106,폭스바겐,파사트,2.0 TSI,가솔린,32427,2018,무사고,흰색,경기,2130,2WD
3116,폭스바겐,제타,1.6 TDI 블루모션,디젤,174193,2014,무사고,흰색,경기,570,2WD
3134,폭스바겐,파사트,2.0 TDI,디젤,112808,2015,무사고,흰색,경기,1100,2WD
3156,폭스바겐,골프,2.0 GTI 5도어,가솔린,54788,2011,무사고,흰색,경기,1400,2WD
3160,폭스바겐,티구안,2.0 TDI 프레스티지,디젤,18222,2020,무사고,흰색,경기,4080,2WD
3168,폭스바겐,파사트,2.0 TDI,디젤,153218,2013,무사고,흰색,경기,729,2WD
3170,폭스바겐,뉴 CC,2.0 TDI 블루모션 R라인,디젤,81896,2016,무사고,흰색,경기,1700,2WD
3184,폭스바겐,골프,2.0 TDI 스타일에디션,디젤,136011,2013,무사고,흰색,울산,690,2WD
3188,폭스바겐,아테온,2.0 TDI 프레스티지,디젤,22473,2019,무사고,흰색,광주,3820,2WD
3220,폭스바겐,아테온,2.0 TDI 프레스티지,디젤,7485,2020,무사고,흰색,경기,4149,2WD
3235,폭스바겐,골프,2.0 TDI 스타일에디션,디젤,134959,2013,무사고,흰색,경기,670,2WD
3236,폭스바겐,티구안,2.0 TDI 프리미엄,디젤,186680,2012,무사고,흰색,충북,1150,2WD
3237,폭스바겐,티구안,2.0 TDI 프리미엄,디젤,82261,2014,무사고,흰색,광주,1670,2WD
3250,폭스바겐,시로코,2.0 TSI R,가솔린,97416,2013,무사고,흰색,경기,1890,2WD
3252,폭스바겐,GT,2.0 TDI 4모션 프레스티지,디젤,31351,2018,무사고,흰색,경기,3190,2WD
3260,폭스바겐,파사트,2.0 TDI,디젤,74601,2015,무사고,흰색,인천,1200,2WD
3262,폭스바겐,뉴 CC,2.0 TDI 블루모션 R라인,디젤,54823,2016,무사고,흰색,경기,2030,2WD
3285,폭스바겐,제타,2.0 TDI 블루모션 프리미엄,디젤,133075,2015,무사고,흰색,서울,900,2WD
3289,폭스바겐,티구안,2.0 TDI 프리미엄,디젤,27852,2018,무사고,흰색,경기,3099,2WD
3340,폭스바겐,뉴 CC,2.0 TDI 블루모션 R라인,디젤,128596,2014,무사고,흰색,경기,1150,2WD
3342,폭스바겐,골프,2.0 TDI 스타일에디션,디젤,137778,2013,무사고,흰색,경기,800,2WD
3343,폭스바겐,파사트,2.0 TDI,디젤,217531,2013,무사고,흰색,인천,530,2WD
3353,폭스바겐,제타,2.0 TDI,디젤,155389,2014,무사고,흰색,경기,690,2WD
3369,폭스바겐,GT,2.0 TDI 프리미엄,디젤,57888,2018,무사고,흰색,경기,2550,2WD
3377,폭스바겐,골프,2.0 TDI,디젤,139202,2010,무사고,흰색,대구,600,2WD
3398,폭스바겐,티구안,2.0 TDI 프리미엄,디젤,53179,2014,무사고,흰색,경기,1799,2WD
3433,폭스바겐,제타,2.5 PRM,가솔린,59562,2008,무사고,흰색,서울,380,2WD
3443,폭스바겐,골프,2.0 GTI 5도어,가솔린,159194,2006,무사고,흰색,경기,590,2WD
3447,폭스바겐,티구안,2.0 TDI 프리미엄,디젤,22365,2020,무사고,흰색,서울,3230,2WD
3462,폭스바겐,티구안,2.0 TDI 컴포트,디젤,111679,2015,무사고,흰색,경기,1400,2WD
