,brand,name,info,type,km,year,accident,color,location,price,wd
1116,아우디,Q5,35 TDI 콰트로 다이나믹,디젤,263560,2015,무사고,검정색,대구,1499,4WD
1122,아우디,A7,40 TFSI 콰트로,가솔린,108273,2016,무사고,검정색,경기,3429,4WD
1130,아우디,A6,3.0 TFSI 콰트로,가솔린,164320,2012,무사고,검정색,경기,1330,4WD
1143,아우디,Q7,3.0 TDI 콰트로 다이나믹,디젤,216913,2014,무사고,검정색,경기,1950,4WD
1161,아우디,A7,45 TDI 콰트로,디젤,115776,2015,무사고,검정색,광주,2790,4WD
1177,아우디,A6,40 TDI 콰트로,디젤,106657,2016,무사고,검정색,서울,2430,4WD
1183,아우디,A6,40 TDI 콰트로 프리미엄,디젤,188963,2016,무사고,검정색,광주,2160,4WD
1187,아우디,A8,55 TFSI 콰트로 LWB,가솔린,6695,2020,무사고,검정색,인천,10450,4WD
1192,아우디,S7,4.0 TFSI 콰트로,가솔린,125107,2016,무사고,검정색,광주,9999,4WD
1205,아우디,A7,3.0 TFSI 콰트로 엔트리,가솔린,171568,2012,무사고,검정색,경기,1760,4WD
1206,아우디,A6,35 TDI 콰트로 프리미엄,디젤,58756,2016,무사고,검정색,광주,2900,4WD
1215,아우디,A6,45 TDI 콰트로,디젤,78074,2015,무사고,검정색,경기,2060,4WD
1216,아우디,Q5,3.0 TDI 콰트로,디젤+전기,22403,2020,무사고,검정색,서울,6899,4WD
1237,아우디,A7,50 TDI 콰트로,디젤,145162,2016,무사고,검정색,경기,2799,4WD
1252,아우디,A6,40 TDI 콰트로 프리미엄,디젤,116329,2016,무사고,검정색,경기,2250,4WD
1264,아우디,A7,50 TDI 콰트로 프리미엄,디젤,101327,2016,무사고,검정색,경기,9999,4WD
1271,아우디,Q7,45 TFSI 콰트로,가솔린,39426,2019,무사고,검정색,경기,5480,4WD
1276,아우디,A7,3.0 TDI 콰트로 엔트리,디젤,157923,2013,무사고,검정색,인천,1930,4WD
1291,아우디,A8,3.0 TDI 콰트로 LWB,디젤,82445,2013,무사고,검정색,경기,3290,4WD
1306,아우디,A6,3.0 TDI 콰트로,디젤,181876,2014,무사고,검정색,광주,1350,4WD
1318,아우디,A6,35 TDI,디젤,155198,2015,무사고,검정색,경기,1390,2WD
1320,아우디,A6,35 TDI 프리미엄,디젤,59126,2016,무사고,검정색,경기,2850,2WD
1330,아우디,A7,3.0 TDI 콰트로 다이나믹,디젤,80185,2014,무사고,검정색,서울,2870,4WD
1347,아우디,Q3,2.0 TDI 콰트로 다이나믹,디젤,58664,2014,무사고,검정색,경기,1950,4WD
1351,아우디,A6,35 TDI 콰트로 프리미엄,디젤,113591,2016,무사고,검정색,경기,2390,4WD
1361,아우디,A7,3.0 TDI 콰트로 엔트리,디젤,209721,2014,무사고,검정색,경기,1870,4WD
1368,아우디,Q3,2.0 TDI 콰트로 다이나믹,디젤,133554,2014,무사고,검정색,경기,1399,4WD
1372,아우디,S7,4.0 TFSI 콰트로,가솔린,47938,2014,무사고,검정색,경기,6230,4WD
1376,아우디,A7,3.0 TFSI 콰트로 다이나믹,가솔린,114484,2012,무사고,검정색,경기,2420,4WD
1381,아우디,A6,35 TDI,디젤,54718,2018,무사고,검정색,경기,3250,2WD
1387,아우디,A8,60 TDI 콰트로 LWB,디젤,112207,2015,무사고,검정색,경기,4790,4WD
1392,아우디,뉴 A3,40 TFSI,가솔린,19006,2018,무사고,검정색,서울,2350,2WD
1399,아우디,Q5,3.0 TDI 콰트로,디젤,128853,2014,무사고,검정색,경기,2680,4WD
1408,아우디,Q5,2.0 TDI 콰트로 다이나믹,디젤,113663,2011,무사고,검정색,경기,1550,4WD
1441,아우디,뉴 A3,40 TFSI,가솔린,59408,2018,무사고,검정색,경기,2050,2WD
1469,아우디,A7,3.0 TFSI 콰트로 엔트리,가솔린,168558,2012,무사고,검정색,대구,1690,4WD
1481,아우디,A4,35 TDI 콰트로,디젤,34176,2016,무사고,검정색,경기,1940,4WD
1484,아우디,A4,2.0 TDI,디젤,106337,2012,무사고,검정색,서울,890,2WD
1507,아우디,S7,4.0 TFSI 콰트로,가솔린,137759,2013,무사고,검정색,경기,3530,4WD
1512,아우디,A4,2.0 TFSI 콰트로 다이나믹,가솔린,128397,2013,무사고,검정색,서울,1090,4WD
1517,아우디,A8,60 TDI 콰트로,디젤,179272,2015,무사고,검정색,경기,3280,4WD
1518,아우디,A6,40 TFSI 콰트로 다이나믹,가솔린,130019,2015,무사고,검정색,경기,1980,4WD
1533,아우디,A7,45 TDI 콰트로,디젤,104674,2015,무사고,검정색,서울,2350,4WD
1539,아우디,A8,60 TFSI 콰트로 LWB,가솔린,105973,2015,무사고,검정색,경기,4320,4WD
1540,아우디,Q7,35 TDI 콰트로 프리미엄 Tech,디젤,143271,2016,무사고,검정색,경기,3850,4WD
1544,아우디,A6,35 TDI 프리미엄,디젤,142514,2016,무사고,검정색,경기,1999,2WD
1552,아우디,A7,45 TDI 콰트로,디젤,130711,2015,무사고,검정색,경기,2350,4WD
1559,아우디,S7,4.0 TFSI 콰트로,가솔린,168912,2014,무사고,검정색,경기,3799,4WD
1562,아우디,A6,2.0 TDI 다이나믹,디젤,169974,2013,무사고,검정색,경기,1250,2WD
1572,아우디,A7,3.0 TDI 콰트로 엔트리,디젤,130983,2012,무사고,검정색,경기,2000,4WD
1577,아우디,A6,3.0 TDI 콰트로,디젤,84160,2012,무사고,검정색,경기,1490,4WD
1617,아우디,A8,3.0 TDI 콰트로 LWB,디젤,149873,2013,무사고,검정색,경기,2550,4WD
1620,아우디,A8,4.2 TDI 콰트로 LWB,디젤,76130,2013,무사고,검정색,경기,3750,4WD
1624,아우디,A8,4.2 TDI 콰트로 LWB,디젤,162766,2013,무사고,검정색,경기,2800,4WD
1629,아우디,Q5,35 TDI 콰트로 다이나믹,디젤,52611,2015,무사고,검정색,대구,2780,4WD
1634,아우디,A4,30 TDI 다이나믹,디젤,146140,2015,무사고,검정색,경기,1150,2WD
1643,아우디,A6,45 TFSI 프리미엄,가솔린,18824,2020,무사고,검정색,경기,4999,2WD
1653,아우디,A6,40 TDI 콰트로 프리미엄,디젤,128495,2016,무사고,검정색,경기,2260,4WD
1664,아우디,S7,4.0 TFSI 콰트로,가솔린,92321,2014,무사고,검정색,경기,3800,4WD
1666,아우디,A6,40 TFSI 콰트로 다이나믹,가솔린,93624,2015,무사고,검정색,경기,2190,4WD
1671,아우디,A8,4.2 FSI 콰트로,가솔린,184653,2011,무사고,검정색,부산,1590,4WD
1673,아우디,S8,4.0 TFSI 콰트로,가솔린,72127,2014,무사고,검정색,서울,4290,4WD
1684,아우디,A8,50 TDI 콰트로 디자인 LWB,디젤,112106,2016,무사고,검정색,경기,4570,4WD
1686,아우디,A8,50 TDI 콰트로,디젤,143859,2015,무사고,검정색,경기,3280,4WD
1687,아우디,A8,3.0 TDI 콰트로,디젤,174894,2013,무사고,검정색,경기,2099,4WD
1688,아우디,A8,3.0 TDI 콰트로,디젤,195293,2012,무사고,검정색,경기,1730,4WD
1691,아우디,e-트론,55 콰트로,전기,15288,2020,무사고,검정색,부산,7390,4WD
1703,아우디,A6,35 TDI 프리미엄,디젤,79332,2016,무사고,검정색,경기,2590,2WD
1704,아우디,A6,40 TDI 콰트로 프리미엄,디젤,177161,2016,무사고,검정색,경기,1890,4WD
1718,아우디,TT,쿠페 2.0 TFSI,가솔린,142310,2008,무사고,검정색,경기,1290,2WD
1767,아우디,A7,3.0 TFSI 콰트로 엔트리,가솔린,111422,2013,무사고,검정색,인천,1930,4WD
1771,아우디,A8,4.2 FSI 콰트로,가솔린,140189,2011,무사고,검정색,울산,1850,4WD
1796,아우디,TT,로드스터 2.0 TFSI 콰트로,가솔린,137318,2011,무사고,검정색,인천,1990,4WD
1799,아우디,Q5,2.0 TDI 콰트로,디젤,164302,2009,무사고,검정색,인천,1090,4WD
1805,아우디,A7,50 TDI 콰트로 프리미엄,디젤,132406,2016,무사고,검정색,경기,3299,4WD
1833,아우디,A7,3.0 TDI 콰트로 엔트리,디젤,161848,2013,무사고,검정색,경기,1820,4WD
1836,아우디,A8,50 TDI 콰트로 디자인 LWB,디젤,136841,2015,무사고,검정색,서울,4290,4WD
1865,아우디,A8,50 TDI 콰트로 LWB,디젤,154913,2015,무사고,검정색,부산,3740,4WD
1867,아우디,A6,35 TDI 콰트로 프리미엄,디젤,47530,2018,무사고,검정색,부산,3580,4WD
1923,아우디,A8,3.0 TFSI 콰트로,가솔린,141302,2011,무사고,검정색,경기,1699,4WD
1924,아우디,A8,3.0 TFSI 콰트로 LWB,가솔린,153299,2011,무사고,검정색,경기,1999,4WD
1933,아우디,S7,4.0 TFSI 콰트로,가솔린,99690,2014,무사고,검정색,경기,3799,4WD
1938,아우디,e-트론,55 콰트로,전기,4516,2020,무사고,검정색,부산,8000,4WD
1940,아우디,S3,2.0T 콰트로,가솔린,76292,2015,무사고,검정색,경기,2499,4WD
1941,아우디,A8,60 TDI 콰트로,디젤,146176,2015,무사고,검정색,경기,3370,4WD
1982,아우디,S6,4.0 TFSI 콰트로,가솔린,154631,2016,무사고,검정색,경기,3200,4WD
1985,아우디,A8,55 TFSI 콰트로 LWB,가솔린+전기,28053,2020,무사고,검정색,경기,9290,4WD
1998,아우디,A8,3.0 TFSI 콰트로,가솔린,118447,2011,무사고,검정색,서울,1860,4WD
2007,아우디,A6,2.0 TDI,디젤,155066,2014,무사고,검정색,경기,1290,2WD
2010,아우디,A8,50 TDI 콰트로,디젤,161061,2016,무사고,검정색,경기,3890,4WD
2016,아우디,A6,40 TDI 콰트로,디젤,84122,2016,무사고,검정색,대구,2650,4WD
2024,아우디,A7,3.0 TDI 콰트로 프레스티지,디젤,201174,2013,무사고,검정색,충북,2100,4WD
2049,아우디,A5,40 TFSI 콰트로 카브리올레,가솔린,66556,2015,무사고,검정색,경기,2780,4WD
2051,아우디,A6,40 TDI 콰트로 프리미엄,디젤,155400,2016,무사고,검정색,부산,2090,4WD
2058,아우디,A6,3.0 TDI 콰트로,디젤,168420,2012,무사고,검정색,경기,1300,4WD
2074,아우디,A8,60 TFSI 콰트로 LWB,가솔린,169886,2015,무사고,검정색,경기,3680,4WD
2083,아우디,A4,2.0 TDI,디젤,93880,2014,무사고,검정색,경기,1190,2WD
2084,아우디,A6,35 TDI 다이나믹,디젤,89750,2015,무사고,검정색,서울,2240,2WD
2119,아우디,A4,2.0 TFSI 콰트로,가솔린,147079,2012,무사고,검정색,경기,790,4WD
2123,아우디,A7,3.0 TFSI 콰트로 프레스티지,가솔린,110506,2012,무사고,검정색,경기,2350,4WD
2143,아우디,A8,60 TDI 콰트로 LWB,디젤,207207,2015,무사고,검정색,경기,3690,4WD
2155,아우디,A4,35 TDI 프리미엄,디젤,4995,2020,무사고,검정색,경기,3980,2WD
2165,아우디,Q7,55 TFSI 콰트로 프리미엄,가솔린,7509,2021,무사고,검정색,경기,9690,4WD
2186,아우디,A6,40 TDI 콰트로 프리미엄,디젤,146913,2016,무사고,검정색,경기,1990,4WD
2187,아우디,A7,3.0 TDI 콰트로 엔트리,디젤,287033,2012,무사고,검정색,경기,1680,4WD
2194,아우디,A6,2.0 TDI,디젤,142454,2014,무사고,검정색,경기,1399,2WD
2195,아우디,A5,35 TDI 콰트로 다이나믹 스포츠백,디젤,64664,2016,무사고,검정색,서울,2330,4WD
2196,아우디,A6,35 TDI 프리미엄,디젤,99786,2016,무사고,검정색,서울,2220,2WD
2197,아우디,A7,50 TDI 콰트로,디젤,106903,2016,무사고,검정색,서울,3120,4WD
2203,아우디,S7,4.0 TFSI 콰트로,가솔린,162348,2014,무사고,검정색,경기,3290,4WD
2233,아우디,A6,35 TDI 프리미엄,디젤,42483,2016,무사고,검정색,경기,3199,2WD
2238,아우디,A8,60 TDI 콰트로,디젤,127188,2015,무사고,검정색,서울,3380,4WD
2242,아우디,A8,3.0 TFSI 콰트로,가솔린,199763,2011,무사고,검정색,경기,1299,4WD
2264,아우디,Q5,3.0 TDI 콰트로,디젤,163659,2012,무사고,검정색,경기,1350,4WD
2312,아우디,A4,40 TFSI 프리미엄,가솔린,17409,2020,무사고,검정색,경기,3699,2WD
2322,아우디,A8,4.2 FSI 콰트로 LWB,가솔린,100335,2007,무사고,검정색,경기,920,4WD
2346,아우디,Q5,3.0 TDI 콰트로,디젤,146593,2015,무사고,검정색,경기,2799,4WD
2353,아우디,A7,3.0 TFSI 콰트로 엔트리,가솔린,89349,2014,무사고,검정색,경기,2490,4WD
2356,아우디,A6,3.0 TDI 콰트로,디젤,117953,2013,무사고,검정색,부산,1530,4WD
2360,아우디,A6,3.0 TFSI 콰트로 다이나믹,가솔린,230607,2012,무사고,검정색,경기,950,4WD
2368,아우디,S6,4.0 TFSI 콰트로,가솔린,81948,2013,무사고,검정색,경기,3150,4WD
2374,아우디,A6,40 TDI 콰트로,디젤,115708,2016,무사고,검정색,경기,2290,4WD
2387,아우디,A6,35 TDI 다이나믹,디젤,170481,2015,무사고,검정색,경기,1350,2WD
2394,아우디,A6,3.0 TFSI 콰트로,가솔린,110024,2009,무사고,검정색,경기,650,4WD
2395,아우디,A6,3.0 TFSI 콰트로 다이나믹,가솔린,136384,2010,무사고,검정색,전북,490,4WD
2419,아우디,A8,4.0 TFSI 콰트로 LWB,가솔린,175804,2013,무사고,검정색,경기,2600,4WD
2421,아우디,A6,2.0 TFSI 다이나믹,가솔린,139174,2012,무사고,검정색,경기,1150,2WD
2429,아우디,A7,3.0 TDI 콰트로 다이나믹,디젤,112539,2014,무사고,검정색,광주,2539,4WD
2458,아우디,A8,4.2 FSI 콰트로 LWB,가솔린,180654,2007,무사고,검정색,경기,750,4WD
2463,아우디,A7,50 TDI 콰트로,디젤,139927,2016,무사고,검정색,경기,2850,4WD
2465,아우디,A7,50 TDI 콰트로 프리미엄,디젤,116412,2016,무사고,검정색,경기,3270,4WD
2480,아우디,Q7,4.2 TDI 콰트로,디젤,178077,2010,무사고,검정색,경기,1650,4WD
2506,아우디,A4,35 TDI 프리미엄,디젤,17924,2018,무사고,검정색,경기,3050,2WD
2513,아우디,A5,2.0 TFSI 콰트로,가솔린,154827,2010,무사고,검정색,전북,770,4WD
2530,아우디,A6,45 TFSI 프리미엄,가솔린,1548,2021,무사고,검정색,대구,5470,2WD
2536,아우디,A6,2.0 TDI,디젤,77366,2013,무사고,검정색,경기,1550,2WD
2537,아우디,S7,4.0 TFSI 콰트로,가솔린,113097,2015,무사고,검정색,경기,3920,4WD
2542,아우디,A5,2.0 TFSI 콰트로,가솔린,172788,2011,무사고,검정색,경기,700,4WD
2547,아우디,A6,45 TDI 콰트로,디젤,108496,2015,무사고,검정색,서울,1899,4WD
2552,아우디,A6,35 TDI 콰트로 프리미엄,디젤,47530,2018,무사고,검정색,부산,59,4WD
2557,아우디,A8,50 TDI 콰트로,디젤,80752,2015,무사고,검정색,경기,3690,4WD
2561,아우디,A6,40 TFSI 프리미엄,가솔린,66844,2018,무사고,검정색,경기,3499,2WD
2565,아우디,A4,35 TDI 프리미엄,디젤,69657,2018,무사고,검정색,경기,2549,2WD
2590,아우디,A4,30 TDI 리미티드 에디션,디젤,58576,2016,무사고,검정색,경기,1870,2WD
2595,아우디,A8,55 TFSI 콰트로 LWB,가솔린,37298,2018,무사고,검정색,광주,8680,4WD
2598,아우디,A5,40 TFSI 콰트로 쿠페,가솔린,36369,2016,무사고,검정색,경기,2530,4WD
2602,아우디,Q8,45 TDI 콰트로 프리미엄,디젤+전기,1584,2021,무사고,검정색,서울,9999,4WD
2613,아우디,S8,4.0 TFSI 콰트로,가솔린,79097,2013,무사고,검정색,경기,3590,4WD
2614,아우디,S8,4.0 TFSI 콰트로,가솔린,153862,2015,무사고,검정색,경기,4200,4WD
2617,아우디,S7,3.0 TDI 콰트로,디젤,16245,2021,무사고,검정색,경기,9400,4WD
2620,아우디,A5,2.0 TFSI 콰트로 카브리올레,가솔린,83058,2013,무사고,검정색,경기,2200,4WD
2629,아우디,A8,4.2 TDI 콰트로 LWB,디젤,145715,2013,무사고,검정색,대구,2720,4WD
2641,아우디,A7,3.0 TFSI 콰트로 엔트리,가솔린,90409,2012,무사고,검정색,경기,1839,4WD
2646,아우디,A8,60 TFSI 콰트로 LWB,가솔린,147905,2015,무사고,검정색,서울,3700,4WD
2651,아우디,A6,40 TDI 콰트로 프리미엄,디젤,210090,2016,무사고,검정색,전북,1780,4WD
2657,아우디,A5,2.0 TDI 콰트로 스포츠백,디젤,99105,2013,무사고,검정색,경기,1540,4WD
2664,아우디,Q5,2.0 TDI 콰트로 다이나믹,디젤,148722,2013,무사고,검정색,경기,1599,4WD
2674,아우디,A6,45 TDI 콰트로,디젤,140671,2015,무사고,검정색,경기,1630,4WD
2675,아우디,Q5,35 TDI 콰트로 다이나믹,디젤,129119,2015,무사고,검정색,경기,2190,4WD
2681,아우디,Q5,3.0 TDI 콰트로,디젤,125275,2014,무사고,검정색,경기,2320,4WD
2700,아우디,Q5,3.0 TDI 콰트로,디젤,161039,2014,무사고,검정색,경기,2340,4WD
2720,아우디,A7,3.0 TFSI 콰트로 프레스티지,가솔린,167425,2012,무사고,검정색,경기,1749,4WD
2744,아우디,Q8,55 TFSI 콰트로 프리미엄,가솔린,3290,2021,무사고,검정색,경기,10380,4WD
2748,아우디,Q7,35 TDI 콰트로,디젤,122456,2015,무사고,검정색,서울,2850,4WD
2762,아우디,A6,3.0 TDI 콰트로,디젤,141003,2012,무사고,흰색,인천,1250,4WD
2765,아우디,A6,40 TDI 콰트로,디젤,146552,2016,무사고,흰색,경기,1920,4WD
2768,아우디,A7,50 TFSI 콰트로 스포츠,가솔린,118373,2016,무사고,흰색,대구,3950,4WD
2776,아우디,A4,35 TDI 프리미엄,디젤,67026,2018,무사고,흰색,경기,2650,2WD
2777,아우디,A7,3.0 TFSI 콰트로 프레스티지,가솔린,170640,2012,무사고,흰색,경기,1900,4WD
2786,아우디,A7,50 TDI 콰트로,디젤,207093,2016,무사고,흰색,경기,2699,4WD
2802,아우디,A6,45 TFSI 콰트로 프리미엄,가솔린,1958,2021,무사고,흰색,경기,6090,4WD
2804,아우디,A4,35 TDI 프리미엄,디젤,12409,2018,무사고,흰색,서울,3180,2WD
2818,아우디,A6,2.0 TDI,디젤,195243,2013,무사고,흰색,경기,990,2WD
2824,아우디,S7,4.0 TFSI 콰트로,가솔린,186382,2013,무사고,흰색,경기,2950,4WD
2831,아우디,TT,쿠페 2.0 TFSI,가솔린,148185,2009,무사고,흰색,경기,1190,2WD
2832,아우디,A6,3.0 TFSI 콰트로,가솔린,89532,2012,무사고,흰색,경기,1390,4WD
2834,아우디,Q3,35 TDI 콰트로 다이나믹,디젤,104906,2015,무사고,흰색,대구,1999,4WD
2852,아우디,뉴 A3,2.0 TDI 다이나믹,디젤,71253,2014,무사고,흰색,경기,1450,2WD
2860,아우디,뉴 A3,35 TDI 다이나믹,디젤,32273,2016,무사고,흰색,경기,1950,2WD
2865,아우디,A6,45 TDI 콰트로,디젤,95433,2015,무사고,흰색,경기,1999,4WD
2893,아우디,A6,40 TDI 콰트로 프리미엄,디젤,78432,2016,무사고,흰색,서울,2880,4WD
2909,아우디,A7,3.0 TDI 콰트로 프레스티지,디젤,163549,2014,무사고,흰색,인천,2390,4WD
2914,아우디,Q5,45 TDI 콰트로,디젤,120030,2016,무사고,흰색,경기,2390,4WD
2951,아우디,A6,3.0 TDI 콰트로,디젤,103942,2012,무사고,흰색,인천,9999,4WD
2956,아우디,A8,4.2 FSI 콰트로,가솔린,148087,2011,무사고,흰색,대구,1900,4WD
2970,아우디,A6,40 TDI 콰트로 프리미엄,디젤,67630,2016,무사고,흰색,경기,3050,4WD
2993,아우디,Q5,45 TDI 콰트로 다이나믹,디젤,109896,2015,무사고,흰색,경기,2380,4WD
3002,아우디,A7,55 TFSI 콰트로 프리미엄,가솔린+전기,4120,2021,무사고,흰색,광주,8550,4WD
3011,아우디,A4,2.0 TDI 콰트로 다이나믹,디젤,107002,2013,무사고,흰색,경기,1270,4WD
3023,아우디,Q8,4.0 TDI 콰트로,디젤+전기,7681,2021,무사고,흰색,서울,13600,4WD
3024,아우디,A6,35 TDI,디젤,80224,2016,무사고,흰색,충남,2550,2WD
3029,아우디,A5,2.0 TDI 콰트로 스포츠백,디젤,166851,2014,무사고,흰색,대구,1290,4WD
3032,아우디,A7,3.0 TDI 콰트로 다이나믹,디젤,170255,2014,무사고,흰색,경기,2190,4WD
3070,아우디,A4,2.0 TFSI 콰트로 다이나믹,가솔린,80924,2011,무사고,흰색,경기,950,4WD
3071,아우디,A4,30 TDI,디젤,113275,2015,무사고,흰색,전북,1350,2WD
3072,아우디,A6,40 TDI 콰트로 스포츠,디젤,110179,2016,무사고,흰색,광주,2720,4WD
3101,아우디,뉴 A3,2.0 TDI 다이나믹,디젤,93589,2014,무사고,흰색,경기,1250,2WD
3105,아우디,A4,2.0 TFSI 콰트로 다이나믹,가솔린,63179,2011,무사고,흰색,경기,1150,4WD
3120,아우디,A5,2.0 TDI 콰트로 다이나믹 스포츠백,디젤,161396,2014,무사고,흰색,인천,1390,4WD
3126,아우디,A7,3.0 TFSI 콰트로 엔트리,가솔린,188279,2012,무사고,흰색,경기,1590,4WD
3138,아우디,Q5,45 TDI 콰트로,디젤,143697,2015,무사고,흰색,경기,2130,4WD
3143,아우디,A7,3.0 TFSI 콰트로 다이나믹,가솔린,120877,2012,무사고,흰색,경기,1950,4WD
3144,아우디,A5,35 TDI 콰트로 스포츠백,디젤,97542,2015,무사고,흰색,경기,1950,4WD
3146,아우디,TT,쿠페 2.0 TFSI 콰트로,가솔린,108935,2010,무사고,흰색,경기,1480,4WD
3159,아우디,A6,40 TFSI 콰트로 스포츠,가솔린,88148,2016,무사고,흰색,경기,2799,4WD
3166,아우디,A4,35 TDI 콰트로 다이나믹,디젤,88393,2016,무사고,흰색,대구,9999,4WD
3169,아우디,뉴 A3,25 TDI,디젤,74529,2015,무사고,흰색,경기,1349,2WD
3173,아우디,A7,3.0 TDI 콰트로 다이나믹,디젤,154473,2013,무사고,흰색,경기,1850,4WD
3181,아우디,Q5,2.0 TDI 콰트로,디젤,93033,2013,무사고,흰색,경기,1990,4WD
3192,아우디,Q7,45 TFSI 콰트로,가솔린,9774,2019,무사고,흰색,서울,5750,4WD
3193,아우디,A7,3.0 TDI 콰트로 엔트리,디젤,167367,2014,무사고,흰색,인천,1980,4WD
3196,아우디,A6,35 TDI,디젤,60807,2016,무사고,흰색,경기,2650,2WD
3229,아우디,A6,40 TDI 콰트로,디젤,108263,2016,무사고,흰색,서울,2390,4WD
3230,아우디,A5,35 TDI 콰트로 다이나믹 스포츠백,디젤,111630,2015,무사고,흰색,인천,1890,4WD
3232,아우디,Q3,35 TDI 프리미엄,디젤,12927,2020,무사고,흰색,서울,4150,2WD
3243,아우디,Q7,45 TFSI 콰트로,가솔린,28382,2019,무사고,흰색,광주,5700,4WD
3273,아우디,A5,35 TDI 콰트로 스포츠백,디젤,111352,2016,무사고,흰색,경기,2100,4WD
3286,아우디,A6,35 TDI 콰트로,디젤,73596,2018,무사고,흰색,서울,2999,4WD
3298,아우디,A6,2.0 TDI 다이나믹,디젤,187787,2014,무사고,흰색,경기,1180,2WD
3313,아우디,A7,45 TDI 콰트로,디젤,152143,2015,무사고,흰색,광주,2490,4WD
3314,아우디,A4,2.0 TDI 콰트로 다이나믹,디젤,163797,2013,무사고,흰색,대구,1090,4WD
3325,아우디,Q3,35 TDI 콰트로 다이나믹,디젤,87607,2015,무사고,흰색,경기,1830,4WD
3334,아우디,A6,2.0 TFSI 콰트로 다이나믹,가솔린,90234,2014,무사고,흰색,경기,1690,4WD
3345,아우디,A4,2.0 TFSI 콰트로,가솔린,83847,2010,무사고,흰색,경기,930,4WD
3348,아우디,S7,4.0 TFSI 콰트로,가솔린,132575,2014,무사고,흰색,경기,4500,4WD
3350,아우디,Q3,30 TDI 콰트로 디자인라인,디젤,67283,2016,무사고,흰색,경기,2420,4WD
3354,아우디,A7,3.0 TDI 콰트로 다이나믹,디젤,149352,2014,무사고,흰색,서울,2200,4WD
3363,아우디,A5,35 TDI 콰트로 다이나믹 스포츠백,디젤,119100,2016,무사고,흰색,서울,1957,4WD
3368,아우디,S5,3.0 TFSI 콰트로,가솔린,54543,2013,무사고,흰색,경기,2460,4WD
3376,아우디,R8,5.2 V10 쿠페,가솔린,77220,2015,무사고,흰색,충북,10690,2WD
3406,아우디,A6,40 TDI 프리미엄,디젤,5716,2021,무사고,흰색,서울,5530,2WD
3413,아우디,A7,45 TDI 콰트로,디젤,171207,2015,무사고,흰색,대구,2270,4WD
3414,아우디,A4,2.0 TFSI,가솔린,98668,2010,무사고,흰색,경기,850,2WD
3415,아우디,Q5,3.0 TDI 콰트로,디젤,95705,2016,무사고,흰색,경기,3530,4WD
3444,아우디,A7,3.0 TDI 콰트로 다이나믹,디젤,214152,2014,무사고,흰색,대구,1990,4WD
3445,아우디,A5,45 TFSI 콰트로 프리미엄 스포트백,가솔린,18105,2019,무사고,흰색,서울,4250,4WD
3451,아우디,Q3,35 TDI 콰트로 다이나믹,디젤,176830,2015,무사고,흰색,서울,1350,4WD
3453,아우디,A7,50 TDI 콰트로,디젤,126789,2016,무사고,흰색,대구,3190,4WD
3454,아우디,A6,50 TDI 콰트로 프리미엄,디젤,146117,2016,무사고,흰색,경기,2450,4WD
3455,아우디,A5,2.0 TDI 콰트로 다이나믹 스포츠백,디젤,157160,2013,무사고,흰색,인천,1300,4WD
3460,아우디,A6,50 TFSI 콰트로,가솔린,112859,2015,무사고,흰색,광주,2320,4WD
3461,아우디,A4,35 TDI 콰트로 다이나믹,디젤,114496,2015,무사고,흰색,경기,1480,4WD
3467,아우디,A8,60 TDI 콰트로 LWB,디젤,148858,2015,무사고,흰색,광주,3730,4WD
3504,아우디,A4,40 TFSI 프리미엄,가솔린,13351,2019,무사고,흰색,경기,3550,2WD
3540,아우디,A4,30 TDI 다이나믹,디젤,93443,2015,무사고,흰색,서울,1520,2WD
3559,아우디,A6,40 TFSI 프리미엄,가솔린,43630,2018,무사고,흰색,대구,3650,2WD
3561,아우디,A7,50 TDI 콰트로 프리미엄,디젤,121889,2016,무사고,흰색,경기,3490,4WD
3574,아우디,Q7,45 TDI 콰트로 스포트,디젤,36977,2016,무사고,흰색,경기,5950,4WD
3603,아우디,A7,50 TDI 콰트로,디젤,67000,2016,무사고,흰색,경기,4000,4WD
3629,아우디,A7,3.0 TFSI 콰트로 다이나믹,가솔린,73770,2014,무사고,흰색,경기,3100,4WD
3653,아우디,A6,40 TFSI,가솔린,41839,2018,무사고,흰색,경기,3299,2WD
3655,아우디,TT,쿠페 2.0 TFSI 콰트로,가솔린,57739,2011,무사고,흰색,경기,2270,4WD
3656,아우디,Q7,3.0 TDI 콰트로 다이나믹,디젤,46208,2014,무사고,흰색,경기,3250,4WD
3668,아우디,A6,35 TDI 다이나믹,디젤,136178,2015,무사고,흰색,서울,1730,2WD
3680,아우디,Q5,3.0 TDI 콰트로,디젤,119872,2011,무사고,흰색,서울,1490,4WD
3684,아우디,A4,30 TDI 다이나믹,디젤,138312,2015,무사고,흰색,경기,1150,2WD
3685,아우디,A7,45 TDI 콰트로 다이나믹,디젤,131893,2015,무사고,흰색,경기,2550,4WD
3696,아우디,A6,50 TFSI 콰트로,가솔린,16397,2015,무사고,흰색,경기,2990,4WD
3698,아우디,A4,2.0 TDI,디젤,102568,2013,무사고,흰색,경기,1130,2WD
3710,아우디,A6,3.0 TDI 콰트로,디젤,88722,2012,무사고,흰색,경기,1770,4WD
3737,아우디,A6,35 TDI 프리미엄,디젤,91278,2016,무사고,흰색,대구,2470,2WD
3738,아우디,A4,2.0 TDI 다이나믹,디젤,96302,2014,무사고,흰색,서울,1290,2WD
