brand,name,type,km,year,accident,color,location,price,wd,trim
현대,팰리세이드,디젤,26032,2019,무사고,검정색,인천,3860,2WD,4
현대,쏘나타,가솔린,25420,2020,무사고,흰색,경북,2660,2WD,4
현대,쏘나타,가솔린,10667,2020,무사고,기타,인천,2670,2WD,2
현대,아반떼,가솔린,91657,2012,사고,흰색,인천,620,2WD,2
현대,그랜저,가솔린,57857,2018,무사고,검정색,인천,1980,2WD,1
현대,쏘나타,가솔린,91251,2018,무사고,검정색,인천,1490,2WD,1
현대,쏘나타,가솔린,16614,2019,단순교환,흰색,인천,1990,2WD,1
현대,쏘나타,가솔린,66632,2019,무사고,검정색,인천,1800,2WD,1
현대,싼타페,디젤,126376,2016,무사고,흰색,경북,1870,2WD,3
현대,아반떼,가솔린,31856,2016,무사고,회색,경남,1570,2WD,1
현대,쏘나타,LPG,75786,2015,단순교환,검정색,충북,1060,2WD,1
현대,엑센트,가솔린,59986,2012,단순교환,흰색,경남,780,2WD,3
현대,그랜저,가솔린,139236,2018,단순교환,검정색,서울,1760,2WD,3
현대,코나,디젤,9745,2019,단순교환,검정색,인천,2050,2WD,1
현대,코나,디젤,63816,2018,무사고,흰색,서울,1830,2WD,1
현대,코나,가솔린,24081,2018,무사고,흰색,경북,1970,2WD,1
현대,아반떼,가솔린,91019,2016,무사고,회색,전남,1360,2WD,1
현대,아반떼,가솔린,17868,2016,무사고,회색,전남,1410,2WD,1
현대,쏘나타,가솔린,23789,2020,무사고,회색,충남,2380,2WD,2
현대,제네시스,가솔린,117270,2016,무사고,회색,인천,2120,AWD,2
현대,그랜저,가솔린,8537,2017,무사고,회색,인천,2930,2WD,3
현대,i40,가솔린,111174,2012,단순교환,회색,인천,1030,2WD,2
현대,싼타페,디젤,59244,2015,무사고,기타,서울,1810,4WD,3
현대,그랜저,하이브리드,57311,2019,무사고,기타,인천,2930,2WD,3
현대,엑센트,가솔린,40066,2017,단순교환,흰색,서울,980,2WD,1
현대,그랜저,LPG,119390,2013,무사고,검정색,인천,1330,2WD,2
현대,그랜저,하이브리드,130861,2014,단순사고(접촉),검정색,서울,1350,2WD,2
현대,그랜저,가솔린,120139,2011,단순사고(접촉),회색,인천,950,2WD,2
현대,그랜저,가솔린,105319,2010,무사고,회색,충북,610,2WD,1
현대,코나,가솔린,14470,2018,무사고,흰색,인천,2010,2WD,1
현대,아반떼,가솔린,54342,2016,무사고,회색,서울,1280,2WD,1
현대,스타렉스,디젤,76240,2019,무사고,검정색,인천,2220,2WD,1
현대,팰리세이드,가솔린,23427,2019,단순교환,회색,인천,3890,4WD,4
현대,팰리세이드,가솔린,39180,2019,무사고,검정색,충남,3830,2WD,4
현대,그랜저,가솔린,54227,2016,단순교환,회색,경북,1940,2WD,3
현대,싼타페,디젤,47664,2019,무사고,흰색,인천,2790,4WD,3
현대,쏘나타,가솔린,81669,2016,단순교환,기타,인천,1260,2WD,1
현대,투싼,디젤,58886,2016,무사고,기타,서울,1630,2WD,1
현대,싼타페,가솔린,21374,2020,무사고,흰색,경북,3260,2WD,4
현대,그랜저,가솔린,131262,2011,무사고,흰색,인천,920,2WD,2
현대,싼타페,디젤,64842,2019,단순교환,흰색,인천,2880,2WD,4
현대,투싼,디젤,23544,2017,무사고,검정색,인천,2330,2WD,2
현대,아반떼,가솔린,53463,2016,무사고,흰색,경남,1260,2WD,1
현대,쏘나타,LPG,56639,2018,무사고,흰색,인천,1450,2WD,1
현대,쏘나타,가솔린,26015,2020,무사고,기타,인천,2600,2WD,2
현대,아반떼,가솔린,110591,2016,단순교환,회색,인천,1090,2WD,1
현대,싼타페,가솔린,67552,2019,무사고,검정색,서울,2990,2WD,4
현대,아반떼,가솔린,94808,2012,무사고,회색,경북,860,2WD,3
현대,쏘나타,하이브리드,82292,2014,무사고,흰색,인천,1180,2WD,2
현대,아반떼,가솔린,88552,2016,단순교환,기타,경북,1260,2WD,1
현대,그랜저,가솔린,60557,2015,무사고,기타,경북,1680,2WD,1
현대,포터2 CRDi 카고,디젤,16489,2019,무사고,흰색,경북,2100,2WD,2
현대,아반떼,가솔린,100977,2016,무사고,회색,경북,1370,2WD,2
현대,그랜저,LPG,91989,2019,무사고,회색,인천,1980,2WD,1
현대,그랜저,가솔린,96438,2018,단순교환,회색,서울,1870,2WD,3
현대,아반떼,디젤,45067,2016,단순교환,회색,인천,1180,2WD,1
현대,스타렉스,디젤,94341,2017,무사고,회색,인천,1630,2WD,1
현대,제네시스,가솔린,137227,2014,무사고,검정색,인천,1990,AWD,2
현대,그랜저,가솔린,139071,2011,무사고,회색,인천,840,2WD,2
현대,싼타페,디젤,128344,2014,무사고,기타,경북,1510,2WD,3
현대,포터2 CRDi 카고,디젤,22310,2019,무사고,흰색,전북,1660,2WD,1
현대,싼타페,가솔린,73014,2019,무사고,회색,경남,2780,2WD,3
현대,제네시스,가솔린,60800,2016,단순교환,회색,서울,2590,AWD,2
현대,그랜저,가솔린,44217,2018,무사고,흰색,인천,2470,2WD,3
현대,스타렉스,디젤,33346,2018,무사고,흰색,인천,2270,2WD,1
현대,그랜저,가솔린,109783,2018,무사고,검정색,경남,1860,2WD,3
현대,아반떼,가솔린,36404,2018,단순사고(접촉),회색,인천,1170,2WD,1
현대,아반떼,가솔린,5982,2019,단순사고(접촉),흰색,인천,1720,2WD,1
현대,크루즈,디젤,41886,2018,무사고,회색,인천,2480,4WD,3
현대,그랜저,가솔린,57870,2017,무사고,검정색,경북,2170,2WD,2
현대,아반떼,가솔린,36402,2016,사고,회색,인천,1200,2WD,1
현대,아반떼,가솔린,52078,2012,단순교환,회색,인천,770,2WD,2
현대,싼타페,가솔린,39591,2020,무사고,흰색,인천,3410,4WD,4
현대,투싼,디젤,57469,2018,단순사고(접촉),기타,경남,1930,2WD,1
현대,쏘나타,디젤,43121,2019,무사고,회색,경남,1700,2WD,1
현대,그랜저,LPG,16457,2019,단순교환,회색,인천,2530,2WD,1
현대,쏘나타,가솔린,137739,2015,단순사고(접촉),검정색,인천,980,2WD,1
현대,그랜저,LPG,46637,2017,무사고,회색,충북,2610,2WD,3
현대,제네시스,가솔린,54594,2016,단순사고(접촉),회색,전남,2320,AWD,2
현대,쏘나타,LPG,111490,2015,무사고,검정색,인천,990,2WD,1
현대,아반떼,가솔린,75435,2011,단순교환,검정색,경남,760,2WD,2
현대,제네시스,가솔린,111149,2011,무사고,회색,전북,900,2WD,4
현대,아반떼,가솔린,63338,2019,무사고,흰색,경남,1870,2WD,2
현대,쏘나타,가솔린,83907,2018,무사고,회색,경북,1560,2WD,1
현대,아반떼,가솔린,19886,2018,무사고,회색,서울,1510,2WD,1
현대,싼타페,디젤,90042,2010,무사고,회색,인천,930,2WD,3
현대,그랜저,LPG,63734,2018,사고,흰색,경북,1910,2WD,1
현대,팰리세이드,가솔린,18286,2019,무사고,흰색,경북,3990,4WD,4
현대,아반떼,가솔린,75942,2016,단순교환,흰색,인천,1160,2WD,1
현대,싼타페,디젤,122637,2015,단순사고(접촉),기타,인천,1680,4WD,3
현대,아반떼,가솔린,64029,2016,무사고,회색,인천,1280,2WD,1
현대,쏘나타,가솔린,81889,2015,단순교환,회색,인천,1220,2WD,1
현대,아반떼,가솔린,66644,2016,단순교환,흰색,경북,1380,2WD,1
현대,그랜저,가솔린,136540,2012,무사고,검정색,인천,940,2WD,2
현대,에쿠스,가솔린,188686,2015,무사고,검정색,인천,1770,2WD,1
현대,아반떼,가솔린,48383,2019,단순교환,회색,충남,1770,2WD,2
현대,코나,가솔린,84912,2018,무사고,기타,인천,1830,2WD,2
현대,쏘나타,가솔린,69997,2019,무사고,회색,충남,1840,2WD,2
현대,싼타페,디젤,31987,2018,무사고,검정색,전북,2230,2WD,2
현대,에쿠스,가솔린,72602,2014,단순교환,검정색,경북,2950,2WD,4
현대,제네시스,가솔린,122206,2016,단순사고(접촉),검정색,경남,1850,2WD,2
현대,아반떼,가솔린,22234,2019,무사고,기타,인천,1730,2WD,1
현대,쏘나타,가솔린,68706,2017,무사고,회색,경북,1590,2WD,1
현대,아반떼,가솔린,69703,2016,단순교환,흰색,경남,1360,2WD,1
현대,아반떼,가솔린,55809,2016,단순교환,회색,인천,1310,2WD,1
현대,제네시스,가솔린,85033,2016,단순교환,검정색,충남,2370,AWD,2
현대,아슬란,가솔린,106903,2016,단순교환,검정색,인천,1720,2WD,3
현대,쏘나타,가솔린,95129,2019,무사고,검정색,인천,1630,2WD,1
현대,쏘나타,가솔린,100325,2018,무사고,검정색,인천,1460,2WD,1
현대,그랜저,가솔린,59585,2017,무사고,회색,전남,1670,2WD,2
현대,그랜저,가솔린,79114,2018,단순교환,검정색,충남,2040,2WD,2
현대,그랜저,가솔린,47347,2017,무사고,회색,경남,2430,2WD,2
현대,그랜저,LPG,94266,2018,무사고,검정색,서울,2330,2WD,3
현대,그랜저,하이브리드,26353,2019,단순사고(접촉),기타,인천,3090,2WD,3
현대,싼타페,디젤,52859,2019,무사고,기타,서울,2990,2WD,4
현대,쏘나타,가솔린,82298,2018,무사고,기타,경북,1830,2WD,2
현대,제네시스,가솔린,104028,2013,단순교환,흰색,경남,1170,2WD,1
현대,그랜저,가솔린,16518,2018,무사고,검정색,인천,2590,2WD,2
현대,아슬란,가솔린,100013,2016,무사고,검정색,경북,1720,2WD,2
현대,아반떼,가솔린,20280,2021,무사고,흰색,충남,2130,2WD,1
현대,싼타페,디젤,59095,2016,무사고,기타,인천,2170,2WD,3
현대,쏘나타,LPG,64619,2013,단순사고(접촉),흰색,경남,920,2WD,2
현대,싼타페,디젤,100571,2014,무사고,흰색,경북,1550,2WD,2
현대,그랜저,가솔린,64170,2017,단순사고(접촉),회색,인천,1990,2WD,2
현대,그랜저,가솔린,32180,2019,무사고,검정색,서울,2500,2WD,2
현대,투싼,디젤,46666,2016,무사고,흰색,인천,1600,2WD,1
현대,포터2 CRDi 카고,디젤,56087,2019,단순교환,흰색,인천,1680,2WD,1
현대,투싼,디젤,89841,2015,단순교환,회색,인천,1150,2WD,1
현대,쏘나타,가솔린,81515,2015,무사고,흰색,경남,1270,2WD,1
현대,투싼,디젤,84685,2017,단순교환,회색,경북,1500,2WD,1
현대,팰리세이드,가솔린,24624,2019,무사고,회색,경남,3890,2WD,4
현대,쏘나타,하이브리드,83150,2016,사고,흰색,인천,1410,2WD,1
현대,아반떼,가솔린,103366,2013,단순사고(접촉),회색,경북,720,2WD,1
현대,쏘나타,가솔린,45525,2018,사고,흰색,전북,1320,2WD,1
현대,그랜저,가솔린,39741,2018,단순교환,검정색,경남,2490,2WD,2
현대,싼타페,가솔린,17333,2020,무사고,흰색,인천,3490,2WD,4
현대,코나,가솔린,13659,2020,무사고,회색,서울,2070,2WD,1
현대,코나,하이브리드,19147,2020,무사고,흰색,경북,2770,2WD,2
현대,그랜저,가솔린,78770,2012,무사고,회색,인천,970,2WD,2
현대,그랜저,하이브리드,36169,2020,무사고,검정색,인천,3890,2WD,3
현대,제네시스,가솔린,103499,2013,무사고,검정색,인천,1420,2WD,2
현대,i3,가솔린,101888,2010,단순교환,흰색,인천,620,2WD,2
현대,그랜저,가솔린,9787,2019,무사고,흰색,인천,2890,2WD,3
현대,아반떼,가솔린,18906,2021,단순사고(접촉),회색,경북,2170,2WD,4
현대,아반떼,가솔린,60790,2010,무사고,흰색,인천,810,2WD,3
현대,그랜저,가솔린,123537,2016,무사고,흰색,경남,1310,2WD,1
현대,그랜저,가솔린,106906,2014,단순교환,검정색,인천,940,2WD,1
현대,아반떼,LPG,13507,2019,무사고,흰색,경남,1500,2WD,1
현대,그랜저,가솔린,122689,2016,무사고,회색,경남,1190,2WD,1
현대,그랜저,가솔린,67242,2018,무사고,검정색,서울,2270,2WD,3
현대,그랜저,하이브리드,63817,2018,무사고,검정색,인천,2830,2WD,3
현대,그랜저,가솔린,48229,2017,무사고,기타,서울,1970,2WD,1
현대,아반떼,가솔린,30939,2017,무사고,기타,인천,1520,2WD,1
현대,투싼,가솔린,121298,2011,단순사고(접촉),기타,경북,1120,2WD,3
현대,코나,디젤,35535,2018,무사고,기타,인천,1740,2WD,1
현대,제네시스,가솔린,107755,2015,단순교환,검정색,인천,2280,AWD,2
현대,아반떼,가솔린,71918,2016,무사고,흰색,경남,1230,2WD,1
현대,엑센트,가솔린,9852,2018,단순사고(접촉),흰색,인천,970,2WD,1
현대,그랜저,가솔린,41299,2019,무사고,흰색,서울,2760,2WD,2
현대,그랜저,가솔린,84658,2017,무사고,흰색,인천,1890,2WD,2
현대,코나,가솔린,10824,2019,무사고,흰색,서울,2130,2WD,1
현대,스타렉스,디젤,20427,2018,무사고,회색,경북,2620,2WD,3
현대,그랜저,LPG,42592,2017,무사고,검정색,인천,2170,2WD,1
현대,그랜저,가솔린,109569,2018,단순교환,회색,충남,1890,2WD,2
현대,스타렉스,디젤,38540,2016,무사고,검정색,경북,1620,2WD,2
현대,쏘나타,가솔린,3224,2021,무사고,흰색,인천,2830,2WD,2
현대,싼타페,디젤,32926,2019,무사고,흰색,경남,3230,4WD,4
현대,싼타페,디젤,92366,2016,무사고,기타,인천,1820,2WD,2
현대,제네시스,가솔린,52550,2016,무사고,회색,경북,2330,AWD,1
현대,쏘나타,가솔린,11485,2020,무사고,회색,인천,2470,2WD,2
현대,아반떼,가솔린,66151,2018,무사고,회색,충남,1190,2WD,1
현대,쏘나타,가솔린,21926,2017,단순교환,회색,인천,1720,2WD,1
현대,쏘나타,가솔린,43724,2016,단순교환,회색,인천,1510,2WD,1
현대,크루즈,디젤,103400,2015,무사고,검정색,전남,2090,2WD,3
현대,아반떼,가솔린,124080,2016,단순교환,회색,서울,1000,2WD,1
현대,그랜저,가솔린,76910,2013,단순교환,회색,충남,1120,2WD,1
현대,쏘나타,가솔린,57759,2018,무사고,검정색,경북,2090,2WD,2
현대,싼타페,디젤,29631,2021,무사고,회색,인천,3320,2WD,4
현대,포터2 CRDi 카고,디젤,56969,2019,무사고,기타,인천,1590,2WD,1
현대,팰리세이드,가솔린,55384,2019,단순교환,검정색,인천,3530,2WD,4
현대,아반떼,가솔린,24890,2020,무사고,흰색,인천,1790,2WD,1
현대,팰리세이드,디젤,29424,2019,무사고,흰색,전남,3910,2WD,4
현대,제네시스,가솔린,90468,2014,무사고,검정색,인천,1700,2WD,2
현대,크루즈,디젤,111899,2017,단순교환,검정색,인천,2040,2WD,4
현대,아반떼,가솔린,56107,2017,무사고,기타,인천,1340,2WD,1
현대,쏘나타,가솔린,94413,2015,단순교환,기타,인천,1450,2WD,3
현대,쏘나타,하이브리드,58869,2018,단순교환,흰색,전남,2120,2WD,2
현대,아반떼,디젤,60919,2014,단순교환,회색,충북,800,2WD,1
현대,투싼,가솔린,70839,2018,무사고,흰색,인천,2190,2WD,1
현대,그랜저,LPG,115155,2018,무사고,회색,경북,1720,2WD,1
현대,쏘나타,가솔린,4058,2019,단순교환,검정색,서울,1990,2WD,1
현대,제네시스,가솔린,54366,2014,무사고,회색,인천,2120,2WD,1
현대,그랜저,가솔린,47505,2019,단순교환,검정색,경남,2390,2WD,1
현대,쏘나타,가솔린,57364,2018,무사고,기타,충북,1910,2WD,2
현대,아반떼,가솔린,29450,2020,무사고,흰색,경북,1680,2WD,1
현대,스타렉스,디젤,80664,2018,단순사고(접촉),회색,인천,1640,2WD,1
현대,그랜저,가솔린,21676,2019,무사고,회색,충남,2830,2WD,2
현대,코나,가솔린,58921,2018,무사고,흰색,서울,1990,2WD,1
현대,그랜저,가솔린,46626,2018,단순교환,회색,인천,2250,2WD,2
현대,투싼,하이브리드,9306,2021,무사고,흰색,서울,3870,2WD,4
현대,쏘나타,가솔린,15488,2021,무사고,흰색,인천,2570,2WD,2
현대,코나,가솔린,21698,2018,무사고,흰색,충남,2030,2WD,1
현대,아반떼,가솔린,104798,2011,단순교환,흰색,인천,760,2WD,3
현대,쏘나타,가솔린,36851,2020,무사고,기타,인천,2760,2WD,4
현대,아반떼,가솔린,114568,2016,단순교환,회색,서울,1140,2WD,1
현대,코나,가솔린,22417,2019,단순교환,흰색,경북,2130,2WD,2
현대,싼타페,디젤,143951,2011,무사고,흰색,인천,910,2WD,3
현대,그랜저,가솔린,44326,2019,무사고,회색,서울,3100,2WD,3
현대,싼타페,디젤,116518,2014,단순교환,흰색,경남,1490,2WD,3
현대,아반떼,가솔린,55480,2014,사고,흰색,충남,850,2WD,1
현대,아반떼,가솔린,88946,2010,단순교환,회색,인천,390,2WD,1
현대,싼타페,디젤,81400,2017,무사고,회색,경남,1990,2WD,3
현대,그랜저,가솔린,8659,2020,무사고,흰색,서울,3420,2WD,3
현대,아반떼,가솔린,29072,2016,사고,흰색,인천,1180,2WD,1
현대,아반떼,가솔린,118511,2016,단순교환,회색,인천,1180,2WD,1
현대,제네시스,가솔린,49570,2015,무사고,회색,전북,1980,2WD,1
현대,쏘나타,가솔린,85129,2016,무사고,흰색,인천,1770,2WD,3
현대,크루즈,디젤,97496,2016,단순사고(접촉),회색,인천,1970,2WD,4
현대,아슬란,가솔린,45783,2018,단순교환,검정색,인천,2050,2WD,1
현대,투싼,디젤,48402,2019,무사고,흰색,인천,2220,2WD,1
현대,쏘나타,가솔린,8103,2020,무사고,흰색,인천,2900,2WD,4
현대,그랜저,가솔린,81006,2018,무사고,검정색,경북,2540,2WD,2
현대,아반떼,가솔린,75200,2010,무사고,회색,경북,590,2WD,2
현대,그랜저,하이브리드,39484,2019,무사고,회색,전남,3120,2WD,3
현대,그랜저,가솔린,116343,2010,단순교환,검정색,서울,520,2WD,2
현대,아반떼,가솔린,23862,2020,무사고,흰색,전북,1690,2WD,1
현대,에쿠스,가솔린,110457,2015,무사고,회색,인천,2330,2WD,2
현대,크루즈,디젤,90753,2015,단순교환,회색,경남,1950,2WD,3
현대,엑센트,디젤,100339,2018,무사고,회색,인천,810,2WD,1
현대,쏘나타,하이브리드,83080,2014,무사고,회색,인천,990,2WD,1
현대,그랜저,가솔린,120694,2015,무사고,흰색,경남,1270,2WD,1
현대,싼타페,디젤,19034,2020,단순교환,흰색,경북,3100,2WD,4
현대,아슬란,가솔린,91498,2015,단순교환,검정색,인천,1570,2WD,2
현대,제네시스,가솔린,102229,2012,단순교환,검정색,충남,1210,2WD,4
현대,싼타페,가솔린,53292,2020,무사고,흰색,인천,2990,2WD,4
현대,그랜저,가솔린,14202,2020,무사고,기타,인천,3650,2WD,3
현대,쏘나타,LPG,39035,2020,무사고,기타,인천,2430,2WD,2
현대,그랜저,가솔린,24746,2016,무사고,검정색,인천,1790,2WD,1
현대,아반떼,가솔린,124591,2016,단순교환,검정색,충남,1350,2WD,2
현대,팰리세이드,가솔린,26073,2019,단순교환,검정색,인천,3880,4WD,4
현대,크루즈,디젤,66853,2014,무사고,흰색,서울,1790,2WD,3
현대,싼타페,디젤,82293,2016,무사고,흰색,경남,1580,2WD,1
현대,쏘나타,하이브리드,103608,2014,무사고,회색,인천,1170,2WD,2
현대,쏘나타,가솔린,53317,2018,무사고,회색,인천,2290,2WD,3
현대,쏘나타,LPG,32836,2020,무사고,회색,인천,2150,2WD,1
현대,그랜저,가솔린,62000,2018,무사고,회색,인천,2070,2WD,1
현대,아반떼,가솔린,17184,2018,무사고,회색,충남,1390,2WD,1
현대,스타렉스,디젤,44358,2019,무사고,기타,전남,1870,2WD,1
현대,그랜저,가솔린,50740,2019,무사고,검정색,인천,2950,2WD,3
현대,쏘나타,가솔린,86086,2019,무사고,검정색,인천,1660,2WD,1
현대,쏘나타,가솔린,25504,2020,단순교환,흰색,전북,1930,2WD,1
현대,제네시스,가솔린,65905,2016,무사고,검정색,인천,2090,2WD,1
현대,아반떼,가솔린,63250,2011,무사고,회색,인천,830,2WD,3
현대,그랜저,가솔린,99111,2010,단순교환,검정색,경북,650,2WD,1
현대,그랜저,LPG,93229,2016,단순교환,기타,인천,1390,2WD,1
현대,쏘나타,가솔린,67825,2015,단순교환,흰색,경남,1750,2WD,3
현대,그랜저,가솔린,75434,2017,무사고,검정색,경북,2170,2WD,2
현대,아반떼,가솔린,90957,2016,무사고,검정색,경북,1440,2WD,1
현대,에쿠스,가솔린,129287,2015,무사고,검정색,전북,2130,2WD,1
현대,쏘나타,디젤,39248,2018,단순교환,회색,인천,1690,2WD,1
현대,투싼,디젤,86764,2017,단순교환,회색,서울,2050,4WD,2
현대,아반떼,가솔린,15000,2020,무사고,흰색,경북,1770,2WD,1
현대,아반떼,가솔린,13806,2020,단순교환,흰색,인천,1600,2WD,1
현대,엑센트,가솔린,3626,2011,무사고,검정색,서울,740,2WD,3
현대,그랜저,가솔린,36713,2018,단순사고(접촉),회색,인천,2990,2WD,3
현대,그랜저,하이브리드,120709,2018,무사고,검정색,인천,2190,2WD,3
현대,코나,가솔린,18099,2020,무사고,흰색,인천,2270,2WD,2
현대,그랜저,가솔린,68529,2018,단순교환,회색,인천,2240,2WD,2
현대,아반떼,가솔린,54905,2016,단순교환,흰색,인천,1400,2WD,1
현대,그랜저,LPG,70191,2018,단순교환,검정색,인천,1830,2WD,1
현대,아반떼,가솔린,33303,2019,무사고,흰색,인천,1960,2WD,2
현대,아반떼,가솔린,37524,2016,사고,회색,전남,1270,2WD,1
현대,그랜저,LPG,105247,2017,무사고,검정색,경남,1520,2WD,1
현대,그랜저,가솔린,52539,2014,단순사고(접촉),회색,서울,1270,2WD,1
현대,그랜저,가솔린,128073,2011,단순사고(접촉),기타,서울,820,2WD,2
현대,팰리세이드,디젤,22133,2019,무사고,흰색,충북,4060,2WD,4
현대,아반떼,가솔린,44026,2015,단순교환,회색,인천,940,2WD,1
현대,그랜저,가솔린,113558,2012,무사고,검정색,서울,990,2WD,2
현대,쏘나타,가솔린,51378,2019,단순교환,기타,인천,1690,2WD,1
현대,제네시스,가솔린,69387,2016,무사고,검정색,인천,2490,2WD,2
현대,그랜저,하이브리드,35726,2018,무사고,회색,인천,2970,2WD,3
현대,제네시스,가솔린,90353,2016,무사고,검정색,인천,2530,AWD,2
현대,쏘나타,가솔린,16887,2020,무사고,검정색,경남,2490,2WD,2
현대,아반떼,가솔린,67793,2014,사고,기타,인천,750,2WD,1
현대,그랜저,가솔린,78164,2018,단순교환,검정색,경북,2080,2WD,3
현대,크루즈,디젤,142689,2014,무사고,검정색,인천,1670,4WD,3
현대,아반떼,가솔린,120865,2016,단순사고(접촉),흰색,전남,990,2WD,1
현대,그랜저,가솔린,78255,2009,단순교환,회색,서울,450,2WD,1
현대,팰리세이드,디젤,22572,2020,무사고,회색,전북,3940,2WD,4
현대,그랜저,가솔린,137100,2018,무사고,검정색,인천,2080,2WD,2
현대,쏘나타,가솔린,51291,2018,무사고,검정색,인천,1530,2WD,1
현대,쏘나타,가솔린,20161,2020,무사고,검정색,인천,2770,2WD,4
현대,코나,가솔린,22760,2019,무사고,회색,인천,2190,2WD,2
현대,그랜저,LPG,82274,2019,단순교환,검정색,인천,2060,2WD,1
현대,아반떼,가솔린,15511,2020,무사고,흰색,인천,1790,2WD,1
현대,그랜저,하이브리드,19917,2019,무사고,흰색,인천,3280,2WD,3
현대,아반떼,가솔린,45345,2016,단순사고(접촉),흰색,경남,1470,2WD,2
현대,그랜저,가솔린,16321,2018,단순교환,검정색,인천,2630,2WD,2
현대,코나,하이브리드,18452,2020,무사고,기타,인천,2590,2WD,2
현대,쏘나타,가솔린,40407,2016,단순사고(접촉),기타,인천,1570,2WD,1
현대,그랜저,가솔린,81718,2010,무사고,검정색,인천,760,2WD,2
현대,그랜저,가솔린,115418,2018,단순교환,검정색,인천,1920,2WD,3
현대,싼타페,디젤,72398,2016,무사고,기타,서울,2200,2WD,3
현대,그랜저,가솔린,91488,2018,무사고,검정색,전남,2090,2WD,3
현대,쏘나타,가솔린,23390,2020,무사고,검정색,인천,2510,2WD,2
현대,그랜저,가솔린,109589,2011,단순사고(접촉),검정색,경북,950,2WD,2
현대,쏘나타,가솔린,73642,2016,단순교환,회색,경북,1410,2WD,1
현대,쏘나타,가솔린,12791,2020,무사고,기타,경북,2720,2WD,4
현대,쏘나타,LPG,130586,2015,단순사고(접촉),흰색,인천,830,2WD,1
현대,쏘나타,하이브리드,114088,2015,단순사고(접촉),회색,경남,1630,2WD,2
현대,투싼,디젤,66199,2017,무사고,기타,전남,1780,2WD,1
현대,크루즈,디젤,85473,2015,단순교환,기타,인천,1840,4WD,3
현대,쏘나타,가솔린,55175,2008,사고,흰색,인천,530,2WD,3
현대,그랜저,LPG,101337,2017,무사고,검정색,인천,1430,2WD,1
현대,아슬란,가솔린,89590,2017,무사고,검정색,서울,2070,2WD,3
현대,그랜저,가솔린,95790,2014,무사고,회색,서울,1220,2WD,3
현대,그랜저,가솔린,51688,2018,사고,검정색,충남,2170,2WD,2
현대,그랜저,가솔린,98557,2012,단순교환,회색,인천,840,2WD,2
현대,그랜저,가솔린,88660,2015,단순교환,검정색,인천,1380,2WD,1
현대,아반떼,가솔린,28982,2018,무사고,회색,인천,1510,2WD,1
현대,그랜저,가솔린,44288,2019,무사고,검정색,경북,2580,2WD,2
현대,그랜저,하이브리드,28918,2018,무사고,흰색,경남,3200,2WD,3
현대,팰리세이드,가솔린,4947,2020,무사고,흰색,인천,4190,2WD,4
현대,아반떼,가솔린,133637,2013,사고,회색,인천,720,2WD,2
현대,그랜저,LPG,73084,2015,무사고,검정색,인천,1820,2WD,3
현대,쏘나타,가솔린,33254,2020,무사고,회색,인천,2650,2WD,4
현대,제네시스,가솔린,106640,2015,무사고,검정색,충남,2280,AWD,2
현대,투싼,디젤,11521,2019,무사고,검정색,서울,2600,2WD,2
현대,쏘나타,가솔린,34580,2020,단순사고(접촉),흰색,서울,2680,2WD,4
현대,i40,가솔린,77669,2012,단순교환,검정색,경남,960,2WD,1
현대,제네시스,가솔린,63017,2016,단순교환,회색,전남,2240,AWD,1
현대,아반떼,가솔린,28759,2020,단순교환,흰색,경북,1780,2WD,1
현대,그랜저,LPG,141420,2014,무사고,회색,경남,990,2WD,1
현대,아반떼,가솔린,8810,2015,단순사고(접촉),회색,서울,940,2WD,1
현대,아반떼,가솔린,131951,2012,무사고,회색,경북,630,2WD,2
현대,크루즈,가솔린,44455,2017,사고,기타,인천,2170,2WD,4
현대,싼타페,디젤,69017,2016,무사고,흰색,인천,2130,2WD,3
현대,그랜저,가솔린,58254,2018,사고,검정색,인천,1960,2WD,2
현대,쏘나타,가솔린,89322,2018,무사고,흰색,인천,2160,2WD,3
현대,그랜저,가솔린,91976,2016,단순사고(접촉),흰색,경북,1510,2WD,1
현대,쏘나타,가솔린,93343,2018,무사고,회색,서울,1810,2WD,1
현대,아반떼,LPG,51376,2017,단순교환,기타,서울,1110,2WD,1
현대,쏘나타,가솔린,28879,2020,무사고,흰색,인천,2650,2WD,4
현대,엑센트,디젤,98222,2014,단순교환,회색,인천,820,2WD,2
현대,쏘나타,가솔린,38276,2020,무사고,기타,인천,1830,2WD,2
현대,쏘나타,가솔린,59748,2015,단순사고(접촉),흰색,경북,1510,2WD,1
현대,아슬란,가솔린,77795,2015,무사고,흰색,충남,1720,2WD,1
현대,i3,가솔린,4458,2018,단순교환,흰색,경북,1690,2WD,1
현대,제네시스,가솔린,132951,2010,무사고,검정색,경남,950,2WD,2
현대,아반떼,가솔린,65156,2016,무사고,흰색,경북,1410,2WD,1
현대,아반떼,가솔린,68757,2016,무사고,흰색,경남,1380,2WD,1
현대,i3,가솔린,66095,2018,무사고,기타,인천,1570,2WD,1
현대,그랜저,가솔린,72555,2010,무사고,회색,인천,490,2WD,2
현대,쏘나타,가솔린,22422,2020,무사고,흰색,전남,2700,2WD,4
현대,아반떼,가솔린,21094,2018,무사고,흰색,전남,1850,2WD,2
현대,그랜저,가솔린,68392,2017,단순교환,검정색,인천,2030,2WD,2
현대,싼타페,디젤,152537,2014,단순교환,흰색,인천,1280,2WD,2
