,brand,name,year,info,km,location,price,type,color
87,현대,더 뉴 그랜드 스타렉스,19/11식(20년형),어린이보호차 LPi,"7,034km",광주,"2,390",LPG(일반인 구입),노란색
88,현대,더 뉴 그랜드 스타렉스,19/01식,어린이보호차 LPi,"5,841km",대구,"2,550",LPG(일반인 구입),노란색
89,현대,그랜드 스타렉스,12/02식,어린이보호차,"94,298km",충북,"1,050",디젤,노란색
90,현대,그랜드 스타렉스,16/04식(17년형),어린이보호차,"87,176km",경기,"1,150",디젤,노란색
91,현대,그랜드 스타렉스,15/01식,4WD 어린이보호차,"51,085km",경기,"9,999",디젤,노란색
92,현대,그랜드 스타렉스,16/12식(17년형),4WD 어린이보호차,"80,539km",대구,"1,430",디젤,노란색
93,현대,벨로스터,13/07식,익스트림,"61,549km",경기,850,가솔린,노란색
94,현대,그랜드 스타렉스,13/12식(14년형),4WD 어린이보호차,"92,776km",대구,"1,199",디젤,노란색
95,현대,더 뉴 그랜드 스타렉스,19/03식,어린이보호차,"20,897km",광주,"2,250",디젤,노란색
96,기아,모닝 어반,20/06식(21년형),시그니처,"5,464km",경기,"1,240",가솔린,노란색
97,현대,더 뉴 그랜드 스타렉스,19/01식,어린이보호차,"29,254km",인천,"2,290",디젤,노란색
98,현대,그랜드 스타렉스,13/03식(14년형),어린이보호차,"53,930km",경기,"1,120",디젤,노란색
99,,,,,,,,,노란색
100,쉐보레(GM대우),스파크,13/08식(14년형),타투 에디션,"70,359km",대구,490,가솔린,노란색
101,현대,코나,17/09식(18년형),1.6 터보 2WD 플럭스,"29,392km",경기,"1,940",가솔린,노란색
102,현대,그랜드 스타렉스,13/03식(14년형),어린이보호차,"53,930km",경기,"1,120",디젤,노란색
103,쉐보레(GM대우),스파크,13/08식(14년형),타투 에디션,"70,359km",대구,490,가솔린,노란색
104,현대,코나,17/09식(18년형),1.6 터보 2WD 플럭스,"29,392km",경기,"1,940",가솔린,노란색
105,쉐보레(GM대우),스파크,13/03식,LT,"62,228km",경기,450,가솔린,노란색
106,쉐보레(GM대우),올 뉴 카마로,17/08식,SS 6.2 V8,"90,052km",대구,"2,750",가솔린,노란색
107,현대,아반떼 AD,16/11식(17년형),1.6 터보 스포츠,"78,382km",경기,"1,340",가솔린,노란색
108,현대,벨로스터,12/05식,익스트림,"144,429km",대구,590,가솔린,노란색
109,현대,그랜드 스타렉스,12/04식,어린이보호차,"93,653km",대전,820,디젤,노란색
110,현대,벨로스터,12/07식(13년형),익스트림,"81,193km",부산,720,가솔린,노란색
111,현대,그랜드 스타렉스,16/02식,어린이보호차,"73,939km",경기,"1,299",디젤,노란색
112,현대,그랜드 스타렉스,14/10식(15년형),어린이보호차,"49,335km",경기,"1,190",디젤,노란색
113,현대,그랜드 스타렉스,13/02식,어린이보호차,"117,942km",대구,890,디젤,노란색
114,현대,벨로스터,12/03식,익스트림,"64,128km",경기,850,가솔린,노란색
115,쉐보레(GM대우),카마로,12/11식,3.6,"58,406km",서울,"1,999",가솔린,노란색
116,기아,뉴모닝,09/09식(10년형),SLX 스페셜,"70,887km",서울,360,가솔린,노란색
117,현대,벨로스터,11/10식(12년형),익스트림,"125,942km",전북,590,가솔린,노란색
118,현대,그랜드 스타렉스,15/08식(16년형),어린이보호차,"64,350km",대구,"1,450",디젤,노란색
119,현대,그랜드 스타렉스,08/08식(09년형),어린이보호차,"157,844km",대구,420,디젤,노란색
