,brand,name,info,type,km,year,accident,color,location,price,wd
29435,제네시스,G90,5.0 AWD,가솔린,79478,2019,무사고,회색,경기,7050,AWD
29436,제네시스,G80,3.3 GDI AWD,가솔린,60246,2018,무사고,회색,경기,3250,AWD
29496,제네시스,G70,3.3T 스포츠,가솔린,58339,2018,무사고,회색,대구,3377,2WD
29497,제네시스,EQ900,3.8 GDI AWD,가솔린,160466,2017,무사고,회색,대구,3149,AWD
29504,제네시스,G80,3.3 GDI AWD,가솔린,54867,2018,무사고,회색,경기,3020,AWD
29508,제네시스,G80,가솔린 2.5 터보 2WD,가솔린,7086,2021,무사고,회색,경기,5580,2WD
29509,제네시스,EQ900,3.8 GDI AWD,가솔린,44848,2016,무사고,회색,경기,3899,AWD
29526,제네시스,G70,2.0T,가솔린,85192,2018,무사고,회색,경기,2850,2WD
29531,제네시스,G70,3.3T 스포츠 AWD,가솔린,84191,2018,무사고,회색,대구,3170,AWD
29572,제네시스,G70,3.3T 스포츠,가솔린,39245,2019,무사고,회색,대구,3990,2WD
29577,제네시스,G80,3.8 GDI AWD,가솔린,47652,2018,무사고,회색,서울,3630,AWD
29582,제네시스,G80,3.3 GDI,가솔린,124494,2018,무사고,회색,경기,2220,2WD
29613,제네시스,G70,가솔린 3.3T 4WD,가솔린,74,2021,무사고,회색,경기,5590,4WD
29634,제네시스,G80,3.3 GDI,가솔린,52515,2018,무사고,회색,광주,3290,2WD
29653,제네시스,G80,3.3 GDI AWD,가솔린,64624,2018,무사고,회색,서울,3250,AWD
29663,제네시스,G80,3.3 GDI AWD,가솔린,72755,2018,무사고,회색,경기,3150,AWD
29682,제네시스,G80,3.3 GDI AWD,가솔린,81636,2017,무사고,회색,서울,2799,AWD
29683,제네시스,G80,3.3 GDI AWD,가솔린,41374,2018,무사고,회색,광주,4399,AWD
29686,제네시스,EQ900,3.8 GDI,가솔린,23308,2018,무사고,회색,경기,4490,2WD
29687,제네시스,G80,3.3 GDI AWD,가솔린,59000,2018,무사고,회색,광주,3950,AWD
29702,제네시스,G70,2.0T,가솔린,33572,2019,무사고,회색,광주,3290,2WD
29718,제네시스,G80,3.3 GDI AWD,가솔린,95328,2018,무사고,회색,충남,3199,AWD
29719,제네시스,G70,2.0T,가솔린,36483,2018,무사고,회색,울산,3450,2WD
29751,제네시스,G90,3.8 AWD,가솔린,63710,2019,무사고,회색,대구,6599,AWD
