,brand,name,info,type,km,year,accident,color,location,price,wd
9158,포드,F150,5.0L,가솔린,276700,2011,무사고,회색,서울,2890,2WD
9183,포드,이스케이프,2.0,가솔린,60811,2014,무사고,회색,경기,1490,2WD
9184,포드,익스플로러,2.3 리미티드 4WD,가솔린,88316,2019,무사고,회색,인천,3350,4WD
9188,포드,익스플로러,2.3 리미티드 4WD,가솔린,19412,2019,무사고,회색,서울,3980,4WD
9189,포드,익스플로러,2.3 리미티드 4WD,가솔린,26692,2020,무사고,회색,서울,4890,4WD
9206,포드,익스플로러,2.3 리미티드 4WD,가솔린,56370,2017,무사고,회색,경기,2950,4WD
9281,포드,익스플로러,3.5 리미티드 4WD,가솔린,64925,2016,무사고,회색,경기,2490,4WD
9469,포드,토러스,3.5 SEL,가솔린,128916,2012,무사고,회색,부산,480,2WD
9478,포드,익스플로러,2.3 리미티드 4WD,가솔린,99116,2017,무사고,회색,광주,2590,4WD
9510,포드,머스탱,컨버터블,가솔린,51089,2017,무사고,회색,경기,3639,2WD
9555,포드,익스플로러,2.3 리미티드 4WD,가솔린,99299,2017,무사고,회색,광주,2650,4WD
9589,포드,익스플로러,2.3 리미티드 4WD,가솔린,47634,2019,무사고,회색,경기,3690,4WD
9604,포드,익스플로러,3.5 리미티드 4WD,가솔린,141352,2015,무사고,회색,서울,1690,4WD
9682,포드,머스탱,GT 쿠페,가솔린,98187,2016,무사고,회색,서울,2970,2WD
9688,포드,토러스,3.5 Limited,가솔린,56157,2014,무사고,회색,서울,1220,2WD
9689,포드,머스탱,쿠페,가솔린,63962,2017,무사고,회색,경기,2600,2WD
9750,포드,토러스,2.0 Limited 에코부스트,가솔린,81387,2014,무사고,회색,충남,1020,2WD
9756,포드,머스탱,컨버터블,가솔린,99823,2017,무사고,회색,광주,2940,2WD
9829,포드,머스탱,컨버터블,가솔린,63449,2017,무사고,회색,서울,3680,2WD
9945,포드,머스탱,쿠페,가솔린,12858,2017,무사고,회색,광주,2990,2WD
9948,포드,머스탱,GT 쿠페,가솔린,63417,2016,무사고,회색,인천,3050,2WD
10131,포드,머스탱,GT 쿠페,가솔린,56315,2015,무사고,기타,경기,3149,2WD
10143,포드,익스플로러,2.3 리미티드 4WD,가솔린,54793,2016,무사고,기타,경기,2700,4WD
10216,포드,토러스,3.5 Limited,가솔린,109913,2012,무사고,회색,부산,499,2WD
10245,포드,머스탱,쿠페,가솔린,57310,2015,무사고,회색,경기,2490,2WD
10278,포드,몬데오,Ghia,가솔린,46693,2006,무사고,회색,서울,399,2WD
