,brand,name,info,type,km,year,accident,color,location,price,wd
5933,벤츠,S-클래스,S350L,가솔린,136060,2006,무사고,흰색,전북,855,2WD
5936,벤츠,E-클래스,E300 엘레강스,가솔린,83300,2014,무사고,흰색,서울,2500,2WD
5937,벤츠,E-클래스,E200 카브리올레,가솔린,61636,2016,무사고,흰색,경기,3600,2WD
5943,벤츠,E-클래스,E220d 익스클루시브,디젤,56924,2018,무사고,흰색,경기,4639,2WD
5946,벤츠,E-클래스,E350 4MATIC 아방가르드,가솔린,103618,2012,무사고,흰색,경기,1670,4WD
5947,벤츠,E-클래스,E220d 아방가르드,디젤,106996,2017,무사고,흰색,경기,3590,2WD
5948,벤츠,E-클래스,E220d 4MATIC 익스클루시브,디젤,43666,2018,무사고,흰색,대구,4930,4WD
5949,벤츠,E-클래스,GLE350 d 4MATIC 쿠페,디젤,70231,2017,무사고,흰색,대구,5900,4WD
5953,벤츠,C-클래스,GLC220 d 4MATIC 프리미엄,디젤,55092,2017,무사고,흰색,경기,4500,4WD
5955,벤츠,E-클래스,E300 4MATIC 익스클루시브,가솔린,60125,2018,무사고,흰색,경기,5490,4WD
5966,벤츠,E-클래스,E220 블루텍 아방가르드 스포츠,디젤,87860,2016,무사고,흰색,서울,2550,2WD
5967,벤츠,S-클래스,S65 AMG 쿠페,가솔린,48261,2016,무사고,흰색,경기,12300,2WD
5969,벤츠,LS,CLS400,가솔린,93637,2015,무사고,흰색,경기,3590,2WD
5973,벤츠,C-클래스,C220 d 4MATIC 쿠페,디젤,49381,2019,무사고,흰색,경기,4530,4WD
5977,벤츠,C-클래스,GLC250 d 4MATIC 쿠페,디젤,89425,2018,무사고,흰색,충북,4950,4WD
5978,벤츠,E-클래스,E300 아방가르드,가솔린,17885,2020,무사고,흰색,서울,6090,2WD
5981,벤츠,CLA-클래스,CLA220 AMG Line,가솔린,73219,2018,무사고,흰색,경남,2870,2WD
5982,벤츠,C-클래스,C200 d,디젤,73952,2017,무사고,흰색,경남,2680,2WD
5987,벤츠,E-클래스,E220 CDI 아방가르드,디젤,120274,2014,무사고,흰색,부산,1999,2WD
5989,벤츠,B-클래스 W245,B200,가솔린,91279,2010,무사고,흰색,경기,690,2WD
5994,벤츠,GLA-클래스,GLA200 CDI,디젤,45848,2015,무사고,흰색,경기,2179,2WD
5996,벤츠,S-클래스,S500L 4MATIC,가솔린,172387,2015,무사고,흰색,대구,5250,4WD
6005,벤츠,C-클래스,C220 d 익스클루시브,디젤,61466,2017,무사고,흰색,경기,2999,2WD
6007,벤츠,E-클래스,E220 CDI 아방가르드,디젤,163071,2014,무사고,흰색,경기,1790,2WD
6008,벤츠,LS,CLS250 블루텍 4MATIC,디젤,135945,2015,무사고,흰색,경기,2849,4WD
6009,벤츠,E-클래스,E300 4MATIC 아방가르드,가솔린,107390,2014,무사고,흰색,경기,2560,4WD
6010,벤츠,C-클래스,C220 CDI 아방가르드,디젤,146223,2011,무사고,흰색,경기,820,2WD
6012,벤츠,E-클래스,E300 엘레강스,가솔린,100792,2010,무사고,흰색,대구,1090,2WD
6013,벤츠,E-클래스,E300 익스클루시브,가솔린,28155,2018,무사고,흰색,충북,5580,2WD
6020,벤츠,CLA-클래스,CLA45 AMG 4MATIC,가솔린,42792,2016,무사고,흰색,서울,3380,4WD
6023,벤츠,E-클래스,E200 아방가르드,가솔린,25277,2018,무사고,흰색,부산,4490,2WD
6027,벤츠,E-클래스,E53 AMG 4MATIC+,가솔린,10242,2021,무사고,흰색,서울,10590,4WD
6030,벤츠,E-클래스,E250 CDI 4MATIC,디젤,129922,2014,무사고,흰색,대구,2100,4WD
6031,벤츠,C-클래스,AMG GLC43 4MATIC,가솔린,46286,2018,무사고,흰색,경기,5699,4WD
6032,벤츠,E-클래스,E200 카브리올레,가솔린,63967,2015,무사고,흰색,서울,3390,2WD
6035,벤츠,LS,CLS63 AMG 4MATIC,가솔린,100355,2015,무사고,흰색,대구,5550,4WD
6039,벤츠,S-클래스,S500L,가솔린,160357,2007,무사고,흰색,서울,1090,2WD
6040,벤츠,LS,CLS350 블루이피션시,가솔린,81204,2012,무사고,흰색,울산,2640,2WD
6051,벤츠,S-클래스,S350 블루텍,디젤,121504,2012,무사고,흰색,경기,2500,2WD
6054,벤츠,C-클래스,GLC350e 4MATIC 프리미엄,가솔린+전기,62794,2019,무사고,흰색,경기,4850,4WD
6064,벤츠,B-클래스 W245,B200,가솔린,71895,2010,무사고,흰색,경기,890,2WD
6070,벤츠,E-클래스,E400 쿠페,가솔린,141819,2015,무사고,흰색,경기,2520,2WD
6071,벤츠,GLA-클래스,GLA200 CDI 4MATIC,디젤,97860,2015,무사고,흰색,경기,2290,4WD
6074,벤츠,B-클래스 W246,B200 CDI 블루이피션시 스포츠팩,디젤,56166,2013,무사고,흰색,경기,1570,2WD
6087,벤츠,A-클래스 W177,A250 4MATIC 세단,가솔린,18162,2020,무사고,흰색,서울,3929,4WD
6088,벤츠,E-클래스,E220d 익스클루시브,디젤,74990,2017,무사고,흰색,경기,3790,2WD
6093,벤츠,E-클래스,E400 4MATIC 쿠페,가솔린,63604,2017,무사고,흰색,대구,5450,4WD
6099,벤츠,E-클래스,E220 CDI 아방가르드,디젤,145184,2014,무사고,흰색,부산,1780,2WD
6100,벤츠,E-클래스,E300 아방가르드,가솔린,66279,2017,무사고,흰색,부산,4260,2WD
6104,벤츠,E-클래스,E300 엘레강스,가솔린,98017,2013,무사고,흰색,대전,1650,2WD
6105,벤츠,E-클래스,GLE300d 4MATIC,디젤,6207,2020,무사고,흰색,대전,8990,4WD
6108,벤츠,C-클래스,GLC220 d 4MATIC 프리미엄,디젤,79016,2018,무사고,흰색,대전,4490,4WD
6111,벤츠,E-클래스,E220 블루텍 아방가르드 스포츠,디젤,215655,2015,무사고,흰색,서울,1590,2WD
6113,벤츠,E-클래스,E220d 카브리올레,디젤,39926,2018,무사고,흰색,부산,109,2WD
6117,벤츠,A-클래스 W177,A220 해치백,가솔린,10619,2019,무사고,흰색,부산,52,2WD
6119,벤츠,E-클래스,AMG GLE63 S 4MATIC 쿠페,가솔린,12767,2018,무사고,흰색,부산,163,4WD
6120,벤츠,E-클래스,E300 아방가르드,가솔린,36220,2019,무사고,흰색,부산,84,2WD
6121,벤츠,E-클래스,E220d 아방가르드,디젤,27200,2019,무사고,흰색,부산,79,2WD
6126,벤츠,E-클래스,E220 CDI 아방가르드,디젤,30193,2014,무사고,흰색,경기,2840,2WD
6132,벤츠,GLA-클래스,GLA220 프리미엄,가솔린,56105,2019,무사고,흰색,서울,3299,2WD
6136,벤츠,C-클래스,C200 4MATIC AMG Line,가솔린,56610,2018,무사고,흰색,경기,3599,4WD
6139,벤츠,S-클래스,S500L,가솔린,99820,2006,무사고,흰색,경기,1350,2WD
6144,벤츠,57,CLS400d 4MATIC,디젤,66104,2019,무사고,흰색,서울,6750,4WD
6147,벤츠,C-클래스,GLC220 d 4MATIC 프리미엄,디젤,91898,2018,무사고,흰색,경기,4000,4WD
6148,벤츠,E-클래스,AMG GLE63 S 4MATIC 쿠페,가솔린,73653,2017,무사고,흰색,경기,7850,4WD
6151,벤츠,E-클래스,E300 AMG Line,가솔린,41268,2019,무사고,흰색,부산,5246,2WD
6159,벤츠,E-클래스,E200 아방가르드,가솔린,44136,2018,무사고,흰색,울산,4250,2WD
6162,벤츠,M-클래스,ML350 블루텍 4MATIC,디젤,167882,2014,무사고,흰색,경기,2790,4WD
6163,벤츠,S-클래스,S550,가솔린,186318,2008,무사고,흰색,경기,1270,2WD
6165,벤츠,B-클래스 W245,B200,가솔린,75194,2011,무사고,흰색,경기,960,2WD
6167,벤츠,C-클래스,GLC350e 4MATIC 프리미엄,가솔린+전기,99274,2019,무사고,흰색,경기,4090,4WD
6174,벤츠,C-클래스,C63 S AMG 쿠페,가솔린,60264,2018,무사고,흰색,경기,6990,2WD
6175,벤츠,E-클래스,E220d 쿠페,디젤,77028,2018,무사고,흰색,경기,4650,2WD
6179,벤츠,GLA-클래스,GLA200 CDI 4MATIC,디젤,31178,2016,무사고,흰색,경기,2830,4WD
6182,벤츠,GLA-클래스,GLA220,가솔린,4812,2018,무사고,흰색,경기,3400,2WD
6183,벤츠,CLA-클래스,CLA250 4MATIC,가솔린,8623,2020,무사고,흰색,부산,5250,4WD
6185,벤츠,CLA-클래스,CLA45 AMG 4MATIC,가솔린,40044,2015,무사고,흰색,서울,3450,4WD
6191,벤츠,57,CLS400d 4MATIC,디젤,36762,2019,무사고,흰색,경기,7200,4WD
6197,벤츠,E-클래스,E220d 카브리올레,디젤,48750,2018,무사고,흰색,부산,5850,2WD
6203,벤츠,LS,CLS63 AMG 4MATIC,가솔린,69443,2017,무사고,흰색,경기,6190,4WD
6210,벤츠,E-클래스,E350 쿠페,가솔린,84902,2013,무사고,흰색,경기,1790,2WD
6213,벤츠,S-클래스,S350L 블루이피션시,가솔린,143170,2011,무사고,흰색,대구,1899,2WD
6214,벤츠,C-클래스,C220 d 아방가르드,디젤,51352,2017,무사고,흰색,경기,2900,2WD
6225,벤츠,E-클래스,AMG GLE63 4MATIC,가솔린,51470,2016,무사고,흰색,부산,6450,4WD
6229,벤츠,C-클래스,C200,가솔린,9238,2020,무사고,흰색,경기,4350,2WD
6230,벤츠,CLA-클래스,CLA200 CDI,디젤,130743,2015,무사고,흰색,경기,1849,2WD
6236,벤츠,LS,CLS63 AMG,가솔린,141308,2012,무사고,흰색,대구,3450,2WD
6239,벤츠,C-클래스,C43 AMG 4MATIC 카브리올레,가솔린,25431,2018,무사고,흰색,경기,6300,4WD
6247,벤츠,C-클래스,GLC300 4MATIC 쿠페,가솔린,29792,2019,무사고,흰색,경기,5550,4WD
6248,벤츠,E-클래스,E63 AMG,가솔린,125205,2011,무사고,흰색,부산,2500,2WD
6251,벤츠,E-클래스,E200 아방가르드,가솔린,46905,2018,무사고,흰색,부산,4230,2WD
6261,벤츠,C-클래스,GLC220 d 4MATIC,디젤,161463,2016,무사고,흰색,경기,2899,4WD
6266,벤츠,C-클래스,GLC350e 4MATIC 프리미엄,가솔린+전기,32663,2019,무사고,흰색,대구,4990,4WD
6269,벤츠,C-클래스,GLC250 d 4MATIC,디젤,63802,2017,무사고,흰색,경기,4450,4WD
6273,벤츠,E-클래스,E220 CDI 아방가르드,디젤,90404,2015,무사고,흰색,경기,2530,2WD
6290,벤츠,E-클래스,E220 CDI 아방가르드,디젤,145490,2013,무사고,흰색,경기,1390,2WD
6291,벤츠,C-클래스,GLC300 4MATIC 쿠페,가솔린,47891,2019,무사고,흰색,경기,5450,4WD
6296,벤츠,LS,CLS250 d 4MATIC,디젤,79063,2017,무사고,흰색,부산,4290,4WD
6297,벤츠,GLA-클래스,GLA45 AMG 4MATIC,가솔린,102809,2015,무사고,흰색,경기,2350,4WD
6303,벤츠,C-클래스,C200 d,디젤,36062,2016,무사고,흰색,경기,2990,2WD
6305,벤츠,G-클래스,G500,가솔린,17644,2018,무사고,흰색,서울,23000,2WD
6306,벤츠,C-클래스,GLC220 d 4MATIC 프리미엄 쿠페,디젤,60258,2018,무사고,흰색,경기,5200,4WD
6310,벤츠,E-클래스,E300 아방가르드 인텔리전트 드라이브,가솔린,103053,2017,무사고,흰색,서울,3650,2WD
6313,벤츠,E-클래스,E220d 카브리올레,디젤,24365,2018,무사고,흰색,경기,6150,2WD
6316,벤츠,A-클래스 W177,A220 해치백,가솔린,35112,2019,무사고,흰색,경기,2999,2WD
6319,벤츠,C-클래스,C63 AMG 카브레올레,가솔린,12196,2017,무사고,흰색,서울,8151,2WD
6324,벤츠,C-클래스,C200,가솔린,81254,2016,무사고,흰색,부산,2590,2WD
6331,벤츠,C-클래스,C200 CGI,가솔린,111335,2012,무사고,흰색,충남,880,2WD
6332,벤츠,E-클래스,GLE350 d 4MATIC 쿠페,디젤,41923,2018,무사고,흰색,경기,7490,4WD
6333,벤츠,SLK-클래스,200 블루이피션시,가솔린,43721,2013,무사고,흰색,대구,2530,2WD
6335,벤츠,E-클래스,E220 CDI 아방가르드,디젤,129932,2014,무사고,흰색,경기,1950,2WD
6345,벤츠,E-클래스,E220d 익스클루시브,디젤,24105,2019,무사고,흰색,경기,5280,2WD
6350,벤츠,E-클래스,E300 엘레강스,가솔린,96230,2012,무사고,흰색,광주,1200,2WD
6352,벤츠,E-클래스,E220 CDI 아방가르드,디젤,98106,2014,무사고,흰색,서울,2290,2WD
6358,벤츠,E-클래스,E300 4MATIC 익스클루시브,가솔린,33738,2019,무사고,흰색,경기,5850,4WD
6360,벤츠,E-클래스,E350 카브리올레,가솔린,129982,2010,무사고,흰색,부산,1550,2WD
6368,벤츠,C-클래스,C200 카브리올레,가솔린,29795,2019,무사고,흰색,서울,5190,2WD
6373,벤츠,GT,4도어 43 4MATIC+,가솔린,8451,2020,무사고,흰색,경기,11790,4WD
6382,벤츠,C-클래스,C63 AMG 쿠페,가솔린,30233,2018,무사고,흰색,서울,6800,2WD
6385,벤츠,E-클래스,E250 블루텍 4MATIC 아방가르드,디젤,150770,2016,무사고,흰색,경기,1999,4WD
6388,벤츠,EQC,EQC400 4MATIC,전기,12203,2020,무사고,흰색,인천,6440,4WD
6391,벤츠,SLK-클래스,350 AMG,가솔린,140751,2005,무사고,흰색,경기,1280,2WD
6396,벤츠,E-클래스,E220d 쿠페,디젤,28583,2017,무사고,흰색,경기,4950,2WD
6400,벤츠,CLA-클래스,CLA200 CDI,디젤,92928,2014,무사고,흰색,경기,1850,2WD
6402,벤츠,EQC,EQC400 4MATIC,전기,15203,2020,무사고,흰색,울산,6400,4WD
6404,벤츠,EQC,EQC400 4MATIC,전기,14469,2020,무사고,흰색,울산,6500,4WD
6410,벤츠,C-클래스,GLC220 d 4MATIC 프리미엄,디젤,118843,2018,무사고,흰색,경기,3699,4WD
6414,벤츠,C-클래스,AMG GLC43 4MATIC,가솔린,57196,2018,무사고,흰색,경기,5500,4WD
6420,벤츠,E-클래스,E220 CDI 아방가르드,디젤,91294,2014,무사고,흰색,부산,2080,2WD
6422,벤츠,E-클래스,E220d 4MATIC 익스클루시브,디젤,83277,2020,무사고,흰색,경기,4790,4WD
6423,벤츠,E-클래스,E400 4MATIC,가솔린,125399,2015,무사고,흰색,경기,3300,4WD
6424,벤츠,E-클래스,E200 아방가르드,가솔린,51013,2018,무사고,흰색,부산,4350,2WD
6425,벤츠,E-클래스,E300 익스클루시브,가솔린,38746,2019,무사고,흰색,경기,5300,2WD
6428,벤츠,GLK-클래스,GLK220 CDI,디젤,139670,2014,무사고,흰색,충남,2030,2WD
6429,벤츠,E-클래스,E350 쿠페,가솔린,77367,2013,무사고,흰색,충남,1870,2WD
6433,벤츠,CLA-클래스,CLA220 AMG Line,가솔린,47725,2018,무사고,흰색,서울,2930,2WD
6442,벤츠,C-클래스,GLC350e 4MATIC,가솔린+전기,12587,2019,무사고,흰색,경기,5190,4WD
6443,벤츠,A-클래스 W177,AMG A35 4MATIC 세단,가솔린,3217,2021,무사고,흰색,광주,4990,4WD
6447,벤츠,B-클래스 W246,B200 CDI 블루이피션시 스포츠팩,디젤,87813,2013,무사고,흰색,경기,1260,2WD
6448,벤츠,C-클래스,C200,가솔린,65443,2018,무사고,흰색,경기,3240,2WD
6449,벤츠,E-클래스,E200 아방가르드,가솔린,50120,2017,무사고,흰색,경기,3950,2WD
6450,벤츠,B-클래스 W246,B200 CDI,디젤,79704,2015,무사고,흰색,경기,1730,2WD
6467,벤츠,E-클래스,E300 아방가르드,가솔린,15370,2019,무사고,흰색,서울,4700,2WD
6468,벤츠,E-클래스,E63 AMG 4MATIC+,가솔린,67893,2018,무사고,흰색,서울,6898,4WD
6474,벤츠,E-클래스,E220 CDI 아방가르드,디젤,89499,2014,무사고,흰색,경기,2299,2WD
6478,벤츠,E-클래스,E300 엘레강스,가솔린,174838,2011,무사고,흰색,부산,999,2WD
6479,벤츠,E-클래스,E220d 쿠페,디젤,68177,2018,무사고,흰색,부산,4750,2WD
6483,벤츠,GLA-클래스,GLA250 4MATIC,가솔린,49251,2019,무사고,흰색,경기,9999,4WD
6487,벤츠,C-클래스,C200,가솔린,3521,2020,무사고,흰색,부산,4250,2WD
6488,벤츠,E-클래스,E200 아방가르드,가솔린,37925,2018,무사고,흰색,경기,4499,2WD
6495,벤츠,E-클래스,E220 CDI 아방가르드,디젤,168768,2014,무사고,흰색,부산,1750,2WD
6499,벤츠,C-클래스,GLC300 4MATIC 쿠페,가솔린,60034,2019,무사고,흰색,경기,5180,4WD
6502,벤츠,E-클래스,E300 아방가르드,가솔린,47597,2017,무사고,흰색,서울,4450,2WD
6508,벤츠,E-클래스,E220d 쿠페,디젤,55201,2017,무사고,흰색,경기,4950,2WD
6510,벤츠,C-클래스,C220 CDI 블루이피션시,디젤,161067,2013,무사고,흰색,대구,1200,2WD
6518,벤츠,E-클래스,E220d 익스클루시브,디젤,167146,2017,무사고,흰색,부산,3350,2WD
6524,벤츠,E-클래스,E220 블루텍 아방가르드 스포츠,디젤,93079,2015,무사고,흰색,경기,2399,2WD
6526,벤츠,C-클래스,C200,가솔린,150483,2016,무사고,흰색,경기,1949,2WD
6531,벤츠,C-클래스,C220 d 아방가르드,디젤,80487,2018,무사고,흰색,경기,3000,2WD
6539,벤츠,C-클래스,C220 블루텍 아방가르드,디젤,69701,2015,무사고,흰색,경기,2599,2WD
6542,벤츠,E-클래스,E63 AMG,가솔린,146946,2012,무사고,흰색,서울,2250,2WD
6546,벤츠,CLA-클래스,CLA250 4MATIC,가솔린,79726,2014,무사고,흰색,경기,1950,4WD
6553,벤츠,C-클래스,GLC220 d 4MATIC,디젤,37131,2017,무사고,흰색,경기,4540,4WD
6559,벤츠,E-클래스,AMG GLE63 S 4MATIC 쿠페,가솔린,105470,2017,무사고,흰색,경기,6830,4WD
6561,벤츠,E-클래스,E220d 아방가르드,디젤,119347,2017,무사고,흰색,부산,3399,2WD
6566,벤츠,C-클래스,C220 d 아방가르드,디젤,38040,2017,무사고,흰색,서울,4444,2WD
6576,벤츠,E-클래스,E220d 익스클루시브,디젤,38087,2019,무사고,흰색,대전,5150,2WD
6579,벤츠,E-클래스,E250 아방가르드,가솔린,9732,2020,무사고,흰색,경기,5600,2WD
6583,벤츠,GT,4도어 43 4MATIC+,가솔린,10002,2020,무사고,흰색,경기,11900,4WD
6611,벤츠,57,CLS400d 4MATIC AMG Line,디젤,41807,2019,무사고,흰색,서울,7790,4WD
6612,벤츠,C-클래스,GLC300 4MATIC AMG Line,가솔린,23486,2019,무사고,흰색,서울,9999,4WD
6613,벤츠,E-클래스,E220d 카브리올레,디젤,85310,2018,무사고,흰색,경기,6599,2WD
6618,벤츠,E-클래스,E250 블루텍 4MATIC 아방가르드,디젤,48912,2016,무사고,흰색,경기,3290,4WD
6620,벤츠,C-클래스,C63 S AMG 에디션1,가솔린,82737,2015,무사고,흰색,경기,5600,2WD
6627,벤츠,LS,CLS250 d 4MATIC,디젤,77070,2017,무사고,흰색,경기,4299,4WD
6631,벤츠,C-클래스,C220 d 4MATIC,디젤,90571,2016,무사고,흰색,경기,2699,4WD
6644,벤츠,E-클래스,E220 블루텍 아방가르드 스포츠,디젤,123769,2015,무사고,흰색,경기,2200,2WD
6645,벤츠,C-클래스,C230 아방가르드,가솔린,86144,2009,무사고,흰색,경기,890,2WD
6648,벤츠,GLA-클래스,GLA200 d 4MATIC,디젤,91451,2016,무사고,흰색,경기,2370,4WD
6664,벤츠,57,CLS450 4MATIC AMG Line,가솔린+전기,1064,2021,무사고,흰색,광주,9930,4WD
6670,벤츠,E-클래스,E400 4MATIC,가솔린,83103,2015,무사고,흰색,서울,3100,4WD
6676,벤츠,A-클래스 W176,A45 AMG 4MATIC,가솔린,39455,2017,무사고,흰색,서울,3399,4WD
6678,벤츠,GLA-클래스,GLA220 프리미엄,가솔린,23977,2019,무사고,흰색,경기,3470,2WD
6683,벤츠,E-클래스,E300 4MATIC 아방가르드,가솔린,75202,2014,무사고,흰색,서울,2600,4WD
6684,벤츠,E-클래스,E400 4MATIC,가솔린,110570,2016,무사고,흰색,경기,2980,4WD
6685,벤츠,CLA-클래스,CLA200 CDI 4MATIC,디젤,120749,2015,무사고,흰색,대전,2180,4WD
6696,벤츠,C-클래스,GLC300e 4MATIC,가솔린+전기,12098,2021,무사고,흰색,경기,6800,4WD
6698,벤츠,E-클래스,E220 블루텍 아방가르드,디젤,98897,2015,무사고,흰색,대구,2490,2WD
6702,벤츠,C-클래스,GLC220 d 4MATIC 쿠페,디젤,62975,2018,무사고,흰색,경기,5300,4WD
6705,벤츠,E-클래스,E350 쿠페,가솔린,77974,2013,무사고,흰색,경기,2250,2WD
6709,벤츠,C-클래스,GLC220 d 4MATIC 프리미엄,디젤,25361,2017,무사고,흰색,경기,4550,4WD
6714,벤츠,C-클래스,C220 d 아방가르드,디젤,51166,2017,무사고,흰색,인천,2859,2WD
6717,벤츠,GT,4도어 43 4MATIC+,가솔린+전기,20230,2020,무사고,흰색,대구,12200,4WD
6737,벤츠,C-클래스,GLC220 d 4MATIC 쿠페,디젤,91519,2018,무사고,흰색,경기,4750,4WD
6747,벤츠,C-클래스,GLC300 4MATIC 쿠페,가솔린,19844,2019,무사고,흰색,대전,5880,4WD
6749,벤츠,E-클래스,E220d 아방가르드,디젤,28785,2019,무사고,흰색,서울,4999,2WD
6750,벤츠,GLK-클래스,GLK220 CDI 블루이피션시,디젤,143665,2012,무사고,흰색,전북,1550,2WD
6752,벤츠,S-클래스,S400L d 4MATIC,디젤,75010,2018,무사고,흰색,광주,9880,4WD
6759,벤츠,E-클래스,E200 아방가르드,가솔린,30300,2018,무사고,흰색,부산,73,2WD
6761,벤츠,E-클래스,E200 아방가르드,가솔린,40805,2017,무사고,흰색,부산,4200,2WD
6771,벤츠,E-클래스,E200 아방가르드,가솔린,30300,2018,무사고,흰색,부산,4450,2WD
6773,벤츠,A-클래스 W176,A200,가솔린,89228,2017,무사고,흰색,경기,1870,2WD
6778,벤츠,E-클래스,E250 CDI 4MATIC,디젤,97881,2014,무사고,흰색,부산,2450,4WD
6783,벤츠,E-클래스,E220 블루텍 아방가르드,디젤,139427,2016,무사고,흰색,경기,2099,2WD
6784,벤츠,LS,CLS63 AMG S 4MATIC,가솔린,80375,2016,무사고,흰색,부산,161,4WD
6785,벤츠,C-클래스,C220 d 4MATIC AMG Line,디젤,22040,2019,무사고,흰색,부산,4200,4WD
6786,벤츠,E-클래스,E220d 카브리올레,디젤,64296,2018,무사고,흰색,부산,105,2WD
6790,벤츠,E-클래스,E220 CDI 아방가르드,디젤,134182,2015,무사고,흰색,경기,1970,2WD
6796,벤츠,E-클래스,E220 블루텍 아방가르드,디젤,97702,2016,무사고,흰색,경기,2500,2WD
6798,벤츠,E-클래스,E250 CDI 4MATIC,디젤,115633,2014,무사고,흰색,광주,2150,4WD
6802,벤츠,E-클래스,E300 아방가르드,가솔린,25871,2019,무사고,흰색,서울,9999,2WD
6803,벤츠,E-클래스,E220d 쿠페,디젤,37700,2018,무사고,흰색,서울,5549,2WD
6807,벤츠,E-클래스,E200 아방가르드,가솔린,89821,2015,무사고,흰색,경기,2310,2WD
6809,벤츠,E-클래스,E400 카브리올레,가솔린,13038,2018,무사고,흰색,경기,7490,2WD
6810,벤츠,C-클래스,C220 블루텍 아방가르드,디젤,45679,2015,무사고,흰색,경기,2780,2WD
6812,벤츠,E-클래스,E250 아방가르드,가솔린,25250,2020,무사고,흰색,경기,4980,2WD
6813,벤츠,C-클래스,C250 d 4MATIC,디젤,129896,2016,무사고,흰색,경기,2490,4WD
6814,벤츠,57,CLS450 4MAITC 디지뇨 익스클루시브 에디션,가솔린+전기,16466,2020,무사고,흰색,경기,9490,2WD
6815,벤츠,E-클래스,E250 아방가르드,가솔린,16829,2021,무사고,흰색,경기,6050,2WD
6822,벤츠,E-클래스,E350 4MATIC AMG Line,가솔린,55500,2019,무사고,흰색,경기,5990,4WD
6841,벤츠,C-클래스,GLC220 d 4MATIC 프리미엄,디젤,63583,2018,무사고,흰색,경기,4599,4WD
6847,벤츠,E-클래스,E220d 쿠페,디젤,31816,2019,무사고,흰색,대구,5850,2WD
6852,벤츠,C-클래스,C43 AMG 4MATIC,가솔린,57966,2017,무사고,흰색,경기,4006,4WD
6857,벤츠,E-클래스,E220d 아방가르드,디젤,110173,2017,무사고,흰색,경기,3500,2WD
6864,벤츠,E-클래스,E220d 4MATIC 익스클루시브,디젤,36204,2019,무사고,흰색,서울,3117,4WD
6866,벤츠,E-클래스,GLE350 d 4MATIC,디젤,102455,2017,무사고,흰색,부산,4980,4WD
6869,벤츠,E-클래스,E63 AMG 4MATIC,가솔린,86594,2014,무사고,흰색,경기,4300,4WD
6873,벤츠,CLA-클래스,CLA200 CDI,디젤,73298,2015,무사고,흰색,충북,2180,2WD
6875,벤츠,E-클래스,AMG GLE63 S 4MATIC 쿠페,가솔린,94263,2017,무사고,흰색,경기,6650,4WD
6880,벤츠,S-클래스,S63 AMG 4MATIC+ 퍼포먼스 에디션,가솔린,59909,2018,무사고,흰색,대구,14399,4WD
6881,벤츠,E-클래스,E220 블루텍 아방가르드,디젤,88111,2015,무사고,흰색,부산,2599,2WD
6887,벤츠,A-클래스 W176,A200,가솔린,28752,2018,무사고,흰색,경기,9999,2WD
6888,벤츠,E-클래스,E200 아방가르드,가솔린,189452,2018,무사고,흰색,부산,3180,2WD
6893,벤츠,E-클래스,E300 엘레강스,가솔린,150230,2011,무사고,흰색,경기,900,2WD
6896,벤츠,E-클래스,E300 4MATIC 익스클루시브,가솔린,26755,2019,무사고,흰색,경기,5800,4WD
6902,벤츠,E-클래스,E350 쿠페,가솔린,80278,2011,무사고,흰색,경기,1450,2WD
6905,벤츠,E-클래스,E200 카브리올레,가솔린,50496,2014,무사고,흰색,경기,3270,2WD
6909,벤츠,E-클래스,E200 아방가르드,가솔린,130168,2016,무사고,흰색,대구,2079,2WD
6920,벤츠,LS,CLS250 d 4MATIC,디젤,96072,2016,무사고,흰색,울산,3250,4WD
6935,벤츠,A-클래스 W176,A200 AMG Line,가솔린,39265,2018,무사고,흰색,경기,2500,2WD
6941,벤츠,57,CLS300d AMG Line,디젤,30473,2019,무사고,흰색,대구,7390,2WD
6945,벤츠,LS,CLS250 d 4MATIC,디젤,62978,2017,무사고,흰색,충북,3980,4WD
6952,벤츠,CLA-클래스,CLA200 d,디젤,64514,2016,무사고,흰색,경기,2290,2WD
6955,벤츠,LS,CLS250 d 4MATIC,디젤,31738,2016,무사고,흰색,경기,3990,4WD
6960,벤츠,S-클래스,S63 AMG 4MATIC,가솔린,46276,2017,무사고,흰색,경기,10600,4WD
6961,벤츠,B-클래스 W246,B200 d,디젤,40400,2016,무사고,흰색,경기,9999,2WD
6962,벤츠,C-클래스,C200 CGI,가솔린,113276,2011,무사고,흰색,경기,950,2WD
6963,벤츠,C-클래스,C63 S AMG,가솔린,80353,2016,무사고,흰색,경기,5550,2WD
6964,벤츠,E-클래스,E250 CDI 4MATIC,디젤,143641,2014,무사고,흰색,충남,1999,4WD
6967,벤츠,E-클래스,E200 카브리올레,가솔린,63571,2016,무사고,흰색,서울,3510,2WD
6993,벤츠,S-클래스,S350 d 4MATIC,디젤,39858,2018,무사고,흰색,광주,9400,4WD
6994,벤츠,C-클래스,C200 CGI 아방가르드,가솔린,68352,2012,무사고,흰색,경기,1280,2WD
7006,벤츠,C-클래스,AMG GLC43 4MATIC 쿠페,가솔린,3963,2020,무사고,흰색,경기,8699,4WD
7008,벤츠,M-클래스,ML350 블루텍 4MATIC,디젤,166264,2015,무사고,흰색,경기,2900,4WD
7013,벤츠,E-클래스,E220 CDI 아방가르드,디젤,121835,2013,무사고,흰색,서울,1430,2WD
