,brand,name,type,km,year,accident,color,location,price,wd,trim
155,제네시스,G80,가솔린,82018,2018,무사고,검정색,경기,3200,AWD,1.0
156,제네시스,G80,가솔린,65558,2018,무사고,검정색,경기,3200,2WD,1.0
157,제네시스,EQ900,가솔린,89602,2018,무사고,검정색,경기,3299,2WD,1.0
158,제네시스,EQ900,가솔린,46964,2018,무사고,검정색,광주,4330,AWD,1.0
159,제네시스,G90,가솔린,77289,2019,무사고,검정색,광주,7200,AWD,1.0
160,제네시스,G70,가솔린,40931,2019,무사고,검정색,서울,3469,2WD,1.0
161,제네시스,G80,가솔린,119765,2018,무사고,검정색,대전,2790,AWD,1.0
162,제네시스,EQ900,가솔린,93772,2018,무사고,검정색,대구,4590,AWD,1.0
163,제네시스,EQ900,가솔린,63307,2018,무사고,검정색,인천,4550,AWD,1.0
164,제네시스,G70,가솔린,17287,2019,무사고,검정색,경기,3590,2WD,1.0
165,제네시스,G70,가솔린,35707,2018,무사고,검정색,부산,3290,2WD,3.0
166,제네시스,G80,가솔린,28718,2017,무사고,검정색,부산,3050,2WD,1.0
167,제네시스,EQ900,가솔린,126454,2016,무사고,검정색,경기,3490,AWD,2.0
168,제네시스,G80,가솔린,44347,2017,무사고,검정색,광주,3350,2WD,1.0
169,제네시스,EQ900,가솔린,58376,2016,무사고,검정색,서울,4150,AWD,1.0
170,제네시스,GV80,디젤,35670,2020,무사고,검정색,광주,9814,AWD,1.0
171,제네시스,G80,가솔린,175049,2017,무사고,검정색,대전,2390,AWD,1.0
172,제네시스,EQ900,가솔린,196452,2016,무사고,검정색,울산,2850,AWD,2.0
173,제네시스,G80,가솔린,62363,2018,무사고,검정색,경기,3300,AWD,1.0
174,제네시스,G80,가솔린,120633,2017,무사고,검정색,서울,2450,AWD,1.0
175,제네시스,G80,가솔린,45772,2018,무사고,검정색,인천,3559,AWD,1.0
176,제네시스,G70,디젤,32989,2019,무사고,검정색,대구,3750,2WD,1.0
177,제네시스,EQ900,가솔린,74871,2017,무사고,검정색,경기,3289,2WD,1.0
178,제네시스,G90,가솔린,32567,2020,무사고,검정색,전북,10800,AWD,1.0
179,제네시스,G80,가솔린,43942,2017,무사고,검정색,서울,3650,AWD,1.0
180,제네시스,G80,가솔린,95282,2018,무사고,검정색,광주,2770,2WD,1.0
181,제네시스,G80,가솔린,98143,2019,무사고,검정색,서울,2950,AWD,1.0
182,제네시스,EQ900,가솔린,92266,2018,무사고,검정색,광주,4199,AWD,1.0
183,제네시스,G80,가솔린,51580,2017,무사고,검정색,경기,2799,2WD,1.0
184,제네시스,G80,가솔린,123813,2017,무사고,검정색,서울,2330,AWD,1.0
185,제네시스,EQ900,가솔린,66630,2018,무사고,검정색,경기,4150,AWD,2.0
186,제네시스,G70,가솔린,33652,2018,무사고,검정색,서울,3550,2WD,1.0
187,제네시스,G80,가솔린,65023,2018,무사고,검정색,서울,4250,AWD,1.0
188,제네시스,G90,가솔린,79706,2019,무사고,검정색,광주,5570,2WD,1.0
189,제네시스,G80,가솔린,124434,2017,무사고,검정색,경기,2450,AWD,1.0
190,제네시스,G80,가솔린,105486,2017,무사고,검정색,대전,2390,2WD,1.0
191,제네시스,EQ900,가솔린,19485,2016,무사고,검정색,경기,4190,AWD,2.0
192,제네시스,G80,가솔린,164379,2017,무사고,검정색,인천,1999,AWD,1.0
193,제네시스,EQ900,가솔린,54170,2018,무사고,검정색,인천,4280,AWD,1.0
194,제네시스,G90,가솔린,110684,2019,무사고,검정색,서울,5680,AWD,1.0
195,제네시스,EQ900,가솔린,171327,2018,무사고,검정색,경기,2790,AWD,1.0
196,제네시스,EQ900,가솔린,72451,2016,무사고,검정색,서울,3280,2WD,1.0
197,제네시스,EQ900,가솔린,59071,2018,무사고,검정색,서울,4999,AWD,1.0
198,제네시스,G80,가솔린,53028,2018,무사고,검정색,대구,4150,AWD,1.0
199,제네시스,G80,가솔린,122010,2019,무사고,검정색,대구,3150,AWD,1.0
