,brand,name,type,km,year,accident,color,location,price,wd,trim
1416,르노삼성,M6,가솔린,19348,2019,무사고,회색,전북,2390,2WD,3.0
1417,르노삼성,M6,LPG,118050,2017,무사고,회색,충남,1289,2WD,3.0
1418,르노삼성,M6,디젤,20322,2018,무사고,회색,서울,2170,2WD,3.0
1419,르노삼성,M3,디젤,151508,2015,무사고,회색,부산,690,2WD,2.0
1420,르노삼성,M6,LPG,101895,2016,무사고,회색,광주,1170,2WD,2.0
1421,르노삼성,M3,가솔린,8096,2020,무사고,회색,서울,2050,2WD,3.0
1422,르노삼성,M5,가솔린,144843,2012,무사고,회색,전북,299,2WD,1.0
1424,르노삼성,M6,LPG,5972,2020,무사고,회색,경기,2700,2WD,3.0
1425,르노삼성,M3,디젤,79404,2017,무사고,회색,인천,1050,2WD,2.0
1426,르노삼성,M6,가솔린,152654,2016,무사고,회색,충남,870,2WD,1.0
1428,르노삼성,SM7,가솔린,160630,2012,무사고,회색,대구,589,2WD,2.0
1429,르노삼성,M5,가솔린,13589,2010,무사고,회색,서울,699,2WD,1.0
1430,르노삼성,M6,LPG,84864,2016,무사고,회색,경기,1470,2WD,3.0
1431,르노삼성,M6,가솔린,43311,2019,무사고,회색,부산,2090,2WD,2.0
1432,르노삼성,M6,가솔린,26351,2019,무사고,회색,충남,1999,2WD,2.0
1433,르노삼성,M3,가솔린,47459,2013,무사고,회색,경기,560,2WD,1.0
1435,르노삼성,M6,가솔린,58960,2016,무사고,회색,서울,1370,2WD,2.0
1436,르노삼성,M6,가솔린,74207,2018,무사고,회색,충남,1699,2WD,3.0
1437,르노삼성,M3,가솔린,165114,2012,무사고,회색,경기,370,2WD,3.0
1438,르노삼성,M6,가솔린,87961,2017,무사고,회색,경기,1050,2WD,1.0
1439,르노삼성,M6,가솔린,21379,2019,무사고,회색,경기,1830,2WD,3.0
1440,르노삼성,M3,가솔린,21002,2020,무사고,회색,서울,2090,2WD,3.0
1441,르노삼성,M3,디젤,26288,2019,무사고,흰색,부산,1650,2WD,3.0
1442,르노삼성,M3,디젤,29273,2019,무사고,흰색,부산,1670,2WD,3.0
1443,르노삼성,M3,디젤,63071,2015,무사고,흰색,경기,950,2WD,2.0
1444,르노삼성,M3,디젤,130182,2017,무사고,기타,전북,1050,2WD,3.0
1445,르노삼성,SM7,가솔린,152177,2008,무사고,기타,서울,290,2WD,1.0
1446,르노삼성,M3,디젤,61232,2016,무사고,기타,경기,1110,2WD,3.0
1447,르노삼성,M3,가솔린,55260,2010,무사고,기타,서울,590,2WD,3.0
1448,르노삼성,M3,디젤,27794,2017,무사고,기타,대전,1390,2WD,3.0
1449,르노삼성,M3,디젤,47289,2017,무사고,기타,경기,1160,2WD,3.0
1450,르노삼성,M3,디젤,37181,2017,무사고,기타,경기,1600,2WD,3.0
1451,르노삼성,M3,디젤,17534,2017,무사고,기타,부산,1280,2WD,3.0
1453,르노삼성,M6,가솔린,25351,2019,무사고,기타,인천,2190,2WD,3.0
1454,르노삼성,M6,가솔린,63552,2017,무사고,기타,부산,1480,2WD,3.0
1455,르노삼성,M3,디젤,58414,2018,무사고,기타,경기,1399,2WD,3.0
1456,르노삼성,M6,가솔린,29620,2017,무사고,기타,대구,1680,2WD,3.0
1457,르노삼성,SM7,가솔린,104785,2011,무사고,회색,충남,399,2WD,1.0
1458,르노삼성,SM7,가솔린,131567,2011,무사고,회색,충남,370,2WD,1.0
1459,르노삼성,M5,가솔린,92983,2011,무사고,회색,충남,499,2WD,3.0
1460,르노삼성,SM7,가솔린,109499,2010,무사고,회색,인천,350,2WD,1.0
1463,르노삼성,M5,디젤,107801,2014,무사고,회색,경기,850,2WD,3.0
1464,르노삼성,M6,가솔린,147640,2016,무사고,회색,경기,1220,2WD,3.0
1465,르노삼성,M6,LPG,99505,2017,무사고,회색,충남,1030,2WD,1.0
1466,르노삼성,M3,가솔린,93466,2015,무사고,회색,인천,430,2WD,1.0
1467,르노삼성,M3,가솔린,65151,2013,무사고,회색,부산,550,2WD,3.0
1468,르노삼성,M5,가솔린,131319,2010,무사고,회색,부산,309,2WD,1.0
1470,르노삼성,M3,가솔린,98143,2010,무사고,회색,부산,400,2WD,3.0
1471,르노삼성,SM7,가솔린,69903,2015,무사고,회색,서울,1299,2WD,2.0
1472,르노삼성,M3,가솔린,96192,2010,무사고,회색,광주,280,2WD,1.0
1473,르노삼성,M3,가솔린,37046,2017,무사고,회색,충남,959,2WD,3.0
1474,르노삼성,M3,가솔린,4257,2020,무사고,회색,서울,2080,2WD,3.0
1475,르노삼성,M6,LPG,35659,2017,무사고,회색,광주,1149,2WD,1.0
1476,르노삼성,M6,디젤,55629,2017,무사고,회색,경기,2050,2WD,3.0
1477,르노삼성,M5,가솔린,108146,2011,무사고,회색,충남,370,2WD,1.0
1478,르노삼성,M5,디젤,114829,2015,무사고,회색,대구,670,2WD,1.0
1479,르노삼성,M6,LPG,81458,2017,무사고,회색,서울,1200,2WD,1.0
1480,르노삼성,M5,디젤,207682,2010,무사고,회색,서울,499,2WD,1.0
1481,르노삼성,M5,가솔린,77162,2009,무사고,회색,서울,360,2WD,1.0
1483,르노삼성,SM7,가솔린,138635,2009,무사고,회색,경기,440,2WD,4.0
1485,르노삼성,M3,가솔린,123292,2011,무사고,회색,충남,320,2WD,1.0
1486,르노삼성,M5,가솔린,133313,2010,무사고,회색,경기,330,2WD,1.0
1488,르노삼성,M5,가솔린,174060,2012,무사고,회색,광주,430,2WD,1.0
1489,르노삼성,SM7,가솔린,141657,2013,무사고,회색,경기,750,2WD,3.0
1491,르노삼성,M6,디젤,81323,2017,무사고,회색,경기,1159,2WD,1.0
1492,르노삼성,M3,가솔린,6758,2016,무사고,회색,경기,780,2WD,1.0
1493,르노삼성,M5,가솔린,181084,2011,무사고,회색,경기,999,2WD,2.0
1495,르노삼성,M5,가솔린,112065,2009,무사고,회색,전북,290,2WD,1.0
1497,르노삼성,M6,LPG,71419,2016,무사고,회색,전북,1299,2WD,2.0
1499,르노삼성,M6,가솔린,45847,2019,무사고,회색,서울,1490,2WD,3.0
1500,르노삼성,M3,디젤,97663,2015,무사고,회색,대구,930,2WD,2.0
1501,르노삼성,M3,가솔린,115462,2010,무사고,회색,전북,360,2WD,2.0
1502,르노삼성,M3,가솔린,44978,2016,무사고,회색,전북,890,2WD,2.0
1504,르노삼성,M3,디젤,108147,2015,무사고,회색,울산,820,2WD,3.0
1505,르노삼성,M3,디젤,128203,2014,무사고,회색,인천,690,2WD,3.0
1506,르노삼성,M6,LPG,78140,2017,무사고,회색,서울,1210,2WD,1.0
1507,르노삼성,M3,가솔린,168765,2010,무사고,회색,전북,349,2WD,3.0
1508,르노삼성,M5,가솔린,128946,2009,무사고,회색,경기,520,2WD,2.0
1509,르노삼성,M6,가솔린,72004,2019,무사고,회색,경기,1350,2WD,1.0
1510,르노삼성,M3,가솔린,102507,2012,무사고,회색,경기,420,2WD,3.0
1511,르노삼성,M6,디젤,84044,2017,무사고,회색,경기,1400,2WD,2.0
1512,르노삼성,M5,가솔린,173327,2011,무사고,회색,경기,300,2WD,2.0
1513,르노삼성,M3,디젤,63894,2015,무사고,회색,인천,840,2WD,3.0
1514,르노삼성,M3,가솔린,122680,2011,무사고,회색,충남,370,2WD,3.0
1516,르노삼성,M5,가솔린,31419,2010,무사고,회색,경기,499,2WD,1.0
1517,르노삼성,M5,가솔린,56629,2014,무사고,회색,전북,750,2WD,2.0
1518,르노삼성,SM7,가솔린,103973,2011,무사고,회색,충남,455,2WD,2.0
1519,르노삼성,M3,가솔린,42740,2014,무사고,회색,경기,500,2WD,1.0
1520,르노삼성,SM7,가솔린,151755,2012,무사고,회색,전북,599,2WD,3.0
1521,르노삼성,M3,가솔린,259669,2015,무사고,회색,광주,299,2WD,1.0
1522,르노삼성,M3,가솔린,86172,2010,무사고,회색,서울,390,2WD,2.0
1523,르노삼성,M3,가솔린,8943,2018,무사고,회색,서울,1299,2WD,3.0
1524,르노삼성,M5,디젤,226768,2008,무사고,회색,서울,270,2WD,1.0
1526,르노삼성,M5,가솔린,222534,2010,무사고,회색,광주,260,2WD,1.0
1527,르노삼성,M3,가솔린,102803,2011,무사고,회색,경기,300,2WD,1.0
1528,르노삼성,SM7,가솔린,76897,2015,무사고,회색,광주,1299,2WD,3.0
1529,르노삼성,M3,가솔린,106362,2011,무사고,회색,충남,290,2WD,1.0
1531,르노삼성,M3,디젤,43301,2015,무사고,회색,경기,1120,2WD,2.0
1532,르노삼성,M3,가솔린,174959,2011,무사고,회색,경기,340,2WD,2.0
1533,르노삼성,M3,가솔린,22231,2020,무사고,회색,경기,2250,2WD,3.0
1534,르노삼성,M5,가솔린,164817,2007,무사고,회색,울산,180,2WD,2.0
1535,르노삼성,M5,가솔린,108215,2007,무사고,회색,경기,190,2WD,2.0
1536,르노삼성,M6,가솔린,95772,2017,무사고,회색,경기,1280,2WD,3.0
1537,르노삼성,M5,가솔린,166589,2011,무사고,회색,경기,280,2WD,2.0
1538,르노삼성,M5,가솔린,179316,2010,무사고,회색,경기,325,2WD,1.0
1539,르노삼성,M5,가솔린,88518,2014,무사고,회색,경기,750,2WD,2.0
1540,르노삼성,M6,LPG,61170,2017,무사고,회색,인천,1320,2WD,1.0
1541,르노삼성,M3,가솔린,25938,2019,무사고,회색,경기,1250,2WD,1.0
1542,르노삼성,M3,가솔린,132648,2011,무사고,회색,경기,370,2WD,3.0
1543,르노삼성,M6,LPG,131406,2016,무사고,회색,경기,1180,2WD,3.0
1544,르노삼성,M5,디젤,98644,2012,무사고,회색,부산,690,2WD,2.0
1545,르노삼성,M5,LPG,69650,2014,무사고,회색,전북,750,2WD,1.0
1546,르노삼성,M6,디젤,92039,2017,무사고,회색,광주,1520,2WD,2.0
1547,르노삼성,M5,가솔린,233390,2010,무사고,회색,경기,380,2WD,3.0
1548,르노삼성,M5,가솔린,77625,2008,무사고,회색,서울,380,2WD,2.0
1550,르노삼성,M3,가솔린,31881,2012,무사고,회색,경기,620,2WD,1.0
1551,르노삼성,M6,디젤,66527,2017,무사고,회색,대구,1479,2WD,2.0
1552,르노삼성,M3,가솔린,55213,2015,무사고,회색,경기,695,2WD,1.0
1553,르노삼성,M6,가솔린,36087,2016,무사고,회색,부산,1290,2WD,2.0
1554,르노삼성,M6,LPG,162794,2016,무사고,회색,경기,999,2WD,3.0
1555,르노삼성,M5,가솔린,63218,2008,무사고,회색,광주,450,2WD,2.0
1556,르노삼성,M3,가솔린,71275,2013,무사고,회색,울산,700,2WD,1.0
1557,르노삼성,M5,가솔린,142577,2010,무사고,회색,경기,320,2WD,1.0
1558,르노삼성,SM7,가솔린,223146,2009,무사고,회색,경기,190,2WD,1.0
1559,르노삼성,M3,가솔린,186964,2010,무사고,회색,경기,230,2WD,2.0
1560,르노삼성,M6,LPG,111724,2016,무사고,회색,인천,1120,2WD,2.0
1561,르노삼성,M5,LPG,191033,2014,무사고,회색,광주,400,2WD,1.0
1562,르노삼성,M3,가솔린,94768,2011,무사고,회색,전북,399,2WD,1.0
1563,르노삼성,M3,가솔린,69622,2008,무사고,회색,전북,350,2WD,2.0
1564,르노삼성,SM7,가솔린,91146,2012,무사고,회색,경기,680,2WD,2.0
1565,르노삼성,M5,가솔린,93395,2011,무사고,회색,전북,440,2WD,3.0
1566,르노삼성,M5,가솔린,75407,2012,무사고,회색,대구,560,2WD,1.0
1567,르노삼성,M5,가솔린,77127,2018,무사고,회색,부산,1080,2WD,1.0
1568,르노삼성,M5,가솔린,85806,2009,무사고,회색,서울,300,2WD,1.0
1569,르노삼성,M3,가솔린,122269,2011,무사고,회색,부산,335,2WD,1.0
1570,르노삼성,M5,가솔린,121753,2010,무사고,회색,부산,500,2WD,2.0
1571,르노삼성,M5,가솔린,80840,2014,무사고,회색,경기,680,2WD,2.0
1572,르노삼성,M3,디젤,160539,2015,무사고,회색,경기,600,2WD,2.0
1573,르노삼성,M3,가솔린,10435,2011,무사고,회색,서울,600,2WD,2.0
1574,르노삼성,M3,가솔린,39760,2010,무사고,회색,울산,460,2WD,2.0
1575,르노삼성,M3,디젤,152557,2016,무사고,회색,부산,780,2WD,2.0
1576,르노삼성,SM7,가솔린,222272,2010,무사고,회색,부산,299,2WD,1.0
1577,르노삼성,M5,가솔린,99644,2010,무사고,회색,부산,355,2WD,2.0
1578,르노삼성,M5,가솔린,105804,2012,무사고,회색,서울,450,2WD,2.0
1580,르노삼성,M5,가솔린,133520,2010,무사고,회색,부산,340,2WD,1.0
1581,르노삼성,M5,가솔린,99769,2014,무사고,회색,서울,1030,2WD,3.0
1582,르노삼성,M3,가솔린,129627,2011,무사고,회색,충남,340,2WD,1.0
1583,르노삼성,M6,LPG,82326,2017,무사고,회색,충남,1099,2WD,1.0
1584,르노삼성,M3,디젤,107967,2014,무사고,회색,전북,899,2WD,3.0
1585,르노삼성,M6,가솔린,29264,2019,무사고,회색,부산,2330,2WD,3.0
1587,르노삼성,M5,LPG,142338,2012,무사고,회색,경기,349,2WD,1.0
1588,르노삼성,M5,가솔린,168612,2010,무사고,회색,서울,310,2WD,1.0
1590,르노삼성,M3,가솔린,53562,2009,무사고,회색,부산,350,2WD,1.0
1591,르노삼성,M5,가솔린,137568,2008,무사고,회색,부산,320,2WD,2.0
1592,르노삼성,SM7,가솔린,138333,2009,무사고,회색,부산,370,2WD,2.0
1593,르노삼성,M6,LPG,79438,2017,무사고,회색,경기,1200,2WD,1.0
1594,르노삼성,M3,가솔린,63503,2013,무사고,회색,경기,619,2WD,3.0
1595,르노삼성,M6,가솔린,29014,2017,무사고,회색,경기,1700,2WD,3.0
1597,르노삼성,SM7,가솔린,174968,2009,무사고,회색,경기,310,2WD,1.0
1598,르노삼성,SM7,가솔린,134915,2011,무사고,회색,경기,450,2WD,2.0
1599,르노삼성,M3,가솔린,62123,2010,무사고,회색,울산,410,2WD,3.0
1600,르노삼성,SM7,가솔린,139084,2012,무사고,회색,부산,670,2WD,3.0
1601,르노삼성,M6,가솔린,73342,2016,무사고,회색,경기,1390,2WD,3.0
1602,르노삼성,M3,디젤,228463,2014,무사고,회색,경기,500,2WD,2.0
1603,르노삼성,M5,가솔린,52632,2010,무사고,회색,경기,520,2WD,2.0
1604,르노삼성,M5,가솔린,176609,2008,무사고,회색,부산,195,2WD,1.0
1605,르노삼성,SM7,가솔린,200027,2009,무사고,회색,부산,299,2WD,2.0
1606,르노삼성,M5,가솔린,58308,2010,무사고,회색,부산,480,2WD,1.0
1607,르노삼성,M3,가솔린,155093,2010,무사고,회색,충남,299,2WD,2.0
1608,르노삼성,M5,가솔린,130026,2014,무사고,회색,경기,690,2WD,3.0
1609,르노삼성,SM7,가솔린,46274,2015,무사고,회색,경기,1340,2WD,2.0
1610,르노삼성,M3,가솔린,66521,2016,무사고,회색,부산,890,2WD,3.0
1611,르노삼성,M3,가솔린,99044,2016,무사고,회색,부산,599,2WD,2.0
1612,르노삼성,M5,가솔린,65537,2011,무사고,회색,서울,630,2WD,2.0
1613,르노삼성,M3,가솔린,48219,2009,무사고,회색,부산,357,2WD,1.0
1614,르노삼성,M5,가솔린,41439,2012,무사고,회색,경기,680,2WD,2.0
1615,르노삼성,M3,가솔린,26835,2016,무사고,회색,경기,850,2WD,1.0
1616,르노삼성,M3,가솔린,77079,2015,무사고,회색,부산,699,2WD,1.0
1617,르노삼성,M5,가솔린,70194,2012,무사고,회색,경기,520,2WD,1.0
1618,르노삼성,M5,가솔린,130913,2010,무사고,회색,경기,400,2WD,3.0
1619,르노삼성,M5,가솔린,141744,2010,무사고,회색,부산,360,2WD,2.0
1621,르노삼성,M3,가솔린,81084,2013,무사고,회색,부산,550,2WD,1.0
1622,르노삼성,M5,가솔린,80251,2011,무사고,회색,부산,530,2WD,1.0
1623,르노삼성,M6,LPG,100355,2019,무사고,회색,경기,1100,2WD,1.0
1624,르노삼성,M5,디젤,136401,2011,무사고,회색,경기,499,2WD,2.0
1625,르노삼성,M3,가솔린,47392,2011,무사고,회색,부산,450,2WD,1.0
1626,르노삼성,M5,가솔린,135012,2012,무사고,회색,경기,790,2WD,3.0
1627,르노삼성,M3,가솔린,98163,2014,무사고,회색,부산,590,2WD,3.0
1628,르노삼성,SM7,가솔린,161185,2007,무사고,회색,울산,290,2WD,2.0
1630,르노삼성,M5,가솔린,233879,2008,무사고,회색,대구,190,2WD,1.0
1631,르노삼성,M3,가솔린,31066,2011,무사고,회색,경기,440,2WD,1.0
1632,르노삼성,M5,가솔린,143181,2010,무사고,회색,울산,330,2WD,2.0
1633,르노삼성,M3,가솔린,18649,2020,무사고,회색,경기,2230,2WD,3.0
1634,르노삼성,M6,가솔린,28095,2017,무사고,회색,울산,1760,2WD,2.0
1635,르노삼성,M5,가솔린,173233,2010,무사고,회색,경기,260,2WD,1.0
1636,르노삼성,M6,가솔린,7434,2017,무사고,기타,서울,1780,2WD,3.0
1637,르노삼성,M6,가솔린,29988,2017,무사고,기타,서울,1850,2WD,3.0
1638,르노삼성,M6,가솔린,69003,2019,무사고,기타,경기,2190,2WD,3.0
1639,르노삼성,M6,디젤,125447,2018,무사고,기타,광주,1740,4WD,3.0
1640,르노삼성,M6,가솔린,57620,2018,무사고,기타,경기,1830,2WD,3.0
1641,르노삼성,M6,가솔린,42305,2018,무사고,기타,광주,1890,2WD,3.0
1642,르노삼성,M6,가솔린,91533,2017,무사고,기타,부산,1140,2WD,3.0
1643,르노삼성,M3,디젤,34695,2018,무사고,기타,경기,1570,2WD,3.0
1644,르노삼성,M3,디젤,50648,2018,무사고,기타,충북,1500,2WD,3.0
1645,르노삼성,M3,가솔린,35989,2018,무사고,회색,경기,1120,2WD,2.0
1646,르노삼성,M6,LPG,15246,2021,무사고,회색,경기,2650,2WD,3.0
1647,르노삼성,M5,디젤,87738,2014,무사고,회색,경기,1030,2WD,3.0
1648,르노삼성,M6,가솔린,56255,2019,무사고,회색,전북,1339,2WD,1.0
1649,르노삼성,M3,디젤,38453,2018,무사고,회색,광주,1530,2WD,3.0
1650,르노삼성,M6,LPG,109644,2016,무사고,회색,경기,1189,2WD,3.0
1651,르노삼성,M6,가솔린,25316,2017,무사고,회색,경기,1410,2WD,1.0
1652,르노삼성,M6,가솔린,50123,2019,무사고,회색,전북,1930,2WD,2.0
1653,르노삼성,M3,디젤,43353,2017,무사고,회색,경기,1210,2WD,2.0
1656,르노삼성,M5,가솔린,157016,2012,무사고,회색,경기,340,2WD,2.0
1657,르노삼성,M3,가솔린,72053,2015,무사고,회색,대구,670,2WD,1.0
1658,르노삼성,M5,가솔린,245656,2008,무사고,회색,광주,170,2WD,2.0
1659,르노삼성,M6,디젤,84749,2017,무사고,회색,경기,1800,4WD,3.0
1660,르노삼성,M3,가솔린,121009,2015,무사고,회색,경기,670,2WD,3.0
1661,르노삼성,M5,디젤,126912,2008,무사고,회색,경기,590,2WD,2.0
1662,르노삼성,M3,가솔린,73362,2016,무사고,회색,경기,660,2WD,1.0
1663,르노삼성,SM7,가솔린,94241,2015,무사고,회색,경기,1050,2WD,2.0
1664,르노삼성,M5,가솔린,73743,2005,무사고,회색,서울,270,2WD,1.0
1665,르노삼성,M6,디젤,65589,2017,무사고,회색,전북,1500,2WD,2.0
1666,르노삼성,M5,가솔린,152756,2009,무사고,회색,경기,269,2WD,1.0
1667,르노삼성,M3,가솔린,10734,2018,무사고,회색,경기,1220,2WD,2.0
1668,르노삼성,M3,가솔린,16941,2018,무사고,회색,경기,1150,2WD,2.0
1669,르노삼성,M3,가솔린,84398,2011,무사고,회색,경기,350,2WD,1.0
1670,르노삼성,M3,디젤,187014,2015,무사고,회색,경기,630,2WD,2.0
1671,르노삼성,M5,가솔린,131075,2009,무사고,회색,경기,280,2WD,2.0
1672,르노삼성,SM7,가솔린,142644,2005,무사고,회색,충북,200,2WD,2.0
1673,르노삼성,SM7,가솔린,105965,2007,무사고,회색,경기,390,2WD,2.0
1674,르노삼성,M5,가솔린,189623,2005,무사고,회색,광주,159,2WD,2.0
1675,르노삼성,SM7,가솔린,99726,2006,무사고,회색,경기,220,2WD,3.0
1677,르노삼성,M5,가솔린,190289,2007,무사고,회색,경기,130,2WD,1.0
1678,르노삼성,SM7,가솔린,138590,2006,무사고,회색,부산,199,2WD,2.0
1679,르노삼성,M3,디젤,35588,2015,무사고,회색,경기,1150,2WD,3.0
1680,르노삼성,M5,가솔린,107227,2006,무사고,회색,전북,170,2WD,1.0
1684,르노삼성,M6,디젤,88478,2017,무사고,회색,인천,1860,2WD,3.0
1685,르노삼성,SM7,가솔린,132394,2014,무사고,기타,충남,850,2WD,2.0
1686,르노삼성,M6,LPG,7397,2020,무사고,흰색,경남,2490,2WD,3.0
1687,르노삼성,M6,LPG,91657,2017,무사고,흰색,인천,1430,2WD,2.0
1688,르노삼성,M6,디젤,88478,2017,무사고,회색,인천,1860,2WD,3.0
1689,르노삼성,SM7,가솔린,132394,2014,무사고,기타,충남,850,2WD,2.0
1690,르노삼성,M6,LPG,7397,2020,무사고,흰색,경남,2490,2WD,3.0
1691,르노삼성,M6,LPG,91657,2017,무사고,흰색,인천,1430,2WD,2.0
1692,르노삼성,M6,가솔린,75930,2019,무사고,흰색,경북,1520,2WD,2.0
1693,르노삼성,M6,LPG,31166,2019,단순교환,흰색,전남,1740,2WD,3.0
1694,르노삼성,M6,가솔린,78152,2016,단순교환,회색,인천,1520,2WD,3.0
1695,르노삼성,M6,가솔린,73301,2016,단순교환,흰색,전남,1430,2WD,3.0
1697,르노삼성,M6,LPG,40615,2020,무사고,회색,전북,1380,2WD,1.0
1698,르노삼성,M6,LPG,293,2021,무사고,흰색,경북,2920,2WD,3.0
1699,르노삼성,M6,가솔린,72281,2016,무사고,회색,인천,1470,2WD,3.0
1700,르노삼성,캡처,가솔린,19720,2020,무사고,기타,인천,1850,2WD,2.0
1701,르노삼성,M3,디젤,86802,2018,무사고,기타,경북,1390,2WD,3.0
1702,르노삼성,M6,디젤,113323,2016,무사고,회색,인천,1290,2WD,2.0
1703,르노삼성,M6,가솔린,90234,2017,무사고,흰색,인천,1550,2WD,3.0
1704,르노삼성,M3,디젤,35714,2018,단순교환,기타,서울,1480,2WD,3.0
1705,르노삼성,M6,가솔린,53132,2016,무사고,검정색,인천,1650,2WD,3.0
1706,르노삼성,M6,LPG,30619,2019,단순사고(접촉),흰색,인천,1600,2WD,2.0
1707,르노삼성,M6,디젤,60765,2018,무사고,회색,인천,1740,2WD,2.0
1708,르노삼성,M5,가솔린,60222,2015,무사고,검정색,경북,1060,2WD,2.0
1709,르노삼성,M6,가솔린,50921,2019,단순사고(접촉),검정색,서울,1990,2WD,3.0
1710,르노삼성,M6,가솔린,27113,2017,무사고,기타,인천,1720,2WD,3.0
1711,르노삼성,M6,가솔린,57283,2019,단순교환,검정색,인천,1450,2WD,2.0
1712,르노삼성,M5,가솔린,110591,2010,무사고,회색,서울,460,2WD,2.0
1713,르노삼성,M3,가솔린,35071,2010,단순교환,회색,경남,540,2WD,3.0
1714,르노삼성,클리오,디젤,24961,2018,무사고,흰색,인천,1410,2WD,2.0
1716,르노삼성,M3,가솔린,12808,2020,무사고,회색,인천,2250,2WD,3.0
1717,르노삼성,M6,가솔린,36174,2017,무사고,흰색,서울,1700,2WD,3.0
1718,르노삼성,M5,가솔린,48503,2017,단순사고(접촉),검정색,인천,990,2WD,1.0
1719,르노삼성,M6,가솔린,66647,2016,무사고,기타,인천,1760,2WD,3.0
1720,르노삼성,M6,가솔린,10589,2020,무사고,흰색,인천,2210,2WD,3.0
1722,르노삼성,M6,가솔린,39390,2019,무사고,회색,서울,1810,2WD,2.0
1723,르노삼성,클리오,디젤,30602,2019,단순교환,흰색,인천,1480,2WD,2.0
1724,르노삼성,M6,가솔린,132512,2016,단순교환,흰색,인천,1320,2WD,3.0
1725,르노삼성,M6,가솔린,37153,2019,단순교환,검정색,경남,1820,2WD,3.0
1726,르노삼성,M6,디젤,34216,2017,무사고,회색,서울,2120,2WD,3.0
1727,르노삼성,SM7,가솔린,72359,2009,무사고,회색,인천,690,2WD,3.0
1728,르노삼성,M6,가솔린,40086,2018,무사고,회색,인천,1860,2WD,2.0
1731,르노삼성,M6,가솔린,118178,2016,무사고,회색,전북,1210,2WD,3.0
1732,르노삼성,M3,가솔린,60874,2011,단순교환,검정색,인천,520,2WD,1.0
1733,르노삼성,M6,가솔린,89517,2016,무사고,회색,인천,1520,2WD,3.0
1734,르노삼성,M5,가솔린,9620,2019,무사고,흰색,경남,1510,2WD,1.0
1735,르노삼성,M5,가솔린,131505,2011,무사고,검정색,전북,430,2WD,2.0
1736,르노삼성,M6,가솔린,71216,2017,무사고,흰색,경남,1720,2WD,3.0
1737,르노삼성,M3,가솔린,17560,2020,무사고,검정색,경북,2230,2WD,3.0
1738,르노삼성,M3,가솔린,4314,2021,무사고,기타,인천,1690,2WD,1.0
1739,르노삼성,M3,가솔린,17769,2020,무사고,회색,인천,2180,2WD,3.0
1740,르노삼성,M3,가솔린,137839,2011,단순사고(접촉),회색,경북,370,2WD,1.0
1742,르노삼성,M5,가솔린,22711,2018,단순교환,검정색,인천,1250,2WD,1.0
1743,르노삼성,M6,디젤,55029,2017,무사고,흰색,인천,1940,2WD,3.0
1744,르노삼성,M6,가솔린,35932,2017,단순사고(접촉),기타,경북,1500,2WD,2.0
1745,르노삼성,M6,LPG,33384,2019,무사고,회색,충남,1300,2WD,1.0
1746,르노삼성,M6,디젤,64104,2017,무사고,기타,경북,2020,2WD,3.0
1747,르노삼성,M6,가솔린,22999,2020,무사고,회색,경북,2210,2WD,2.0
1748,르노삼성,M5,가솔린,81871,2008,무사고,회색,인천,380,2WD,1.0
1749,르노삼성,M6,LPG,133,2021,무사고,흰색,충북,2920,2WD,3.0
1750,르노삼성,M6,가솔린,55773,2019,무사고,흰색,인천,1960,2WD,3.0
1751,르노삼성,M3,디젤,138078,2017,무사고,기타,인천,890,2WD,3.0
1752,르노삼성,M6,디젤,60948,2017,단순교환,회색,경남,1890,2WD,3.0
1753,르노삼성,SM7,가솔린,98245,2012,단순교환,회색,인천,780,2WD,3.0
1754,르노삼성,M6,가솔린,37942,2016,무사고,흰색,인천,1490,2WD,3.0
1755,르노삼성,M5,가솔린,74341,2018,무사고,검정색,경북,1150,2WD,1.0
1756,르노삼성,M3,가솔린,27843,2020,무사고,흰색,인천,2160,2WD,3.0
1757,르노삼성,M6,LPG,21296,2020,무사고,회색,인천,2290,2WD,2.0
1759,르노삼성,M3,디젤,87604,2014,무사고,기타,인천,950,2WD,3.0
1760,르노삼성,M6,가솔린,76723,2018,무사고,회색,충남,1950,2WD,3.0
1761,르노삼성,M5,가솔린,93324,2011,사고,흰색,인천,500,2WD,2.0
1762,르노삼성,M6,가솔린,16612,2018,무사고,회색,인천,2020,2WD,3.0
1763,르노삼성,M6,LPG,230,2021,무사고,흰색,경남,2960,2WD,3.0
1765,르노삼성,M6,가솔린,9619,2021,무사고,흰색,인천,2990,2WD,3.0
1766,르노삼성,M3,가솔린,12274,2020,무사고,흰색,인천,1990,2WD,2.0
1767,르노삼성,M6,LPG,45672,2020,단순교환,흰색,충남,1680,2WD,2.0
1768,르노삼성,M6,가솔린,23084,2020,단순교환,회색,경남,1960,2WD,3.0
1769,르노삼성,M6,가솔린,64980,2016,단순교환,검정색,경남,1590,2WD,3.0
1770,르노삼성,M3,가솔린,88943,2011,단순교환,기타,인천,410,2WD,2.0
1771,르노삼성,M5,LPG,108430,2011,단순교환,흰색,서울,520,2WD,2.0
1772,르노삼성,M5,가솔린,98869,2018,무사고,흰색,전남,1160,2WD,1.0
1773,르노삼성,M5,가솔린,68266,2010,단순사고(접촉),회색,인천,600,2WD,3.0
1774,르노삼성,M6,가솔린,46385,2016,무사고,검정색,경남,1410,2WD,2.0
