,brand,name,type,km,year,accident,color,location,price,wd,trim
8253,현대,쏘나타,가솔린,9834,2020,무사고,검정색,인천,2990,2WD,4.0
8254,현대,에쿠스,가솔린,59066,2014,무사고,검정색,경북,2410,2WD,1.0
8256,현대,쏘나타,LPG,36817,2020,무사고,흰색,서울,2160,2WD,1.0
8257,현대,그랜저,가솔린,40143,2018,무사고,검정색,서울,2540,2WD,3.0
8258,현대,투싼,가솔린,57313,2017,무사고,회색,인천,2070,2WD,1.0
8259,현대,쏘나타,가솔린,84338,2018,단순사고(접촉),검정색,인천,1580,2WD,1.0
8261,현대,그랜저,가솔린,46550,2018,단순교환,회색,충북,2390,2WD,3.0
8263,현대,그랜저,LPG,117658,2016,무사고,검정색,인천,1380,2WD,1.0
8264,현대,코나,가솔린,30560,2019,무사고,회색,경남,2070,2WD,1.0
8265,현대,팰리세이드,디젤,27202,2019,무사고,흰색,경남,3930,2WD,4.0
8267,현대,아반떼,가솔린,51180,2017,단순교환,흰색,인천,1420,2WD,1.0
8270,현대,아반떼,가솔린,59815,2011,단순교환,흰색,경북,820,2WD,3.0
8271,현대,크루즈,디젤,88280,2017,무사고,흰색,인천,1990,2WD,3.0
8272,현대,제네시스,가솔린,60857,2015,무사고,회색,경북,1990,2WD,1.0
8273,현대,제네시스,가솔린,70781,2015,단순교환,기타,서울,2250,AWD,2.0
8274,현대,코나,가솔린,13494,2019,무사고,회색,경북,2040,2WD,1.0
8275,현대,싼타페,가솔린,14560,2020,무사고,흰색,경북,3220,2WD,4.0
8276,현대,코나,가솔린,20645,2018,무사고,흰색,경북,1950,2WD,1.0
8277,현대,싼타페,가솔린,33974,2020,무사고,기타,인천,3290,4WD,4.0
8278,현대,그랜저,가솔린,111616,2018,무사고,검정색,경북,1730,2WD,2.0
8279,현대,아반떼,가솔린,7208,2020,무사고,검정색,충남,1980,2WD,1.0
8280,현대,아반떼,가솔린,60200,2017,무사고,흰색,인천,1320,2WD,1.0
8281,현대,포터2 CRDi 카고,디젤,7800,2019,무사고,기타,전북,1760,2WD,1.0
8282,현대,아반떼,가솔린,95668,2014,무사고,흰색,충남,820,2WD,1.0
8283,현대,쏘나타,가솔린,38076,2019,무사고,흰색,인천,2770,2WD,4.0
8284,현대,팰리세이드,디젤,31740,2019,무사고,회색,충남,3990,2WD,4.0
8285,현대,쏘나타,가솔린,134386,2010,무사고,검정색,인천,590,2WD,4.0
8286,현대,투싼,가솔린,58245,2017,무사고,회색,서울,1960,2WD,1.0
8288,현대,아반떼,가솔린,53198,2018,무사고,회색,인천,1320,2WD,1.0
8289,현대,쏘나타,디젤,117507,2016,무사고,검정색,인천,1140,2WD,1.0
8290,현대,아반떼,가솔린,40854,2017,무사고,회색,인천,1480,2WD,1.0
8291,현대,아슬란,가솔린,61190,2016,무사고,검정색,인천,1930,2WD,2.0
8292,현대,팰리세이드,디젤,48584,2019,무사고,흰색,충남,3830,2WD,4.0
8293,현대,크루즈,가솔린,67709,2017,단순교환,기타,인천,2570,4WD,4.0
8294,현대,코나,가솔린,30479,2019,무사고,흰색,경북,2280,2WD,2.0
8295,현대,엑센트,가솔린,56507,2012,무사고,흰색,충북,780,2WD,3.0
8296,현대,아반떼,가솔린,52270,2016,단순사고(접촉),흰색,인천,1320,2WD,1.0
8297,현대,코나,가솔린,6709,2020,단순교환,회색,인천,2180,2WD,2.0
8298,현대,쏘나타,가솔린,109626,2018,단순교환,회색,전남,1360,2WD,1.0
8299,현대,아반떼,가솔린,59904,2017,무사고,흰색,경북,1180,2WD,1.0
8300,현대,쏘나타,가솔린,33063,2020,무사고,회색,경남,2240,2WD,2.0
8301,현대,아반떼,가솔린,33577,2018,무사고,기타,서울,1640,2WD,1.0
8302,현대,제네시스,가솔린,80285,2016,무사고,검정색,서울,2190,AWD,1.0
8303,현대,그랜저,하이브리드,41228,2018,무사고,흰색,충북,3310,2WD,3.0
8304,현대,싼타페,디젤,125125,2015,단순교환,회색,인천,1350,2WD,3.0
8305,현대,그랜저,가솔린,18473,2019,단순교환,흰색,인천,2690,2WD,2.0
8307,현대,코나,가솔린,12043,2020,무사고,흰색,전남,2260,2WD,2.0
8308,현대,아반떼,가솔린,80790,2012,단순교환,회색,인천,640,2WD,2.0
8309,현대,제네시스,가솔린,113881,2015,무사고,검정색,인천,1930,AWD,1.0
8311,현대,코나,디젤,58032,2018,단순교환,흰색,경북,1760,2WD,1.0
8312,현대,아반떼,가솔린,5343,2021,무사고,기타,인천,2230,2WD,1.0
8313,현대,팰리세이드,디젤,14509,2020,무사고,검정색,서울,4060,2WD,4.0
8314,현대,그랜저,가솔린,5681,2021,무사고,회색,인천,3460,2WD,2.0
8315,현대,크루즈,디젤,113926,2016,단순교환,검정색,충남,1890,2WD,3.0
8316,현대,싼타페,디젤,12335,2020,무사고,흰색,인천,2720,2WD,2.0
8317,현대,쏘나타,가솔린,61272,2017,무사고,검정색,인천,1550,2WD,1.0
8318,현대,아반떼,가솔린,82223,2016,무사고,기타,서울,1100,2WD,1.0
8319,현대,투싼,디젤,116876,2016,무사고,검정색,경북,1790,2WD,1.0
8321,현대,베뉴,가솔린,10906,2020,무사고,기타,인천,1950,2WD,1.0
8323,현대,아반떼,가솔린,67695,2014,단순교환,흰색,인천,860,2WD,1.0
8324,현대,싼타페,디젤,47126,2016,무사고,회색,서울,2170,2WD,3.0
8325,현대,아반떼,가솔린,22433,2020,무사고,흰색,인천,1840,2WD,1.0
8326,현대,아반떼,디젤,70914,2016,무사고,흰색,전남,1200,2WD,1.0
8327,현대,아반떼,가솔린,42491,2016,단순사고(접촉),회색,서울,1410,2WD,1.0
8328,현대,그랜저,가솔린,63528,2018,무사고,검정색,경북,1920,2WD,1.0
8329,현대,투싼,가솔린,75656,2017,무사고,검정색,인천,1890,2WD,1.0
8331,현대,아반떼,가솔린,42348,2017,사고,흰색,전남,1100,2WD,1.0
8332,현대,쏘나타,가솔린,66521,2019,무사고,흰색,전남,1470,2WD,1.0
8333,현대,쏘나타,가솔린,11691,2012,무사고,검정색,서울,990,2WD,3.0
8334,현대,싼타페,가솔린,14415,2019,무사고,기타,서울,3550,4WD,4.0
8335,현대,싼타페,디젤,100542,2016,무사고,검정색,인천,1970,2WD,3.0
8336,현대,팰리세이드,디젤,32234,2019,무사고,검정색,경남,4020,2WD,4.0
8337,현대,쏘나타,가솔린,1723,2021,무사고,흰색,전남,3560,2WD,4.0
8338,현대,쏘나타,LPG,60295,2018,단순교환,흰색,서울,1280,2WD,1.0
8339,현대,그랜저,가솔린,70171,2016,단순교환,회색,인천,1680,2WD,2.0
8340,현대,쏘나타,가솔린,27853,2021,무사고,회색,인천,2470,2WD,2.0
8341,현대,아반떼,가솔린,63312,2017,무사고,회색,서울,1220,2WD,1.0
8342,현대,쏘나타,가솔린,22411,2020,무사고,흰색,경북,2750,2WD,4.0
8343,현대,싼타페,가솔린,15375,2020,무사고,흰색,충남,3290,4WD,4.0
8345,현대,아반떼,가솔린,125894,2014,무사고,회색,인천,730,2WD,1.0
8346,현대,그랜저,가솔린,70553,2018,단순교환,검정색,경북,2130,2WD,2.0
8347,현대,아반떼,가솔린,75355,2018,무사고,기타,인천,1090,2WD,1.0
8348,현대,쏘나타,가솔린,15346,2020,무사고,흰색,경북,2840,2WD,4.0
8349,현대,쏘나타,가솔린,47809,2016,단순교환,회색,경남,1620,2WD,1.0
8350,현대,그랜저,LPG,61030,2019,무사고,검정색,인천,2230,2WD,1.0
8351,현대,아반떼,가솔린,21867,2018,무사고,회색,서울,1490,2WD,1.0
8353,현대,투싼,디젤,50018,2017,단순교환,검정색,경남,2200,2WD,2.0
8354,현대,제네시스,가솔린,129520,2015,무사고,검정색,인천,2070,AWD,2.0
8355,현대,그랜저,가솔린,59310,2013,무사고,회색,인천,1410,2WD,1.0
8358,현대,그랜저,가솔린,114947,2017,무사고,회색,서울,1990,2WD,2.0
8359,현대,쏘나타,가솔린,22475,2020,무사고,흰색,서울,2260,2WD,2.0
8360,현대,제네시스,가솔린,103651,2015,무사고,회색,경북,2100,AWD,2.0
8361,현대,팰리세이드,가솔린,31986,2021,무사고,검정색,인천,3940,2WD,4.0
8362,현대,아반떼,가솔린,42183,2019,무사고,흰색,서울,1680,2WD,1.0
8363,현대,싼타페,디젤,33334,2020,무사고,흰색,전남,3090,2WD,4.0
8364,현대,쏘나타,가솔린,35658,2019,무사고,기타,인천,1990,2WD,2.0
8365,현대,그랜저,하이브리드,35769,2018,무사고,흰색,인천,3210,2WD,3.0
8366,현대,코나,디젤,60605,2018,무사고,회색,전남,1670,2WD,1.0
8367,현대,그랜저,가솔린,73868,2013,무사고,검정색,서울,1350,2WD,1.0
8369,현대,쏘나타,가솔린,77332,2019,무사고,검정색,충남,1730,2WD,1.0
8370,현대,쏘나타,가솔린,20681,2020,단순사고(접촉),회색,전남,2710,2WD,4.0
8371,현대,쏘나타,가솔린,76828,2017,무사고,회색,서울,1570,2WD,1.0
8372,현대,쏘나타,LPG,94084,2017,무사고,흰색,인천,1320,2WD,2.0
8373,현대,아반떼,가솔린,118453,2017,무사고,흰색,인천,1090,2WD,1.0
8374,현대,에쿠스,가솔린,81094,2014,무사고,검정색,경북,2170,2WD,1.0
8375,현대,쏘나타,가솔린,48237,2020,무사고,흰색,충북,2200,2WD,2.0
8376,현대,쏘나타,LPG,94923,2018,단순교환,검정색,서울,1190,2WD,1.0
8377,현대,i3,가솔린,40651,2019,무사고,검정색,서울,1670,2WD,1.0
8378,현대,그랜저,가솔린,109098,2018,무사고,검정색,인천,2060,2WD,3.0
8379,현대,아반떼,가솔린,120071,2016,단순교환,흰색,경남,1220,2WD,2.0
8380,현대,그랜저,가솔린,142259,2015,단순교환,검정색,전북,1120,2WD,3.0
8381,현대,그랜저,가솔린,45452,2018,무사고,검정색,인천,2400,2WD,3.0
8382,현대,쏘나타,가솔린,71368,2020,무사고,검정색,전북,2430,2WD,4.0
8383,현대,제네시스,가솔린,43429,2011,단순교환,회색,인천,1110,2WD,4.0
8384,현대,싼타페,디젤,40200,2017,단순교환,흰색,충남,2230,2WD,3.0
8385,현대,팰리세이드,디젤,63408,2019,무사고,흰색,충남,3790,2WD,4.0
8386,현대,엑센트,가솔린,85396,2014,단순교환,흰색,인천,660,2WD,1.0
8387,현대,투싼,디젤,40704,2019,무사고,회색,경남,2170,2WD,1.0
8388,현대,쏘나타,가솔린,109684,2016,단순교환,기타,충남,1350,2WD,1.0
8389,현대,베뉴,가솔린,14938,2020,무사고,흰색,경북,1880,2WD,1.0
8390,현대,팰리세이드,가솔린,13672,2019,무사고,검정색,인천,3990,4WD,4.0
8391,현대,코나,디젤,59448,2018,무사고,기타,경남,1830,2WD,1.0
8392,현대,그랜저,가솔린,118668,2012,단순교환,흰색,인천,1080,2WD,2.0
8395,현대,그랜저,LPG,93930,2015,무사고,기타,인천,1480,2WD,1.0
8396,현대,그랜저,가솔린,79389,2019,단순교환,검정색,서울,2560,2WD,3.0
8397,현대,쏘나타,하이브리드,91967,2014,무사고,흰색,인천,1120,2WD,2.0
8398,현대,쏘나타,가솔린,29109,2018,무사고,검정색,인천,1620,2WD,1.0
8400,현대,쏘나타,가솔린,28952,2020,무사고,기타,서울,2230,2WD,2.0
8402,현대,싼타페,디젤,28908,2020,무사고,흰색,서울,3150,2WD,4.0
8403,현대,쏘나타,가솔린,64545,2020,단순교환,회색,서울,1720,2WD,1.0
8405,현대,쏘나타,가솔린,75693,2020,무사고,회색,경남,2120,2WD,2.0
8406,현대,그랜저,LPG,19988,2020,무사고,검정색,경북,3590,2WD,3.0
8407,현대,아반떼,가솔린,99442,2017,단순교환,흰색,충북,1390,2WD,1.0
8408,현대,쏘나타,하이브리드,24100,2020,무사고,흰색,전북,2900,2WD,2.0
8409,현대,싼타페,가솔린,21606,2019,무사고,검정색,경남,2990,2WD,3.0
8410,현대,그랜저,가솔린,53820,2018,단순사고(접촉),기타,인천,2020,2WD,1.0
8411,현대,쏘나타,가솔린,6577,2021,무사고,기타,경북,2980,2WD,4.0
8412,현대,그랜저,가솔린,50989,2018,무사고,검정색,경북,2330,2WD,2.0
8414,현대,제네시스,가솔린,82150,2016,무사고,검정색,인천,1950,2WD,1.0
8415,현대,아반떼,가솔린,83037,2017,무사고,흰색,경북,1240,2WD,1.0
8416,현대,싼타페,디젤,92022,2016,단순교환,흰색,충북,1780,2WD,2.0
8417,현대,그랜저,가솔린,117790,2014,무사고,검정색,인천,980,2WD,1.0
8419,현대,아반떼,가솔린,125745,2016,단순교환,흰색,경북,1130,2WD,1.0
8420,현대,제네시스,가솔린,73718,2014,단순교환,회색,경북,2310,AWD,2.0
8421,현대,그랜저,가솔린,136364,2012,단순교환,회색,서울,740,2WD,2.0
8422,현대,싼타페,디젤,5598,2019,무사고,회색,서울,3230,4WD,4.0
8423,현대,아반떼,가솔린,103808,2013,단순사고(접촉),흰색,경남,740,2WD,1.0
8424,현대,그랜저,가솔린,8431,2020,무사고,회색,경북,3950,2WD,3.0
8426,현대,싼타페,디젤,67029,2019,단순교환,회색,서울,2950,2WD,4.0
8428,현대,그랜저,가솔린,119439,2014,무사고,회색,경북,1140,2WD,1.0
8430,현대,i3,가솔린,30029,2018,무사고,기타,전남,1570,2WD,1.0
8431,현대,쏘나타,가솔린,2295,2022,무사고,회색,서울,3230,2WD,4.0
8433,현대,아반떼,가솔린,102445,2017,무사고,흰색,인천,1100,2WD,1.0
8434,현대,쏘나타,가솔린,25746,2017,단순교환,회색,경북,1720,2WD,1.0
8435,현대,아반떼,가솔린,96622,2016,무사고,회색,인천,990,2WD,1.0
8436,현대,그랜저,가솔린,84547,2014,무사고,검정색,경북,1260,2WD,1.0
8437,현대,스타렉스,디젤,88030,2018,단순교환,회색,인천,1630,2WD,1.0
8438,현대,아반떼,LPG,36121,2018,무사고,회색,서울,1190,2WD,1.0
8439,현대,제네시스,가솔린,108315,2015,무사고,회색,인천,2160,AWD,2.0
8440,현대,제네시스,가솔린,84051,2012,무사고,회색,인천,1270,2WD,2.0
8441,현대,쏘나타,가솔린,94907,2016,무사고,기타,경남,1480,2WD,1.0
8442,현대,그랜저,가솔린,67497,2014,무사고,흰색,경북,1380,2WD,1.0
8443,현대,그랜저,가솔린,71203,2018,무사고,회색,인천,2430,2WD,2.0
8444,현대,그랜저,가솔린,78688,2014,무사고,흰색,경북,1320,2WD,1.0
8445,현대,팰리세이드,디젤,12160,2019,무사고,회색,인천,4060,2WD,4.0
8446,현대,아반떼,가솔린,67610,2017,무사고,흰색,경북,1140,2WD,1.0
8447,현대,그랜저,LPG,78213,2017,단순교환,검정색,인천,1520,2WD,1.0
8448,현대,쏘나타,가솔린,153893,2016,단순교환,검정색,인천,1060,2WD,1.0
8449,현대,그랜저,가솔린,63003,2012,단순교환,검정색,인천,1080,2WD,2.0
8450,현대,그랜저,가솔린,115533,2018,무사고,회색,경북,1990,2WD,2.0
8451,현대,아반떼,가솔린,69265,2017,단순사고(접촉),흰색,충남,1120,2WD,1.0
8452,현대,쏘나타,LPG,81889,2017,단순교환,흰색,경북,1360,2WD,2.0
8453,현대,쏘나타,LPG,46006,2020,단순교환,흰색,충북,2160,2WD,1.0
8454,현대,쏘나타,가솔린,14132,2020,무사고,흰색,경북,2500,2WD,2.0
8455,현대,아반떼,가솔린,44139,2016,단순사고(접촉),회색,서울,1140,2WD,1.0
8456,현대,쏘나타,LPG,63033,2018,단순교환,회색,경남,1590,2WD,1.0
8457,현대,투싼,가솔린,23433,2019,사고,기타,경남,2040,2WD,2.0
8458,현대,그랜저,가솔린,27385,2018,단순사고(접촉),회색,인천,2270,2WD,2.0
8459,현대,그랜저,하이브리드,60517,2019,무사고,회색,인천,2680,2WD,2.0
8460,현대,제네시스,가솔린,57645,2016,무사고,회색,경북,2770,AWD,2.0
8462,현대,쏘나타,LPG,3799,2021,무사고,흰색,인천,2790,2WD,2.0
8463,현대,쏘나타,가솔린,65389,2018,단순교환,회색,인천,1830,2WD,1.0
8464,현대,싼타페,디젤,76104,2018,무사고,검정색,인천,1990,2WD,2.0
8465,현대,쏘나타,LPG,2377,2021,무사고,회색,경남,2070,2WD,1.0
8466,현대,코나,하이브리드,38438,2020,단순교환,회색,인천,2490,2WD,2.0
8468,현대,싼타페,디젤,110540,2016,단순교환,기타,인천,1930,4WD,3.0
8469,현대,싼타페,디젤,36023,2019,단순사고(접촉),흰색,경남,2920,2WD,4.0
8470,현대,스타렉스,디젤,25541,2017,단순교환,회색,인천,1820,2WD,1.0
8471,현대,제네시스,가솔린,110973,2016,무사고,회색,경북,1870,2WD,1.0
8472,현대,그랜저,가솔린,70277,2018,무사고,검정색,서울,2290,2WD,2.0
8473,현대,스타렉스,디젤,85207,2018,단순교환,회색,인천,1640,2WD,1.0
8474,현대,코나,가솔린,42795,2018,단순교환,흰색,전북,1960,2WD,2.0
8475,현대,쏘나타,가솔린,32006,2018,무사고,검정색,서울,1920,2WD,2.0
8476,현대,크루즈,디젤,85503,2014,무사고,회색,인천,1630,2WD,3.0
8479,현대,쏘나타,LPG,125492,2017,단순교환,흰색,인천,950,2WD,1.0
8480,현대,쏘나타,가솔린,28250,2020,무사고,검정색,전남,2190,2WD,2.0
8481,현대,쏘나타,LPG,11923,2020,무사고,회색,인천,2530,2WD,2.0
8483,현대,그랜저,하이브리드,48577,2018,단순교환,회색,서울,2810,2WD,3.0
8484,현대,그랜저,가솔린,38939,2018,무사고,회색,인천,2220,2WD,3.0
8485,현대,쏠라티,디젤,54446,2018,무사고,검정색,충남,4750,2WD,2.0
8488,현대,엑센트,가솔린,85143,2015,단순교환,흰색,인천,700,2WD,1.0
8489,현대,그랜저,가솔린,91845,2013,단순교환,회색,인천,1060,2WD,2.0
8490,현대,아반떼,가솔린,73714,2017,무사고,회색,경남,1160,2WD,1.0
8491,현대,쏘나타,가솔린,43926,2017,무사고,회색,전남,1580,2WD,1.0
8492,현대,아반떼,가솔린,94719,2016,단순교환,흰색,인천,980,2WD,1.0
8493,현대,크루즈,디젤,110927,2016,무사고,회색,전남,1990,2WD,3.0
8494,현대,아반떼,가솔린,17732,2018,무사고,회색,인천,1360,2WD,1.0
8495,현대,그랜저,LPG,119527,2016,무사고,검정색,경남,1350,2WD,1.0
8497,현대,그랜저,하이브리드,42568,2018,무사고,검정색,경남,2690,2WD,3.0
8498,현대,그랜저,가솔린,26124,2018,무사고,회색,경북,2700,2WD,2.0
8499,현대,쏘나타,LPG,33736,2020,무사고,흰색,충남,2680,2WD,4.0
8500,현대,쏘나타,LPG,45995,2017,무사고,흰색,인천,1510,2WD,2.0
8503,현대,그랜저,LPG,48791,2019,단순교환,검정색,인천,2610,2WD,3.0
8504,현대,아슬란,가솔린,70346,2017,단순교환,검정색,인천,2110,2WD,3.0
8506,현대,그랜저,가솔린,59125,2016,단순교환,흰색,경북,1680,2WD,1.0
8507,현대,그랜저,LPG,21779,2020,무사고,흰색,경남,3640,2WD,3.0
8509,현대,그랜저,하이브리드,75522,2018,무사고,회색,경북,2500,2WD,2.0
8510,현대,아반떼,가솔린,21921,2020,무사고,흰색,인천,1790,2WD,1.0
8511,현대,아반떼,가솔린,38077,2017,무사고,흰색,전남,1580,2WD,1.0
8512,현대,아반떼,가솔린,120328,2017,단순교환,흰색,인천,1160,2WD,1.0
8513,현대,쏘나타,가솔린,4511,2020,무사고,흰색,전남,2770,2WD,4.0
8515,현대,쏘나타,가솔린,98142,2015,단순교환,회색,전남,1110,2WD,1.0
8516,현대,그랜저,하이브리드,117458,2018,무사고,회색,전남,1990,2WD,2.0
8517,현대,그랜저,가솔린,23320,2018,무사고,회색,인천,2430,2WD,2.0
8518,현대,그랜저,LPG,47806,2018,무사고,회색,경북,2530,2WD,3.0
8519,현대,그랜저,가솔린,132471,2014,단순교환,회색,인천,1120,2WD,1.0
8520,현대,그랜저,가솔린,111916,2015,단순교환,회색,인천,1140,2WD,1.0
8521,현대,쏘나타,가솔린,70597,2015,단순사고(접촉),회색,인천,1460,2WD,3.0
8522,현대,쏘나타,가솔린,56052,2019,무사고,기타,서울,2270,2WD,3.0
8523,현대,쏘나타,가솔린,25254,2020,단순교환,흰색,경남,2770,2WD,4.0
8524,현대,제네시스,가솔린,86198,2015,단순교환,회색,인천,2200,AWD,2.0
8525,현대,쏘나타,가솔린,52597,2020,무사고,기타,인천,2220,2WD,2.0
8527,현대,그랜저,가솔린,59762,2016,단순교환,검정색,경북,1510,2WD,1.0
8528,현대,그랜저,가솔린,69546,2018,무사고,검정색,인천,2180,2WD,3.0
8529,현대,팰리세이드,가솔린,23051,2019,무사고,기타,경남,3730,2WD,4.0
8530,현대,그랜저,가솔린,72127,2017,단순교환,검정색,서울,2190,2WD,3.0
8531,현대,엑센트,가솔린,68018,2014,단순교환,흰색,경북,780,2WD,1.0
8533,현대,쏘나타,LPG,69368,2018,단순교환,회색,인천,1680,2WD,2.0
8534,현대,쏘나타,LPG,105131,2016,단순사고(접촉),흰색,인천,950,2WD,1.0
8535,현대,그랜저,가솔린,73440,2016,무사고,검정색,서울,1600,2WD,1.0
8536,현대,싼타페,디젤,71051,2017,무사고,흰색,서울,2080,2WD,3.0
8537,현대,팰리세이드,가솔린,6916,2021,무사고,흰색,인천,3970,2WD,4.0
8538,현대,아반떼,가솔린,109703,2014,단순교환,흰색,인천,920,2WD,1.0
8539,현대,팰리세이드,가솔린,12180,2020,무사고,검정색,전남,4120,4WD,4.0
8540,현대,아반떼,가솔린,11777,2017,무사고,회색,인천,1460,2WD,1.0
8541,현대,코나,가솔린,9586,2021,무사고,회색,경남,2760,4WD,4.0
8542,현대,쏘나타,하이브리드,17198,2020,무사고,회색,경북,2950,2WD,2.0
8544,현대,코나,가솔린,9311,2020,무사고,흰색,인천,2190,2WD,1.0
8545,현대,그랜저,가솔린,17016,2020,무사고,검정색,서울,3750,2WD,3.0
8546,현대,그랜저,가솔린,104698,2012,무사고,검정색,전남,990,2WD,2.0
8547,현대,아반떼,가솔린,26995,2021,무사고,회색,인천,2260,2WD,4.0
8549,현대,쏘나타,가솔린,70645,2018,무사고,회색,서울,2050,2WD,3.0
8550,현대,아반떼,가솔린,38274,2017,단순사고(접촉),흰색,인천,1440,2WD,1.0
8551,현대,쏘나타,가솔린,58157,2012,무사고,흰색,경남,910,2WD,4.0
8552,현대,아반떼,가솔린,79091,2016,무사고,회색,인천,1100,2WD,1.0
8553,현대,팰리세이드,가솔린,18258,2019,무사고,기타,경남,3830,2WD,4.0
8554,현대,쏘나타,하이브리드,94395,2012,무사고,회색,충남,890,2WD,3.0
8555,현대,아반떼,가솔린,50016,2015,단순교환,흰색,인천,970,2WD,1.0
8556,현대,쏘나타,하이브리드,93873,2014,단순교환,검정색,서울,1130,2WD,2.0
8557,현대,그랜저,가솔린,80019,2016,무사고,검정색,인천,1620,2WD,2.0
8558,현대,코나,가솔린,34584,2019,단순교환,기타,인천,2060,2WD,1.0
8559,현대,아반떼,가솔린,48880,2016,무사고,회색,전남,980,2WD,1.0
8560,현대,팰리세이드,가솔린,31333,2019,무사고,기타,인천,3830,2WD,4.0
8561,현대,싼타페,디젤,8308,2020,무사고,회색,인천,3210,2WD,4.0
8563,현대,그랜저,가솔린,40897,2018,단순교환,회색,인천,2070,2WD,2.0
8564,현대,싼타페,가솔린,54653,2019,무사고,회색,서울,3090,2WD,4.0
8566,현대,아반떼,가솔린,105712,2017,단순사고(접촉),흰색,경북,1170,2WD,1.0
8569,현대,싼타페,디젤,104176,2016,무사고,기타,서울,1790,2WD,3.0
8570,현대,코나,가솔린,8419,2018,무사고,흰색,인천,2050,2WD,1.0
8571,현대,그랜저,가솔린,76106,2018,무사고,검정색,전남,2070,2WD,2.0
8572,현대,쏘나타,가솔린,140824,2016,단순교환,흰색,경북,1180,2WD,1.0
8573,현대,엑센트,가솔린,6655,2019,사고,흰색,인천,830,2WD,1.0
8574,현대,그랜저,가솔린,56737,2017,무사고,회색,경남,2510,2WD,2.0
8575,현대,그랜저,가솔린,49258,2018,단순사고(접촉),검정색,인천,1850,2WD,1.0
8576,현대,쏘나타,LPG,124463,2017,무사고,흰색,인천,990,2WD,1.0
8577,현대,쏘나타,가솔린,41646,2020,무사고,회색,경남,2130,2WD,2.0
8578,현대,투싼,가솔린,30005,2019,무사고,흰색,경북,2480,2WD,2.0
8579,현대,쏘나타,가솔린,48187,2018,무사고,흰색,인천,1420,2WD,1.0
8580,현대,그랜저,가솔린,85363,2019,무사고,회색,충남,2420,2WD,3.0
8581,현대,제네시스,가솔린,117662,2014,단순교환,회색,전남,1450,2WD,2.0
8583,현대,크루즈,디젤,80301,2015,단순교환,기타,인천,2090,4WD,3.0
8584,현대,싼타페,디젤,108056,2011,무사고,회색,인천,880,2WD,2.0
8585,현대,투싼,디젤,41431,2016,무사고,기타,경남,1960,2WD,2.0
8587,현대,아반떼,가솔린,33000,2019,무사고,흰색,전남,1870,2WD,2.0
8589,현대,아반떼,가솔린,2470,2020,무사고,흰색,인천,1850,2WD,1.0
8591,현대,싼타페,가솔린,39863,2019,단순교환,회색,인천,2930,4WD,3.0
8592,현대,쏘나타,가솔린,7066,2021,무사고,회색,경북,2980,2WD,4.0
8593,현대,그랜저,가솔린,45262,2018,무사고,검정색,인천,2370,2WD,3.0
8594,현대,쏘나타,가솔린,22541,2020,무사고,흰색,충남,2360,2WD,2.0
8595,현대,그랜저,가솔린,36495,2020,무사고,흰색,인천,3790,2WD,3.0
8598,현대,i3,가솔린,27824,2018,무사고,검정색,인천,1670,2WD,1.0
8600,현대,그랜저,가솔린,65817,2018,무사고,흰색,서울,2610,2WD,2.0
8601,현대,그랜저,가솔린,23958,2018,무사고,회색,인천,2490,2WD,2.0
8602,현대,쏘나타,LPG,107934,2015,무사고,회색,경북,1280,2WD,2.0
8603,현대,그랜저,가솔린,80270,2019,무사고,검정색,경북,2310,2WD,2.0
8604,현대,싼타페,디젤,71842,2017,무사고,흰색,인천,2150,2WD,3.0
8605,현대,팰리세이드,디젤,27048,2019,무사고,흰색,서울,3980,2WD,4.0
8607,현대,쏘나타,하이브리드,46310,2018,사고,흰색,인천,1790,2WD,2.0
8609,현대,쏘나타,가솔린,27047,2019,무사고,검정색,서울,1960,2WD,1.0
8610,현대,그랜저,가솔린,75322,2013,무사고,검정색,인천,1260,2WD,1.0
8611,현대,그랜저,가솔린,115852,2012,단순교환,회색,서울,940,2WD,2.0
8613,현대,팰리세이드,디젤,21695,2019,무사고,흰색,경북,4230,4WD,4.0
8614,현대,쏘나타,하이브리드,44698,2018,무사고,검정색,경북,2150,2WD,2.0
8615,현대,쏘나타,가솔린,86995,2020,무사고,흰색,인천,2200,2WD,2.0
8616,현대,그랜저,가솔린,36061,2019,무사고,흰색,서울,2390,2WD,1.0
8618,현대,i3,가솔린,12054,2018,무사고,흰색,경북,1980,2WD,2.0
8619,현대,아반떼,가솔린,25676,2019,무사고,검정색,경남,1520,2WD,1.0
8620,현대,그랜저,하이브리드,125131,2015,무사고,회색,인천,1530,2WD,2.0
8621,현대,쏘나타,가솔린,51457,2018,사고,기타,경남,1860,2WD,2.0
8622,현대,팰리세이드,디젤,19094,2019,무사고,기타,서울,3970,4WD,4.0
8623,현대,쏘나타,가솔린,17846,2020,무사고,흰색,서울,2280,2WD,2.0
8624,현대,투싼,디젤,93885,2017,무사고,흰색,경북,2010,2WD,2.0
8625,현대,크루즈,디젤,102227,2016,무사고,검정색,전남,2170,2WD,4.0
8626,현대,아슬란,가솔린,65652,2016,단순교환,회색,인천,1630,2WD,1.0
8627,현대,그랜저,가솔린,129820,2013,단순교환,검정색,경북,1070,2WD,1.0
8628,현대,그랜저,가솔린,96845,2015,단순교환,기타,충남,1220,2WD,2.0
8629,현대,투싼,디젤,64853,2016,무사고,흰색,경남,1980,2WD,2.0
