,brand,km,name,type,price,year,info,location
27,도요타,46422.0,캠리 (XV70),가솔린,2450.0,2018,2.5,경기
28,미니,61687.0,쿠퍼 클럽맨,가솔린,990.0,2010,기본형,서울
29,아우디,26650.0,뉴 A6,디젤,3090.0,2018,35 TDI 프리미엄,서울
30,BMW,74647.0,X3 (F25),디젤,9999.0,2013,xDrive 20d 하이,경기
31,링컨,25484.0,네비게이터,가솔린,10500.0,2019,3.5L,경기
32,벤츠,106382.0,E-클래스 W212,디젤,1200.0,2011,E220 CDI 아방가르드,경기
33,폭스바겐,55680.0,뉴 제타,디젤,1080.0,2015,2.0 TDI 블루모션,경기
34,미니,103270.0,쿠퍼 D 컨트리맨,디젤,1220.0,2013,SE,충남
35,쉐보레,34285.0,익스프레스밴,가솔린,5299.0,2017,6.0,경기
36,볼보,47356.0,XC60 2세대,가솔린,5800.0,2018,T6 인스크립션,서울
37,링컨,33767.0,MKX 2세대,가솔린,3550.0,2018,2.7 AWD,서울
38,미니,96000.0,쿠퍼,가솔린,790.0,2011,SE,광주
39,미니,82304.0,쿠퍼 S 클럽맨,가솔린,2090.0,2016,기본형,광주
40,포르쉐,58674.0,뉴 카이엔,가솔린,7470.0,2016,3.6,광주
41,볼보,70819.0,XC60,디젤,2320.0,2015,D4,경기
42,볼보,174016.0,XC70,디젤,2450.0,2014,D5,경기
43,렉서스,52389.0,LS500 5세대,가솔린,7300.0,2018,3.5 럭셔리 AWD,경기
44,미니,122391.0,쿠퍼 D 컨트리맨,디젤,1330.0,2015,ALL4,경기
45,미니,83581.0,쿠퍼 컨버터블,가솔린,1550.0,2013,하이게이트,경기
46,BMW,96306.0,3시리즈 (F30),디젤,1690.0,2014,320d xDrive,서울
47,아우디,67005.0,뉴 A6,디젤,3030.0,2018,35 TDI 프리미엄,서울
48,닛산,82660.0,큐브,가솔린,850.0,2013,1.8 S,대전
49,미니,116830.0,쿠퍼 D 컨트리맨,디젤,1080.0,2013,ALL4,경기
50,도요타,5914.0,캠리 (XV70),가솔린,2750.0,2018,2.5,경기
51,폭스바겐,53115.0,뉴 티구안,디젤,1590.0,2013,2.0 TDI 프리미엄,경기
52,BMW,72608.0,7시리즈 (F01),디젤,3470.0,2013,730Ld,경기
53,미니,69663.0,쿠퍼 D 컨트리맨,디젤,1330.0,2012,ALL4,서울
54,닛산,162832.0,큐브,가솔린,480.0,2011,1.8 S,광주
55,볼보,106689.0,XC60,디젤,2050.0,2014,D5 AWD,경기
56,아우디,129689.0,A7,가솔린,1950.0,2012,3.0 TFSI 콰트로 엔트리,경기
57,폭스바겐,99891.0,뉴 티구안,디젤,1199.0,2012,2.0 TDI 프리미엄,서울
58,미니,120570.0,쿠퍼 D 페이스맨,디젤,1225.0,2013,기본형,광주
59,포르쉐,158817.0,뉴 카이엔,디젤,3550.0,2013,3.0 디젤,경기
60,BMW,92530.0,6시리즈 (F12),디젤,3749.0,2015,640d xDrive 그란쿠페,서울
61,BMW,43435.0,6시리즈 GT (G32),가솔린,5950.0,2018,640i xDrive 럭셔리,광주
62,포르쉐,104749.0,뉴 카이엔,디젤,5890.0,2016,3.0 디젤,서울
63,도요타,25835.0,캠리 (XV70),가솔린+전기,3099.0,2019,2.5 XLE 하이브리드,서울
64,벤틀리,32599.0,플라잉스퍼 2세대,가솔린,11300.0,2014,6.0,경기
65,볼보,92588.0,XC70,디젤,2580.0,2015,D4,서울
66,도요타,52875.0,RAV4,가솔린+전기,2900.0,2018,2.5 4WD 하이브리드,경기
67,폭스바겐,122961.0,뉴 티구안,디젤,9999.0,2013,2.0 TDI 프리미엄,경기
68,미니,48824.0,쿠퍼 D 클럽맨,디젤,2550.0,2019,기본형,경기
69,폭스바겐,65533.0,뉴 제타,디젤,1080.0,2015,2.0 TDI 블루모션,경기
70,폭스바겐,130360.0,뉴 CC,디젤,1290.0,2016,2.0 TDI 블루모션,경기
71,볼보,41350.0,XC60,디젤,2890.0,2016,D5 AWD,서울
72,도요타,59482.0,캠리 (XV70),가솔린+전기,2580.0,2018,2.5 XLE 하이브리드,경기
73,도요타,25013.0,캠리 (XV70),가솔린,2570.0,2018,2.5,서울
74,도요타,10514.0,캠리 (XV70),가솔린+전기,3450.0,2021,2.5 XLE 하이브리드,경기
75,아우디,45122.0,뉴 A6,디젤,2940.0,2018,35 TDI 콰트로,경기
76,아우디,43808.0,뉴 A6,디젤,3270.0,2018,35 TDI 콰트로 프리미엄,경기
77,미니,75503.0,쿠퍼 D 컨트리맨,디젤,1199.0,2012,SE,부산
78,벤츠,35053.0,C-클래스 W205,가솔린,3250.0,2017,C200 아방가르드,경기
79,포르쉐,4397.0,파나메라 (971),가솔린,15480.0,2020,3.0 AWD,부산
80,BMW,116509.0,X4 (F26),디젤,2990.0,2016,xDrive20d,대구
81,BMW,45172.0,6시리즈 GT (G32),디젤,6450.0,2019,630d xDrive 럭셔리,인천
82,벤츠,127109.0,E-클래스 W212,가솔린,1070.0,2011,E300 엘레강스,경기
83,아우디,93923.0,A5,가솔린,2359.0,2013,2.0 TFSI 콰트로 카브리올레,경기
84,폭스바겐,49247.0,뉴 티구안,디젤,1500.0,2014,2.0 TDI 프리미엄,경기
85,볼보,145017.0,XC60,디젤,1750.0,2015,D4,경기
86,포르쉐,87768.0,뉴 카이엔,디젤,3790.0,2013,3.0 디젤,경기
87,도요타,16221.0,아발론 5세대,가솔린+전기,4380.0,2019,2.5 하이브리드,서울
88,볼보,189275.0,XC60,디젤,990.0,2010,D5 AWD,경기
89,도요타,21017.0,캠리 (XV70),가솔린+전기,3140.0,2019,2.5 XLE 하이브리드,경기
90,미니,113939.0,쿠퍼 D 컨트리맨,디젤,1080.0,2013,기본형,서울
91,미니,32370.0,쿠퍼 클럽맨,가솔린,2560.0,2019,기본형,경기
92,BMW,18096.0,X6 (G06),디젤,9880.0,2020,xDrive30d M 스포츠,경기
93,BMW,53771.0,7시리즈 (F01),디젤,3720.0,2013,740d,경기
94,벤츠,58894.0,E-클래스 W213,가솔린,4650.0,2018,E300 익스클루시브,충북
95,렉서스,57475.0,RX450h 4세대,가솔린+전기,5450.0,2019,이그제큐티브,서울
96,시트로엥,82917.0,C4 피카소,디젤,1350.0,2015,2.0 B-HDI 인텐시브,부산
97,미니,56079.0,쿠퍼 D 컨트리맨,디젤,1920.0,2015,기본형,서울
98,아우디,133614.0,S8,가솔린,9999.0,2015,4.0 TFSI 콰트로,대구
99,BMW,209983.0,Z4 (E85),가솔린,910.0,2003,2.5i,경기
100,포르쉐,75048.0,파나메라,가솔린,4850.0,2011,4.8 4S,서울
101,포르쉐,19865.0,911,가솔린,15350.0,2014,터보 S,서울
102,미니,59951.0,쿠퍼 SD 컨트리맨,디젤,1550.0,2012,ALL4,광주
103,미니,52705.0,쿠퍼 SD 클럽맨,디젤,2850.0,2017,기본형,경기
104,미니,27225.0,쿠퍼 클럽맨,가솔린,2699.0,2018,High,서울
105,닛산,91541.0,큐브,가솔린,850.0,2014,1.8 SL,경기
106,BMW,142478.0,7시리즈 (F01),가솔린,3050.0,2014,750Li xDrive B&O 에디션,경기
107,아우디,44169.0,뉴 A6,디젤,3250.0,2018,35 TDI 프리미엄,대구
108,볼보,183610.0,XC60,디젤,1890.0,2016,D3,경기
109,BMW,163892.0,X1 (E84),디젤,970.0,2012,xDrive 20d,경기
110,푸조,55796.0,2008,디젤,1089.0,2016,1.6 e-HDi 펠린 S,부산
111,미니,113284.0,쿠퍼 클럽맨,가솔린,770.0,2010,기본형,경기
112,미니,113028.0,쿠퍼 SD,디젤,990.0,2012,기본형,경기
113,미니,106895.0,쿠퍼 D 컨트리맨,디젤,1330.0,2013,SE,경기
114,벤츠,113822.0,E-클래스 W212,가솔린,1080.0,2010,E300 엘레강스,경기
115,폭스바겐,84359.0,더 비틀,디젤,1579.0,2013,2.0 TDI 프리미엄,충남
116,볼보,68372.0,XC70,디젤,2330.0,2013,D5,경기
117,BMW,72101.0,X1 (F48),디젤,2480.0,2016,xDrive 20d,부산
118,도요타,22491.0,캠리 (XV70),가솔린,2530.0,2018,2.5,서울
119,아우디,61184.0,R8,가솔린,9100.0,2011,5.2 V10 스파이더,서울
120,벤츠,59595.0,GLC-클래스 X253,디젤,4590.0,2018,GLC250 d 4MATIC,경기
121,렉서스,80566.0,뉴 ES300h,가솔린+전기,2950.0,2017,슈프림,부산
122,도요타,10594.0,툰드라,가솔린,7700.0,2019,5.7,경기
123,도요타,22197.0,아발론 5세대,가솔린+전기,3350.0,2019,2.5 하이브리드,경기
124,폭스바겐,179869.0,뉴 제타,디젤,490.0,2012,2.0 TDI,부산
125,아우디,100928.0,뉴 A8,디젤,3400.0,2015,50 TDI 콰트로,경기
126,랜드로버,87629.0,레인지로버 4세대,디젤,6350.0,2014,4.4 SDV8 Vogue SE 디젤,서울
127,BMW,111125.0,6시리즈 (F12),디젤,2950.0,2014,640d xDrive 그란쿠페,서울
128,벤츠,113212.0,CLS-클래스 W219,가솔린,1590.0,2008,CLS63 AMG,경기
129,지프,46410.0,컴패스,가솔린,1270.0,2014,2.4 리미티드,경기
130,푸조,61462.0,508,디젤,1380.0,2015,2.0 럭스팩,광주
