,brand,km,name,type,price,year,info,location
323,미니,106417.0,쿠퍼 컨트리맨,가솔린,1000.0,2011,기본형,경기
324,마쯔다,7508.0,MX-5 MIATA,가솔린,4090.0,2020,MIATA,경기
325,지프,18680.0,랭글러 (JL),가솔린,4730.0,2020,2.0 스포츠 4도어 윌리스 에디션,경기
326,도요타,143103.0,WiLL,가솔린,275.0,2004,CYPHA,충남
327,미니,42413.0,쿠퍼 클럽맨,가솔린,2540.0,2018,기본형,인천
328,포르쉐,35287.0,911,가솔린,12300.0,2017,카레라 4,경기
329,폭스바겐,115216.0,골프 7세대,가솔린,2270.0,2016,2.0 GTI,경기
330,포드,27088.0,F150,가솔린,8900.0,2017,3.5L,대구
331,지프,106222.0,그랜드 체로키,디젤,2300.0,2015,3.0 디젤 오버랜드,경기
332,페라리,33138.0,458,가솔린,21974.0,2014,이탈리아,경기
333,벤틀리,29400.0,벤테이가,가솔린,99999.0,2020,4.0 V8,경기
