,brand,km,name,type,price,year,info,location
47,폭스바겐,118224.0,뉴 파사트,디젤,430.0,2008,2.0 TDI 프리미엄,부산
48,볼보,130759.0,S60,디젤,870.0,2011,D5,대구
49,벤츠,145869.0,S-클래스 W222,가솔린,5550.0,2016,S500L 4MATIC,대구
50,벤츠,184939.0,S-클래스 W221,디젤,1850.0,2011,S350 블루텍,대구
51,벤츠,137816.0,S-클래스 W222,가솔린,4999.0,2015,S500L,대구
52,벤츠,83926.0,S-클래스 W221,가솔린,3890.0,2013,S500L 데지뇨 에디션,대구
53,벤츠,141864.0,E-클래스 W212,디젤,1850.0,2014,E220 CDI 아방가르드,경기
54,벤츠,91393.0,E-클래스 W213,디젤,4500.0,2019,E220d 익스클루시브,충북
55,BMW,65455.0,5시리즈 (G30),디젤,3870.0,2017,520d M 스포츠 플러스,경기
56,벤츠,10485.0,GLS-클래스 X166,가솔린,10400.0,2019,GLS500 4MATIC,서울
57,크라이슬러,81367.0,올 뉴 300C,가솔린,790.0,2011,3.6,경기
58,랜드로버,8075.0,디스커버리 스포츠 2세대,디젤,5979.0,2020,D180 SE,경기
59,벤츠,49283.0,E-클래스 W213,디젤,5090.0,2019,E220d 4MATIC 익스클루시브,대구
60,벤츠,98426.0,S-클래스 W222,가솔린,7590.0,2015,S63 AMG 4MATIC 쿠페,인천
61,폭스바겐,56266.0,뉴 티구안,디젤,1690.0,2016,2.0 TDI 컴포트,경기
62,벤츠,193024.0,E-클래스 W212,가솔린,1749.0,2014,E300 아방가르드,경기
63,아우디,133411.0,뉴 A6,디젤,2090.0,2016,40 TDI 콰트로,경기
64,스바루,123221.0,아웃백,가솔린,1330.0,2013,3.6,경기
65,BMW,2189.0,X6 (G06),가솔린,196.0,2021,xDrive40i M 스포츠,대구
66,BMW,144627.0,X3 (F25),디젤,1550.0,2012,xDrive 20d 하이,서울
67,BMW,61763.0,4시리즈 (F32),가솔린,3320.0,2016,428i M 스포츠 컨버터블,서울
68,벤츠,79559.0,E-클래스 W212,디젤,2590.0,2015,E220 블루텍 아방가르드 스포츠,서울
69,포르쉐,11118.0,파나메라 (971),가솔린,24500.0,2020,4.0 터보,서울
70,랜드로버,91479.0,레인지로버 4세대,디젤,6500.0,2016,4.4 SDV8 Vogue SE 디젤,경기
71,험머,260611.0,H2,가솔린,3333.0,2003,6.0,전북
72,지프,19367.0,체로키(KL),가솔린,2590.0,2018,2.4 론지튜드 하이 AWD,경기
73,링컨,77207.0,컨티넨탈 10세대,가솔린,3690.0,2017,3.0 프레지덴셜 AWD,경기
74,링컨,84899.0,뉴 MKX,가솔린,1390.0,2013,3.7 AWD,경기
75,벤츠,232691.0,S-클래스 W222,가솔린,3899.0,2015,S500L,경기
76,아우디,26445.0,뉴 A3,가솔린,2250.0,2018,40 TFSI,경기
77,벤츠,75247.0,E-클래스 W213,디젤,4080.0,2017,E220d 익스클루시브,광주
78,닷지,95888.0,매그넘,가솔린,940.0,2008,2.7,경기
79,캐딜락,50211.0,CT6,가솔린,3450.0,2018,2.0 터보,경기
80,캐딜락,52037.0,에스컬레이드,가솔린,7390.0,2019,6.2,경기
81,아우디,145881.0,S7,가솔린,3390.0,2014,4.0 TFSI 콰트로,대전
82,캐딜락,57587.0,XT5,가솔린,3830.0,2019,3.6 플래티넘 AWD,경기
83,아우디,48187.0,A6 (C8),디젤,5499.0,2020,45 TDI 콰트로 프리미엄,서울
84,BMW,67781.0,5시리즈 (G30),가솔린,4350.0,2018,530i xDrive M 스포츠 플러스,서울
85,지프,21001.0,컴패스 2세대,가솔린,2490.0,2019,2.4 론지튜드,경기
86,BMW,96521.0,5시리즈 (F10),가솔린,2900.0,2013,550i xDrive,서울
87,폭스바겐,181162.0,뉴 티구안,디젤,920.0,2013,2.0 TDI 프리미엄,서울
88,아우디,108161.0,A7,디젤,2650.0,2015,45 TDI 콰트로,서울
89,BMW,149389.0,X6 (F16),디젤,3750.0,2015,xDrive 30d,경기
90,벤츠,29499.0,E-클래스 W213,디젤,4890.0,2019,E220d 아방가르드,서울
91,랜드로버,227429.0,레인지로버,디젤,2620.0,2010,3.7 TDV8 Vogue,경기
92,벤츠,134460.0,S-클래스 W222,디젤,7690.0,2018,S350 d 4MATIC,대구
93,포르쉐,87724.0,파나메라,가솔린,6950.0,2016,3.6 AWD 에디션,서울
94,포르쉐,102869.0,파나메라,가솔린,3880.0,2011,3.6 2WD,광주
95,폭스바겐,2243.0,티구안 2세대,디젤,3970.0,2020,2.0 TDI 4모션 프레스티지,경기
96,벤츠,1348.0,GLC-클래스 X253,가솔린,9100.0,2021,AMG GLC43 4MATIC 쿠페,경기
97,폭스바겐,144500.0,CC,가솔린,520.0,2009,2.0 TSI,경기
98,폭스바겐,174882.0,뉴 CC,디젤,1090.0,2015,2.0 TDI 블루모션 R라인,경기
99,인피니티,153707.0,G37,가솔린,750.0,2009,쿠페 어드밴스드,경기
100,크라이슬러,94819.0,더 뉴 300C,가솔린,1333.0,2014,3.6,대구
101,BMW,82950.0,1시리즈 (F20),디젤,1460.0,2015,118d 스포츠 5도어,충남
102,재규어,25518.0,F-TYPE,가솔린,5680.0,2019,P300 쿠페,전북
103,벤츠,111871.0,S-클래스 W222,가솔린,7990.0,2019,S350L,서울
104,BMW,37469.0,5시리즈 (G30),디젤,4600.0,2018,520d M 스포츠 플러스,경기
105,지프,6892.0,레니게이드,가솔린,3250.0,2021,2.4 리미티드,서울
106,닷지,127369.0,다코타,가솔린+LPG,1625.0,2006,QUAD CAB 4X4,충남
107,크라이슬러,59482.0,더 뉴 300C,디젤,1700.0,2014,3.0 디젤,광주
108,BMW,38195.0,7시리즈 (G11),가솔린,7399.0,2016,750Li xDrive 프레스티지,서울
109,벤츠,26131.0,S-클래스 W222,가솔린,19194.0,2020,마이바흐 S560 4MATIC,서울
110,벤츠,101640.0,S-클래스 W222,가솔린,8800.0,2016,마이바흐 S500 4MATIC,경기
111,마세라티,72813.0,기블리,가솔린,4490.0,2014,3.0,경기
112,벤츠,128467.0,E-클래스 W213,가솔린,3795.0,2017,E300 4MATIC 익스클루시브,광주
113,벤츠,117730.0,E-클래스 W212,가솔린,1350.0,2011,E350,경기
114,캐딜락,55058.0,에스컬레이드,가솔린,6690.0,2015,6.2 ESV,서울
115,벤츠,93937.0,S-클래스 W222,가솔린,8600.0,2018,S450L 4MATIC,서울
116,벤츠,135746.0,E-클래스 W213,디젤,3300.0,2017,E220d 익스클루시브,서울
117,아우디,151131.0,뉴 A6,디젤,1520.0,2015,45 TDI 콰트로,경기
118,BMW,79576.0,3시리즈 GT (F34),디젤,3059.0,2018,GT 320d,경기
119,도요타,67128.0,캠리 (XV70),가솔린+전기,2790.0,2018,2.5 XLE 하이브리드,경기
120,마세라티,56544.0,르반떼,디젤,6590.0,2017,3.0 디젤 AWD 럭셔리,부산
121,지프,10305.0,그랜드 체로키,가솔린,4990.0,2021,3.6 오버랜드,부산
122,벤츠,186229.0,S-클래스 W222,디젤,4200.0,2015,S350 블루텍,서울
123,아우디,41735.0,뉴 A6,디젤,3250.0,2018,35 TDI 프리미엄,경기
124,벤츠,69387.0,G-클래스 W463,디젤,8900.0,2015,G350 블루텍,경기
125,미니,91401.0,쿠퍼,가솔린,9999.0,2013,SE,경기
126,벤츠,91667.0,S-클래스 W222,가솔린,6250.0,2016,S400L 4MATIC,경기
127,지프,2536.0,랭글러 (JL),가솔린,5190.0,2021,2.0 루비콘 2도어,부산
128,BMW,26965.0,1시리즈 (F20),디젤,2190.0,2018,118d 스포츠 5도어,충남
129,폭스바겐,33322.0,아테온,디젤,3649.0,2019,2.0 TDI 프레스티지,경기
130,마세라티,41400.0,기블리,가솔린,6100.0,2018,3.0 그란스포츠,경기
131,지프,27620.0,그랜드 체로키,가솔린,4149.0,2019,3.6 오버랜드,서울
132,포드,132319.0,익스플로러,가솔린,1620.0,2014,3.5 리미티드 4WD,인천
133,벤츠,28606.0,S-클래스 W222,디젤,11200.0,2018,S400L d 4MATIC,서울
134,아우디,163852.0,A7,디젤,3080.0,2016,50 TDI 콰트로 프리미엄,대구
135,포드,114800.0,머스탱,가솔린,2080.0,2015,쿠페,경기
136,BMW,21647.0,X6 (G06),디젤,9890.0,2020,xDrive30d M 스포츠,경기
137,지프,1344.0,그랜드 체로키,가솔린,4950.0,2021,3.6 80주년 에디션,경기
138,벤츠,103643.0,E-클래스 W213,디젤,3650.0,2017,E220d 아방가르드,경기
139,링컨,38040.0,MKC,가솔린,2650.0,2017,2.0 AWD,대구
140,벤츠,56686.0,C-클래스 W205,가솔린,3149.0,2018,C200 아방가르드,경기
141,도요타,79652.0,시에나,가솔린,2299.0,2015,3.5,경기
142,벤츠,81621.0,E-클래스 W212,디젤,2530.0,2016,E220 블루텍 아방가르드,서울
143,지프,21454.0,그랜드 체로키,가솔린,4349.0,2020,3.6 리미티드-X,경기
144,벤츠,217235.0,S-클래스 W221,가솔린,830.0,2008,S550,경기
145,아우디,119630.0,A7,디젤,2470.0,2014,3.0 TDI 콰트로 다이나믹,경기
146,미니,11127.0,쿠퍼 S,가솔린,4100.0,2020,킹스로드 에디션,경기
147,BMW,133827.0,5시리즈 (F10),가솔린,1690.0,2013,528i M 스포츠,경기
148,벤츠,86809.0,S-클래스 W222,가솔린,12500.0,2016,S65 AMG,경기
149,BMW,64978.0,M5 (F90),가솔린,8590.0,2019,M5 세단,서울
150,벤츠,67401.0,S-클래스 W222,가솔린,8990.0,2016,S63 AMG 4MATIC,경기
151,벤츠,111769.0,S-클래스 W221,가솔린,2490.0,2011,S500L 블루이피션시,서울
152,포드,9117.0,익스플로러 6세대,가솔린,5170.0,2020,2.3 리미티드 4WD,충북
153,BMW,130583.0,7시리즈 (G11),가솔린,5200.0,2016,750Li xDrive 럭셔리,충남
154,벤츠,95913.0,C-클래스 W205,디젤,2270.0,2017,C200 d,광주
155,벤츠,40100.0,E-클래스 W213,디젤,4990.0,2018,E220d 4MATIC 익스클루시브,광주
156,지프,21454.0,그랜드 체로키,가솔린,4349.0,2020,3.6 리미티드-X,경기
157,링컨,53259.0,MKX 2세대,가솔린,2850.0,2017,2.7 AWD,대구
158,인피니티,148778.0,QX56,가솔린,2190.0,2011,5.6,대구
159,랜드로버,34947.0,레인지로버 4세대,디젤,10900.0,2017,4.4 SDV8 AB LWB 디젤,부산
160,폭스바겐,193035.0,페이톤,디젤,1130.0,2013,V6 3.0 TDI,서울
161,BMW,198191.0,7시리즈 (F01),디젤,1550.0,2011,730Ld,경기
162,BMW,109091.0,3시리즈 (F30),디젤,1550.0,2013,320d 스포츠,경기
163,벤츠,30690.0,S-클래스 W222,가솔린,8210.0,2016,S400L 4MATIC,경기
164,볼보,36504.0,XC60 2세대,디젤,5250.0,2018,D4 인스크립션,경기
165,마세라티,23243.0,기블리,디젤,4850.0,2015,3.0 디젤,서울
166,BMW,95259.0,5시리즈 (G30),디젤,3690.0,2018,520d 럭셔리 플러스,경기
167,벤츠,120734.0,S-클래스 W222,디젤,6550.0,2017,S350L d 4MATIC,경기
168,미니,13090.0,쿠퍼 S,가솔린,3799.0,2020,JCW,서울
169,벤츠,127773.0,C-클래스 W205,디젤,2630.0,2016,C250 d 4MATIC,광주
170,벤츠,170529.0,S-클래스 W222,가솔린,4980.0,2016,S500L 4MATIC,대구
171,랜드로버,27116.0,레인지로버 4세대,디젤,10350.0,2016,4.4 SDV8 AB LWB 디젤,서울
172,아우디,101459.0,뉴 A8,디젤,4090.0,2015,50 TDI 콰트로 LWB,서울
173,벤츠,12471.0,S-클래스 W222,디젤,11700.0,2020,S350 d 4MATIC AMG Line,서울
174,지프,128505.0,그랜드 체로키,디젤,2799.0,2015,3.0 디젤 오버랜드서밋,대구
175,BMW,96929.0,6시리즈 (F12),디젤,4470.0,2017,640d xDrive M 스포츠 그란쿠페,서울
176,벤츠,28528.0,뉴 SL-클래스,가솔린,6490.0,2014,SL550,서울
177,벤츠,50781.0,S-클래스 W222,가솔린,13000.0,2016,마이바흐 S600,서울
178,벤츠,112954.0,S-클래스 W222,가솔린,7799.0,2015,S600L,서울
179,벤츠,73597.0,E-클래스 W212,가솔린,1530.0,2012,E200 CGI,서울
180,렉서스,66803.0,LS460L,가솔린,3860.0,2014,5인승,서울
181,벤츠,57280.0,S-클래스 W222,디젤,6280.0,2014,S350L 블루텍,서울
182,벤츠,75858.0,E-클래스 W212,디젤,2750.0,2016,E250 블루텍 4MATIC 아방가르드,경기
183,미니,80560.0,쿠퍼,가솔린,1030.0,2013,SE,경기
184,벤츠,60627.0,C-클래스 W205,디젤,2950.0,2016,C220 d 아방가르드,충남
185,인피니티,171823.0,JX35,가솔린,1250.0,2013,3.5 2WD,경기
186,랜드로버,77148.0,레인지로버 스포츠 2세대,디젤,6100.0,2016,3.0 SDV6 HSE 다이나믹,경기
187,캐딜락,71201.0,CT6,가솔린,3230.0,2017,3.6 프리미엄 AWD,서울
188,지프,79130.0,그랜드 체로키,디젤,3350.0,2016,3.0 디젤 오버랜드서밋,인천
189,벤츠,308858.0,S-클래스 W221,가솔린,1170.0,2010,S500L,광주
190,벤츠,93654.0,GLE-클래스 W166,디젤,5499.0,2018,GLE350 d 4MATIC 프리미엄,서울
191,벤츠,4483.0,AMG GT,가솔린,3000.0,2021,4도어 43 4MATIC+,경기
192,BMW,135590.0,3시리즈 (F30),디젤,1830.0,2013,320d 투어링 M 스포츠,광주
193,벤츠,48213.0,S-클래스 W222,가솔린,12400.0,2015,마이바흐 S600,서울
194,벤츠,87797.0,E-클래스 W212,가솔린,2399.0,2014,E350 4MATIC 아방가르드,경기
195,푸조,74112.0,508 2세대,디젤,2730.0,2019,2.0 BlueHDi GT Line,인천
196,벤츠,80616.0,S-클래스 W222,디젤,9380.0,2018,S400L d 4MATIC,경기
197,미니,121639.0,쿠퍼,가솔린,1330.0,2016,기본형,서울
198,아우디,173682.0,뉴 A8,디젤,3450.0,2015,60 TDI 콰트로,인천
199,벤츠,150818.0,S-클래스 W222,가솔린,6790.0,2015,S63 AMG 4MATIC 쿠페,대구
200,벤츠,38602.0,CLA-클래스 C117,가솔린,3120.0,2019,CLA220 AMG Line,광주
201,아우디,57363.0,A4 (B9),디젤,2690.0,2018,30 TDI 프리미엄,서울
202,닷지,202341.0,캘리버,가솔린,280.0,2009,2.0,경기
203,벤츠,142919.0,C-클래스 W204,디젤,1030.0,2013,C220 CDI,경기
204,BMW,48587.0,3시리즈 (F30),디젤,3000.0,2018,320d M 스포츠,경기
205,크라이슬러,90052.0,더 뉴 300C,가솔린,1199.0,2014,3.6,광주
206,지프,142799.0,그랜드 체로키,디젤,2180.0,2014,3.0 디젤 오버랜드서밋,경기
207,폭스바겐,78621.0,티구안 2세대,디젤,2790.0,2018,2.0 TDI 프레스티지,서울
208,BMW,64192.0,X5 (E70),디젤,2550.0,2012,xDrive 30d,경기
209,BMW,78798.0,3시리즈 (F30),가솔린,7777.0,2017,320i M 스포츠,경기
210,미니,5568.0,쿠퍼 S 클럽맨,가솔린,4050.0,2021,기본형,서울
211,BMW,43910.0,7시리즈 (G11),디젤,10300.0,2020,730Ld xDrive M 스포츠,서울
212,포르쉐,115799.0,뉴 카이엔,디젤,6499.0,2016,4.2 S 디젤,서울
213,BMW,37140.0,7시리즈 (G11),디젤,7280.0,2018,740d xDrive M 스포츠,서울
214,벤츠,101731.0,C-클래스 W204,가솔린,1150.0,2012,C250 아방가르드,서울
215,포르쉐,54650.0,뉴 카이엔,가솔린,5990.0,2013,4.8 GTS,경기
216,BMW,23675.0,X7 (G07),가솔린,10950.0,2020,xDrive 40i 디자인 퓨어 엑셀런스 6인승,서울
217,BMW,123619.0,7시리즈 (G11),디젤,5350.0,2016,740Ld xDrive,부산
218,폭스바겐,159154.0,뉴 투아렉,디젤,2590.0,2015,V6 3.0 TDI 블루모션,부산
219,랜드로버,66540.0,레인지로버 벨라,디젤,6390.0,2018,3.0 D300 R-다이나믹 SE,부산
220,벤츠,70523.0,S-클래스 W222,가솔린,7899.0,2015,S63 AMG 4MATIC,부산
221,포르쉐,151970.0,파나메라,가솔린,3590.0,2011,3.6 2WD,경기
222,포르쉐,93837.0,파나메라,가솔린,5790.0,2014,3.6 2WD,경기
223,벤츠,107896.0,S-클래스 W222,가솔린,8450.0,2016,마이바흐 S500 4MATIC,서울
224,벤츠,88664.0,S-클래스 W222,가솔린,7550.0,2016,S500L 4MATIC,대구
225,미니,121666.0,쿠퍼 D 컨트리맨,디젤,1090.0,2012,기본형,충남
226,벤츠,23585.0,E-클래스 W213,가솔린,4550.0,2017,E300 4MATIC 아방가르드,대구
227,벤츠,135431.0,E-클래스 W212,가솔린,2099.0,2014,E300 4MATIC 아방가르드,인천
228,지프,37505.0,그랜드 체로키,디젤,4680.0,2018,3.0 디젤 오버랜드서밋,인천
229,사브,122481.0,9-3,가솔린,290.0,2003,2.0T 아크,경기
230,BMW,964.0,3시리즈 (G20),가솔린,4850.0,2021,320i 럭셔리,경기
231,벤츠,33283.0,E-클래스 W213,가솔린,5699.0,2019,E300 AMG Line,경기
232,아우디,120132.0,뉴 A6,가솔린,699.0,2010,3.0 TFSI 콰트로,전북
233,BMW,43012.0,M5 (F10),가솔린,5290.0,2016,M5 세단,경기
234,BMW,132299.0,7시리즈 (F01),디젤,2780.0,2014,740d xDrive,서울
235,아우디,65447.0,뉴 A6,디젤,2640.0,2016,35 TDI 프리미엄,경기
236,쉐보레,81199.0,익스프레스밴,가솔린,2650.0,2013,5.3,인천
237,볼보,52947.0,V40,디젤,1720.0,2016,D3,서울
238,벤츠,155298.0,S-클래스 W221,가솔린,2250.0,2012,S500L 블루이피션시 4MATIC,경기
239,벤츠,122591.0,S-클래스 W222,가솔린,6100.0,2016,S500L 4MATIC,광주
240,닛산,43270.0,알티마,가솔린,1620.0,2018,2.5,광주
241,벤츠,151790.0,S-클래스 W222,디젤,4970.0,2015,S350L 블루텍,경기
242,랜드로버,96163.0,레인지로버 이보크,디젤,3250.0,2018,2.0 TD4 HSE,경기
243,포드,39312.0,익스플로러,가솔린,3389.0,2018,2.3 리미티드 4WD,경기
244,포르쉐,20839.0,718 박스터,가솔린,11949.0,2018,2.5 GTS,경기
245,벤츠,72473.0,E-클래스 W213,디젤,3850.0,2017,E220d 아방가르드,경기
246,벤츠,47894.0,GLC-클래스 X253,디젤,5249.0,2017,GLC220 d 4MATIC 쿠페,경기
247,포드,138316.0,몬데오 4세대,디젤,999.0,2016,2.0 트렌드,경기
248,포르쉐,43476.0,파나메라 (971),가솔린,13500.0,2018,3.0 AWD,경기
249,아우디,133619.0,S7,가솔린,4549.0,2016,4.0 TFSI 콰트로,서울
250,쉐보레,158224.0,실버라도,가솔린,2890.0,2009,5.3,경기
251,벤츠,84544.0,S-클래스 W222,가솔린,7590.0,2016,S500L 4MATIC,경기
252,벤츠,80262.0,S-클래스 W222,가솔린,9790.0,2018,S560L 4MATIC,서울
253,미니,153259.0,쿠퍼 S 컨트리맨,가솔린,840.0,2011,기본형,인천
254,벤츠,37446.0,S-클래스 W222,가솔린,13870.0,2018,S63 AMG 4MATIC+,서울
255,BMW,84691.0,5시리즈 (G30),가솔린,4130.0,2017,530i xDrive M 스포츠 플러스,경기
256,벤츠,12696.0,E-클래스 W213,디젤,5799.0,2019,E220d 4MATIC 익스클루시브,서울
257,재규어,42294.0,F-PACE,디젤,3530.0,2018,20d 포트폴리오,경기
258,벤츠,45063.0,C-클래스 W205,가솔린,3430.0,2017,C200 아방가르드,경기
259,폭스바겐,171940.0,뉴 투아렉,디젤,2750.0,2015,V6 3.0 TDI 블루모션 프리미엄,대구
260,벤츠,135102.0,S-클래스 W222,디젤,5200.0,2015,S350 블루텍 4MATIC,경기
261,벤츠,40721.0,C-클래스 W205,가솔린,4890.0,2018,C43 AMG 4MATIC 쿠페,경기
262,링컨,55204.0,MKX 2세대,가솔린,2480.0,2016,2.7 AWD,경기
263,포드,14831.0,머스탱,가솔린,4090.0,2020,쿠페,경기
264,아우디,46685.0,뉴 A6,디젤,3120.0,2016,40 TDI 콰트로,경기
265,벤츠,22070.0,S-클래스 W222,디젤,10100.0,2019,S350 d,경기
266,벤츠,41485.0,GLE-클래스 W166,디젤,6490.0,2017,GLE350 d 4MATIC 쿠페,경기
267,닛산,164150.0,로그,가솔린,490.0,2009,4WD Deluxe,경기
268,폭스바겐,138739.0,더 뉴 파사트,디젤,999.0,2015,2.0 TDI,경기
269,BMW,99949.0,X6 (F16),디젤,4650.0,2016,xDrive 30d,울산
270,벤틀리,100619.0,플라잉스퍼 1세대,가솔린,5999.0,2013,6.0,울산
271,BMW,129116.0,X6 (F16),디젤,4530.0,2017,xDrive 30d,울산
272,포드,92389.0,머스탱,가솔린,1690.0,2012,컨버터블,경기
273,아우디,80825.0,A7,가솔린,3300.0,2015,50 TFSI 콰트로 다이나믹,경기
274,미니,107109.0,쿠퍼 D,디젤,870.0,2013,기본형,경기
275,BMW,11032.0,5시리즈 (G30),가솔린+전기,5850.0,2020,530e M 스포츠,경기
276,폭스바겐,91772.0,골프 6세대,디젤,760.0,2012,1.6 TDI 블루모션,경기
277,랜드로버,115692.0,디스커버리 스포츠,디젤,2650.0,2017,2.0 TD4 HSE 럭셔리,전북
278,링컨,50340.0,뉴 MKZ,가솔린,2599.0,2017,2.0,충남
279,BMW,43605.0,3시리즈 (F30),디젤,2480.0,2017,320d,경기
280,BMW,90265.0,5시리즈 (F10),디젤,1970.0,2013,520d M 스포츠,경기
281,볼보,127139.0,XC90 2세대,디젤,4849.0,2017,D5 인스크립션,서울
282,BMW,62089.0,7시리즈 (G11),가솔린,7580.0,2017,750Li xDrive,경기
283,포드,89565.0,머스탱,가솔린,3330.0,2017,GT 쿠페,대구
284,벤츠,93671.0,S-클래스 W222,디젤,8632.0,2018,S400L d,부산
285,BMW,66050.0,3시리즈 (F30),디젤,2099.0,2016,320d ED에디션,서울
286,아우디,84752.0,A5,디젤,2120.0,2015,35 TDI 콰트로 다이나믹 스포츠백,서울
287,BMW,80451.0,1시리즈 (F20),디젤,1720.0,2016,118d 스포츠 5도어,서울
288,아우디,102201.0,A7,가솔린,2900.0,2012,3.0 TFSI 콰트로 프레스티지,경기
289,지프,32546.0,그랜드 체로키,가솔린,3350.0,2018,3.6 리미티드,경기
290,아우디,198696.0,A7,디젤,2400.0,2016,50 TDI 콰트로,경기
291,도요타,39796.0,시에나,가솔린,2770.0,2015,3.5 AWD,경기
292,아우디,110103.0,A7,디젤,3450.0,2016,50 TDI 콰트로 프리미엄,경기
293,푸조,4579.0,508 2세대,디젤,3350.0,2020,2.0 BlueHDi 알뤼르,경기
294,BMW,80600.0,5시리즈 (G30),디젤,3800.0,2017,520d M 스포츠 플러스,경기
295,포드,119339.0,뉴 토러스,가솔린,790.0,2013,3.5 Limited,인천
296,포르쉐,159001.0,카이엔,가솔린,890.0,2005,4.5 S,경기
297,벤츠,190240.0,G-클래스 W463,가솔린,6100.0,2004,G55 AMG,경기
298,지프,163660.0,그랜드 체로키,가솔린,2190.0,2015,3.6 리미티드,경기
299,랜드로버,118857.0,레인지로버 4세대,디젤,7550.0,2014,4.4 SDV8 AB LWB 디젤,경기
300,벤츠,50697.0,S-클래스 W222,가솔린,6850.0,2014,S550L 4MATIC,대구
301,벤츠,32000.0,E-클래스 W212,가솔린,3100.0,2016,E300 엘레강스,서울
302,벤츠,75985.0,S-클래스 W222,가솔린,6350.0,2015,S500L 4MATIC,서울
