,brand,km,name,type,price,year,info,location
92,미니,116563.0,쿠퍼,가솔린,630.0,2007,기본형,서울
93,지프,9716.0,컴패스 2세대,가솔린,2950.0,2019,2.4 리미티드,서울
94,미니,45012.0,쿠퍼,가솔린,2320.0,2019,5도어 기본형,서울
95,미니,15433.0,쿠퍼,가솔린,2550.0,2019,5도어 기본형,서울
96,미니,29152.0,쿠퍼 클럽맨,가솔린,2490.0,2018,기본형,대구
97,미니,65892.0,쿠퍼 S 컨버터블,가솔린,1999.0,2014,기본형,경기
98,롤스로이스,150329.0,고스트,가솔린,14500.0,2012,6.6 V12,경기
99,미니,120722.0,쿠퍼,가솔린,680.0,2011,SE,부산
100,미니,122263.0,쿠퍼 클럽맨,가솔린,780.0,2010,기본형,부산
101,피아트,28799.0,500X,가솔린,1480.0,2016,2.4 팝스타,서울
102,미니,113616.0,쿠퍼,가솔린,900.0,2013,SE,부산
103,미니,23395.0,쿠퍼 S 클럽맨,가솔린,2950.0,2019,기본형,부산
104,미니,58413.0,쿠퍼 S 컨버터블,가솔린,1890.0,2012,기본형,경기
105,미니,54345.0,쿠퍼,가솔린,780.0,2010,SE,경기
106,미니,15093.0,쿠퍼,가솔린,2680.0,2019,HIGH,부산
107,미니,9483.0,쿠퍼,가솔린,2250.0,2018,5도어 기본형,서울
108,미니,6671.0,쿠퍼 클럽맨,가솔린,3090.0,2019,High,서울
109,미니,1122.0,쿠퍼 S 클럽맨,가솔린,3899.0,2021,기본형,경기
110,벤츠,162303.0,C-클래스 W204,디젤,640.0,2008,C220 CDI 아방가르드,서울
111,미니,62845.0,쿠퍼 클럽맨,가솔린,2389.0,2017,High,충남
112,미니,66449.0,쿠퍼 D,디젤,1640.0,2015,Mid,부산
113,벤츠,29692.0,A-클래스 W176,디젤,1850.0,2014,A200 CDI 스타일,서울
114,미니,95343.0,쿠퍼,가솔린,1050.0,2013,SE,경기
115,미니,157456.0,쿠퍼,가솔린,800.0,2012,SE,경기
116,미니,85045.0,쿠퍼 S 클럽맨,가솔린,1070.0,2010,기본형,충북
117,벤츠,80375.0,CLS-클래스 W218,가솔린,6490.0,2016,CLS63 AMG S 4MATIC,부산
118,미니,92761.0,쿠퍼,가솔린,1030.0,2013,SE,충남
119,BMW,105551.0,6시리즈 (E63),가솔린,1390.0,2004,645Ci 컨버터블,대구
120,링컨,56748.0,MKC,가솔린,2430.0,2017,2.0 AWD,경기
121,미니,40726.0,쿠퍼 D,디젤,1660.0,2015,5도어 기본형,경기
122,미니,140943.0,쿠퍼 S,가솔린,750.0,2009,기본형,경기
123,혼다,83229.0,오딧세이,가솔린,1740.0,2013,3.5,서울
124,미니,82320.0,쿠퍼,가솔린,1140.0,2013,오리지널,대구
125,랜드로버,124714.0,레인지로버 4세대,디젤,6500.0,2014,4.4 SDV8 AB 디젤,경기
126,미니,71135.0,쿠퍼 D,디젤,1850.0,2017,기본형,경기
127,미니,15964.0,쿠퍼,가솔린,1880.0,2015,5도어 기본형,경기
128,미니,44426.0,쿠퍼 D 클럽맨,디젤,2690.0,2018,기본형,대전
129,미니,37888.0,쿠퍼,가솔린,2329.0,2017,HIGH,서울
130,캐딜락,107107.0,CTS 2세대,가솔린,920.0,2013,3.0 Performance,경기
131,벤츠,56621.0,A-클래스 W176,가솔린,1970.0,2016,A200,서울
132,도요타,39697.0,프리우스 4세대,가솔린+전기,2030.0,2018,1.8 E,경기
133,미니,74768.0,쿠퍼 D,디젤,950.0,2012,SE,경기
134,미니,117586.0,쿠퍼,가솔린,1380.0,2016,기본형,충북
135,미니,88981.0,쿠퍼 D,디젤,1480.0,2015,5도어 Mid,경기
136,포드,147360.0,몬데오 4세대,디젤,1190.0,2015,2.0 트렌드,경기
137,미니,10121.0,쿠퍼 D,디젤,2750.0,2019,5도어 기본형,경기
138,포드,94444.0,익스플로러,가솔린,2350.0,2016,3.5 리미티드 4WD,경기
139,포드,45750.0,익스플로러,가솔린,2990.0,2017,2.3 리미티드 4WD,경기
140,미니,105211.0,쿠퍼 S,가솔린,890.0,2012,기본형,충남
141,렉서스,22380.0,ES300h 7세대,가솔린+전기,4790.0,2019,이그제큐티브,서울
142,미니,64457.0,쿠퍼 D,디젤,1880.0,2016,5도어 Mid,경기
143,캐딜락,73677.0,CTS 3세대,가솔린,2070.0,2014,2.0 프리미엄,서울
144,미니,58232.0,쿠퍼,가솔린,780.0,2010,SE,경기
145,미니,77056.0,쿠퍼 D,디젤,1290.0,2015,기본형,부산
146,미니,134332.0,쿠퍼 SD,디젤,990.0,2012,기본형,충남
147,링컨,204004.0,네비게이터,가솔린,3499.0,2011,5.4L V8,광주
148,벤틀리,47994.0,플라잉스퍼 1세대,가솔린,7900.0,2013,6.0 스피드,경기
149,미니,79541.0,쿠퍼,가솔린,989.0,2012,SE,대구
150,미니,82266.0,쿠퍼 S,가솔린,1150.0,2012,기본형,경기
151,미니,57200.0,쿠퍼,가솔린,1190.0,2013,SE,부산
152,미니,91817.0,쿠퍼,가솔린,720.0,2009,SE,경기
153,벤틀리,126428.0,플라잉스퍼 2세대,가솔린,3900.0,2014,6.0,경기
154,벤츠,48936.0,S-클래스 W222,가솔린,20500.0,2019,마이바흐 S650,서울
155,벤츠,17182.0,S-클래스 W222,가솔린,17500.0,2019,S63 AMG 4MATIC+,서울
156,미니,118904.0,쿠퍼 S 로드스터,가솔린,1550.0,2013,1.6,광주
157,미니,38887.0,쿠퍼,가솔린,2240.0,2018,기본형,대구
158,미니,9598.0,쿠퍼,가솔린,2950.0,2021,5도어 기본형,경기
159,미니,109752.0,쿠퍼 D,디젤,850.0,2012,SE,충북
160,미니,101407.0,쿠퍼 S,가솔린,730.0,2009,기본형,인천
161,미니,87394.0,쿠퍼 D,디젤,1800.0,2017,HIGH,인천
162,미니,162823.0,쿠퍼 클럽맨,가솔린,990.0,2012,햄튼,광주
163,피아트,104833.0,500,가솔린,1170.0,2016,1.4 라운지,광주
164,미니,62395.0,쿠퍼 D,디젤,1150.0,2013,SE,광주
165,렉서스,41451.0,뉴 ES300h,가솔린+전기,3550.0,2017,슈프림,서울
