,brand,km,name,type,price,year,info,location
28,벤츠,27882.0,S-클래스 W221,가솔린,3780.0,2012,S350L 블루이피션시,경기
29,벤츠,149979.0,S-클래스 W221,가솔린,1880.0,2012,S350L 블루이피션시,경기
30,벤츠,163751.0,S-클래스 W222,디젤,4790.0,2014,S350L 블루텍,전북
31,폭스바겐,231961.0,골프 6세대,가솔린,580.0,2011,2.0 GTI 5도어,경기
32,페라리,1056.0,SF90 스트라달레,가솔린+전기,87000.0,2021,4.0,서울
33,랜드로버,70330.0,레인지로버 4세대,가솔린,11550.0,2017,5.0 SC AB LWB,경기
34,BMW,181811.0,X3 (E83),디젤,750.0,2008,2.0d,경기
35,볼보,92330.0,V60,디젤,1350.0,2014,D2,서울
36,BMW,122245.0,3시리즈 (E90),가솔린,450.0,2008,320i 세단 M 스포츠,인천
37,벤츠,139613.0,B-클래스 W245,가솔린,660.0,2008,B200,광주
38,벤츠,46962.0,C-클래스 W205,가솔린+전기,3370.0,2018,C350e,서울
39,아우디,194947.0,Q5,디젤,890.0,2010,2.0 TDI 콰트로,경기
40,벤츠,240655.0,S-클래스 W221,가솔린,1449.0,2010,S500L,경기
41,BMW,103947.0,7시리즈 (G11),디젤,5280.0,2016,730Ld xDrive 프리미엄,경기
42,BMW,100114.0,5시리즈 (F10),디젤,2650.0,2016,520d M 에어로 다이나믹,광주
43,벤츠,105181.0,S-클래스 W222,가솔린+전기,5800.0,2015,S400 하이브리드,경기
44,아우디,93468.0,Q5,디젤,1760.0,2013,3.0 TDI 콰트로 다이나믹,경기
45,아우디,176315.0,Q3,디젤,1290.0,2013,2.0 TDI 콰트로 다이나믹,광주
46,폭스바겐,15982.0,아테온,디젤,4430.0,2020,2.0 TDI 프레스티지 4모션,광주
47,벤츠,184420.0,CLK-클래스 C209,가솔린,650.0,2003,CLK320 쿠페,대구
48,포드,109913.0,뉴 토러스,가솔린,499.0,2012,3.5 Limited,부산
49,벤츠,96250.0,GLA-클래스 X156,디젤,1830.0,2015,GLA200 CDI,경기
50,BMW,121711.0,5시리즈 (F10),가솔린,1350.0,2011,528i,경기
51,BMW,79163.0,3시리즈 (E90),가솔린,750.0,2009,320i 세단 CP,광주
52,벤츠,116689.0,E-클래스 W212,가솔린,1130.0,2011,E200 CGI,경기
53,벤츠,98204.0,S-클래스 W222,가솔린,5930.0,2015,S500L,광주
54,벤츠,50643.0,E-클래스 W213,가솔린,5290.0,2019,E300 익스클루시브,서울
55,벤츠,159408.0,CLS-클래스 W218,가솔린,3500.0,2012,CLS63 AMG,경기
56,벤츠,163726.0,E-클래스 W212,가솔린,950.0,2011,E200 CGI 아방가르드,부산
57,벤츠,129163.0,E-클래스 W212,가솔린,1920.0,2014,E350 4MATIC 아방가르드,부산
58,BMW,240323.0,5시리즈 GT (F07),디젤,1699.0,2014,GT 30d xDrive,경기
59,벤츠,115806.0,S-클래스 W221,가솔린,1480.0,2007,S500L,부산
60,벤츠,24367.0,A-클래스 W176,가솔린,3450.0,2017,A45 AMG 4MATIC,경기
61,벤츠,26463.0,뉴 SLK-클래스,가솔린,2480.0,2012,200 블루이피션시,서울
62,재규어,56661.0,XF (X260),가솔린,2330.0,2017,25t 프레스티지,경기
63,볼보,105311.0,V40,디젤,1100.0,2013,D4,경기
64,벤츠,99873.0,E-클래스 W211,가솔린,699.0,2008,E280 엘레강스,경기
65,벤츠,193972.0,S-클래스 W222,디젤,4590.0,2016,S350 d 4MATIC,광주
66,폭스바겐,295728.0,뉴 비틀,가솔린,270.0,1998,DELUXE 2.0,부산
67,아우디,160055.0,A5,가솔린,720.0,2010,2.0 TFSI 콰트로,부산
68,BMW,41179.0,2시리즈 (F22),디젤,2349.0,2014,220d M 스포츠 쿠페,경기
69,렉서스,134306.0,ES350,가솔린,590.0,2007,슈페리어,서울
70,BMW,137037.0,5시리즈 (F10),가솔린,1480.0,2013,528i,경기
71,BMW,156158.0,3시리즈 (E90),가솔린,399.0,2009,320i 세단,인천
72,폭스바겐,156032.0,EOS,가솔린,680.0,2008,2.0 TFSI,광주
73,BMW,112080.0,5시리즈 (F10),디젤,2250.0,2015,520d xDrive 럭셔리,대구
74,벤츠,226057.0,S-클래스 W221,가솔린,1680.0,2012,S500L 블루이피션시,대구
75,벤츠,202507.0,S-클래스 W221,가솔린,1580.0,2010,S500L,대구
76,폭스바겐,153140.0,CC,가솔린,490.0,2009,2.0 TSI,대구
77,사브,233373.0,9-3,가솔린,490.0,2003,2.0T 컨버터블 리니어,경기
78,포드,57310.0,머스탱,가솔린,2490.0,2015,쿠페,경기
79,폭스바겐,105852.0,골프 6세대,디젤,1050.0,2012,2.0 TDI 카브리올레,충남
80,벤츠,95551.0,C-클래스 W205,디젤,2739.0,2016,C250 d 4MATIC,인천
81,재규어,100201.0,XF (X260),디젤,2170.0,2017,20d 포트폴리오 AWD,경기
82,크라이슬러,133186.0,300C,디젤,680.0,2008,3.0 디젤,서울
83,볼보,92579.0,S60,디젤,1220.0,2014,D2,경기
84,닛산,119299.0,GT-R,가솔린,6990.0,2009,3.8,대구
85,지프,113706.0,컴패스,가솔린,630.0,2010,2.4 리미티드,인천
86,랜드로버,132858.0,디스커버리 4,디젤,2290.0,2011,3.0 SDV6 SE,충남
87,BMW,107247.0,5시리즈 (F10),디젤,2699.0,2016,520d M 에어로 다이나믹,대구
88,쉐보레,38830.0,익스프레스밴,가솔린,3290.0,2013,5.3,서울
89,혼다,106902.0,올뉴어코드,가솔린,550.0,2010,3.5,광주
90,볼보,103681.0,XC60,디젤,1430.0,2013,D4,광주
91,벤츠,69505.0,E-클래스 W212,디젤,2450.0,2016,E220 블루텍 아방가르드,전북
92,렉서스,155938.0,LS460,가솔린,830.0,2009,AWD,경기
93,벤츠,95256.0,S-클래스 W222,디젤,6350.0,2016,S350L d 4MATIC,서울
94,볼보,145314.0,S80,디젤,590.0,2009,D5,경기
95,BMW,93597.0,3시리즈 (E90),가솔린,750.0,2011,320i 세단 CP,경기
96,랜드로버,151144.0,프리랜더2,디젤,1330.0,2013,2.2 SD4 HSE,경기
97,벤츠,135023.0,E-클래스 W212,가솔린,1280.0,2011,E300 엘레강스,대전
98,벤츠,76423.0,S-클래스 W222,디젤,9500.0,2018,S400L d 4MATIC,경기
99,BMW,153266.0,5시리즈 (G30),디젤,2980.0,2017,520d M 스포츠,경기
100,BMW,100452.0,5시리즈 (F10),가솔린,2290.0,2011,550i xDrive,경기
101,BMW,58661.0,i3,전기,1580.0,2015,룩스,인천
102,벤츠,63118.0,C-클래스 W204,가솔린,980.0,2010,C200 CGI 아방가르드,서울
103,벤츠,43046.0,E-클래스 W213,가솔린,3749.0,2017,E200 아방가르드,경기
104,벤츠,104511.0,E-클래스 W212,디젤,1860.0,2014,E220 CDI 아방가르드,대구
105,BMW,43299.0,X3 (F25),디젤,3600.0,2017,xDrive 20d M 에어로다이나믹,서울
106,렉서스,112159.0,ES350,가솔린,670.0,2009,프리미엄,경기
107,벤츠,67377.0,E-클래스 W212,가솔린,2470.0,2014,E300 아방가르드,대전
108,BMW,52339.0,5시리즈 (E60),가솔린,990.0,2008,528xi 세단,대구
109,폭스바겐,100901.0,페이톤,가솔린,1890.0,2012,V8 4.2 NWB,경기
110,BMW,39558.0,X1 (F48),디젤,2740.0,2017,xDrive 18d,인천
111,포드,46693.0,몬데오,가솔린,399.0,2006,Ghia,서울
112,BMW,108364.0,5시리즈 (F10),가솔린,1650.0,2013,528i xDrive,대구
113,아우디,130476.0,A7,가솔린,1999.0,2013,3.0 TFSI 콰트로 엔트리,광주
114,BMW,155080.0,5시리즈 (F10),가솔린,1450.0,2011,535i,서울
115,렉서스,82630.0,IS250,가솔린,850.0,2008,2.5 프리미엄,서울
116,벤츠,90102.0,S-클래스 W222,디젤,5299.0,2015,S350 블루텍 4MATIC,서울
117,벤츠,186822.0,E-클래스 W213,디젤,2980.0,2017,E220d 아방가르드,광주
118,BMW,154934.0,X5 (F15),디젤,3200.0,2014,xDrive 30d,경기
119,크라이슬러,108428.0,더 뉴 300C,가솔린,750.0,2012,3.6,경기
120,링컨,96633.0,뉴 MKZ,가솔린,1130.0,2014,2.0,경기
121,벤츠,84530.0,GLC-클래스 X253,디젤,4490.0,2018,GLC220 d 4MATIC 쿠페,부산
122,폭스바겐,134501.0,뉴 파사트,가솔린,490.0,2009,2.0 TSI 컴포트,부산
123,혼다,74552.0,올뉴어코드,가솔린,1080.0,2013,2.4,충남
124,랜드로버,159495.0,레인지로버 4세대,가솔린,7200.0,2016,5.0 SC Vogue SE LWB,경기
125,BMW,74458.0,3시리즈 (F30),디젤,1850.0,2015,320d,울산
126,도요타,119814.0,뉴 캠리,가솔린,1290.0,2015,2.5 XLE,서울
127,지프,388583.0,컴패스,가솔린,290.0,2008,2.4 리미티드,인천
128,BMW,47714.0,X5 (F15),디젤,5830.0,2018,xDrive 30d M 스포츠,광주
129,BMW,45398.0,3시리즈 (E90),가솔린,1670.0,2010,328i 컨버터블,경기
130,아우디,153491.0,Q5,디젤,1450.0,2013,2.0 TDI 콰트로 다이나믹,경기
131,아우디,17418.0,A4 (B9),디젤,3050.0,2018,35 TDI 콰트로 프리미엄,광주
132,아우디,98602.0,뉴 A6,디젤,1790.0,2014,3.0 TDI 콰트로,대구
133,벤츠,3074.0,E-클래스 W213,가솔린+전기,7990.0,2021,E350 4MATIC AMG Line,대전
134,폭스바겐,170601.0,골프 6세대,디젤,590.0,2013,2.0 TDI 스타일에디션,경기
135,벤츠,4417.0,A-클래스 W177,가솔린,3350.0,2020,A220 세단,부산
136,BMW,198913.0,X3 (F25),디젤,1070.0,2012,xDrive 20d 하이,경기
137,폭스바겐,98443.0,페이톤,디젤,750.0,2009,V6 3.0 TDI,경기
138,BMW,65396.0,2시리즈 액티브 투어러 (F45),디젤,1790.0,2016,조이,광주
139,BMW,93472.0,X3 (F25),디젤,2390.0,2014,xDrive 20d 하이,충북
140,폭스바겐,75053.0,뉴 티구안,디젤,1400.0,2014,2.0 TDI 컴포트,서울
141,미니,5341.0,쿠퍼 S 컨트리맨,가솔린,5100.0,2021,JCW,부산
142,푸조,62458.0,3008,디젤,1160.0,2015,1.6 e-HDi,경기
143,포드,59432.0,F150,가솔린,4790.0,2016,5.0L,경기
144,벤츠,74034.0,S-클래스 W222,가솔린,6350.0,2015,S400L 4MATIC,경기
145,BMW,144064.0,7시리즈 (F01),가솔린,1780.0,2011,750Li,경기
146,폭스바겐,451959.0,CC,디젤,390.0,2012,2.0 TDI 블루모션,인천
147,BMW,152866.0,7시리즈 (E65),가솔린,855.0,2003,760Li,대구
148,아우디,93650.0,S8,가솔린,1195.0,2007,5.2 FSI 콰트로,대구
149,렉서스,98159.0,LS460,가솔린,1549.0,2011,AWD,경기
150,벤츠,67535.0,E-클래스 W212,가솔린,1050.0,2008,E350,경기
151,벤츠,164395.0,E-클래스 W212,디젤,1090.0,2011,E220 CDI 아방가르드,광주
152,벤츠,62492.0,GLC-클래스 X253,디젤,4499.0,2017,GLC250 d 4MATIC,경기
153,BMW,68401.0,X4 (F26),디젤,3180.0,2015,xDrive20d,경기
154,렉서스,94625.0,RX350,가솔린,1550.0,2010,Premium,경기
155,BMW,144471.0,X5 (E70),가솔린,1850.0,2011,xDrive 35i,경기
156,링컨,97397.0,뉴 MKZ,가솔린,1070.0,2014,2.0,경기
157,랜드로버,37644.0,디스커버리 5,디젤,4580.0,2018,2.0 SD4 SE,경기
158,BMW,115531.0,X5 (E70),가솔린,4999.0,2011,xDrive 35i,경기
159,벤츠,118780.0,E-클래스 W212,가솔린,1199.0,2011,E300 아방가르드,충남
160,렉서스,135849.0,IS250,가솔린,699.0,2008,2.5 프리미엄,충남
161,아우디,148761.0,뉴 A6,디젤,2370.0,2016,50 TDI 콰트로 프리미엄,경기
162,포드,138068.0,퓨전,가솔린,1049.0,2013,2.0 에코부스트,서울
163,벤츠,42868.0,C-클래스 W205,가솔린,3249.0,2017,C200 AMG Line,경기
164,폭스바겐,108329.0,더 뉴 파사트,가솔린,1000.0,2015,1.8 TSI,경기
165,BMW,153741.0,5시리즈 (F10),디젤,1450.0,2013,520d,경기
166,폭스바겐,51661.0,뉴 제타,디젤,820.0,2012,2.0 TDI,대구
167,BMW,85999.0,5시리즈 (F10),가솔린,1810.0,2011,528i,대구
168,렉서스,136194.0,ES350,가솔린,690.0,2009,프리미엄,경기
169,벤츠,90177.0,E-클래스 W212,디젤,1230.0,2011,E220 CDI 아방가르드,경기
170,아우디,152554.0,A7,디젤,1790.0,2012,3.0 TDI 콰트로 다이나믹,서울
171,폭스바겐,21044.0,티구안 2세대,디젤,2790.0,2020,2.0 TDI 프리미엄,광주
172,크라이슬러,104573.0,더 뉴 300C,가솔린,1150.0,2014,3.6,경기
173,캐딜락,121540.0,CTS 2세대,가솔린,990.0,2013,3.0 Sport Wagon,서울
174,렉서스,57234.0,ES350,가솔린,850.0,2007,슈페리어,서울
175,아우디,156783.0,뉴 A3,디젤,890.0,2014,2.0 TDI 다이나믹,경기
176,도요타,17079.0,캠리 (XV70),가솔린+전기,9999.0,2019,2.5 XLE 하이브리드,경기
177,아우디,99778.0,뉴 A6,가솔린,1490.0,2013,3.0 TFSI 콰트로,경기
178,볼보,186366.0,S80,디젤,850.0,2013,D4,경기
179,볼보,140960.0,S80,가솔린,970.0,2011,T6 AWD,서울
180,BMW,99148.0,3시리즈 (F30),디젤,1249.0,2012,320d,경기
181,포톤,79528.0,툰랜드,디젤,850.0,2015,2.8 디젤,경기
182,포르쉐,28585.0,718 박스터,가솔린,8500.0,2017,S 2.5,경기
183,렉서스,76955.0,뉴 GS250,가솔린,1950.0,2013,슈프림,서울
184,혼다,151328.0,시빅,가솔린,290.0,2008,1.8,부산
185,벤츠,109553.0,S-클래스 W222,가솔린,6990.0,2017,S500L 4MATIC,경기
186,폭스바겐,59749.0,뉴 CC,디젤,1470.0,2015,2.0 TDI 블루모션,부산
187,벤츠,72816.0,C-클래스 W204,디젤,1330.0,2013,C220 CDI 아방가르드,경기
188,벤츠,214152.0,S-클래스 W221,가솔린,1700.0,2012,S350L 블루이피션시,서울
189,혼다,95218.0,올뉴어코드,가솔린,430.0,2008,2.4,충남
190,BMW,61442.0,5시리즈 (F10),가솔린,1850.0,2011,528i,경기
191,벤츠,61717.0,C-클래스 W205,디젤,2460.0,2015,C220 블루텍 아방가르드,경기
192,아우디,196083.0,A6,가솔린,250.0,2004,2.4 콰트로,부산
193,벤츠,176047.0,GLK-클래스 X204,가솔린,1330.0,2010,GLK350,부산
194,아우디,116271.0,뉴 A6,디젤,1650.0,2015,45 TDI 콰트로,인천
195,벤츠,73549.0,E-클래스 W212,가솔린,1170.0,2010,E200 CGI 아방가르드,경기
196,벤츠,100340.0,C-클래스 W204,디젤,800.0,2010,C220 CDI 아방가르드,경기
197,아우디,82810.0,뉴 A6,디젤,2650.0,2016,40 TDI 콰트로 프리미엄,경기
198,벤츠,104746.0,E-클래스 W212,가솔린,1070.0,2010,E200 CGI 아방가르드,경기
199,벤츠,51985.0,S-클래스 W222,가솔린,6980.0,2015,S400L 4MATIC,대구
200,지프,34861.0,랭글러 (JL),가솔린,5290.0,2018,2.0 루비콘 하이 4도어,경기
201,미니,5556.0,쿠퍼,가솔린,3190.0,2020,5도어 HIGH,경기
202,렉서스,38734.0,뉴 ES300h,가솔린+전기,3210.0,2016,슈프림,경기
203,벤츠,184498.0,E-클래스 W212,가솔린,800.0,2010,E300 엘레강스,경기
204,벤츠,157658.0,E-클래스 W213,디젤,3259.0,2017,E220d 4MATIC 익스클루시브,인천
205,폭스바겐,84132.0,뉴 CC,가솔린,1390.0,2015,2.0 TSI,광주
206,아우디,147083.0,뉴 A6,디젤,950.0,2011,3.0 TDI 콰트로,경기
207,도요타,113238.0,뉴 캠리,가솔린,990.0,2014,2.5 XLE,부산
208,링컨,23375.0,뉴 MKZ,가솔린,2790.0,2017,2.0 AWD,부산
209,벤츠,25550.0,CLS-클래스 C257,디젤,7790.0,2019,CLS400d 4MATIC AMG Line,부산
210,폭스바겐,73147.0,골프 7세대,디젤,1490.0,2016,2.0 TDI,부산
211,벤츠,14509.0,C-클래스 W205,가솔린,3380.0,2018,C200,부산
212,아우디,120154.0,뉴 A8,가솔린,2940.0,2013,4.0 TFSI 콰트로 LWB,경기
213,BMW,187966.0,5시리즈 (F10),가솔린,1090.0,2012,528i,경기
214,BMW,169705.0,3시리즈 (E90),가솔린,469.0,2011,320i 세단 CP,울산
215,아우디,88156.0,뉴 A4,디젤,1490.0,2016,30 TDI 다이나믹,경기
216,아우디,150767.0,뉴 A3,디젤,790.0,2014,2.0 TDI,서울
217,재규어,135648.0,All New XJ,디젤,1650.0,2012,3.0D 프리미엄 럭셔리 SWB,광주
218,볼보,98779.0,S60,가솔린,1590.0,2014,T5,경기
219,지프,179644.0,그랜드 체로키,디젤,1450.0,2012,3.0 디젤 오버랜드,대구
220,렉서스,88586.0,ES350,가솔린,1150.0,2012,프리미엄,서울
221,렉서스,150197.0,ES350,가솔린,590.0,2008,슈페리어,서울
222,닛산,129766.0,무라노,가솔린,730.0,2011,3.5,경기
223,렉서스,69244.0,ES330,가솔린,630.0,2006,P-Grade,서울
224,볼보,91332.0,S90,디젤,3780.0,2018,D4 인스크립션,인천
225,볼보,137714.0,S80,디젤,680.0,2010,D5,경기
226,BMW,191827.0,5시리즈 (F10),가솔린,920.0,2011,528i,광주
227,렉서스,133574.0,RX450h,가솔린+전기,9999.0,2013,슈프림,경기
228,BMW,96311.0,5시리즈 (F10),가솔린,2390.0,2015,528i,경기
229,BMW,68727.0,5시리즈 (F10),가솔린,2450.0,2015,528i xDrive,경기
230,벤츠,167098.0,S-클래스,가솔린,570.0,2003,S280,경기
231,BMW,39260.0,X1 (F48),디젤,3320.0,2020,xDrive 18d 어드밴티지,서울
232,랜드로버,22431.0,디스커버리 스포츠,디젤,3350.0,2018,2.0 TD4 SE (150마력),서울
233,벤츠,100747.0,S-클래스 W222,디젤,5590.0,2016,S350 d 4MATIC,경기
234,BMW,101422.0,5시리즈 (G30),디젤,3550.0,2018,520d M 스포츠,경기
235,재규어,122122.0,New XF,디젤,1150.0,2013,2.2D 럭셔리,광주
236,벤츠,109044.0,E-클래스 W211,가솔린,450.0,2004,E240,충남
237,렉서스,72336.0,뉴 ES300h,가솔린+전기,1980.0,2013,슈프림,전북
238,아우디,79198.0,뉴 A6,디젤,1850.0,2014,3.0 TDI 콰트로,경기
239,렉서스,17774.0,UX250h,가솔린+전기,3580.0,2019,2.0 2WD,경기
240,랜드로버,138688.0,프리랜더2,디젤,1490.0,2013,2.2 SD4 HSE,경기
241,푸조,59027.0,308 2세대,디젤,1100.0,2016,1.6 BlueHDi 악티브,경기
242,지프,129277.0,랭글러 (JK),디젤,2300.0,2014,2.8 디젤 사하라 4도어,인천
243,링컨,180258.0,뉴 MKS,가솔린,750.0,2013,3.7,부산
244,아우디,40310.0,뉴 A6,디젤,2290.0,2014,3.0 TDI 콰트로,경기
245,도요타,132666.0,뉴 캠리,가솔린+전기,1290.0,2013,하이브리드 XLE,대구
246,포드,133928.0,뉴 토러스,가솔린,699.0,2013,3.5 Limited,전북
247,푸조,136419.0,207GT,가솔린,250.0,2008,1.6,경기
248,BMW,95319.0,3시리즈 (E90),가솔린,650.0,2011,320i 세단,경기
249,렉서스,143122.0,ES350,가솔린,610.0,2009,프리미엄,인천
250,재규어,155597.0,New XJ,디젤,1399.0,2009,2.7D LWB,경기
251,포드,148663.0,익스플로러,가솔린,2360.0,2018,2.3 리미티드 4WD,경기
252,포드,162942.0,S-MAX,디젤,440.0,2008,2.0,인천
253,벤츠,104738.0,E-클래스 W212,가솔린,1299.0,2012,E300 엘레강스,서울
254,폭스바겐,143693.0,제타,디젤,299.0,2010,2.0 TDI CFT,광주
255,BMW,133336.0,7시리즈 (E65),가솔린,650.0,2004,730Li,서울
256,BMW,101656.0,5시리즈 (F10),가솔린,1650.0,2013,528i,경기
257,캐딜락,112822.0,ATS,가솔린,1270.0,2013,2.0 프리미엄 AWD,경기
258,아우디,27595.0,Q7 (4M),가솔린,5350.0,2019,45 TFSI 콰트로,경기
259,아우디,168354.0,뉴 A8,가솔린,570.0,2007,4.2 FSI 콰트로,경기
260,벤틀리,117441.0,플라잉스퍼 1세대,가솔린,3380.0,2006,6.0,경기
261,볼보,128101.0,XC70,디젤,1070.0,2009,D5,경기
262,볼보,153744.0,XC90,가솔린,660.0,2006,2.5T,경기
263,볼보,162689.0,S40,가솔린,299.0,2009,2.4i,광주
264,아우디,143021.0,뉴 A8,가솔린,2590.0,2011,4.2 FSI 콰트로 LWB,대구
265,폭스바겐,96124.0,뉴 파사트,디젤,530.0,2008,2.0 TDI 프리미엄,광주
266,벤츠,90470.0,CLS-클래스 W218,가솔린,3950.0,2013,CLS63 AMG,경기
267,벤츠,37040.0,E-클래스 W212,가솔린,3190.0,2014,E300 4MATIC 아방가르드,경기
268,크라이슬러,108143.0,300C,가솔린,530.0,2010,3.5,서울
269,혼다,78912.0,CR-V,가솔린,1150.0,2011,2.4 4WD,경기
270,BMW,164260.0,5시리즈 (F10),가솔린,1080.0,2011,528i,충남
271,BMW,132569.0,3시리즈 (E90),가솔린,450.0,2007,320i 세단,경기
272,벤츠,54507.0,C-클래스 W204,가솔린,1199.0,2011,C200 CGI 아방가르드,서울
273,폭스바겐,129161.0,파사트 GT(B8),디젤,2050.0,2018,2.0 TDI 프리미엄,경기
274,BMW,224663.0,7시리즈 (F01),디젤,2000.0,2014,730d xDrive,경기
275,벤츠,94421.0,G-클래스 W463,가솔린,8899.0,2013,G63 AMG,경기
276,벤츠,99738.0,S-클래스 W221,가솔린,2940.0,2013,S350L 블루이피션시,경기
277,벤츠,104736.0,E-클래스 W212,가솔린,1350.0,2011,E200 CGI 아방가르드,경기
278,BMW,129805.0,X5 (E70),디젤,1230.0,2008,xDrive 30d,대구
279,BMW,199699.0,6시리즈 (F12),디젤,2150.0,2013,640d xDrive 그란쿠페,인천
280,벤츠,149542.0,S-클래스 W221,가솔린,1200.0,2008,S500L 4MATIC,경기
281,BMW,75445.0,X6 (F16),디젤,5250.0,2016,xDrive 40d,광주
282,혼다,60521.0,올뉴어코드,가솔린,1770.0,2017,2.4,서울
283,아우디,166057.0,뉴 A8,가솔린,2599.0,2013,4.0 TFSI 콰트로 LWB,경기
284,폭스바겐,111382.0,뉴 CC,디젤,1130.0,2013,2.0 TDI 블루모션,충남
285,벤츠,140683.0,E-클래스 W212,가솔린,1279.0,2011,E350 4MATIC 아방가르드,충남
286,BMW,73415.0,3시리즈 (F30),가솔린,8888.0,2018,320i 럭셔리,경기
287,BMW,170414.0,3시리즈,가솔린,1090.0,2004,325Ci 컨버터블,부산
288,벤츠,107139.0,E-클래스 W212,가솔린,1490.0,2013,E300 엘레강스,부산
289,벤츠,139931.0,S-클래스 W222,가솔린,5230.0,2015,S500L,경기
290,BMW,151842.0,5시리즈 (F10),디젤,1390.0,2012,520d,경기
291,벤츠,26857.0,GLC-클래스 X253,가솔린+전기,4950.0,2019,GLC350e 4MATIC 프리미엄,서울
292,BMW,161540.0,3시리즈 (F30),디젤,1209.0,2014,320d,광주
293,벤츠,233132.0,S-클래스 W221,가솔린,1430.0,2010,S500L,경기
294,벤츠,104089.0,S-클래스 W222,가솔린,6300.0,2016,S500L,경기
295,벤츠,55445.0,S-클래스 W222,가솔린,16300.0,2019,마이바흐 S560 4MATIC,서울
296,벤츠,94019.0,S-클래스 W222,디젤,5380.0,2015,S350 블루텍,경기
297,지프,184455.0,랭글러 (JK),디젤,2100.0,2014,2.8 디젤 사하라 4도어,경기
298,벤츠,127803.0,S-클래스 W221,디젤,2279.0,2010,S350 CDI,경기
299,벤츠,80529.0,S-클래스 W222,디젤,5500.0,2015,S350 블루텍 4MATIC,경기
300,BMW,107725.0,3시리즈 (F30),디젤,1230.0,2012,320d,서울
301,아우디,83398.0,뉴 A6,가솔린,1899.0,2014,3.0 TFSI 콰트로,경기
302,폭스바겐,167360.0,골프 7세대,디젤,1420.0,2015,2.0 GTD,경기
303,BMW,283382.0,7시리즈 (F01),가솔린,1080.0,2012,750Li,서울
304,벤츠,191167.0,E-클래스 W213,디젤,2899.0,2017,E220d 4MATIC 익스클루시브,서울
305,벤츠,89700.0,C-클래스 W204,디젤,1380.0,2013,C220 CDI 아방가르드,경기
306,폭스바겐,132676.0,뉴 CC,디젤,1250.0,2014,2.0 TDI 블루모션 4모션,전북
307,벤츠,117343.0,GLE-클래스 W166,디젤,4257.0,2016,GLE250 d 4MATIC,서울
308,푸조,81972.0,508,디젤,1010.0,2013,2.0 알뤼르,경기
309,BMW,98992.0,5시리즈 GT (F07),디젤,2850.0,2014,GT 30d xDrive,경기
310,미니,18512.0,쿠퍼 컨트리맨,가솔린,3780.0,2021,HIGH,서울
311,BMW,85027.0,5시리즈 (F10),가솔린,1340.0,2011,528i,경기
312,BMW,57787.0,2시리즈 액티브 투어러 (F45),디젤,1690.0,2015,조이,경기
313,포드,170399.0,뉴 토러스,가솔린,640.0,2013,2.0 Limited 에코부스트,경기
314,벤츠,127713.0,S-클래스 W221,가솔린,1070.0,2006,S350L,서울
315,벤츠,59629.0,GLC-클래스 X253,가솔린+전기,4290.0,2019,GLC350e 4MATIC,서울
