,brand,km,name,type,price,year,info,location
215,캐딜락,43694.0,CTS 3세대,가솔린,2350.0,2015,2.0 프리미엄,서울
216,폭스바겐,5547.0,제타 7세대,가솔린,2720.0,2020,1.4 TSI 프레스티지,경기
217,폭스바겐,145348.0,뉴 제타,디젤,950.0,2015,2.0 TDI 블루모션 프리미엄,경기
218,BMW,87063.0,5시리즈 (F10),디젤,2890.0,2016,520d M 에어로 다이나믹,부산
219,지프,20651.0,컴패스 2세대,가솔린,2500.0,2019,2.4 론지튜드,경기
220,폭스바겐,64353.0,골프 7세대,디젤,1300.0,2014,1.6 TDI,경기
221,벤츠,104992.0,C-클래스 W205,가솔린,3580.0,2017,C200 쿠페,대구
222,폭스바겐,111146.0,골프 7세대,디젤,1150.0,2013,2.0 TDI,경기
223,벤츠,97301.0,M-클래스 W166,디젤,3350.0,2014,ML350 블루텍 4MATIC,서울
224,벤츠,139052.0,E-클래스 W213,디젤,3200.0,2017,E220d 아방가르드 인텔리전트 드라이브,서울
225,볼보,13938.0,S90,디젤,4549.0,2019,D5 AWD 모멘텀,경기
226,벤츠,157142.0,GLA-클래스 X156,가솔린,1999.0,2015,GLA45 AMG 4MATIC,경기
227,벤츠,36313.0,E-클래스 W213,가솔린,5499.0,2018,E300 4MATIC 익스클루시브,경기
228,벤츠,123909.0,GLA-클래스 X156,가솔린,2490.0,2018,GLA220,대구
229,벤츠,48358.0,B-클래스 W246,디젤,1720.0,2015,B200 CDI,경기
230,마세라티,58902.0,르반떼,디젤,6250.0,2017,3.0 디젤 AWD 럭셔리,서울
231,BMW,128876.0,5시리즈 (F10),가솔린,1590.0,2011,528i,경기
232,BMW,28873.0,7시리즈 (G11),가솔린,8330.0,2018,740Li xDrive M 스포츠,경기
233,BMW,83353.0,X6 (F16),디젤,5390.0,2016,xDrive 30d,경기
234,재규어,181765.0,All New XJ,가솔린,2500.0,2015,3.0 SC 프리미엄 럭셔리 LWB,경기
235,아우디,109896.0,Q5,디젤,2380.0,2015,45 TDI 콰트로 다이나믹,경기
236,벤츠,79953.0,E-클래스 W212,디젤,2320.0,2014,E250 CDI 4MATIC,서울
237,닛산,76250.0,알티마,가솔린,1180.0,2017,2.5 스마트,경기
238,BMW,66152.0,7시리즈 (G11),디젤,6890.0,2017,730Ld xDrive M 스포츠,경기
239,벤츠,50242.0,E-클래스 W213,디젤,3880.0,2017,E220d 아방가르드,부산
240,BMW,88182.0,M5 (F10),가솔린,4890.0,2016,M5 세단,서울
241,폭스바겐,7179.0,티구안 2세대,디젤,3330.0,2020,2.0 TDI 프리미엄,부산
242,BMW,59420.0,7시리즈 (G11),디젤,6499.0,2016,740d xDrive M 스포츠,대구
243,벤츠,15451.0,E-클래스 W213,디젤,5690.0,2020,E220d 아방가르드,광주
244,아우디,4120.0,A7 (4K),가솔린+전기,8550.0,2021,55 TFSI 콰트로 프리미엄,광주
245,재규어,76304.0,XF (X260),디젤,2490.0,2017,20d 포트폴리오,경기
246,BMW,202264.0,5시리즈 (F10),가솔린,999.0,2012,520i,전북
247,포드,78340.0,익스플로러,가솔린,2000.0,2014,3.5 리미티드 4WD,경기
248,마세라티,124858.0,기블리,디젤,3570.0,2016,3.0 디젤,전북
249,미니,43602.0,쿠퍼 S 컨버터블,가솔린,1950.0,2013,기본형,경기
250,BMW,134704.0,3시리즈 (F30),디젤,1390.0,2012,320d 스포츠,경기
251,포르쉐,74477.0,718 박스터,가솔린,8750.0,2017,S 2.5,경기
252,벤츠,44589.0,S-클래스 W222,가솔린,14200.0,2018,S63 AMG 4MATIC+,경기
253,아우디,107002.0,뉴 A4,디젤,1270.0,2013,2.0 TDI 콰트로 다이나믹,경기
254,혼다,87461.0,파일럿 3세대,가솔린,2860.0,2018,3.5,경기
255,벤츠,21515.0,GLC-클래스 X253,가솔린,5779.0,2019,GLC300 4MATIC,경기
256,벤츠,55105.0,GLC-클래스 X253,디젤,4550.0,2018,GLC220 d 4MATIC 프리미엄,부산
257,링컨,34390.0,컨티넨탈 10세대,가솔린,3690.0,2017,3.0 AWD,대구
258,BMW,65698.0,5시리즈 (F10),디젤,9999.0,2016,520d M 에어로 다이나믹,부산
259,벤츠,49610.0,E-클래스 W213,가솔린,4990.0,2018,E300 4MATIC 아방가르드,대구
260,폭스바겐,65609.0,더 뉴 파사트,디젤,1300.0,2015,2.0 TDI,경기
261,포드,58164.0,익스플로러,가솔린,3480.0,2018,2.3 리미티드 4WD,부산
262,벤츠,122130.0,E-클래스 W212,디젤,2280.0,2016,E220 CDI 아방가르드,부산
263,BMW,99212.0,X6 (F16),디젤,5180.0,2016,xDrive 30d,부산
264,BMW,73690.0,3시리즈 (F30),가솔린,2290.0,2015,320i,서울
265,아우디,7681.0,SQ8,디젤+전기,13600.0,2021,4.0 TDI 콰트로,서울
266,아우디,80224.0,뉴 A6,디젤,2550.0,2016,35 TDI,충남
267,BMW,200643.0,5시리즈 GT (F07),가솔린,1780.0,2011,GT xDrive 익스클루시브,경기
268,포드,67659.0,익스플로러,가솔린,3180.0,2017,2.3 리미티드 4WD,대구
269,미니,69504.0,쿠퍼 D,디젤,1650.0,2015,5도어 Mid,경기
270,폭스바겐,90383.0,티구안 2세대,디젤,2590.0,2018,2.0 TDI,경기
271,아우디,166851.0,A5,디젤,1290.0,2014,2.0 TDI 콰트로 스포츠백,대구
272,마세라티,50469.0,기블리,가솔린,5500.0,2017,3.0,경기
273,BMW,117759.0,6시리즈 (F12),가솔린,2950.0,2013,640i 그란쿠페,경기
274,아우디,170255.0,A7,디젤,2190.0,2014,3.0 TDI 콰트로 다이나믹,경기
275,BMW,56328.0,5시리즈 GT (F07),디젤,3230.0,2014,GT ED Edition,경기
276,BMW,35750.0,3시리즈 (F30),디젤,2889.0,2016,320d M 스포츠,경기
277,벤츠,136873.0,E-클래스 W212,가솔린,1290.0,2012,E200 CGI,경기
278,재규어,17299.0,E-PACE,가솔린,3280.0,2018,P250 S,경기
279,BMW,66405.0,3시리즈 (F30),디젤,2570.0,2017,320d,서울
280,볼보,37652.0,S90,가솔린,4850.0,2019,T5 인스크립션,서울
281,닛산,56037.0,패스파인더 4세대,가솔린,2050.0,2016,3.5 4WD,경기
282,미니,79604.0,쿠퍼 D 컨트리맨,디젤,1470.0,2014,SE,경기
283,BMW,169060.0,3시리즈 GT (F34),디젤,1830.0,2015,GT 320d,경기
284,포드,64603.0,머스탱,가솔린,2720.0,2017,쿠페,경기
285,푸조,77946.0,3008 2세대,디젤,2099.0,2018,1.6 BlueHDi 알뤼르,서울
286,BMW,10019.0,5시리즈 (G30),가솔린,4499.0,2018,520i 럭셔리,서울
287,BMW,39818.0,2시리즈 액티브 투어러 (F45),디젤,1680.0,2016,조이,서울
288,벤츠,84143.0,E-클래스 W212,가솔린,3770.0,2015,E400 카브리올레,부산
289,BMW,120661.0,5시리즈 (G30),디젤,3370.0,2017,520d M 스포츠,부산
290,벤츠,69297.0,E-클래스 W213,디젤,4700.0,2019,E220d 익스클루시브,부산
291,벤츠,78759.0,E-클래스 W212,가솔린,3490.0,2017,E200 카브리올레,부산
292,BMW,48745.0,2시리즈 액티브 투어러 (F45),디젤,2190.0,2018,조이,부산
293,BMW,71791.0,3시리즈 (F30),디젤,2490.0,2017,320d,대구
294,BMW,67788.0,5시리즈 (G30),디젤,4090.0,2018,520d M 스포츠 플러스,부산
295,벤츠,105558.0,E-클래스 W212,디젤,1940.0,2014,E220 CDI 아방가르드,대구
296,벤츠,79130.0,SLC-클래스 R172,가솔린,3890.0,2018,SLC200,대구
297,BMW,4495.0,X5 (G05),디젤+전기,10295.0,2021,xDrive 30d M 스포츠,대구
298,마세라티,52660.0,스파이더,가솔린,2800.0,2003,4.2 V8,서울
299,재규어,109612.0,All New XJ,가솔린,2160.0,2010,5.0SC 슈퍼스포츠 LWB,경기
