,brand,name,info,type,km,year,location,price
298,현대,아반떼 AD,1.6 LPI 스마트(렌터카),LPG(일반인 구입),97594.0,2018,경기,1180.0
299,현대,쏘나타 (DN8),1.6 터보,가솔린,4624.0,2021,전북,2590.0
300,르노삼성,SM3 네오,SE 플러스,가솔린,97872.0,2015,전북,730.0
301,현대,그랜저 IG,2.4 프리미엄,가솔린,80233.0,2017,경기,1970.0
302,현대,팰리세이드,디젤 2.2 4WD,디젤,45640.0,2019,경기,3750.0
303,제네시스,G80,3.8 GDI,가솔린,112726.0,2018,경기,2600.0
304,현대,더 뉴 아반떼,1.6 GDi 모던,가솔린,95092.0,2016,울산,980.0
305,현대,싼타페 더 프라임,디젤 2.0 2WD,디젤,179402.0,2016,전북,1530.0
306,현대,맥스크루즈,가솔린 3.3 4WD 익스클루시브,가솔린,100722.0,2016,광주,1890.0
307,쉐보레(GM대우),라세티 프리미어,1.8 CDX ID,가솔린,107819.0,2011,서울,400.0
308,현대,쏘나타 (DN8),2.0,가솔린,851.0,2021,대전,2890.0
309,현대,그랜저 IG,3.0 LPi 모던 (렌터카),LPG(일반인 구입),94319.0,2018,경기,1890.0
310,현대,아반떼 AD,1.6 LPI 스마트(렌터카),LPG(일반인 구입),58351.0,2018,경기,1370.0
311,제네시스,G80,3.3 GDI,가솔린,90469.0,2017,경기,2470.0
312,제네시스,G80,3.3 GDI,가솔린,34564.0,2020,경기,4020.0
313,기아,더 뉴 모하비,디젤 3.0 4WD,디젤,72866.0,2017,광주,2920.0
314,제네시스,G80,3.3 GDI AWD,가솔린,150450.0,2017,대구,2570.0
315,기아,올 뉴 모닝,디럭스 스페셜,가솔린,85735.0,2012,대전,550.0
316,제네시스,G80,3.3 GDI,가솔린,157713.0,2017,경기,2100.0
317,르노삼성,뉴SM3,LE,가솔린,71045.0,2011,충남,399.0
318,현대,아반떼 MD,M16 GDI 블루세이버,가솔린,74313.0,2012,서울,720.0
319,르노삼성,SM6,2.0 GDe RE,가솔린,73156.0,2017,경기,1440.0
320,현대,싼타페 DM,디젤(e-VGT) 2.0 4WD 익스클루시브,디젤,195067.0,2015,경기,1235.0
321,기아,쏘렌토 R,디젤 2.0 2WD TLX,디젤,159778.0,2012,경기,810.0
322,쉐보레(GM대우),더 뉴 스파크,프리미어,가솔린,24501.0,2019,광주,950.0
323,현대,아반떼 (CN7),1.6,가솔린,17331.0,2021,대구,2290.0
324,현대,쏘나타 (DN8),2.0,가솔린,18948.0,2020,대구,2490.0
325,현대,제네시스 DH,G330 프리미엄,가솔린,76155.0,2016,대구,2470.0
326,현대,그랜저 IG,2.4 프리미엄,가솔린,29463.0,2017,대구,2350.0
327,르노삼성,더 뉴 QM6,2.0 LPe RE 시그니처 2WD,LPG(일반인 구입),16619.0,2020,경기,2530.0
328,기아,스포티지 4세대,디젤 2.0 2WD 프레스티지,디젤,79585.0,2016,경기,1650.0
329,쉐보레(GM대우),콜로라도,3.6 익스트림-X 4WD,가솔린,12544.0,2020,경기,3870.0
330,쉐보레(GM대우),스파크,LS,가솔린,84922.0,2013,경기,420.0
331,쉐보레(GM대우),라세티 프리미어,1.8 CDX ID,가솔린,121166.0,2010,경기,350.0
332,현대,아반떼 AD,1.6 GDI 밸류 플러스,가솔린,59086.0,2017,대구,1350.0
333,기아,올 뉴 모닝,밴,가솔린,47577.0,2015,대구,479.0
334,현대,그랜저 IG 하이브리드,프리미엄,가솔린+전기,79482.0,2018,광주,2350.0
335,기아,더 뉴 쏘렌토,디젤 2.2 2WD,디젤,35289.0,2020,광주,3200.0
336,기아,K5,LPI 프레스티지,LPG(일반인 구입),68157.0,2012,경기,780.0
337,기아,더 뉴 카니발,9인승 프레스티지,디젤,53140.0,2019,경기,2880.0
338,기아,올 뉴 K7,3.3 GDI 노블레스,가솔린,56069.0,2018,경기,2590.0
339,제네시스,G90,3.8 AWD,가솔린,47654.0,2019,대구,6990.0
340,기아,올 뉴 쏘렌토,디젤 2.0 2WD,디젤,90070.0,2017,대전,1930.0
341,현대,에쿠스(신형),VS380,가솔린,174499.0,2015,대구,2150.0
342,르노삼성,SM6,2.0 GDe LE,가솔린,51820.0,2016,대구,1349.0
343,기아,더 뉴 쏘렌토,디젤 2.0 2WD,디젤,99092.0,2018,인천,2140.0
344,기아,스포티지 4세대,가솔린 2.0 2WD 노블레스,가솔린,50993.0,2018,경기,1950.0
345,기아,올 뉴 K7 하이브리드,노블레스 스페셜,가솔린+전기,117064.0,2018,서울,2370.0
346,기아,올 뉴 카니발,7인승 리무진,디젤,64265.0,2017,경기,2590.0
347,현대,LF 쏘나타,2.0 프리미엄,가솔린,137113.0,2015,부산,1450.0
348,현대,더 뉴 그랜저 IG,2.5,가솔린,18326.0,2020,서울,2930.0
349,기아,스포티지 R,디젤 2WD TLX,디젤,157976.0,2011,충남,999.0
350,기아,더 뉴 카니발,가솔린 9인승 노블레스 스페셜,가솔린,54675.0,2019,전북,3030.0
351,제네시스,G80,3.3 GDI,가솔린,94334.0,2018,광주,2770.0
352,쉐보레(GM대우),어메이징 뉴 크루즈,1.4 터보 LT 디럭스팩,가솔린,103216.0,2015,광주,720.0
353,현대,쏘나타 (DN8),2.0 LPG(렌터카용),LPG(일반인 구입),15690.0,2020,광주,2199.0
354,현대,그랜저 HG,HG240 럭셔리,가솔린,39738.0,2012,경기,1250.0
355,기아,니로,프레스티지,가솔린+전기,25855.0,2018,경기,2050.0
356,기아,K5 3세대,2.0,가솔린,22397.0,2020,경기,2920.0
357,현대,제네시스 DH,G330 프리미엄 AWD,가솔린,82982.0,2016,인천,2139.0
358,현대,그랜저 IG,3.0 LPi 모던 (렌터카),LPG(일반인 구입),74474.0,2017,광주,2040.0
359,현대,올 뉴 투싼,가솔린 1.6 터보 2WD,가솔린,18867.0,2018,경기,2390.0
360,현대,쏘나타 (DN8),2.0,가솔린,1725.0,2021,경기,2530.0
361,기아,스팅어,2.0 터보 2WD,가솔린,28877.0,2019,울산,3300.0
362,현대,그랜드 스타렉스,12인승 왜건,디젤,87299.0,2017,대구,1490.0
363,현대,LF 쏘나타,1.7 디젤 스마트,디젤,93753.0,2016,서울,1290.0
364,기아,올 뉴 K3,노블레스,가솔린,41652.0,2019,대구,1890.0
365,기아,더 뉴 쏘렌토,디젤 2.2 4WD,디젤,54635.0,2018,인천,2730.0
366,기아,셀토스,가솔린 1.6 터보 2WD,가솔린,23296.0,2020,광주,2575.0
367,현대,그랜저 IG,3.0 익스클루시브,가솔린,74070.0,2018,광주,2480.0
368,현대,더 뉴 i40 살룬,1.7 VGT,디젤,131785.0,2016,충남,1030.0
369,쌍용,뷰티풀 코란도,디젤 1.6 2WD 딜라이트,디젤,43869.0,2019,경기,1800.0
370,기아,올 뉴 K7,2.4 GDI 리미티드 에디션,가솔린,27982.0,2017,경기,2099.0
371,쌍용,더 뉴 코란도 스포츠,2.2 CX7 4WD,디젤,44468.0,2017,경기,1830.0
372,현대,올 뉴 투싼,디젤 2.0 2WD,디젤,132442.0,2018,경기,1399.0
373,현대,그랜저 IG,3.0 LPi 익스클루시브 (렌터카),LPG(일반인 구입),52967.0,2018,경기,2490.0
374,제네시스,G80,3.3 GDI,가솔린,40565.0,2018,서울,3149.0
375,현대,쏘나타 뉴 라이즈,LPI 스타일,LPG(일반인 구입),34673.0,2019,서울,1499.0
376,르노삼성,QM6,디젤 2WD LE,디젤,68288.0,2017,서울,1719.0
377,현대,싼타페 더 프라임,디젤 2.0 2WD,디젤,64393.0,2018,서울,2149.0
378,기아,K5 3세대,2.0,가솔린,15409.0,2020,경기,3190.0
379,기아,K8 하이브리드,시그니처,가솔린+전기,23.0,2022,경기,4950.0
380,기아,레이,럭셔리,가솔린,113824.0,2012,경기,680.0
381,현대,LF 쏘나타 하이브리드,2.0 HEV,가솔린+전기,59738.0,2017,경기,2050.0
382,현대,아반떼 AD,1.6 GDI 밸류 플러스,가솔린,33133.0,2018,경기,1450.0
383,제네시스,G80,3.3 GDI AWD,가솔린,48722.0,2018,경기,4010.0
384,기아,더 뉴 쏘렌토,디젤 2.2 2WD,디젤,68615.0,2018,경기,3050.0
385,기아,더 뉴 카렌스,2.0 LPI 럭셔리,LPG(일반인 구입),171138.0,2018,경기,950.0
386,현대,쏘나타 (DN8),1.6 터보,가솔린,20882.0,2020,대구,2590.0
387,기아,올 뉴 K7,2.4 GDI 노블레스,가솔린,60487.0,2019,대구,2390.0
388,현대,그랜저 IG,2.4 프리미엄,가솔린,65612.0,2018,대구,2459.0
389,현대,올 뉴 투싼,디젤 1.7 2WD,디젤,82271.0,2016,서울,1399.0
390,쌍용,티볼리,VX 2WD,가솔린,49483.0,2016,서울,1399.0
391,기아,올 뉴 쏘렌토,디젤 2.0 4WD,디젤,60277.0,2016,서울,2099.0
392,기아,프라이드(신형),5DR 1.6 CVVT SLX,가솔린,68157.0,2010,서울,490.0
393,제네시스,G80,3.3 GDI AWD,가솔린,115784.0,2018,광주,2670.0
394,현대,쏘나타 뉴 라이즈,LPI 스타일,LPG(일반인 구입),94441.0,2018,광주,1150.0
395,쌍용,뉴 스타일 코란도 C,2.2 KX 2WD,디젤,147306.0,2017,전북,950.0
396,쉐보레(GM대우),올란도,LPG LS,LPG(일반인 구입),148300.0,2013,서울,780.0
397,쌍용,코란도 스포츠,CX7 4WD,디젤,135874.0,2016,충북,1330.0
398,르노삼성,더 뉴 QM6,2.0 GDe 프리미에르 2WD,가솔린,25553.0,2020,충남,2590.0
399,기아,레이,프레스티지,가솔린,48536.0,2016,광주,1019.0
400,제네시스,G70,2.0T,가솔린,68009.0,2018,경기,3219.0
401,르노삼성,SM3 네오,SE,가솔린,59574.0,2018,경기,970.0
402,현대,쏘나타 뉴 라이즈,2.0 프리미엄 스페셜,가솔린,84486.0,2019,경기,1790.0
403,르노삼성,QM6,가솔린 2WD RE 시그니처,가솔린,32724.0,2019,경기,2170.0
404,기아,올 뉴 쏘렌토,디젤 2.2 4WD,디젤,144324.0,2015,경기,1620.0
405,기아,스팅어,3.3 터보 AWD,가솔린,34866.0,2018,광주,3250.0
406,현대,코나,디젤 1.6 2WD,디젤,66699.0,2018,경기,1770.0
407,쌍용,렉스턴 스포츠,디젤 2.2 4WD,디젤,15482.0,2020,광주,2520.0
408,현대,싼타페 TM,디젤 2.2 4WD,디젤,39739.0,2019,경기,3290.0
409,기아,K5 하이브리드 3세대,노블레스,가솔린+전기,13407.0,2021,서울,3290.0
410,현대,올 뉴 투싼,디젤 2.0 2WD,디젤,58207.0,2017,서울,1950.0
411,기아,더 뉴 스포티지 R,디젤 2WD 프레스티지,디젤,156867.0,2014,인천,940.0
412,쉐보레(GM대우),더 뉴 트랙스,1.4 LT,가솔린,32967.0,2018,경기,1630.0
413,기아,더 K9,3.8 GDI AWD,가솔린,74613.0,2019,광주,4190.0
414,기아,모하비 더 마스터,디젤 3.0 4WD 7인승,디젤,31371.0,2020,경기,4640.0
415,기아,더 뉴 스포티지 R,디젤 2WD 트렌디,디젤,39782.0,2016,서울,1420.0
416,제네시스,G80,3.8 GDI AWD,가솔린,71305.0,2017,경기,3200.0
417,기아,더 뉴 모하비,디젤 3.0 4WD,디젤,41989.0,2018,서울,2899.0
418,현대,그랜저 IG,2.4 모던,가솔린,65116.0,2018,서울,1849.0
419,제네시스,G80,3.3 GDI,가솔린,84027.0,2017,경기,2350.0
420,현대,그랜저 IG,3.0 LPi 모던 (렌터카),LPG(일반인 구입),55421.0,2018,서울,1999.0
421,기아,올 뉴 K7,2.4 GDI 프레스티지,가솔린,49766.0,2018,부산,2020.0
422,제네시스,G80,2.2D AWD,디젤,90637.0,2019,서울,3340.0
423,현대,그랜저 IG,2.2 디젤 프리미엄,디젤,45418.0,2017,부산,2370.0
424,기아,더 뉴 K5,LPI 프레스티지,LPG(일반인 구입),94332.0,2014,부산,980.0
425,르노삼성,SM6,1.6 TCe RE,가솔린,166186.0,2016,경기,990.0
426,현대,그랜저 IG,3.0 LPi 모던 (렌터카),LPG(일반인 구입),159426.0,2018,경기,1420.0
427,기아,올 뉴 카니발,9인승 노블레스,디젤,22264.0,2017,경기,2690.0
428,현대,싼타페 TM,디젤 2.2 4WD,디젤,28967.0,2020,서울,3399.0
429,기아,올 뉴 카니발,9인승 프레스티지,디젤,105973.0,2016,경기,1970.0
430,제네시스,G80 (RG3),가솔린 3.5 터보 AWD,가솔린,15845.0,2021,서울,6780.0
431,기아,더 뉴 모하비,디젤 3.0 4WD,디젤,204054.0,2017,광주,2030.0
432,현대,투싼,디젤(VGT) 2WD JX,디젤,163927.0,2010,경기,450.0
433,현대,그랜저 IG,3.0 LPi 모던 (렌터카),LPG(일반인 구입),89633.0,2018,충남,1889.0
434,현대,팰리세이드,가솔린 3.8 4WD,가솔린,16855.0,2021,서울,4800.0
435,르노삼성,QM3,SE,디젤,70753.0,2016,경기,990.0
436,기아,더 뉴 레이,럭셔리,가솔린,15488.0,2018,광주,1230.0
437,기아,올 뉴 카니발,9인승 럭셔리,디젤,155248.0,2016,대구,1440.0
438,기아,올 뉴 모닝,럭셔리,가솔린,97228.0,2012,충남,510.0
439,현대,팰리세이드,디젤 2.2 4WD,디젤,33357.0,2019,서울,4149.0
440,쉐보레(GM대우),리얼 뉴 콜로라도,3.6 Z71-X 4WD,가솔린,3746.0,2021,광주,4430.0
441,기아,스포티지 R,디젤 2WD TLX,디젤,146289.0,2011,충남,820.0
442,기아,더 K9,3.8 GDI AWD,가솔린,68633.0,2019,경기,3950.0
443,제네시스,G70,3.3T 스포츠 AWD,가솔린,18353.0,2020,부산,4399.0
444,기아,올 뉴 쏘렌토,디젤 2.0 2WD,디젤,36281.0,2017,광주,2390.0
445,쉐보레(GM대우),올란도,1.6 디젤 LT,디젤,80541.0,2016,대구,1130.0
446,현대,i40 살룬,1.7 VGT,디젤,135116.0,2014,충남,869.0
447,르노삼성,SM6,2.0 GDe RE,가솔린,50326.0,2016,충남,1389.0
448,르노삼성,XM3,1.3 TCe RE 시그니처,가솔린,28118.0,2020,경기,2150.0
449,르노삼성,QM6,디젤 4WD RE 시그니처,디젤,76161.0,2017,경기,1850.0
450,쌍용,G4 렉스턴,디젤 2.2 4WD,디젤,82275.0,2019,경기,2790.0
451,현대,올 뉴 투싼,디젤 2.0 2WD,디젤,95231.0,2018,경기,1690.0
452,현대,스타리아,카고 3인승,디젤,3006.0,2022,광주,2930.0
453,기아,더 K9,3.8 GDI AWD,가솔린,100239.0,2020,대구,3450.0
454,현대,그랜저 IG,2.4 프리미엄,가솔린,88446.0,2018,대구,1950.0
455,쌍용,렉스턴 스포츠,디젤 2.2 4WD,디젤,39701.0,2019,충남,2350.0
456,현대,올 뉴 투싼,가솔린 1.6 터보 2WD,가솔린,22111.0,2020,서울,2428.0
457,현대,제네시스 DH,G330 프리미엄,가솔린,35958.0,2016,서울,2578.0
458,제네시스,G90,5.0 AWD,가솔린,79478.0,2019,경기,7050.0
459,제네시스,G80,3.3 GDI AWD,가솔린,60246.0,2018,경기,3250.0
460,현대,싼타페 TM,디젤 2.2 2WD,디젤,91320.0,2019,경기,2450.0
461,기아,K7 프리미어,3.0 GDI 시그니처,가솔린,48596.0,2020,경기,3199.0
462,기아,더 K9,3.8 GDI AWD,가솔린,162069.0,2019,대구,3150.0
463,기아,더 뉴 쏘렌토,디젤 2.2 2WD,디젤,59965.0,2019,부산,2649.0
464,기아,뉴 쏘렌토 R,디젤 2.0 2WD,디젤,132864.0,2014,서울,1350.0
465,현대,아반떼 MD,M16 GDI 럭셔리,가솔린,45371.0,2011,인천,650.0
466,르노삼성,SM6,2.0 GDe LE,가솔린,119584.0,2016,경기,1040.0
467,기아,올 뉴 K7,3.0 LPI 프레스티지 (렌터카),LPG(일반인 구입),128149.0,2017,충남,1799.0
468,현대,YF 쏘나타,CVVL 탑,가솔린,102930.0,2012,충남,830.0
469,르노삼성,뉴QM3,RE,디젤,67224.0,2018,경기,1330.0
470,현대,투싼 ix,디젤 2WD LX20,디젤,50732.0,2013,울산,1050.0
471,현대,그랜저 HG,HG300 익스클루시브 스페셜,가솔린,90395.0,2015,서울,1650.0
472,현대,더 뉴 그랜저 IG 하이브리드,익스클루시브,가솔린+전기,26763.0,2020,경기,3720.0
473,현대,제네시스 DH,G330 모던 AWD,가솔린,84000.0,2016,경기,2120.0
474,현대,그랜저 IG,3.0 LPi 익스클루시브 (렌터카),LPG(일반인 구입),79822.0,2018,경기,2190.0
475,현대,아슬란,G330 프리미엄,가솔린,39922.0,2015,인천,1989.0
476,기아,올 뉴 K7,3.0 LPI 프레스티지 (렌터카),LPG(일반인 구입),220531.0,2016,대구,1399.0
477,쌍용,렉스턴 스포츠,디젤 2.2 4WD,디젤,35936.0,2019,서울,2250.0
478,현대,그랜저 IG,2.4 모던,가솔린,138115.0,2018,경기,1590.0
479,기아,올 뉴 쏘렌토,디젤 2.0 2WD,디젤,60853.0,2017,광주,2130.0
480,기아,쏘울 부스터,1.6 T-GDI 노블레스,가솔린,4954.0,2019,경기,1910.0
481,기아,K3,디젤 럭셔리,디젤,168942.0,2015,충남,799.0
482,현대,싼타페 TM,디젤 2.0 2WD,디젤,55794.0,2020,경기,3080.0
483,현대,그랜저 IG 하이브리드,프리미엄,가솔린+전기,69200.0,2019,경기,2490.0
484,르노삼성,QM6,디젤 4WD RE 시그니처,디젤,49774.0,2017,경기,2080.0
485,현대,i40,1.7 VGT,디젤,183409.0,2014,충남,979.0
486,현대,팰리세이드,디젤 2.2 2WD,디젤,8619.0,2021,경기,3950.0
487,기아,올 뉴 K7,2.4 GDI 노블레스,가솔린,17553.0,2019,부산,2599.0
488,쌍용,더 뉴 코란도 스포츠,2.2 익스트림 4WD,디젤,62897.0,2017,경기,1790.0
489,쉐보레(GM대우),말리부,2.0 LT 디럭스팩,가솔린,67908.0,2014,대구,750.0
490,르노삼성,SM7 노바,LPLI 2.0 LPe,LPG(일반인 구입),49171.0,2016,경기,1200.0
491,현대,그랜저 IG,2.4 프리미엄,가솔린,31461.0,2018,경기,2300.0
492,현대,i30 (PD),1.4 터보,가솔린,49109.0,2018,경기,1350.0
493,기아,더 뉴 K5 2세대,2.0,가솔린,24055.0,2019,경기,2000.0
494,기아,올 뉴 K7,2.4 GDI 리미티드,가솔린,79858.0,2017,서울,1880.0
495,현대,그랜저 HG,HG240 럭셔리,가솔린,147861.0,2012,서울,830.0
496,쉐보레(GM대우),올란도,LPG LT,LPG(일반인 구입),116099.0,2014,경기,780.0
497,쉐보레(GM대우),크루즈,1.8 LTZ+,가솔린,75299.0,2011,경기,520.0
498,기아,K5 하이브리드 3세대,시그니처,가솔린+전기,13325.0,2020,서울,3480.0
499,기아,올 뉴 K7,3.3 GDI 노블레스,가솔린,124087.0,2017,충북,1650.0
500,현대,아반떼 AD,1.6 GDI 밸류 플러스,가솔린,59436.0,2018,경기,1390.0
501,현대,올 뉴 투싼,디젤 2.0 2WD,디젤,38589.0,2017,울산,1930.0
502,현대,더 뉴 그랜저 IG,3.3,가솔린,31056.0,2020,경기,3290.0
503,르노삼성,SM6,2.0 LPe RE (장애인용),LPG(일반인 구입),46217.0,2017,전북,1650.0
504,르노삼성,QM6,디젤 2WD RE 플러스,디젤,75529.0,2017,충남,1749.0
505,기아,올 뉴 쏘렌토,디젤 2.2 4WD,디젤,53205.0,2016,대구,2490.0
506,현대,그랜저 IG,2.2 디젤 프리미엄,디젤,111552.0,2017,광주,1990.0
507,기아,더 뉴 니로,1.6 HEV,가솔린+전기,30247.0,2020,인천,2390.0
508,현대,더 뉴 아반떼,1.6 VGT 스마트,디젤,111100.0,2014,광주,680.0
509,기아,올 뉴 모닝,바이퓨얼 디럭스 스페셜,가솔린+LPG,95988.0,2013,전북,560.0
510,쉐보레(GM대우),올란도,2.0 디젤 LTZ,디젤,210556.0,2012,인천,440.0
511,현대,그랜저 IG,2.2 디젤 프리미엄,디젤,77405.0,2018,충남,2259.0
512,현대,제네시스 DH,G330 모던,가솔린,76130.0,2016,경기,2100.0
513,르노삼성,QM6,가솔린 2WD LE,가솔린,18109.0,2019,광주,2150.0
514,기아,K7 프리미어,2.5 GDI X 에디션,가솔린,16234.0,2020,서울,3120.0
515,기아,더 뉴 쏘렌토,디젤 2.2 2WD,디젤,54572.0,2018,경기,2799.0
516,현대,베뉴,1.6 플럭스,가솔린,14417.0,2020,충남,2150.0
517,쌍용,코란도 스포츠,CX7 4WD,디젤,100843.0,2014,충남,1230.0
518,쉐보레(GM대우),이쿼녹스,2WD 프리미어,디젤,34923.0,2018,전북,2470.0
519,제네시스,G70,3.3T 스포츠,가솔린,58339.0,2018,대구,3377.0
520,제네시스,EQ900,3.8 GDI AWD,가솔린,160466.0,2017,대구,3149.0
521,기아,올 뉴 카니발,9인승 프레스티지,디젤,86463.0,2015,울산,1880.0
522,현대,아반떼 AD,1.6 GDI 밸류 플러스,가솔린,50033.0,2017,울산,1350.0
523,기아,올 뉴 쏘렌토,디젤 2.2 4WD,디젤,119415.0,2016,전북,1950.0
524,르노삼성,SM6,2.0 LPe LE (장애인용),LPG(일반인 구입),48651.0,2017,전북,1440.0
525,기아,더 뉴 카니발,9인승 럭셔리,디젤,64375.0,2019,광주,2130.0
526,기아,더 뉴 쏘렌토,디젤 2.0 4WD,디젤,138513.0,2019,경기,2050.0
527,제네시스,G80,3.3 GDI AWD,가솔린,54867.0,2018,경기,3020.0
528,쌍용,뉴코란도 C,2.0 CVT 2WD,디젤,40558.0,2014,경기,1050.0
529,현대,올 뉴 투싼,디젤 1.7 2WD,디젤,66209.0,2018,경기,1720.0
530,기아,더 뉴 레이,스탠다드,가솔린,28874.0,2021,경기,1100.0
531,제네시스,G80 (RG3),가솔린 2.5 터보 2WD,가솔린,7086.0,2021,경기,5580.0
532,제네시스,EQ900,3.8 GDI AWD,가솔린,44848.0,2016,경기,3899.0
533,현대,제네시스 쿠페,200 터보 P,가솔린,119802.0,2010,대전,720.0
534,르노삼성,뉴SM3,RE,가솔린,38250.0,2014,대전,730.0
535,현대,쏘나타 하이브리드 (DN8),프리미엄,가솔린+전기,4732.0,2020,경기,3099.0
536,기아,올 뉴 K7,2.2 디젤 프레스티지,디젤,112096.0,2016,경기,1680.0
537,쌍용,코란도 스포츠,익스트림 4WD,디젤,106801.0,2016,경기,1490.0
538,기아,더 뉴 니로,1.6 HEV,가솔린+전기,59357.0,2020,경기,2600.0
539,기아,더 뉴 쏘렌토,디젤 2.2 2WD,디젤,20729.0,2020,경기,3150.0
540,현대,팰리세이드,디젤 2.2 4WD,디젤,43139.0,2019,경기,3680.0
541,기아,올 뉴 쏘렌토,디젤 2.2 2WD,디젤,116516.0,2015,대구,1920.0
542,기아,올 뉴 카니발,9인승 노블레스,디젤,206474.0,2015,경기,1390.0
543,현대,그랜저 IG,2.4 프리미엄,가솔린,55670.0,2017,충남,2190.0
544,기아,더 뉴 카니발,가솔린 9인승 노블레스 스페셜,가솔린,11630.0,2020,경기,3440.0
545,기아,더 뉴 레이,럭셔리,가솔린,81083.0,2018,부산,950.0
546,현대,아반떼 AD,1.6 GDI 스마트,가솔린,50065.0,2018,경기,1360.0
547,쉐보레(GM대우),크루즈,2.0 LTZ+,디젤,142189.0,2014,경기,450.0
548,쉐보레(GM대우),더 뉴 트랙스,1.4 프리미어,가솔린,8204.0,2020,경기,1930.0
549,제네시스,G70,2.0T,가솔린,85192.0,2018,경기,2850.0
550,기아,올 뉴 K7,3.3 GDI 노블레스,가솔린,53047.0,2016,서울,1990.0
551,현대,코나,디젤 1.6 2WD,디젤,60436.0,2018,경기,1799.0
552,기아,레이,디럭스,가솔린,61348.0,2016,충남,870.0
553,쉐보레(GM대우),올란도,2.0 디젤 LS,디젤,184991.0,2012,경기,450.0
554,제네시스,G70,3.3T 스포츠 AWD,가솔린,84191.0,2018,대구,3170.0
555,기아,모닝 어반,시그니처,가솔린,866.0,2021,전북,1350.0
556,기아,올 뉴 K7,2.2 디젤 프레스티지,디젤,69835.0,2017,광주,1940.0
557,현대,쏘나타 뉴 라이즈,1.6 터보 마이 시티 에디션,가솔린,75990.0,2018,경기,1690.0
558,현대,제네시스 DH,G330 모던,가솔린,110163.0,2016,경기,1790.0
559,현대,그랜저 HG,HG300 익스클루시브,가솔린,88609.0,2014,서울,1270.0
560,쌍용,렉스턴 스포츠 칸,디젤 2.2 4WD,디젤,55656.0,2019,경기,2600.0
561,기아,더 뉴 쏘렌토,디젤 2.0 2WD,디젤,66380.0,2019,광주,2470.0
562,현대,그랜저 IG,2.4 프리미엄,가솔린,33619.0,2018,경기,2185.0
563,현대,i30,1.6 VVT 럭셔리,가솔린,154858.0,2011,경기,429.0
564,현대,엑센트(신형),1.4 VVT 모던,가솔린,38232.0,2015,경기,830.0
565,르노삼성,더 뉴 QM6,2.0 LPe RE 2WD,LPG(일반인 구입),13074.0,2020,인천,2480.0
566,기아,K5,LPI 럭셔리,LPG(일반인 구입),177215.0,2011,경기,470.0
567,현대,그랜저 IG 하이브리드,익스클루시브,가솔린+전기,46489.0,2019,경기,3090.0
568,쉐보레(GM대우),라세티 프리미어,1.6 SX,가솔린,101884.0,2009,경기,230.0
569,현대,그랜저 IG,3.0 LPi 모던 (렌터카),LPG(일반인 구입),200885.0,2018,광주,1370.0
570,기아,K7 프리미어,2.5 GDI 노블레스,가솔린,10196.0,2020,경기,2890.0
571,기아,K3,럭셔리,가솔린,81325.0,2015,서울,980.0
572,쉐보레(GM대우),더 넥스트 스파크,LT,가솔린,48161.0,2016,광주,620.0
573,기아,스포티지 4세대,디젤 1.7 2WD 트렌디,디젤,95410.0,2018,부산,1500.0
574,기아,올 뉴 카니발,9인승 프레스티지,디젤,65658.0,2015,서울,2020.0
575,쉐보레(GM대우),더 뉴 트랙스,1.4 LT,가솔린,44788.0,2019,서울,1570.0
576,현대,더 뉴 아반떼 AD,1.6,가솔린,37720.0,2019,서울,1450.0
577,현대,그랜저 IG,3.0 익스클루시브,가솔린,29074.0,2018,서울,2790.0
578,현대,그랜저 IG,3.0 익스클루시브,가솔린,56901.0,2017,경기,2250.0
579,현대,그랜저 IG,2.4 모던,가솔린,75446.0,2019,경기,1790.0
580,현대,더 뉴 그랜저 IG,2.5,가솔린,1612.0,2022,충남,3700.0
581,쌍용,더 뉴 코란도 스포츠,2.2 익스트림 4WD,디젤,70472.0,2018,경기,1790.0
582,현대,싼타페 TM,디젤 2.0 2WD,디젤,33710.0,2019,경기,2799.0
583,기아,스포티지 더 볼드,가솔린 2.0 2WD,가솔린,36901.0,2019,경기,1990.0
584,현대,그랜저 HG,HG240 모던,가솔린,96831.0,2016,경기,1290.0
585,현대,그랜저 IG,2.4 익스클루시브,가솔린,45895.0,2019,경기,2750.0
586,쌍용,렉스턴 스포츠,디젤 2.2 4WD,디젤,33566.0,2018,경기,2530.0
587,기아,더 뉴 K5 2세대,1.7 디젤,디젤,20213.0,2020,경기,1790.0
588,현대,벨로스터,터보 D 스펙,가솔린,117017.0,2014,경기,950.0
589,현대,투싼 하이브리드 (NX4),프리미엄,가솔린+전기,21879.0,2021,경기,3300.0
590,현대,싼타페 TM,디젤 2.0 2WD,디젤,10944.0,2020,경기,2740.0
591,기아,K5,2.0 프레스티지,가솔린,184822.0,2012,전북,650.0
592,기아,올 뉴 모닝,럭셔리,가솔린,54842.0,2012,경기,550.0
593,쉐보레(GM대우),더 넥스트 스파크,LT,가솔린,63151.0,2016,경기,630.0
594,기아,올 뉴 카니발,9인승 프레스티지,디젤,171076.0,2015,대구,1490.0
595,제네시스,G70,3.3T 스포츠,가솔린,39245.0,2019,대구,3990.0
596,쉐보레(GM대우),어메이징 뉴 크루즈,1.8 LTZ,가솔린,24713.0,2016,서울,1030.0
597,현대,제네시스 쿠페,200 터보 P,가솔린,168584.0,2009,경기,450.0
