,brand,name,info,type,km,year,location,price
72,현대,싼타페 DM,디젤(e-VGT) 2.0 4WD 프리미엄,디젤,157679.0,2015,경기,1350.0
73,기아,올 뉴 K7,3.0 GDI 리미티드,가솔린,28471.0,2018,경기,2260.0
74,르노삼성,뉴SM5 플래티넘,SE,가솔린,229491.0,2014,경기,390.0
75,기아,뉴오피러스,GH270 고급형,가솔린,113574.0,2007,경기,350.0
76,기아,모닝 어반,밴,가솔린,18285.0,2021,대전,950.0
77,기아,더 뉴 레이,프레스티지,가솔린,6107.0,2021,경기,1390.0
78,기아,더 뉴 레이,디럭스,가솔린,22739.0,2018,인천,999.0
79,기아,더 뉴 레이,럭셔리,가솔린,44960.0,2020,경기,1250.0
80,르노삼성,QM6,가솔린 2WD RE,가솔린,65801.0,2018,경기,1850.0
81,기아,레이,럭셔리,가솔린,163948.0,2012,경기,590.0
82,기아,올 뉴 모닝 (JA),럭셔리,가솔린,16383.0,2019,전북,1050.0
83,르노삼성,뉴QM3,RE,디젤,40059.0,2018,부산,1500.0
84,기아,올 뉴 모닝 (JA),럭셔리,가솔린,33644.0,2020,서울,1100.0
85,기아,레이,럭셔리,가솔린,162714.0,2015,광주,670.0
86,기아,니로,프레스티지,가솔린+전기,56856.0,2019,경기,2090.0
87,기아,더 뉴 카니발,9인승 프레스티지,디젤,26456.0,2019,광주,2790.0
88,르노삼성,SM3 네오,LE,가솔린,72856.0,2016,서울,840.0
89,기아,올 뉴 모닝,디럭스 스페셜,가솔린,66863.0,2013,서울,540.0
90,기아,레이,럭셔리,가솔린,49052.0,2015,서울,920.0
91,기아,쏘울,1.6 스마트,가솔린,126669.0,2010,부산,630.0
92,기아,K5 2세대,2.0 SX,가솔린,92541.0,2016,경기,1540.0
93,기아,레이,프레스티지,가솔린,77451.0,2013,광주,900.0
94,기아,올 뉴 모닝,디럭스,가솔린,80448.0,2013,충남,470.0
95,기아,올 뉴 모닝,럭셔리,가솔린,156465.0,2013,광주,450.0
96,기아,더 뉴 모닝,디럭스,가솔린,73273.0,2016,부산,650.0
97,기아,올 뉴 K7,3.0 LPI 럭셔리 (렌터카),LPG(일반인 구입),79400.0,2017,경기,1790.0
98,기아,레이,터보 프레스티지,가솔린,80026.0,2016,경기,1059.0
99,기아,더 뉴 모닝,스마트,가솔린,31888.0,2016,충남,530.0
100,현대,갤로퍼,지프 엑시드,디젤,204731.0,1993,광주,1890.0
101,쉐보레(GM대우),더 넥스트 스파크,LT,가솔린,67895.0,2017,서울,640.0
102,기아,올 뉴 K3,노블레스,가솔린,26557.0,2019,경기,1970.0
103,현대,NF 쏘나타 트랜스폼,N20 럭셔리,가솔린,90561.0,2009,광주,450.0
104,기아,올 뉴 K7,2.4 GDI 리미티드,가솔린,64315.0,2017,경기,2190.0
105,기아,더 뉴 모닝,밴,가솔린,98343.0,2016,서울,449.0
106,기아,더 뉴 모닝,럭셔리,가솔린,51199.0,2016,서울,719.0
107,쉐보레(GM대우),더 넥스트 스파크,LTZ,가솔린,47501.0,2017,부산,820.0
108,기아,더 뉴 모닝,럭셔리,가솔린,67552.0,2016,경기,689.0
109,기아,올 뉴 모닝,디럭스,가솔린,49995.0,2013,충남,620.0
110,기아,올 뉴 모닝,디럭스 트렌디,가솔린,51773.0,2014,경기,580.0
111,기아,레이,프레스티지,가솔린,28072.0,2016,광주,1099.0
112,기아,모닝 어반,밴,가솔린,3671.0,2021,경기,990.0
113,쉐보레(GM대우),더 넥스트 스파크,LT,가솔린,40907.0,2016,경기,650.0
114,기아,레이,럭셔리,가솔린,91385.0,2016,울산,880.0
115,기아,올 뉴 카니발,7인승 리무진,디젤,81737.0,2016,경기,2150.0
116,기아,올 뉴 모닝 (JA),프레스티지,가솔린,12205.0,2020,울산,1230.0
117,쉐보레(GM대우),더 넥스트 스파크,LT,가솔린,62162.0,2016,서울,710.0
118,기아,더 뉴 레이,프레스티지,가솔린,10247.0,2019,서울,1430.0
119,기아,더 뉴 레이,트렌디,가솔린,11803.0,2019,광주,1170.0
120,기아,더 뉴 레이,시그니처,가솔린,36167.0,2021,부산,1520.0
121,현대,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,디젤,121959.0,2013,전북,1280.0
122,쉐보레(GM대우),더 뉴 스파크,프리미어,가솔린,20787.0,2019,서울,1080.0
123,현대,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,디젤,135873.0,2014,경기,1390.0
124,기아,올 뉴 모닝,디럭스 스페셜,가솔린,113137.0,2012,부산,420.0
125,르노삼성,SM5 뉴 임프레션,LE 익스클루시브,가솔린,128299.0,2009,경기,320.0
126,기아,올 뉴 모닝,럭셔리 스포츠,가솔린,92123.0,2014,충남,560.0
127,쉐보레(GM대우),토스카 프리미엄6,L6 2.0 SE,가솔린,88602.0,2008,인천,230.0
128,기아,더 뉴 카니발,9인승 프레스티지,디젤,35544.0,2020,경기,3055.0
129,현대,더 뉴 그랜저 IG,2.5,가솔린,3120.0,2021,서울,3150.0
130,현대,그랜저 IG,2.4 프리미엄,가솔린,23376.0,2019,서울,2850.0
131,쉐보레(GM대우),더 넥스트 스파크,LS,가솔린,77965.0,2016,경기,499.0
132,기아,더 뉴 모닝,럭셔리,가솔린,67592.0,2016,경기,739.0
133,쉐보레(GM대우),더 넥스트 스파크,LT,가솔린,74943.0,2016,경기,679.0
134,기아,올 뉴 모닝 (JA),LPi 디럭스,LPG(일반인 구입),91777.0,2017,경기,590.0
135,기아,올 뉴 모닝 (JA),트렌디,가솔린,17067.0,2020,충남,950.0
136,현대,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,디젤,71301.0,2014,서울,1630.0
137,기아,레이,프레스티지,가솔린,97525.0,2015,서울,870.0
138,기아,스팅어,3.3 터보 AWD,가솔린,31963.0,2018,경기,3590.0
139,기아,올 뉴 K3,GT 플러스,가솔린,34950.0,2020,경기,2230.0
140,기아,올 뉴 모닝,럭셔리,가솔린,86411.0,2012,광주,490.0
141,기아,쏘울,1.6 2U,가솔린,132112.0,2011,전북,630.0
142,기아,니로,럭셔리,가솔린+전기,19767.0,2018,경기,1990.0
143,기아,더 뉴 레이,럭셔리,가솔린,70727.0,2019,광주,1190.0
144,기아,쎄라토,1.6 GOLD,가솔린,189405.0,2006,광주,230.0
145,기아,레이,프레스티지,가솔린,84496.0,2013,충남,820.0
146,쌍용,슈퍼 렉스턴,4WD RX4,디젤,163526.0,2011,충남,670.0
147,기아,올 뉴 모닝,디럭스,가솔린,102710.0,2012,대구,490.0
148,기아,레이,럭셔리,가솔린,89012.0,2013,경기,750.0
149,기아,올 뉴 모닝,럭셔리,가솔린,71902.0,2012,경기,650.0
150,기아,모닝 어반,시그니처,가솔린,1844.0,2021,광주,1400.0
151,쉐보레(GM대우),더 넥스트 스파크,LTZ,가솔린,89353.0,2016,경기,750.0
152,쉐보레(GM대우),더 뉴 스파크,LT,가솔린,5512.0,2019,경기,1070.0
153,기아,올 뉴 모닝,디럭스 스페셜,가솔린,100482.0,2012,서울,490.0
154,기아,레이,디럭스 스페셜,가솔린,93127.0,2013,경기,699.0
155,르노삼성,SM3 Z.E.,RE,전기,84110.0,2014,대전,830.0
156,기아,더 뉴 레이,럭셔리,가솔린,53650.0,2018,울산,1180.0
157,현대,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,디젤,64125.0,2014,부산,1850.0
158,쉐보레(GM대우),더 넥스트 스파크,LT,가솔린,89457.0,2017,경기,999.0
159,기아,더 뉴 레이,프레스티지,가솔린,42434.0,2018,경기,1249.0
160,기아,올 뉴 모닝,바이퓨얼 디럭스 스페셜,가솔린+LPG,128057.0,2012,울산,450.0
161,기아,올 뉴 모닝,디럭스 스페셜,가솔린,144329.0,2012,서울,330.0
162,현대,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,디젤,88242.0,2014,대구,1490.0
163,기아,쏘울,1.6 U,가솔린,125740.0,2010,경기,490.0
164,현대,싼타페 더 프라임,디젤 2.0 2WD,디젤,123652.0,2016,광주,1740.0
165,쉐보레(GM대우),올 뉴 말리부,2.0 터보 LT,가솔린,63004.0,2018,경기,1710.0
166,현대,i30(신형),1.6 GDI PYL,가솔린,99652.0,2014,서울,980.0
167,기아,더 뉴 K7,2.4 GDI 프레스티지 스페셜,가솔린,85338.0,2013,경기,1300.0
168,르노삼성,QM3,RE,디젤,175708.0,2015,광주,690.0
169,기아,K7 프리미어,2.5 GDI 노블레스,가솔린,33074.0,2020,경기,3180.0
170,기아,레이,럭셔리,가솔린,42921.0,2017,경기,990.0
171,기아,레이,프레스티지,가솔린,190075.0,2017,대전,780.0
172,르노삼성,QM3,LE,디젤,45880.0,2017,충남,1139.0
173,제네시스,GV80,2.5T 가솔린 AWD,가솔린,8936.0,2020,경기,7900.0
174,현대,싼타페 DM,디젤(e-VGT) 2.0 2WD 익스클루시브,디젤,110968.0,2015,광주,1600.0
175,쉐보레(GM대우),더 넥스트 스파크,LT,가솔린,64690.0,2017,경기,700.0
176,쉐보레(GM대우),더 뉴 스파크,프리미어,가솔린,21964.0,2019,서울,980.0
177,기아,레이,밴 고급형,가솔린,84329.0,2017,대구,799.0
178,기아,올 뉴 모닝,럭셔리,가솔린,61236.0,2013,서울,650.0
179,기아,K5 2세대,2.0 MX,가솔린,85902.0,2018,경기,1670.0
180,기아,레이,럭셔리,가솔린,159433.0,2016,대전,690.0
181,기아,더 뉴 레이,시그니처,가솔린,10400.0,2021,대전,1559.0
182,기아,더 뉴 K7,2.4 GDI 프레스티지,가솔린,115937.0,2015,경기,1150.0
183,기아,쏘울,1.6 GDI 프리미엄,가솔린,82414.0,2012,광주,930.0
184,기아,더 뉴 레이,시그니처,가솔린,3795.0,2021,대구,1700.0
185,기아,레이,프레스티지,가솔린,50311.0,2016,대구,1070.0
186,기아,올 뉴 모닝 (JA),프레스티지,가솔린,25362.0,2017,대구,1050.0
187,기아,올 뉴 모닝 (JA),디럭스,가솔린,21879.0,2019,경기,790.0
188,기아,레이,밴 고급형,가솔린,54470.0,2017,충남,800.0
189,기아,올 뉴 모닝 (JA),디럭스,가솔린,12744.0,2017,충남,780.0
190,기아,레이,프레스티지,가솔린,121344.0,2013,경기,670.0
191,기아,레이,프레스티지 바이퓨얼,가솔린+LPG,134980.0,2016,대구,779.0
192,기아,더 뉴 모닝,럭셔리,가솔린,92784.0,2016,충남,670.0
193,기아,올 뉴 모닝,디럭스,가솔린,37050.0,2015,경기,600.0
194,쉐보레(GM대우),더 넥스트 스파크,LTZ,가솔린,51726.0,2018,경기,850.0
195,현대,그랜저 HG,HG240 모던,가솔린,77591.0,2014,광주,1520.0
196,기아,쏘울,1.6 2U,가솔린,141625.0,2009,충남,450.0
197,기아,레이,밴 고급형,가솔린,33921.0,2017,충남,800.0
198,르노삼성,QM3,RE,디젤,84541.0,2016,대구,1099.0
199,기아,모닝 어반,시그니처,가솔린,6433.0,2021,광주,1420.0
200,기아,올 뉴 모닝,디럭스,가솔린,110095.0,2015,경기,460.0
201,쉐보레(GM대우),더 뉴 스파크,프리미어,가솔린,3471.0,2020,경기,1230.0
202,기아,더 뉴 레이,프레스티지,가솔린,9567.0,2018,광주,1450.0
203,르노삼성,QM3,RE,디젤,116742.0,2015,전북,890.0
204,제네시스,EQ900,3.8 GDI AWD,가솔린,34225.0,2018,경기,6150.0
205,쉐보레(GM대우),더 뉴 스파크,프리미어,가솔린,7409.0,2019,경기,1150.0
206,현대,싼타페 DM,디젤(e-VGT) 2.2 4WD 익스클루시브,디젤,111209.0,2013,인천,1430.0
207,기아,쏘울,1.6 2U,가솔린,121711.0,2011,대구,649.0
208,기아,더 뉴 레이,밴,가솔린,90185.0,2018,서울,770.0
209,현대,쏠라티,15인승,디젤,103387.0,2016,충남,2930.0
210,기아,더 뉴 모닝,럭셔리,가솔린,81216.0,2016,울산,740.0
211,기아,올 뉴 모닝,럭셔리,가솔린,85042.0,2012,울산,530.0
212,기아,더 뉴 레이,프레스티지,가솔린,27475.0,2019,서울,1400.0
213,기아,올 뉴 모닝,디럭스,가솔린,77230.0,2012,대구,490.0
214,기아,레이,럭셔리,가솔린,97656.0,2012,울산,730.0
215,기아,스포티지 4세대,디젤 2.0 2WD 프레스티지,디젤,61379.0,2018,경기,1720.0
216,기아,올 뉴 모닝 (JA),프레스티지,가솔린,2952.0,2019,경기,1260.0
217,현대,싼타페 DM,디젤(e-VGT) 2.0 4WD 스마트,디젤,75254.0,2013,경기,1320.0
218,기아,K5,2.0 디럭스,가솔린,101634.0,2011,경기,699.0
219,기아,쏘울,1.6 U,가솔린,78645.0,2010,경기,499.0
220,기아,올 뉴 모닝 (JA),럭셔리,가솔린,19868.0,2018,대구,900.0
221,기아,K5 3세대,2.0,가솔린,41646.0,2020,경기,2649.0
222,기아,올 뉴 모닝 (JA),프레스티지,가솔린,16270.0,2020,충남,1150.0
223,기아,레이,터보 프레스티지,가솔린,84491.0,2015,대구,980.0
224,르노삼성,QM3,RE,디젤,57514.0,2015,경기,1160.0
225,기아,레이,럭셔리,가솔린,124585.0,2012,경기,680.0
226,기아,올 뉴 모닝,럭셔리,가솔린,86702.0,2015,경기,720.0
227,기아,올 뉴 모닝,디럭스,가솔린,92249.0,2012,경기,440.0
228,르노삼성,QM3,LE,디젤,39071.0,2015,경기,1030.0
229,기아,더 뉴 레이,밴,가솔린,14640.0,2018,경기,1120.0
230,기아,레이,럭셔리,가솔린,113022.0,2012,광주,620.0
231,르노삼성,QM3,LE,디젤,91847.0,2014,대전,980.0
232,기아,더 프레스티지 K7,LPI 3.0 디럭스,LPG(일반인 구입),157177.0,2012,광주,720.0
233,기아,올 뉴 모닝,럭셔리,가솔린,27125.0,2015,대구,699.0
234,현대,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,디젤,109719.0,2013,대구,1480.0
235,기아,올 뉴 모닝 (JA),럭셔리,가솔린,29721.0,2019,울산,1050.0
236,르노삼성,SM6,2.0 GDe RE,가솔린,47506.0,2016,경기,1570.0
237,기아,올 뉴 모닝,디럭스 트렌디,가솔린,80056.0,2015,부산,550.0
238,기아,레이,밴 고급형,가솔린,75433.0,2017,서울,750.0
239,현대,그랜저 HG,HG240 모던,가솔린,119856.0,2014,경기,1160.0
240,기아,레이,럭셔리,가솔린,18622.0,2016,경기,920.0
241,현대,그랜저 HG,HG300 노블,가솔린,130880.0,2012,경기,950.0
242,르노삼성,QM3,LE,디젤,63362.0,2015,대구,1080.0
243,기아,올 뉴 모닝,디럭스 스페셜,가솔린,99904.0,2012,전북,430.0
244,르노삼성,QM3,LE,디젤,49292.0,2016,경기,9999.0
245,기아,K7,VG240 디럭스,가솔린,109075.0,2010,경기,599.0
246,르노삼성,QM3,LE,디젤,73365.0,2015,충남,929.0
247,기아,레이,프레스티지,가솔린,23818.0,2017,서울,1150.0
248,기아,올 뉴 모닝,디럭스 트렌디,가솔린,90860.0,2015,경기,530.0
249,기아,더 뉴 레이,럭셔리,가솔린,16971.0,2019,경기,1310.0
250,현대,싼타페 DM,디젤(e-VGT) 2.2 2WD 프리미엄,디젤,106916.0,2013,서울,1470.0
251,기아,올 뉴 모닝 (JA),럭셔리,가솔린,36515.0,2018,울산,980.0
252,기아,올 뉴 모닝,바이퓨얼 럭셔리,가솔린+LPG,130652.0,2012,광주,520.0
253,기아,카니발 R,뉴카니발 리무진 GLX,디젤,103410.0,2010,경기,850.0
254,쉐보레(GM대우),더 넥스트 스파크,LT,가솔린,22645.0,2017,충남,799.0
255,기아,올 뉴 모닝 (JA),프레스티지,가솔린,6609.0,2020,경기,1180.0
256,기아,오피러스 프리미엄,GH270 스페셜,가솔린,114299.0,2010,경기,580.0
257,기아,올 뉴 모닝 (JA),럭셔리,가솔린,49954.0,2017,서울,820.0
258,르노삼성,QM3,RE,디젤,115071.0,2015,광주,830.0
259,기아,모닝 어반,시그니처,가솔린,3255.0,2021,경기,1429.0
260,기아,레이,럭셔리,가솔린,65267.0,2016,서울,879.0
261,기아,더 뉴 레이,럭셔리,가솔린,22999.0,2019,서울,1329.0
262,기아,카니발 R,그랜드 카니발 GLX,디젤,193758.0,2011,광주,599.0
263,현대,뉴 투싼 ix,디젤(e-VGT) 2WD,디젤,88528.0,2014,광주,1280.0
264,기아,레이,디럭스,가솔린,186144.0,2013,광주,480.0
265,기아,올 뉴 모닝 (JA),럭셔리,가솔린,8255.0,2020,경기,1090.0
266,기아,더 뉴 모닝,럭셔리,가솔린,44177.0,2016,경기,750.0
267,현대,그랜저 IG,2.4 모던 베이직 (렌터카),가솔린,112376.0,2017,경기,1600.0
268,기아,올 뉴 모닝,럭셔리,가솔린,125536.0,2014,광주,500.0
269,기아,레이,밴 고급형,가솔린,48729.0,2017,대전,800.0
270,르노삼성,QM3,RE,디젤,36227.0,2016,서울,1250.0
271,기아,올 뉴 쏘울,1.6 GDi 프레스티지,가솔린,34755.0,2014,울산,1270.0
272,기아,올 뉴 모닝 (JA),럭셔리,가솔린,36722.0,2017,부산,977.0
273,쉐보레(GM대우),더 뉴 스파크,LT,가솔린,16770.0,2020,경기,950.0
274,기아,올 뉴 모닝 (JA),럭셔리,가솔린,5621.0,2020,경기,1220.0
275,기아,올 뉴 모닝,디럭스,가솔린,27099.0,2012,경기,630.0
276,르노삼성,XM3,1.3 TCe RE 시그니처,가솔린,18593.0,2020,경기,2200.0
277,기아,올 뉴 모닝 (JA),레이디,가솔린,58532.0,2017,경기,860.0
278,기아,올 뉴 모닝 (JA),프레스티지,가솔린,41350.0,2017,광주,900.0
279,기아,레이,밴 고급형,가솔린,97463.0,2017,충남,710.0
280,기아,올 뉴 모닝,디럭스,가솔린,48069.0,2015,경기,630.0
281,기아,더 뉴 레이,프레스티지,가솔린,7028.0,2019,서울,1447.0
282,기아,레이,프레스티지,가솔린,49951.0,2012,경기,850.0
283,기아,올 뉴 모닝,바이퓨얼 스마트 트렌디,가솔린+LPG,47006.0,2015,경기,650.0
284,기아,올 뉴 모닝,디럭스 트렌디,가솔린,61767.0,2014,충남,560.0
285,쉐보레(GM대우),더 넥스트 스파크,LT,가솔린,71321.0,2016,광주,649.0
286,기아,쏘울,1.6 2U,가솔린,58287.0,2011,경기,850.0
287,제네시스,GV80,3.0 디젤 AWD,디젤,7645.0,2020,경기,7790.0
288,기아,레이,디럭스 스페셜,가솔린,74967.0,2013,경기,720.0
289,르노삼성,QM3,RE,디젤,117118.0,2015,경기,920.0
290,기아,더 뉴 레이,시그니처,가솔린,12352.0,2021,광주,1500.0
291,기아,올 뉴 모닝,럭셔리,가솔린,127880.0,2012,광주,510.0
292,기아,레이,럭셔리,가솔린,130694.0,2017,경기,799.0
293,기아,올 뉴 모닝,럭셔리,가솔린,95963.0,2013,충남,499.0
294,기아,레이,밴 고급형,가솔린,21793.0,2017,서울,870.0
295,기아,올 뉴 모닝,바이퓨얼 스마트,가솔린+LPG,176437.0,2015,경기,390.0
296,기아,더 뉴 모닝,디럭스,가솔린,41521.0,2016,경기,659.0
297,현대,싼타페 DM,디젤(e-VGT) 2.0 2WD 프리미엄,디젤,93695.0,2014,서울,1550.0
298,르노삼성,QM3,RE,디젤,81173.0,2015,인천,940.0
299,기아,올 뉴 모닝,럭셔리,가솔린,47575.0,2014,부산,720.0
300,기아,레이,디럭스,가솔린,98338.0,2013,대구,690.0
301,제네시스,G70,3.3T 스포츠 AWD,가솔린,37694.0,2019,경기,3880.0
302,쉐보레(GM대우),더 넥스트 스파크,LT,가솔린,51540.0,2017,광주,770.0
303,현대,싼타페 DM,디젤(e-VGT) 2.0 4WD 프리미엄,디젤,115924.0,2014,충남,1410.0
304,기아,올 뉴 모닝,디럭스 트렌디,가솔린,168656.0,2015,전북,530.0
305,기아,더 뉴 카니발,11인승 프레스티지,디젤,53212.0,2019,경기,2220.0
306,기아,K5 하이브리드,노블레스,가솔린+전기,189901.0,2012,경기,590.0
307,현대,YF 쏘나타,Y20 프라임,가솔린,132476.0,2012,경기,690.0
308,기아,올 뉴 모닝 (JA),밴,가솔린,19687.0,2018,대구,799.0
309,쉐보레(GM대우),더 넥스트 스파크,LT,가솔린,12728.0,2018,대전,850.0
310,기아,올 뉴 모닝 (JA),럭셔리,가솔린,2991.0,2020,부산,9999.0
311,현대,뉴 투싼 ix,디젤(e-VGT) 2WD,디젤,81751.0,2014,부산,1250.0
312,기아,쏘울,1.6 GDI 럭셔리,가솔린,102963.0,2012,서울,720.0
313,기아,올 뉴 모닝,디럭스,가솔린,40548.0,2013,충남,630.0
314,르노삼성,QM3,RE,디젤,103522.0,2017,경기,1020.0
315,쉐보레(GM대우),올 뉴 말리부,1.5 터보 LT,가솔린,30169.0,2017,경기,1725.0
316,르노삼성,QM3,RE,디젤,124438.0,2015,광주,820.0
317,기아,레이,럭셔리,가솔린,83160.0,2016,충남,950.0
318,쉐보레(GM대우),더 넥스트 스파크,LTZ,가솔린,25891.0,2017,경기,799.0
319,기아,레이,프레스티지,가솔린,89485.0,2014,광주,930.0
320,기아,올 뉴 모닝,럭셔리,가솔린,78246.0,2012,경기,480.0
321,기아,쏘울,1.6 U,가솔린,39673.0,2011,경기,710.0
322,기아,올 뉴 모닝 (JA),프레스티지,가솔린,6326.0,2017,부산,1170.0
323,기아,올 뉴 모닝,스마트,가솔린,107345.0,2015,경기,550.0
324,제네시스,G70,3.3T 스포츠 AWD,가솔린,29945.0,2019,서울,4030.0
325,기아,레이,프레스티지,가솔린,27912.0,2016,울산,1180.0
326,기아,쏘울,1.6 U,가솔린,135264.0,2010,경기,420.0
327,기아,더 뉴 모닝,디럭스,가솔린,79205.0,2016,서울,630.0
