,brand,name,info,type,km,year,color,location,accident,price
4079,쉐보레(GM대우),스파크,LS기본형,가솔린,79546,2015,검정색,경기/인천,무사고,440
4080,벤츠,E-클래스 W213,E220d 4MATIC 익스클루시브,디젤,50497,2018,검정색,경기/인천,무사고,4850
4081,르노삼성,SM6,1.6 TCe RE,가솔린,45982,2019,쥐색,충남,무사고,1890
4082,기아,더 뉴 K5 2세대,2.0프레스티지,가솔린,33554,2020,청색,충북,무사고,1990
4083,기아,올 뉴 K7,3.3 GDI 노블레스세부등급 없음,가솔린,73712,2016,검정색,경기/인천,무사고,1860
4084,쉐보레(GM대우),더 뉴 말리부,2.0 터보 레드라인,가솔린,8218,2022,흰색,경기/인천,무사고,2990
4085,기아,올 뉴 카니발,9인승 럭셔리,디젤,47490,2015,흰색,충남,무사고,1830
4086,현대,그랜저 HG,HG220 디젤 모던,디젤,33652,2016,은회색,서울,무사고,1710
4087,기아,올 뉴 모닝,럭셔리,가솔린,34097,2012,흰색,충남,무사고,640
4088,현대,아반떼 AD,1.6 LPI 스타일(렌터카),LPG,88075,2018,흰색,경기/인천,무사고,1030
4089,기아,K5 2세대,1.6 터보 SX프레스티지,가솔린,81904,2016,쥐색,서울,무사고,1590
4090,포드,익스플로러,2.3 리미티드 4WD5세대,가솔린,119801,2017,흰색,경기/인천,무사고,2600
4091,기아,모하비,4WD KV300세부등급 없음,디젤,119316,2014,검정색,경기/인천,단순사고(접촉),1890
4092,기아,더 뉴 K7,2.4 GDI 프레스티지,가솔린,87822,2015,검정색,경기/인천,단순교환,1290
4093,미니,쿠퍼 (3세대),기본형,가솔린,45529,2017,흰색,서울,무사고,1950
4094,기아,더 K9,3.3 T-GDI AWD마스터즈 Ⅱ,가솔린,48297,2020,청색,경기/인천,무사고,4560
4095,기아,올 뉴 쏘렌토,디젤 2.0 2WD프레스티지,디젤,45228,2017,은색,경기/인천,단순교환,1970
4096,기아,더 뉴 K5,LPI 프레스티지,LPG,111139,2015,진주색,경기/인천,무사고,1090
4097,현대,더 뉴 아반떼 AD,1.6스마트,가솔린,87997,2019,은색,전남,무사고,1420
4098,쉐보레(GM대우),올 뉴 말리부,1.5 터보 LTZ세부등급 없음,가솔린,92881,2018,흰색,충북,무사고,1590
4099,르노삼성,SM7 노바,LPLI 2.0 LPe세부등급없음,LPG,35277,2019,쥐색,충남,단순교환,1720
4100,현대,제네시스 쿠페,200 터보 P,가솔린,77091,2010,흰색,경기/인천,단순교환,750
4101,르노삼성,All New SM7,RE기본형,가솔린,130374,2012,진주색,경기/인천,단순사고(접촉),670
4102,현대,i40 살룬,1.7 VGTD 스펙,디젤,133807,2014,쥐색,경기/인천,단순교환,1050
4103,벤츠,C-클래스 W205,C220 d 아방가르드,디젤,77044,2017,쥐색,서울,무사고,2670
4104,제네시스,G70,2.0T AWD스포츠 패키지,가솔린,36398,2019,빨간색,경기/인천,무사고,3630
4105,현대,더 뉴 그랜저,가솔린 3.3익스클루시브,가솔린,960,2020,쥐색,경기/인천,단순사고(접촉),3740
4106,기아,더 뉴 모하비,디젤 3.0 4WDVIP,디젤,73775,2018,흰색,경기/인천,사고,2570
4107,제네시스,G80,3.3 GDI AWD럭셔리,가솔린,39702,2018,쥐색,경기/인천,무사고,3410
4108,쉐보레(GM대우),임팔라,2.5 LTZ,가솔린,42512,2016,검정색,경기/인천,무사고,1790
4109,현대,싼타페 TM,가솔린 2.0T 2WD프레스티지,가솔린,13443,2020,쥐색,경북,무사고,3220
4110,캐딜락,CT6,3.6 플래티넘 AWD,가솔린,50500,2018,흰색,경남,무사고,4640
4111,기아,더 뉴 K5 2세대,2.0노블레스,가솔린,46797,2019,청색,서울,무사고,1900
4112,현대,그랜저 IG,2.4 모던,가솔린,93132,2018,쥐색,전남,무사고,1740
4113,쉐보레(GM대우),임팔라,2.5 LTZ,가솔린,56577,2017,검정색,전남,무사고,1820
4114,현대,아슬란,G300 모던 스페셜,가솔린,61404,2016,쥐색,경북,무사고,1770
4115,현대,그랜저 IG,2.4 프리미엄스페셜,가솔린,53220,2017,검정색,전남,무사고,2410
4116,아우디,뉴 A3 (8V),40 TFSI8V,가솔린,20642,2020,검정색,전남,무사고,2770
4117,르노삼성,더 뉴 QM6,LPG 2WD(일반인판매용)2.0 LPe RE,LPG,9203,2020,쥐색,경기/인천,무사고,2490
4118,현대,더 뉴 아반떼,1.6 GDi 스마트기본형,가솔린,64160,2015,흰색,경기/인천,단순교환,900
4119,제네시스,G90,가솔린 4WD5.0 리무진 프레스티지,가솔린,73,2021,검정색,서울,무사고,13150
4120,르노삼성,더 뉴 QM6,가솔린 2WD2.0 GDe RE 시그니쳐,가솔린,9845,2020,검정색,서울,무사고,2630
4121,현대,스타리아,디젤 2.2 투어러 2WD11인승 모던,디젤,23,2022,은색,경기/인천,무사고,3290
4122,기아,올 뉴 K7,2.4 GDI 프레스티지,가솔린,47191,2017,검정색,경기/인천,무사고,1940
4123,현대,NF 쏘나타 트랜스폼,N20 엘레강스 스페셜고급형,가솔린,61557,2009,은색,경남,단순교환,460
4124,현대,아반떼 AD,1.6 GDI 밸류 플러스,가솔린,31535,2017,쥐색,서울,무사고,1460
4125,현대,아반떼 AD,1.6 GDI 모던스페셜,가솔린,91282,2016,쥐색,경남,단순사고(접촉),1230
4126,시트로엥,C5 에어크로스,2.0 BlueHID 샤인,디젤,13287,2020,검정색,경기/인천,무사고,3390
4127,포드,뉴 토러스,2.0 Limited 에코부스트6세대,가솔린,69108,2016,검정색,경남,단순교환,1530
4128,현대,제네시스,BH330 럭셔리기본형,가솔린,107980,2010,은색,경남,무사고,960
4129,현대,제네시스,BH380 럭셔리,가솔린,84488,2010,은회색,경기/인천,단순교환,980
4130,기아,올 뉴 카니발,9인승 럭셔리,디젤,93605,2015,흰색,서울,무사고,1610
4131,기아,더 뉴 모닝,스마트,가솔린,43247,2016,흰색,경기/인천,무사고,560
4132,제네시스,G80,3.3 GDI AWD럭셔리,가솔린,53859,2018,쥐색,경기/인천,무사고,2990
4133,렉서스,NX300h,슈프림,가솔린+전기,82549,2015,은회색,서울,단순교환,2790
4134,현대,제네시스 쿠페,200 터보 P,가솔린,73368,2010,녹색,경기/인천,무사고,730
4135,제네시스,G80,3.3 GDI AWD프레스티지,가솔린,97620,2018,검정색,전북,무사고,3460
4136,쉐보레(GM대우),더 넥스트 스파크,LTZ,가솔린,30938,2018,진주색,경남,무사고,880
4137,폭스바겐,뉴 제타,2.0 TDI 블루모션6세대,디젤,127059,2015,흰색,경기/인천,무사고,940
4138,쉐보레(GM대우),볼트 EV,EV프리미어,전기,13843,2018,쥐색,경기/인천,무사고,2490
4139,기아,K7 프리미어 하이브리드,시그니쳐,가솔린+전기,49176,2020,검정색,전남,단순교환,3600
4140,현대,쏘나타 DN8,2.0 LPi인스퍼레이션,LPG,7467,2020,검정색,경기/인천,무사고,2830
4141,쉐보레(GM대우),더 넥스트 스파크,LT플러스,가솔린,46601,2017,흰색,전남,무사고,740
4142,제네시스,G80 (RG3),가솔린 터보 2.5AWD,가솔린,22322,2021,쥐색,경북,단순교환,6490
4143,기아,올 뉴 K3,프레스티지,가솔린,27028,2019,검정색,경북,단순교환,1710
4144,BMW,1시리즈 (F20),118d 스포츠 스폐셜 에디션5도어,디젤,17230,2019,흰색,경기/인천,무사고,2660
4145,기아,올 뉴 K3,프레스티지,가솔린,37389,2021,흰색,충남,무사고,1770
4146,기아,K8,가솔린 3.5 2WD시그니처,가솔린,2903,2022,청색,전남,무사고,4850
4147,BMW,3시리즈 (F30),320d M 스포츠,디젤,75238,2016,흰색,전북,사고,2250
4148,기아,더 뉴 쏘렌토,디젤 2.0 4WD마스터,디젤,16031,2019,검정색,경기/인천,무사고,3090
4149,벤츠,GLC-클래스 X253,GLC220 d 4MATIC 프리미엄,디젤,44461,2016,검정색,경기/인천,무사고,4190
4150,지프,그랜드 체로키,3.6 오버랜드WK2,가솔린,44614,2015,은색,경기/인천,단순교환,2860
4151,현대,쏘나타 DN8,2.0 가솔린인스퍼레이션,가솔린,16967,2020,흰색,충남,단순교환,2730
4152,르노삼성,뉴SM5 플래티넘,RE기본형,가솔린,105832,2014,흰색,충북,무사고,870
4153,쌍용,베리 뉴 티볼리,1.5 가솔린 2WDV5,가솔린,6519,2020,흰색,경북,무사고,1920
4154,현대,아반떼 AD,1.6 GDI 스마트세부등급 없음,가솔린,29906,2017,쥐색,경기/인천,단순사고(접촉),1210
4155,현대,팰리세이드,디젤 2.2 2WD프레스티지 (7인승),디젤,11495,2019,검정색,서울,무사고,3990
4156,현대,싼타페 TM,가솔린 2.0T 4WD프레스티지,가솔린,25838,2020,진주색,경기/인천,무사고,3490
4157,제네시스,G80,3.3 GDI AWD프리미엄 럭셔리,가솔린,102973,2018,검정색,경기/인천,무사고,3240
4158,쉐보레(GM대우),임팔라,3.6 LTZ,가솔린,87912,2016,은색,경기/인천,단순교환,1550
4159,제네시스,G80,3.3 GDI프리미엄 럭셔리,가솔린,67034,2018,검정색,경기/인천,무사고,3210
4160,르노삼성,QM3,RE,디젤,111204,2015,흰색,경기/인천,무사고,890
4161,현대,아반떼 AD,1.6 GDI 밸류 플러스,가솔린,31128,2018,빨간색,충남,무사고,1460
4162,볼보,S90,T5 인스크립션,가솔린,4361,2020,흰색,경기/인천,단순교환,4900
4163,현대,쏘나타 DN8,2.0 가솔린인스퍼레이션,가솔린,27229,2020,쥐색,전남,무사고,2630
4164,기아,더 프레스티지 K7,LPI 3.0 프레스티지,LPG,76815,2012,쥐색,경기/인천,단순교환,1160
4165,제네시스,G80,3.3 GDI럭셔리,가솔린,86831,2018,검정색,충남,무사고,2800
4166,벤츠,GLC-클래스 X253,GLC220 d 4MATIC 프리미엄,디젤,71948,2016,흰색,경기/인천,단순교환,3660
4167,기아,모닝 어반,가솔린 1.0프레스티지,가솔린,3913,2021,쥐색,경북,무사고,1280
4168,쌍용,뉴코란도 C,2.0 RX 2WD최고급형,디젤,86884,2015,흰색,경기/인천,무사고,1120
4169,현대,싼타페 TM,가솔린 2.0T 2WD인스퍼레이션,가솔린,41974,2019,흰색,경남,무사고,3330
4170,현대,아반떼 AD,1.6 GDI 모던스페셜,가솔린,102901,2016,흰색,경기/인천,사고,1250
4171,르노삼성,QM6,가솔린 2WD RE,가솔린,96934,2018,흰색,경남,무사고,1720
4172,현대,쏘나타 DN8,2.0 가솔린프리미엄 패밀리,가솔린,28230,2020,쥐색,서울,무사고,2390
4173,기아,더 뉴 모닝,럭셔리,가솔린,21534,2016,진주색,서울,무사고,830
4174,기아,더 뉴 K3 2세대,시그니처,가솔린,1649,2022,쥐색,경기/인천,무사고,2490
4175,현대,더 뉴 벨로스터,1.6 터보 디 스펙,가솔린,95378,2015,흰색,경남,무사고,1010
4176,기아,올 뉴 K7,2.4 GDI 프레스티지,가솔린,34415,2018,검정색,전남,무사고,2050
4177,쉐보레(GM대우),더 넥스트 스파크,LTZ,가솔린,46941,2016,흰색,경기/인천,단순교환,760
4178,현대,싼타페 더 프라임,디젤 2.0 2WD익스클루시브,디젤,59170,2016,은색,전북,무사고,2050
4179,기아,더 뉴 K3 GT 2세대,1.6 터보 5도어시그니처,가솔린,3657,2022,진주색,경기/인천,무사고,2750
4180,현대,아반떼 AD,1.6 GDI 스마트세부등급 없음,가솔린,65997,2016,쥐색,서울,무사고,1250
4181,현대,그랜저 IG,3.0 익스클루시브세부등급 없음,가솔린,49000,2017,흰색,경북,무사고,2630
4182,기아,스포티지 4세대,디젤 2.0 2WD 노블레스세부등급 없음,디젤,94436,2016,청색,충남,무사고,1760
4183,기아,K8,가솔린 3.5 2WD시그니처,가솔린,4182,2022,쥐색,경기/인천,무사고,4810
4184,기아,K5 3세대,가솔린 터보 1.6프레스티지,가솔린,18656,2020,쥐색,경기/인천,무사고,2690
4185,기아,더 뉴 모닝,럭셔리,가솔린,12013,2016,하늘색,경북,무사고,830
4186,현대,코나,1.6 터보 4WD프리미엄,가솔린,52930,2018,빨간색,경기/인천,단순사고(접촉),1970
4187,기아,K5 2세대,2.0 MX프레스티지,가솔린,53779,2017,흰색,경기/인천,단순교환,1480
4188,벤츠,S-클래스 W222,마이바흐 S560 4MATIC,가솔린,46409,2018,검정색,경남,무사고,16100
4189,볼보,XC90 2세대,D5 인스크립션,디젤,44262,2019,쥐색,경기/인천,무사고,7180
4190,제네시스,G80,3.3 GDI AWD럭셔리,가솔린,93621,2017,쥐색,경남,무사고,2560
4191,현대,그랜드 스타렉스,어린이보호차,디젤,60002,2015,노란색,경북,무사고,1390
4192,기아,더 뉴 쏘렌토,디젤 2.0 2WD마스터,디젤,34567,2020,쥐색,경북,무사고,2920
4193,포드,익스플로러,2.3 리미티드 4WD5세대,가솔린,65083,2017,진주색,경북,무사고,3140
4194,BMW,3시리즈 (F30),320d,디젤,60620,2017,검정색,경기/인천,무사고,2550
4195,기아,K8,가솔린 3.5 4WD플래티넘,가솔린,1502,2022,쥐색,서울,무사고,4930
4196,기아,더 뉴 니로,노블레스 스폐셜,가솔린+전기,25092,2020,흰색,경기/인천,무사고,2720
4197,기아,더 뉴 카니발,9인승 프레스티지,디젤,40745,2019,은색,전남,무사고,2590
4198,쉐보레(GM대우),올 뉴 말리부,1.5 터보 LTZ세부등급 없음,가솔린,45627,2018,흰색,경기/인천,무사고,1890
4199,제네시스,G70,2.0T AWD슈프림,가솔린,52081,2018,흰색,전남,무사고,3390
4200,르노삼성,더 뉴 QM6,LPG 2WD(일반인판매용)2.0 LPe RE 시그니쳐,LPG,16887,2020,쥐색,경북,무사고,2630
4201,기아,더 뉴 K5 2세대,2.0프레스티지,가솔린,30657,2019,흰색,경기/인천,무사고,1950
4202,현대,쏘나타 DN8,1.6 터보인스퍼레이션,가솔린,7194,2022,빨간색,경남,무사고,3320
4203,현대,싼타페 TM,디젤 2.0 2WD인스퍼레이션,디젤,24235,2020,흰색,전북,무사고,3370
4204,현대,더 뉴 그랜저,가솔린 2.5프리미엄 초이스,가솔린,14834,2020,쥐색,경기/인천,무사고,3260
4205,벤츠,E-클래스 W213,E350 4MATIC AMG Line,가솔린,38870,2019,흰색,경기/인천,무사고,6350
4206,쌍용,베리 뉴 티볼리,1.5 가솔린 2WDV3,가솔린,6276,2020,진주색,경북,무사고,1790
4207,BMW,3시리즈 (F30),320d ED에디션,디젤,95279,2015,쥐색,전북,무사고,1740
4208,쉐보레(GM대우),더 뉴 스파크,LS세부등급 없음,가솔린,7635,2020,쥐색,경남,무사고,930
4209,현대,아반떼 MD,M16 GDI 럭셔리,가솔린,64942,2011,흰색,경기/인천,무사고,750
4210,현대,쏘나타 뉴 라이즈,2.0 터보 익스클루시브,가솔린,34585,2019,흰색,경기/인천,무사고,2370
4211,쉐보레(GM대우),올란도,2.0 디젤 LT세이프티팩,디젤,102104,2015,쥐색,경기/인천,단순교환,920
4212,현대,제네시스 DH,G330 프리미엄,가솔린,103692,2014,은회색,경남,무사고,1970
4213,르노삼성,SM7 노바,LPLI 2.0 LPe세부등급없음,LPG,49135,2016,검정색,경기/인천,무사고,1400
4214,현대,그랜저 HG,LPG HG300 이그젝큐티브,LPG,92061,2012,흰색,경북,무사고,1420
4215,쌍용,티볼리,LX 2WD고급형,가솔린,87595,2015,청색,경기/인천,사고,990
4216,기아,더 뉴 K3 GT 2세대,1.6 터보 5도어시그니처,가솔린,1602,2022,빨간색,경기/인천,무사고,2750
4217,제네시스,G80,3.3 GDI AWD프리미엄 럭셔리,가솔린,24237,2017,검정색,경기/인천,단순교환,3620
4218,현대,아반떼 AD,1.6 GDI 밸류 플러스,가솔린,43593,2017,흰색,경남,무사고,1450
4219,기아,올 뉴 K7,2.4 GDI 리미티드,가솔린,31818,2017,검정색,충남,무사고,2290
4220,기아,올 뉴 K3,프레스티지,가솔린,18301,2019,흰색,경기/인천,무사고,1860
4221,현대,투싼 ix,디젤 2WD LX20프리미어,디젤,97733,2010,쥐색,서울,단순교환,820
4222,제네시스,G80,3.3 GDI AWD프리미엄 럭셔리,가솔린,43452,2018,쥐색,경기/인천,단순사고(접촉),3240
4223,현대,아반떼 MD,M16 GDI 에비뉴,가솔린,37269,2014,진주색,서울,단순사고(접촉),780
4224,기아,올 뉴 K7,3.0 GDI 리미티드,가솔린,27980,2018,쥐색,경남,무사고,2630
4225,기아,로체 이노베이션,LEX20최고급형,가솔린,77377,2009,검정색,경기/인천,단순교환,430
4226,현대,베라크루즈,디젤 4WD 300VX프리미어,디젤,91737,2009,검정색,경기/인천,무사고,1320
4227,현대,아슬란,G330 프리미엄,가솔린,31641,2015,검정색,경북,무사고,1990
4228,기아,올 뉴 K3,프레스티지,가솔린,27446,2019,진주색,경기/인천,무사고,1790
4229,기아,올 뉴 K7,3.0 GDI 리미티드,가솔린,50363,2018,검정색,전남,무사고,2290
4230,기아,K5 하이브리드,500h 프레스티지,가솔린+전기,144749,2014,검정색,경기/인천,단순사고(접촉),890
4231,르노삼성,SM7 노바,LPLI 2.0 LPe프리미엄컬렉션,LPG,69142,2017,진주색,경남,단순교환,1410
4232,르노삼성,QM6,가솔린 2WD RE 시그니처,가솔린,31198,2019,흰색,전남,무사고,2340
4233,쉐보레(GM대우),더 뉴 스파크,LT,가솔린,18563,2020,검정색,전남,무사고,980
4234,제네시스,G70,3.3T 스포츠엘리트,가솔린,49495,2019,흰색,서울,단순교환,3490
4235,벤츠,E-클래스 W213,E400 4MATIC 익스클루시브,가솔린,34952,2017,흰색,서울,단순사고(접촉),5770
4236,르노삼성,SM5 노바,클래식,가솔린,47594,2017,검정색,경기/인천,무사고,1160
4237,현대,LF 쏘나타,2.0 프리미엄스페셜,가솔린,88239,2017,은회색,경기/인천,무사고,1600
4238,쌍용,티볼리,LX 2WD최고급형,가솔린,61003,2015,흰색,경기/인천,무사고,1330
4239,기아,올 뉴 카니발,11인승 노블레스,디젤,127349,2015,은색,경기/인천,무사고,1840
4240,현대,더 뉴 그랜저,가솔린 2.5프리미엄 초이스,가솔린,3876,2021,검정색,서울,무사고,3380
4241,폭스바겐,더 뉴 파사트,1.8 TSIB7,가솔린,64954,2014,검정색,경남,무사고,1380
4242,현대,i30 (PD),디젤 1.6스마트,디젤,104080,2018,검정색,전북,무사고,1230
4243,르노삼성,조에,인텐스,전기,8457,2020,쥐색,서울,무사고,2350
4244,현대,아반떼 AD,1.6 GDI 스마트세부등급 없음,가솔린,32113,2017,쥐색,경북,무사고,1350
4245,기아,셀토스,가솔린 터보 1.6 2WD시그니처,가솔린,8245,2021,쥐색,경기/인천,무사고,2850
4246,기아,더 뉴 쏘렌토,가솔린 2.0 터보 2WD노블레스,가솔린,49966,2019,기타,경기/인천,무사고,2790
4247,쉐보레(GM대우),올 뉴 말리부,2.0 터보 퍼펙트 블랙,가솔린,79666,2017,검정색,경북,무사고,1820
4248,볼보,XC60 2세대,D5 인스크립션,디젤,69385,2018,쥐색,경기/인천,무사고,5200
4249,기아,K5,2.0 프레스티지기본형,가솔린,79178,2013,흰색,경남,단순교환,880
4250,쉐보레(GM대우),리얼 뉴 콜로라도,가솔린 4WD3.6 Z71-X 미드나잇,가솔린,9273,2021,검정색,전남,무사고,4400
4251,BMW,5시리즈 (G30),520d M 스포츠,디젤,61616,2018,흰색,전남,무사고,3950
4252,쌍용,베리 뉴 티볼리,1.5 가솔린 2WDV3,가솔린,2624,2021,흰색,경기/인천,무사고,1890
