,name,brand,color,fuel,accident,price,mile,model
1831,올 뉴 말리부,쉐보레(GM대우),흰색,가솔린,무사고,1400,96247,2.0 터보 LT프리미엄
1832,i30(신형),현대,흰색,디젤,무사고,770,144708,디젤 1.6 VGT PYL
1833,더 뉴 쏘렌토,기아,진주색,가솔린,무사고,3250,35154,가솔린 2.0 터보 2WD마스터 스페셜
1834,뉴코란도 C,쌍용,빨간색,디젤,단순사고(접촉),850,131029,2.0 RX 2WD최고급형
1835,그랜저 HG,현대,은색,LPG,무사고,990,141420,LPG HG300 모던
1836,SM6,르노삼성,쥐색,가솔린,단순교환,1520,78152,1.6 TCe RE
1837,더 뉴 프라이드,기아,흰색,가솔린,단순사고(접촉),690,99839,4DR 1.4 MPI트렌디
1838,벨로스터-N,현대,흰색,가솔린,무사고,2450,41948,T-Gdi 2.0N 퍼포먼스패키지
1839,올 뉴 K3,기아,흰색,가솔린,무사고,1980,7422,프레스티지
1840,C-클래스 W205,벤츠,쥐색,가솔린,단순교환,2430,84882,C200 아방가르드
1841,G80,제네시스,쥐색,가솔린,무사고,3220,54862,3.3 GDI프리미엄 럭셔리
1842,그랜저 IG,현대,청색,가솔린,무사고,2400,51518,2.4 프리미엄스페셜
1843,제네시스 DH,현대,은색,가솔린,무사고,2070,94337,G330 모던 AWD
1844,아반떼 AD,현대,흰색,가솔린,단순사고(접촉),1380,1967,1.6 GDI 밸류 플러스
1845,더 뉴 카니발,기아,검정색,디젤,무사고,4330,28292,7인승 하이리무진프레지던트
1846,올 뉴 카니발,기아,진주색,디젤,무사고,2140,35649,11인승 프레스티지
1847,E-클래스 W213,벤츠,흰색,가솔린,무사고,6740,28974,E350 4MATIC AMG Line
1848,5시리즈 (G30),BMW,흰색,가솔린,무사고,4500,36890,520i 럭셔리
1849,스파크,쉐보레(GM대우),흰색,가솔린,무사고,590,43424,LT기본형
1850,더 뉴 모하비,기아,검정색,디젤,무사고,2990,37721,디젤 3.0 4WDVIP
1851,T-Roc,폭스바겐,쥐색,디젤,무사고,3400,1805,2.0 디젤프레스티지
1852,5시리즈 (F10),BMW,쥐색,디젤,무사고,2300,86846,520d
1853,올 뉴 K3,기아,쥐색,가솔린,단순사고(접촉),1690,49341,프레스티지
1854,싼타페 더 프라임,현대,진주색,디젤,무사고,2060,80314,디젤 2.2 2WD익스클루시브 스페셜
1855,올 뉴 K7,기아,쥐색,가솔린,무사고,2190,46926,2.4 GDI 리미티드
1856,3시리즈 (F30),BMW,흰색,디젤,무사고,3200,23627,320d
1857,제네시스 DH,현대,쥐색,가솔린,무사고,2330,79612,G330 모던 AWD
1858,그랜저 IG,현대,검정색,가솔린,무사고,1920,49274,2.4 모던 베이직
1859,익스플로러,포드,흰색,가솔린,무사고,1990,116070,3.5 리미티드 4WD5세대
1860,뉴코란도 C,쌍용,은색,디젤,단순교환,1150,68450,2.2 익스트림 2WD
1861,올 뉴 프라이드,기아,은색,가솔린,단순교환,630,124551,1.6 GDI 해치백럭셔리
1862,올 뉴 모닝 (JA),기아,하늘색,가솔린,무사고,890,19209,레이디
1863,제네시스 DH,현대,검정색,가솔린,무사고,2120,81178,G330 모던
1864,레이,기아,쥐색,가솔린,무사고,930,38186,럭셔리
1865,더 뉴 K7,기아,쥐색,가솔린,무사고,1300,72952,2.4 GDI 프레스티지 스페셜
1866,더 뉴 니로,기아,진주색,가솔린+전기,무사고,2720,22505,노블레스 스폐셜
1867,SM6,르노삼성,흰색,가솔린,단순교환,1320,132512,1.6 TCe RE
1868,더 뉴 스파크,쉐보레(GM대우),흰색,가솔린,무사고,1210,1569,프리미어
1869,그랜저 HG,현대,은회색,가솔린,무사고,1250,129795,HG240 모던 컬렉션
1870,그랜저 뉴 럭셔리,현대,검정색,가솔린,단순교환,520,116343,Q270 럭셔리기본형
1871,싼타페 TM,현대,흰색,가솔린,무사고,3500,19592,가솔린 2.0T 4WD인스퍼레이션
1872,그랜저 IG,현대,쥐색,가솔린,무사고,2250,57732,2.4 프리미엄세부등급 없음
1873,더 뉴 K5 2세대,기아,검정색,가솔린,단순교환,2220,64200,1.6 터보노블레스 스페셜
1874,더 뉴 레이,기아,흰색,가솔린,무사고,1420,8182,프레스티지
1875,K5 3세대,기아,흰색,가솔린,무사고,2680,4389,가솔린 2.0프레스티지
1876,더 뉴 K9,기아,검정색,가솔린,사고,2260,82657,3.3 GDI 프레스티지
1877,K7 프리미어 하이브리드,기아,흰색,가솔린+전기,무사고,3590,36014,노블레스
1878,말리부,쉐보레(GM대우),쥐색,가솔린,단순교환,990,53069,2.0 LTZ
1879,CT6,캐딜락,흰색,가솔린,무사고,3750,32017,3.6 프리미엄 AWD
1880,SM7 노바,르노삼성,쥐색,LPG,무사고,1140,85288,LPLI 2.0 LPe세부등급없음
1881,모하비,기아,흰색,디젤,무사고,2220,85361,4WD KV300세부등급 없음
1882,Q50,인피니티,쥐색,디젤,무사고,1570,71070,2.2d 프리미엄
1883,XC60 2세대,볼보,흰색,가솔린,무사고,6180,36698,T6 인스크립션
1884,트랙스,쉐보레(GM대우),흰색,가솔린,무사고,1050,91408,1.4 LTZ
1885,올 뉴 K7,기아,검정색,가솔린,단순교환,1910,49969,2.4 GDI 프레스티지
1886,벨로스터-N,현대,빨간색,가솔린,무사고,2560,14718,T-Gdi 2.0N 퍼포먼스패키지
1887,쿠퍼 (3세대) 5도어,미니,주황색,가솔린,무사고,2300,48247,기본형
1888,그랜저 IG,현대,흰색,가솔린,무사고,2890,9787,2.4 익스클루시브 스페셜
1889,올 뉴 모닝 (JA),기아,흰색,가솔린,무사고,920,35573,프레스티지
1890,올 뉴 K7,기아,검정색,LPG,무사고,2330,92752,3.0 LPI 노블레스(장애인용)
1891,올 뉴 K7,기아,쥐색,가솔린,무사고,1970,77856,2.4 GDI 리미티드
1892,말리부,쉐보레(GM대우),검정색,가솔린,단순교환,1090,74364,2.4 LTZ
1893,그랜저 IG,현대,검정색,가솔린,단순교환,2390,66349,3.0 익스클루시브스페셜
1894,쿠퍼 (3세대),미니,검정색,가솔린,단순사고(접촉),1840,56630,기본형
1895,E-클래스 W213,벤츠,흰색,가솔린,무사고,6300,34517,E400 4MATIC 쿠페
1896,QM6,르노삼성,쥐색,디젤,무사고,1990,87033,디젤 4WD RE 시그니처
1897,3시리즈 (F30),BMW,흰색,디젤,단순사고(접촉),2190,91779,320d
1898,뉴 QM6,르노삼성,진주색,LPG,무사고,2990,12,LPG 2.0 (일반인 판매용)RE 시그니처
1899,쏘나타 하이브리드,현대,은회색,가솔린+전기,무사고,840,143013,2.0로열
1900,더 뉴 스파크,쉐보레(GM대우),청색,가솔린,무사고,1120,19612,마이핏 에디션
1901,뉴체어맨 W,쌍용,검정색,가솔린,무사고,1900,46963,CW700 4TRONICVIP
1902,더 뉴 K5 하이브리드 2세대,기아,검정색,가솔린+전기,무사고,2400,36693,노블레스세부등급 없음
1903,G70,제네시스,쥐색,가솔린,무사고,3170,50423,2.0T슈프림
1904,더 뉴 카니발,기아,진주색,디젤,무사고,2100,25544,11인승 디럭스
1905,A7,아우디,흰색,가솔린,무사고,4480,55299,50 TFSI 콰트로 스포츠4G
1906,트랙스,쉐보레(GM대우),흰색,가솔린,무사고,1300,44059,1.4 LT 래더패키지
1907,올 뉴 K7 하이브리드,기아,검정색,가솔린+전기,단순교환,2860,20117,노블레스
1908,임팔라,쉐보레(GM대우),검정색,가솔린,무사고,1530,80699,3.6 LTZ
1909,그랜저 HG,현대,흰색,가솔린,단순사고(접촉),1180,94650,HG300 프리미엄
1910,레이,기아,흰색,가솔린+LPG,무사고,690,177985,프레스티지 바이퓨얼
1911,V40,볼보,쥐색,디젤,무사고,2280,33118,D3 모멘텀2세대
1912,3시리즈 GT (F34),BMW,청색,디젤,무사고,3790,39492,GT 320d 럭셔리
1913,제네시스 DH,현대,검정색,가솔린,무사고,1990,137227,G330 프리미엄 AWD
1914,그랜저 IG,현대,쥐색,LPG,단순교환,2390,68015,3.0 LPi 장애인용프리미엄 스페셜
1915,올 뉴 모닝 (JA),기아,진주색,가솔린,무사고,990,4524,럭셔리
1916,3시리즈 (F30),BMW,검정색,디젤,무사고,2630,41411,320d
1917,SM6,르노삼성,흰색,LPG,무사고,1510,25452,2.0 LPe PE (렌터카)
1918,리얼 뉴 콜로라도,쉐보레(GM대우),흰색,가솔린,무사고,3940,14941,가솔린 4WD3.6 익스트림
1919,티볼리,쌍용,흰색,디젤,무사고,1420,39274,디젤 LX 2WD
1920,K5 3세대 하이브리드,기아,흰색,가솔린+전기,무사고,3270,41895,시그니처
1921,마티즈 크리에이티브,쉐보레(GM대우),흰색,가솔린,단순교환,470,29539,재즈스타
1922,그랜저 HG 하이브리드,현대,흰색,가솔린+전기,단순사고(접촉),1600,88268,프리미엄
1923,SM6,르노삼성,검정색,가솔린,단순교환,1250,40695,2.0 GDe SE
1924,쏘나타 DN8 하이브리드,현대,흰색,가솔린+전기,무사고,3150,25718,인스퍼레이션
1925,더 뉴 벨로스터,현대,흰색,가솔린,단순교환,1150,93777,1.6 터보 디 스펙
1926,G70,제네시스,청색,가솔린,무사고,3610,34157,2.0T스포츠 패키지
1927,모하비,기아,은색,디젤,단순교환,1780,99086,4WD QV300세부등급 없음
1928,베라크루즈,현대,청색,디젤,단순교환,2050,128458,디젤 4WD 익스클루시브스페셜
1929,더 뉴 모하비,기아,쥐색,디젤,무사고,2310,154264,디젤 3.0 4WD프레지던트
1930,올 뉴 투싼,현대,쥐색,디젤,무사고,1670,69522,디젤 1.7 2WD모던
1931,더 뉴 레이,기아,흰색,가솔린,무사고,1520,2230,프레스티지
1932,5시리즈 (F10),BMW,은색,디젤,무사고,2280,113672,520d xDrive
1933,더 뉴 쏘렌토,기아,검정색,디젤,무사고,2150,70653,디젤 2.0 2WD프레스티지
1934,K5 2세대,기아,흰색,가솔린,무사고,1890,41156,2.0 SX스페셜 에디션
1935,더 뉴 그랜저,현대,검정색,가솔린,무사고,3680,24809,가솔린 3.3캘리그래피
1936,RAV4,도요타,흰색,가솔린+전기,무사고,2990,22950,2.5 4WD 하이브리드4세대
1937,싼타페 더 프라임,현대,청색,디젤,무사고,2220,49777,디젤 2.2 2WD익스클루시브 스페셜
1938,LF 쏘나타,현대,검정색,가솔린,단순사고(접촉),1510,31308,2.0 스마트세부등급 없음
1939,올란도,쉐보레(GM대우),쥐색,LPG,무사고,1350,44020,LPG LT프리미엄
1940,All New SM7,르노삼성,진주색,가솔린,단순교환,850,101369,RE기본형
1941,올란도,쉐보레(GM대우),흰색,디젤,단순교환,880,79149,2.0 디젤 LT프리미엄
1942,셀토스,기아,흰색,가솔린,무사고,2830,26177,가솔린 터보 1.6 4WD노블레스
1943,더 뉴 K9,기아,쥐색,가솔린,무사고,2550,80409,3.8 GDI 노블레스
1944,임팔라,쉐보레(GM대우),검정색,가솔린,무사고,2290,57905,3.6 프리미어
1945,스토닉,기아,청색,디젤,무사고,1790,24106,1.6 디젤프레스티지
1946,더 뉴 K7,기아,쥐색,가솔린,단순사고(접촉),1510,45143,3.0 GDI 프레스티지
1947,니로,기아,청색,가솔린+전기,무사고,1860,57550,프레스티지
1948,쏘나타 하이브리드,현대,흰색,가솔린+전기,무사고,1120,73937,2.0모던
1949,더 뉴 카니발,기아,검정색,디젤,무사고,4370,59197,7인승 하이리무진프레지던트
1950,더 넥스트 스파크,쉐보레(GM대우),진주색,가솔린,단순교환,770,29002,LT플러스
1951,올 뉴 투싼 TL,현대,쥐색,가솔린,무사고,2640,45207,가솔린 1.6 터보 2WD프리미엄
1952,더 뉴 그랜드 스타렉스,현대,갈색,디젤,단순사고(접촉),2450,45361,어반 9인승익스클루시브
1953,레이,기아,은색,가솔린,무사고,920,53096,디럭스
1954,마티즈 크리에이티브,쉐보레(GM대우),하늘색,가솔린,단순교환,380,71277,그루브스타
1955,더 뉴 레이,기아,진주색,가솔린,단순교환,1030,13427,밴고급형
1956,더 뉴 K5 2세대,기아,검정색,가솔린,무사고,2140,27134,2.0프레스티지
1957,ATS,캐딜락,쥐색,가솔린,단순교환,2350,24505,2.0 프리미엄1세대
1958,QM6,르노삼성,검정색,디젤,무사고,2230,40237,디젤 4WD RE 시그니처
1959,올 뉴 모닝 (JA),기아,검정색,가솔린,무사고,1060,12453,럭셔리
1960,SM5 노바,르노삼성,흰색,LPG,단순교환,740,114799,LPLi 택시렌터카 고급형
1961,5시리즈 (G30),BMW,흰색,가솔린,무사고,4990,28380,520i 럭셔리
1962,그랜저 IG,현대,검정색,가솔린,무사고,2330,50989,2.4 프리미엄세부등급 없음
1963,올 뉴 K3,기아,진주색,가솔린,무사고,1930,17725,프레스티지
1964,올 뉴 투싼,현대,은색,디젤,무사고,1710,56512,디젤 1.7 2WD모던
1965,K7 프리미어,기아,흰색,가솔린,단순교환,3280,27155,가솔린 3.0시그니처
1966,올 뉴 K3,기아,쥐색,가솔린,무사고,1830,12142,프레스티지
1967,뉴 토러스,포드,검정색,가솔린,무사고,900,82383,2.0 SEL 에코부스트6세대
1968,아반떼 AD,현대,빨간색,가솔린,무사고,1250,73517,1.6 GDI 모던세부등급 없음
1969,GLA-클래스 H247,벤츠,흰색,가솔린,단순교환,4990,11966,가솔린 4WDGLA250 4MATIC
1970,더 뉴 K7,기아,쥐색,가솔린,무사고,1080,129827,3.0 GDI 프레스티지
1971,XC90 2세대,볼보,흰색,디젤,무사고,5990,66556,D5 모멘텀
1972,투싼 ix,현대,흰색,디젤,무사고,900,143129,디젤 2WD X20스패셜 팩
1973,팰리세이드,현대,쥐색,가솔린,무사고,3870,46866,가솔린 3.8 4WD프레스티지 (7인승)
1974,EQ900,제네시스,검정색,가솔린,무사고,4960,61220,3.8 GDI AWD프리미엄 럭셔리
1975,쏘나타 DN8 하이브리드,현대,흰색,가솔린+전기,무사고,3050,8373,프리미엄 패밀리
1976,XM3,르노삼성,흰색,가솔린,사고,2180,13870,가솔린 터보 1.3RE 시그니쳐
1977,All New SM7,르노삼성,은색,가솔린,단순교환,780,98245,RE35
1978,더 뉴 쏘렌토,기아,흰색,디젤,무사고,2730,37111,디젤 2.0 2WD노블레스
1979,E-클래스 W212,벤츠,쥐색,디젤,무사고,2780,108611,E250 블루텍 4MATIC 아방가르드
1980,몬데오 4세대,포드,검정색,디젤,무사고,2250,42568,2.0 디젤 에코블루 트렌드
1981,더 뉴 K5 2세대,기아,은색,LPG,단순교환,1190,109950,2.0 LPI럭셔리
1982,올 뉴 모닝,기아,진주색,가솔린,무사고,660,30736,디럭스 트렌디
1983,G80,제네시스,쥐색,가솔린,단순교환,3120,65667,3.3 GDI프리미엄 럭셔리
1984,더 뉴 쏘렌토,기아,갈색,디젤,단순교환,2890,43196,디젤 2.0 2WD노블레스
1985,더 뉴 레이,기아,검정색,가솔린,단순교환,1490,9432,시그니처
1986,더 넥스트 스파크,쉐보레(GM대우),진주색,가솔린,단순교환,750,32390,LT플러스
1987,G80,제네시스,검정색,가솔린,무사고,3190,48551,3.3 GDI AWD럭셔리
1988,K7 프리미어 하이브리드,기아,청색,가솔린+전기,무사고,3840,29466,시그니쳐
1989,더 뉴 모하비,기아,쥐색,디젤,무사고,2500,104729,디젤 3.0 4WDVIP
1990,3시리즈 (F30),BMW,청색,가솔린,무사고,2870,59180,320i M 스포츠
1991,더 뉴 G70,제네시스,검정색,가솔린,무사고,4850,115,가솔린 터보 3.32WD
1992,아반떼 AD,현대,빨간색,가솔린,무사고,1460,31128,1.6 GDI 밸류 플러스
1993,더 뉴 스파크,쉐보레(GM대우),검정색,가솔린,무사고,670,53319,LS세부등급 없음
1994,크루즈5,쉐보레(GM대우),빨간색,디젤,무사고,680,122634,2.0 LTZ+
1995,뷰티풀 코란도,쌍용,흰색,가솔린,무사고,2120,15481,가솔린 2WDC5 플러스
1996,더 뉴 모하비,기아,검정색,디젤,무사고,2630,133952,디젤 3.0 4WD프레지던트
1997,제네시스 쿠페,현대,검정색,가솔린,단순사고(접촉),560,140574,200 터보 P
1998,더 뉴 쏘렌토,기아,검정색,디젤,무사고,3090,16031,디젤 2.0 4WD마스터
1999,K7 프리미어,기아,검정색,디젤,무사고,3090,66571,디젤 2.2노블레스
2000,아반떼 AD,현대,흰색,가솔린,무사고,1510,14930,1.6 GDI 밸류 플러스
2001,더 뉴 그랜저,현대,흰색,가솔린,무사고,3990,9520,가솔린 2.5캘리그래피
2002,쏘나타 DN8,현대,검정색,가솔린,무사고,2990,3947,1.6 터보인스퍼레이션
2003,더 뉴 그랜저,현대,쥐색,가솔린,무사고,3320,18701,가솔린 2.5프리미엄 초이스
2004,더 뉴 레이,기아,진주색,가솔린,무사고,1470,9113,프레스티지
2005,더 뉴 맥스크루즈,현대,은색,디젤,단순교환,1870,88161,디젤 2.2 2WD익스클루시브
2006,3시리즈 GT (F34),BMW,흰색,디젤,무사고,3250,45711,GT 320d xDrive
2007,올 뉴 쏘렌토,기아,흰색,디젤,무사고,1870,149387,디젤 2.0 2WD노블레스 스페셜
2008,니로,기아,청색,가솔린+전기,단순교환,1970,42662,프레스티지
2009,더 뉴 K7,기아,흰색,가솔린,단순사고(접촉),1110,129347,2.4 GDI 프레스티지 스페셜
2010,니로,기아,청색,가솔린+전기,단순교환,1790,53425,프레스티지
2011,아반떼 AD,현대,은색,가솔린,단순교환,1360,94531,1.6 GDI 프리미엄
2012,더 뉴 카니발,기아,검정색,디젤,단순교환,2630,100573,9인승 노블레스 스페셜
2013,더 뉴 맥스크루즈,현대,흰색,디젤,무사고,1990,88280,디젤 2.2 2WD익스클루시브
2014,싼타페 TM,현대,흰색,가솔린,단순교환,3310,11173,가솔린 2.0T 4WD프레스티지
2015,그랜저 IG,현대,쥐색,가솔린,단순사고(접촉),1990,64170,2.4 프리미엄세부등급 없음
2016,3시리즈 (F30),BMW,쥐색,디젤,무사고,2520,91611,320d M 스포츠
2017,GLA-클래스 X156,벤츠,흰색,가솔린,무사고,3420,24154,GLA220
2018,그랜저 IG 하이브리드,현대,쥐색,가솔린+전기,무사고,1990,117458,프리미엄
2019,G80,제네시스,검정색,가솔린,무사고,2880,105472,3.3 GDI프리미엄 럭셔리
2020,K7 하이브리드,기아,검정색,가솔린+전기,무사고,1400,129957,700h 프레스티지
2021,더 뉴 K3 2세대,기아,흰색,가솔린,무사고,2480,1744,시그니처
2022,렉스턴 W,쌍용,쥐색,디젤,무사고,1660,76129,2.2 4WD RX7럭셔리
2023,올 뉴 말리부,쉐보레(GM대우),흰색,가솔린,무사고,1260,96883,1.5 터보 LS디럭스
2024,5시리즈 (G30),BMW,흰색,디젤,무사고,5900,55760,M550d xDrive
2025,올 뉴 K7 하이브리드,기아,검정색,가솔린+전기,무사고,3110,31937,노블레스 스페셜
2026,아반떼 AD,현대,쥐색,디젤,무사고,1310,53028,1.6 e-VGT 스마트세부등급 없음
2027,LF 쏘나타,현대,은색,가솔린,단순교환,1220,87385,2.0 스마트세부등급 없음
2028,SM7 노바,르노삼성,검정색,LPG,무사고,1360,60712,LPLI 2.0 LPe세부등급없음
2029,EQ900,제네시스,검정색,가솔린,무사고,4590,67502,3.8 GDI AWD프리미엄 럭셔리
2030,올 뉴 K7,기아,검정색,가솔린,무사고,1930,87361,2.4 GDI 리미티드
2031,뉴 CC,폭스바겐,흰색,디젤,무사고,1540,114548,2.0 TDI 블루모션
2032,쏘나타 뉴 라이즈,현대,검정색,가솔린,무사고,1760,63967,2.0 모던
2033,E-클래스 W213,벤츠,쥐색,가솔린,무사고,4280,103104,E300 4MATIC 아방가르드
2034,그랜저 IG,현대,검정색,LPG,무사고,1860,75159,3.0 LPi 모던 베이직 (렌터카용)
2035,더 뉴 K5,기아,검정색,가솔린,무사고,1280,72675,럭셔리스페셜
2036,올 뉴 쏘렌토,기아,진주색,디젤,단순교환,1970,65221,디젤 2.0 2WD노블레스
