,brand,name,year,info,km,location,price,type,color
528,기아,카니발 R,12/02식,그랜드 카니발 GLX,"256,479km",대구,399,디젤,빨강색
529,쌍용,티볼리,17/01식,엣지 에디션 2WD,"77,355km",대전,"1,230",가솔린,빨강색
530,현대,벨로스터,11/10식(12년형),DCT팩,"83,643km",충남,739,가솔린,빨강색
531,현대,벨로스터 (JS),19/12식,1.4 터보 모던,"43,009km",경기,"1,560",가솔린,빨강색
532,쉐보레(GM대우),올 뉴 카마로,17/01식,SS 6.2 V8 볼케이노 레드,"53,919km",경기,"2,950",가솔린,빨강색
533,쉐보레(GM대우),크루즈,11/09식(12년형),2.0 LTZ,"179,950km",대구,590,디젤,빨강색
534,기아,올 뉴 카니발,14/07식(15년형),9인승 럭셔리,"102,800km",경기,"1,550",디젤,빨강색
535,기아,스토닉,17/07식(18년형),디젤 1.6,"10,737km",경기,"1,630",디젤,빨강색
536,현대,쏘나타 (DN8),19/09식(20년형),1.6 터보,"11,779km",대전,"2,890",가솔린,빨강색
537,기아,스팅어,18/06식,3.3 터보 2WD,"29,617km",경기,"4,050",가솔린,빨강색
538,기아,올 뉴 프라이드,14/12식,1.4 MPI 세단,"109,784km",인천,580,가솔린,빨강색
539,기아,뉴모닝,10/06식(11년형),LX,"87,746km",부산,250,가솔린,빨강색
540,기아,뉴모닝,09/10식(10년형),SLX 스페셜,"57,785km",서울,390,가솔린,빨강색
541,쉐보레(GM대우),스파크,14/01식,LT,"75,026km",부산,320,가솔린,빨강색
542,기아,카니발 R,12/04식,그랜드 카니발 GLX,"91,604km",광주,"1,020",디젤,빨강색
543,현대,더 뉴 싼타페,21/02식,가솔린 2.5T 2WD,"1,570km",경기,"4,055",가솔린,빨강색
544,쌍용,티볼리 아머,17/11식(18년형),기어 에디션 2WD,"48,050km",경기,"1,580",가솔린,빨강색
545,기아,뉴모닝,08/06식,SLX,"117,120km",울산,230,가솔린,빨강색
546,현대,코나,18/08식,디젤 1.6 2WD,"64,654km",경기,"1,590",디젤,빨강색
547,현대,더 뉴 싼타페,21/02식,가솔린 2.5T 2WD,"1,570km",경기,"4,055",가솔린,빨강색
548,쉐보레(GM대우),올란도,11/09식(12년형),LPG LT,"87,380km",경기,720,LPG(일반인 구입),빨강색
549,현대,쏘나타 (DN8),19/06식(20년형),2.0,"37,073km",대구,"2,399",가솔린,빨강색
550,현대,엑센트(신형),11/01식,1.4 VVT 프리미어,"97,036km",대구,520,가솔린,빨강색
551,쌍용,코란도 스포츠,12/12식(13년형),CX5 2WD,"151,334km",경기,750,디젤,빨강색
552,현대,올 뉴 투싼,17/10식(18년형),디젤 2.0 2WD,"82,187km",대구,"1,690",디젤,빨강색
553,현대,아반떼 AD,15/09식(16년형),1.6 e-VGT 프리미엄,"103,705km",부산,"1,199",디젤,빨강색
554,현대,아반떼 AD,18/04식,1.6 LPI 스타일(렌터카),"113,668km",경남,890,LPG(일반인 구입),빨강색
555,기아,프라이드,93/09식,팝 1.1 SLX,"129,977km",대구,470,가솔린,빨강색
556,현대,YF 쏘나타,10/03식,F24 GDI,"85,000km",대전,650,가솔린,빨강색
557,기아,스팅어,18/07식(19년형),2.0 터보 2WD,"38,490km",경기,"2,849",가솔린,빨강색
558,현대,코나,18/01식,디젤 1.6 2WD,"33,634km",충남,"1,770",디젤,빨강색
559,현대,코나,17/09식(18년형),디젤 1.6 2WD,"43,558km",경기,"1,690",디젤,빨강색
560,쌍용,티볼리 에어,17/06식,디젤 RX 2WD,"51,000km",경기,"1,560",디젤,빨강색
561,쌍용,티볼리 에어,17/06식,디젤 RX 2WD,"51,000km",경기,"1,560",디젤,빨강색
562,현대,코나,17/09식(18년형),디젤 1.6 2WD,"43,558km",경기,"1,690",디젤,빨강색
563,쉐보레(GM대우),뉴 라보,17/04식,접이식탑차 롱카고,"3,100km",대구,527,LPG(일반인 구입),빨강색
564,,,,,,,,,빨강색
565,기아,올 뉴 모닝,11/04식(12년형),디럭스 스페셜,"128,000km",경기,330,가솔린,빨강색
566,르노삼성,QM3,16/01식,RE 시그니처,"115,797km",경기,920,디젤,빨강색
567,현대,i30 (PD),17/03식,1.6 터보,"47,874km",경기,"1,619",가솔린,빨강색
568,쌍용,더 뉴 코란도 스포츠,16/12식(17년형),2.2 익스트림 4WD,"85,265km",경기,"1,599",디젤,빨강색
569,현대,더 뉴 아반떼,15/03식(16년형),1.6 GDi 텐밀리언 리미티드,"72,980km",충남,799,가솔린,빨강색
570,기아,올 뉴 모닝,11/02식(12년형),디럭스,"67,070km",경기,470,가솔린,빨강색
571,현대,더 뉴 벨로스터,15/04식(16년형),1.6 터보 디 스펙,"53,139km",경기,"1,150",가솔린,빨강색
572,기아,프라이드(신형),07/11식,5DR 1.6 CVVT 골드 프리미엄,"133,600km",대구,298,가솔린,빨강색
573,기아,비스토,03/01식,QUE,"90,870km",울산,90,가솔린,빨강색
574,현대,뉴 투싼 ix,13/09식(14년형),디젤(e-VGT) 2WD,"76,784km",강원,"1,170",디젤,빨강색
575,기아,레이,13/11식(14년형),럭셔리,"38,000km",경기,790,가솔린,빨강색
576,기아,올 뉴 모닝,11/04식(12년형),럭셔리,"115,000km",경기,510,가솔린,빨강색
577,현대,아반떼 AD,16/08식(17년형),1.6 터보 스포츠,"76,000km",경기,"1,190",가솔린,빨강색
578,기아,올 뉴 K3,21/03식,프레스티지,"2,852km",부산,"1,930",가솔린,빨강색
579,기아,프라이드(신형),10/08식,4DR 1.6 CVVT SLX,"77,900km",경기,350,가솔린,빨강색
580,기아,스팅어,18/01식,2.0 터보 2WD,"37,898km",부산,"2,990",가솔린,빨강색
581,르노삼성,뉴QM3,19/09식,RE,"20,974km",경기,"1,590",디젤,빨강색
582,현대,코나 하이브리드,19/12식(20년형),모던 스페셜,"16,132km",부산,"2,360",가솔린+전기,빨강색
583,현대,쏘나타 (DN8),19/12식(20년형),1.6 터보,"40,000km",서울,"2,529",가솔린,빨강색
584,쌍용,액티언 스포츠,10/04식,4WD AX7 클럽,"182,468km",전북,460,디젤,빨강색
585,기아,스팅어,18/01식,2.0 터보 2WD,"37,898km",부산,"2,990",가솔린,빨강색
586,현대,아반떼 AD,17/06식(18년형),1.6 터보 스포츠,"70,036km",울산,"1,410",가솔린,빨강색
587,현대,코나 하이브리드,19/12식(20년형),모던 스페셜,"16,132km",부산,"2,360",가솔린+전기,빨강색
588,기아,더 뉴 모닝,16/06식,스마트,"44,361km",서울,500,가솔린,빨강색
589,르노삼성,QM3,17/03식,RE 시그니처,"55,022km",부산,"1,150",디젤,빨강색
590,현대,싼타페 TM,19/08식(20년형),디젤 2.2 2WD,"13,810km",경기,"3,120",디젤,빨강색
591,현대,베뉴,20/07식,1.6 모던,"4,970km",서울,"2,030",가솔린,빨강색
592,르노삼성,QM3,17/03식,RE 시그니처,"55,022km",부산,"1,150",디젤,빨강색
593,현대,싼타페 TM,19/08식(20년형),디젤 2.2 2WD,"13,810km",경기,"3,120",디젤,빨강색
594,현대,베뉴,20/07식,1.6 모던,"4,970km",서울,"2,030",가솔린,빨강색
595,쉐보레(GM대우),아베오 해치백,14/12식(15년형),1.4 터보 RS,"173,000km",경북,425,가솔린,빨강색
596,현대,벨로스터,11/07식(12년형),유니크,"82,348km",서울,670,가솔린,빨강색
597,현대,티뷰론,00/12식,터뷸런스 1.8 DOHC,"118,454km",경기,240,가솔린,빨강색
598,기아,올 뉴 프라이드,12/02식,1.6 GDI 세단,"150,000km",전북,450,가솔린,빨강색
599,현대,벨로스터 (JS),19/12식,1.6 터보 스포츠,"22,736km",경기,"2,000",가솔린,빨강색
600,현대,싼타페 TM,19/04식,디젤 2.2 4WD,"11,847km",광주,"3,320",디젤,빨강색
601,기아,뉴모닝,08/08식(09년형),LX,"75,573km",경남,298,가솔린,빨강색
602,쌍용,렉스턴 스포츠,18/11식(19년형),디젤 2.2 4WD,"55,289km",대전,"2,690",디젤,빨강색
603,쉐보레(GM대우),뉴 라보,16/04식,롱카고 DLX,"6,215km",경기,439,LPG(일반인 구입),빨강색
604,쌍용,렉스턴 스포츠,18/06식,디젤 2.2 2WD,"110,972km",부산,"2,190",디젤,빨강색
605,쌍용,액티언 스포츠,11/02식,4WD AX7 클럽,"161,987km",충남,489,디젤,빨강색
606,기아,뉴모닝,10/06식(11년형),LPI SLX,"84,753km",경남,400,LPG(일반인 구입),빨강색
607,현대,싼타페 TM,19/04식,디젤 2.2 4WD,"11,847km",광주,"3,320",디젤,빨강색
608,쌍용,렉스턴 스포츠,18/06식,디젤 2.2 2WD,"110,972km",부산,"2,190",디젤,빨강색
609,기아,셀토스,19/07식(20년형),가솔린 1.6 터보 4WD,"13,964km",서울,"2,660",가솔린,빨강색
610,현대,아이오닉 하이브리드,18/11식(19년형),N,"38,435km",경기,"1,690",가솔린+전기,빨강색
611,쌍용,렉스턴 스포츠 칸,20/09식(21년형),디젤 2.2 4WD,"27,104km",경기,"3,090",디젤,빨강색
612,현대,아이오닉 하이브리드,18/11식(19년형),N,"38,435km",경기,"1,690",가솔린+전기,빨강색
613,쌍용,렉스턴 스포츠 칸,20/09식(21년형),디젤 2.2 4WD,"27,104km",경기,"3,090",디젤,빨강색
614,현대,아반떼 AD,17/05식(18년형),1.6 GDI 모던,"15,671km",대전,"1,530",가솔린,빨강색
615,기아,스팅어,17/07식(18년형),3.3 터보 AWD,"90,221km",경기,"2,870",가솔린,빨강색
616,쌍용,티볼리 에어,17/04식,가솔린 1.6 RX 2WD,"21,831km",충북,"1,530",가솔린,빨강색
617,쉐보레(GM대우),젠트라 X,08/12식,1.6 레드홀릭,"115,323km",부산,190,가솔린,빨강색
618,기아,스팅어 마이스터,20/12식(21년형),3.3 GT AWD 마스터즈 터보 패키지,"4,000km",경기,"3,900",가솔린,빨강색
619,기아,올 뉴 카니발,14/11식(15년형),9인승 프레스티지,"101,944km",서울,"1,610",디젤,빨강색
620,쌍용,렉스턴 스포츠 칸,19/06식,디젤 2.2 2WD,"42,356km",대구,"2,450",디젤,빨강색
621,기아,올 뉴 모닝,13/12식(14년형),럭셔리 스포츠,"71,376km",서울,500,가솔린,빨강색
622,현대,코나,17/09식(18년형),1.6 터보 2WD,"48,554km",대구,"1,940",가솔린,빨강색
623,현대,벨로스터,12/04식,익스트림,"91,090km",대구,599,가솔린,빨강색
624,기아,더 뉴 레이,18/06식,디럭스,"43,979km",부산,960,가솔린,빨강색
625,르노삼성,클리오,18/06식,인텐스,"29,352km",경기,"1,280",디젤,빨강색
626,현대,뉴 투싼 ix,13/08식(14년형),디젤(e-VGT) 4WD,"92,128km",경기,"1,320",디젤,빨강색
627,쉐보레(GM대우),젠트라 X,10/09식,1.2 레드홀릭,"95,000km",경남,270,가솔린,빨강색
628,기아,쏘울,10/05식,1.6 2U,"104,847km",서울,530,가솔린,빨강색
629,기아,스팅어,18/07식,2.0 터보 2WD,"54,030km",경남,"2,640",가솔린,빨강색
630,기아,올 뉴 모닝 (JA),17/11식,프레스티지,"16,812km",부산,899,가솔린,빨강색
631,현대,아반떼 AD,15/12식(16년형),1.6 e-VGT 프리미엄,"81,969km",울산,"1,280",디젤,빨강색
632,기아,포르테 해치백,11/06식,1.6 GDI 럭셔리,"69,896km",경기,590,가솔린,빨강색
633,,,,,,,,,빨강색
634,제네시스,G70,19/10식,2.0T AWD,"15,079km",경기,"3,490",가솔린,빨강색
635,쌍용,렉스턴 스포츠,18/12식(19년형),디젤 2.2 4WD,"13,150km",대구,"2,430",디젤,빨강색
636,쉐보레(GM대우),마티즈 크리에이티브,10/01식,재즈,"67,712km",경남,295,가솔린,빨강색
637,쉐보레(GM대우),스파크,11/10식(12년형),LT,"106,981km",경남,335,가솔린,빨강색
638,현대,아반떼 AD,16/02식,1.6 e-VGT 프리미엄,"54,368km",경기,"1,360",디젤,빨강색
639,기아,올 뉴 모닝,14/07식(15년형),럭셔리,"70,222km",대구,570,가솔린,빨강색
640,기아,올 뉴 모닝 (JA),18/07식,럭셔리,"18,960km",경기,950,가솔린,빨강색
641,현대,더 뉴 아반떼,13/10식(14년형),1.6 GDi 스타일,"21,834km",서울,700,가솔린,빨강색
642,기아,스팅어,19/06식,2.0 터보 AWD,"74,166km",경기,"3,240",가솔린,빨강색
643,기아,모닝,07/10식,LX,"155,000km",대전,129,가솔린,빨강색
644,현대,더 뉴 코나,20/10식(21년형),가솔린 1.6 터보 4WD,"6,146km",부산,"2,800",가솔린,빨강색
645,쉐보레(GM대우),스파크,11/04식(12년형),LS,"126,912km",충남,289,가솔린,빨강색
646,현대,벨로스터 (JS),18/07식,1.6 터보 스포츠,"64,000km",충남,"1,600",가솔린,빨강색
647,기아,올 뉴 모닝,12/01식,스마트 스페셜,"55,556km",서울,480,가솔린,빨강색
648,현대,더 뉴 코나,20/10식(21년형),가솔린 1.6 터보 4WD,"6,146km",부산,"2,800",가솔린,빨강색
649,기아,스팅어,18/09식(19년형),2.0 터보 2WD,"29,235km",경기,"3,270",가솔린,빨강색
650,쌍용,코란도 스포츠,13/06식(14년형),CX7 4WD,"78,358km",경기,"1,230",디젤,빨강색
651,기아,포르테 쿱,11/09식(12년형),1.6 GDI 프레스티지,"60,500km",대전,570,가솔린,빨강색
652,기아,스팅어,18/09식(19년형),2.0 터보 2WD,"29,235km",경기,"3,270",가솔린,빨강색
653,쌍용,렉스턴 스포츠,20/03식,디젤 2.2 4WD,"25,707km",대구,"2,680",디젤,빨강색
654,쌍용,뉴코란도 C,14/05식,2.0 CVT 2WD,"85,191km",부산,820,디젤,빨강색
655,쌍용,코란도 스포츠,13/01식,CX7 4WD,"127,643km",경기,890,디젤,빨강색
656,기아,스팅어,18/05식,3.3 터보 2WD,"67,000km",서울,"2,999",가솔린,빨강색
657,기아,포르테 쿱,10/12식,2.4 수출형,"133,455km",서울,570,가솔린,빨강색
658,쉐보레(GM대우),All New 마티즈,08/10식(09년형),SX 스타 에디션,"70,818km",경기,199,가솔린,빨강색
659,쌍용,코란도 스포츠,16/01식,익스트림 4WD,"14,230km",경기,"1,720",디젤,빨강색
660,쌍용,뷰티풀 코란도,19/10식(20년형),가솔린 1.5 2WD C7,"39,925km",인천,"2,220",가솔린,빨강색
661,기아,비스토,02/12식,밴,"121,856km",경기,150,가솔린,빨강색
662,기아,쏘울,11/04식,1.6 스마트,"68,047km",서울,570,가솔린,빨강색
663,쉐보레(GM대우),All New 마티즈,08/10식(09년형),SX 스타 에디션,"70,818km",경기,199,가솔린,빨강색
664,쌍용,코란도 스포츠,16/01식,익스트림 4WD,"14,230km",경기,"1,720",디젤,빨강색
665,쌍용,뷰티풀 코란도,19/10식(20년형),가솔린 1.5 2WD C7,"39,925km",인천,"2,220",가솔린,빨강색
666,기아,비스토,02/12식,밴,"121,856km",경기,150,가솔린,빨강색
667,기아,쏘울,11/04식,1.6 스마트,"68,047km",서울,570,가솔린,빨강색
668,쌍용,렉스턴 스포츠 칸,20/09식(21년형),디젤 2.2 4WD,"33,326km",전남,"2,900",디젤,빨강색
669,쉐보레(GM대우),스파크,12/05식,LS,"160,690km",대구,220,가솔린,빨강색
670,현대,더 뉴 아반떼 AD,18/12식(19년형),1.6,"47,149km",부산,"1,691",가솔린,빨강색
671,기아,올 뉴 K3,19/04식,럭셔리,"27,783km",경남,"1,690",가솔린,빨강색
672,현대,더 뉴 아반떼 AD,18/12식(19년형),1.6,"47,149km",부산,"1,691",가솔린,빨강색
673,현대,투싼 하이브리드 (NX4),20/10식(21년형),인스퍼레이션,"16,251km",경기,"3,789",가솔린+전기,빨강색
674,쌍용,렉스턴 스포츠,18/12식(19년형),디젤 2.2 4WD,"61,691km",경기,"2,050",디젤,빨강색
675,기아,스팅어,19/05식,3.3 터보 AWD,"19,565km",부산,"3,720",가솔린,빨강색
676,쉐보레(GM대우),더 뉴 트랙스,18/10식(19년형),1.6 디젤 프리미어,"60,000km",울산,"1,400",디젤,빨강색
677,쉐보레(GM대우),콜로라도,20/06식,3.6 익스트림-X 4WD,"7,744km",대전,"3,850",가솔린,빨강색
678,현대,더 뉴 벨로스터,15/05식(16년형),1.6 터보 디 스펙,"35,691km",대구,"1,120",가솔린,빨강색
679,쌍용,렉스턴 스포츠,18/12식(19년형),디젤 2.2 4WD,"61,691km",경기,"2,050",디젤,빨강색
680,현대,벨로스터 (JS),19/01식,2.0 N,"33,133km",경기,"2,530",가솔린,빨강색
681,현대,아반떼 AD,17/12식(18년형),1.6 GDI 밸류 플러스,"34,000km",충남,"1,320",가솔린,빨강색
682,쉐보레(GM대우),All New 마티즈,07/06식(08년형),슈퍼,"90,882km",대구,199,가솔린,빨강색
683,기아,올 뉴 카니발,15/12식(16년형),9인승 프레스티지,"120,000km",경기,"1,720",디젤,빨강색
684,쌍용,티볼리,15/06식,VX 2WD,"33,000km",경기,"1,250",가솔린,빨강색
685,쉐보레(GM대우),올란도,13/10식(14년형),2.0 디젤 LT,"109,000km",경기,759,디젤,빨강색
686,기아,올 뉴 모닝 (JA),17/08식,럭셔리,"23,000km",경기,890,가솔린,빨강색
687,현대,아반떼 MD,11/12식(12년형),M16 GDI 프리미어,"49,500km",부산,840,가솔린,빨강색
688,현대,아반떼 AD,18/03식,1.6 GDI 밸류 플러스,"59,842km",충남,"1,330",가솔린,빨강색
689,현대,i30 (PD),17/08식(18년형),1.6 터보,"50,271km",부산,"1,350",가솔린,빨강색
690,쉐보레(GM대우),더 뉴 스파크,20/04식,LT,"16,662km",경기,850,가솔린,빨강색
691,기아,올 뉴 K3,19/04식,프레스티지,"49,566km",경기,"1,550",가솔린,빨강색
692,기아,카니발 R,11/03식,그랜드 카니발 GLX,"82,878km",부산,830,디젤,빨강색
693,르노삼성,QM3,15/12식(16년형),RE 시그니처,"54,213km",서울,"1,050",디젤,빨강색
694,현대,아반떼 쿠페,13/09식(14년형),2.0 GDi 스마트,"72,825km",경기,729,가솔린,빨강색
695,현대,아반떼 하이브리드 (CN7),21/05식,인스퍼레이션,"3,888km",경기,"2,479",가솔린+전기,빨강색
696,기아,모닝 어반,20/12식(21년형),프레스티지,"4,439km",부산,"1,070",가솔린,빨강색
697,기아,올 뉴 모닝 (JA),17/02식,프레스티지,"14,495km",경기,950,가솔린,빨강색
698,기아,올 뉴 모닝,13/07식,디럭스,"49,857km",경기,499,가솔린,빨강색
699,기아,더 뉴 K3,16/10식(17년형),노블레스,"32,150km",울산,"1,230",가솔린,빨강색
700,기아,더 뉴 모닝,16/09식,럭셔리,"39,770km",울산,730,가솔린,빨강색
701,기아,더 뉴 모닝,15/10식(16년형),럭셔리,"90,990km",부산,690,가솔린,빨강색
702,쌍용,렉스턴 스포츠 칸,20/02식,디젤 2.2 2WD,"15,725km",대구,"2,680",디젤,빨강색
703,쌍용,코란도 스포츠,13/06식(14년형),CX7 4WD,"43,900km",경기,"1,330",디젤,빨강색
704,현대,벨로스터 (JS),18/05식,1.6 터보 스포츠,"16,076km",경기,"2,099",가솔린,빨강색
705,,,,,,,,,빨강색
706,쉐보레(GM대우),스파크,14/03식,LT,"126,405km",대구,435,가솔린,빨강색
707,기아,모닝,06/02식,LX,"69,080km",대구,225,가솔린,빨강색
708,현대,벨로스터 (JS),18/09식(19년형),2.0 N,"23,700km",대구,"2,220",가솔린,빨강색
709,쉐보레(GM대우),더 넥스트 스파크,17/09식(18년형),에코 LTZ,"5,293km",경기,790,가솔린,빨강색
710,현대,베뉴,20/09식,1.6 모던,"15,958km",대구,"1,480",가솔린,빨강색
711,제네시스,G70,18/05식,2.2D,"26,115km",경기,"3,380",디젤,빨강색
712,현대,벨로스터 (JS),20/06식,1.6 터보 스포츠,"6,487km",경기,"2,170",가솔린,빨강색
713,기아,올 뉴 K3,18/11식(19년형),노블레스,"27,495km",경기,"1,630",가솔린,빨강색
714,현대,벨로스터 (JS),20/06식,1.6 터보 스포츠,"6,487km",경기,"2,170",가솔린,빨강색
715,기아,올 뉴 K3,18/11식(19년형),노블레스,"27,495km",경기,"1,630",가솔린,빨강색
716,기아,올 뉴 K3,18/03식(19년형),프레스티지,"43,000km",인천,"1,450",가솔린,빨강색
717,쌍용,티볼리,16/07식,디젤 LX 2WD,"122,218km",부산,950,디젤,빨강색
718,쉐보레(GM대우),더 넥스트 스파크,16/03식,LTZ,"14,830km",부산,840,가솔린,빨강색
719,기아,올 뉴 모닝,14/05식(15년형),디럭스,"65,245km",경기,500,가솔린,빨강색
720,현대,벨로스터 (JS),20/06식,1.6 터보 스포츠,"6,487km",경기,"2,170",가솔린,빨강색
721,기아,올 뉴 K3,18/11식(19년형),노블레스,"27,495km",경기,"1,630",가솔린,빨강색
722,기아,올 뉴 모닝,14/05식(15년형),디럭스,"65,245km",경기,500,가솔린,빨강색
723,현대,벨로스터,13/10식(14년형),DCT팩,"90,165km",대구,899,가솔린,빨강색
724,기아,올 뉴 모닝,13/11식(14년형),디럭스,"67,575km",충남,480,가솔린,빨강색
725,현대,그랜저 IG,17/08식(18년형),3.0 익스클루시브,"53,000km",대전,"2,200",가솔린,빨강색
726,현대,아반떼 AD,18/07식,1.6 터보 스포츠,"21,018km",서울,"1,560",가솔린,빨강색
727,쌍용,코란도 스포츠,12/06식,CX7 4WD,"192,374km",경기,780,디젤,빨강색
728,기아,포르테 쿱,12/05식(13년형),1.6 GDI 프레스티지,"95,009km",울산,690,가솔린,빨강색
729,현대,벨로스터 (JS),19/02식,2.0 N,"68,000km",충북,"2,350",가솔린,빨강색
730,기아,레이,12/01식,럭셔리,"180,000km",경기,520,가솔린,빨강색
731,쉐보레(GM대우),아베오 해치백,12/02식,LS,"41,121km",경기,450,가솔린,빨강색
732,쉐보레(GM대우),리얼 뉴 콜로라도,20/10식(21년형),3.6 익스트림-X 4WD,"6,502km",경기,"3,970",가솔린,빨강색
733,현대,더 뉴 아반떼,13/09식(14년형),1.6 GDi 스마트,"38,315km",경기,840,가솔린,빨강색
734,기아,쏘렌토 4세대,21/08식,HEV 1.6 4WD,19km,경기,"4,650",가솔린+전기,빨강색
735,기아,K3,12/12식(13년형),프레스티지,"80,887km",대구,830,가솔린,빨강색
736,현대,i30 (PD),17/04식(18년형),1.6 터보,"68,418km",경기,"1,750",가솔린,빨강색
737,기아,K3,12/10식(13년형),럭셔리,"52,581km",경기,550,가솔린,빨강색
738,쉐보레(GM대우),스파크,11/12식(12년형),LT,"115,954km",경기,250,가솔린,빨강색
739,르노삼성,QM3,15/10식,RE 시그니처,"23,394km",부산,"1,270",디젤,빨강색
740,현대,아반떼 AD,15/12식(16년형),1.6 e-VGT 스마트,"131,459km",부산,799,디젤,빨강색
741,기아,올 뉴 카니발,15/03식,9인승 럭셔리,"161,720km",대전,"1,260",디젤,빨강색
742,쌍용,렉스턴 스포츠 칸,19/05식,디젤 2.2 4WD,"52,377km",경기,"2,620",디젤,빨강색
743,쌍용,렉스턴 스포츠,18/10식(19년형),디젤 2.2 4WD,"22,734km",서울,"2,350",디젤,빨강색
744,,,,,,,,,빨강색
745,제네시스,G70,17/10식(18년형),2.0T,"46,000km",부산,"2,750",가솔린,빨강색
746,기아,뉴모닝,10/01식,LX,"63,773km",경북,320,가솔린,빨강색
747,기아,올 뉴 모닝,12/05식,디럭스 스페셜,"78,135km",울산,490,가솔린,빨강색
748,기아,올 뉴 K3,19/03식,럭셔리,"19,886km",울산,"1,690",가솔린,빨강색
749,기아,올 뉴 모닝,11/04식(12년형),디럭스 스페셜,"63,318km",대구,399,가솔린,빨강색
750,기아,뉴모닝,08/06식,LX,"90,714km",경기,547,가솔린,빨강색
751,쉐보레(GM대우),All New 마티즈,06/09식(07년형),SE,"158,929km",경기,80,가솔린,빨강색
752,쌍용,티볼리,16/01식,디젤 LX 2WD,"117,586km",경기,950,디젤,빨강색
753,기아,올 뉴 K3,19/01식,노블레스,"18,623km",경남,"1,890",가솔린,빨강색
754,르노삼성,QM3,17/06식,RE 시그니처,"44,850km",부산,"1,350",디젤,빨강색
755,기아,뉴모닝,08/04식,SLX 뷰티,"155,500km",대구,170,가솔린,빨강색
756,현대,코나,18/08식,디젤 1.6 2WD,"122,859km",서울,"1,350",디젤,빨강색
757,쌍용,티볼리,16/01식,디젤 LX 2WD,"117,586km",경기,950,디젤,빨강색
758,기아,스팅어,19/07식,2.0 터보 AWD,"54,174km",경기,"3,120",가솔린,빨강색
759,쌍용,액티언,08/07식,2WD CX7,"16,208km",서울,550,디젤,빨강색
760,기아,쏘울 부스터,19/02식,1.6 T-GDI 노블레스,"23,056km",인천,"2,070",가솔린,빨강색
761,현대,아반떼 (CN7),20/05식(21년형),1.6,"25,436km",인천,"2,330",가솔린,빨강색
762,현대,쏘나타 (DN8),19/07식(20년형),2.0,"59,381km",인천,"1,940",가솔린,빨강색
763,쌍용,렉스턴 스포츠,18/10식(19년형),디젤 2.2 2WD,"95,774km",경기,"1,920",디젤,빨강색
764,현대,코나,18/08식,디젤 1.6 2WD,"122,859km",서울,"1,350",디젤,빨강색
765,현대,코나,18/08식,디젤 1.6 2WD,"122,859km",서울,"1,350",디젤,빨강색
766,기아,레이,15/04식(16년형),프레스티지,"47,268km",부산,990,가솔린,빨강색
767,쉐보레(GM대우),마티즈 크리에이티브,10/05식,재즈,"128,159km",대구,255,가솔린,빨강색
768,기아,올 뉴 모닝,13/01식,디럭스 스페셜,"152,792km",경기,399,가솔린,빨강색
769,기아,모닝,06/01식,LX,"187,853km",충북,135,가솔린,빨강색
770,기아,레이,15/04식(16년형),프레스티지,"47,268km",부산,990,가솔린,빨강색
771,쌍용,티볼리,15/02식,LX 2WD,"53,125km",경기,"1,260",가솔린,빨강색
772,쉐보레(GM대우),어메이징 뉴 크루즈,15/06식,1.4 터보 LTZ,"69,733km",경기,"1,030",가솔린,빨강색
773,쉐보레(GM대우),마티즈 크리에이티브,09/11식(10년형),그루브,"99,748km",대구,290,가솔린,빨강색
774,쉐보레(GM대우),말리부,14/05식,2.0 디젤 LT 디럭스팩,"94,086km",대구,838,디젤,빨강색
775,기아,타우너,02/10식,이동판매차,"103,076km",울산,150,LPG(일반인 구입),빨강색
776,쌍용,티볼리,17/06식,디젤 LX 2WD,"33,993km",울산,"1,390",디젤,빨강색
777,쉐보레(GM대우),마티즈 II,01/04식,MS,"114,662km",대전,80,가솔린,빨강색
778,르노삼성,QM3,15/07식,RE 시그니처,"63,293km",부산,"1,100",디젤,빨강색
779,쉐보레(GM대우),더 넥스트 스파크,17/09식(18년형),LT,"61,909km",부산,710,가솔린,빨강색
780,현대,벨로스터 (JS),18/12식,1.6 터보 스포츠,"19,485km",부산,"2,040",가솔린,빨강색
781,현대,쏘나타 (DN8),19/05식(20년형),2.0,"22,921km",부산,"2,550",가솔린,빨강색
782,현대,벨로스터 (JS),19/10식,2.0 N,"23,298km",경기,"2,590",가솔린,빨강색
783,쉐보레(GM대우),더 넥스트 스파크,17/09식(18년형),LT,"61,909km",부산,710,가솔린,빨강색
784,르노삼성,QM3,15/07식,RE 시그니처,"63,293km",부산,"1,100",디젤,빨강색
785,현대,벨로스터 (JS),18/12식,1.6 터보 스포츠,"19,485km",부산,"2,040",가솔린,빨강색
786,현대,쏘나타 (DN8),19/05식(20년형),2.0,"22,921km",부산,"2,550",가솔린,빨강색
787,,,,,,,,,빨강색
788,현대,더 뉴 아반떼,14/06식,1.6 GDi 스마트,"40,200km",대전,850,가솔린,빨강색
789,기아,스포티지 4세대,16/04식,디젤 2.0 4WD 노블레스,"75,493km",충북,"1,850",디젤,빨강색
790,기아,올 뉴 모닝,13/01식,럭셔리,"37,000km",부산,600,가솔린,빨강색
791,제네시스,더 뉴 G70,21/07식,가솔린 3.3T 4WD,75km,경기,"5,550",가솔린,빨강색
792,쉐보레(GM대우),스파크,12/01식,LS+,"63,509km",대구,430,가솔린,빨강색
793,제네시스,더 뉴 G70,21/07식,가솔린 3.3T 4WD,75km,경기,"5,550",가솔린,빨강색
