,brand,name,year,info,km,location,price,type,color
87,현대,쏘나타 뉴 라이즈,18/01식,2.0 스마트,"59,903km",경기,"1,650",가솔린,갈색
88,기아,K5 2세대,15/11식(16년형),2.0 MX,"22,484km",경기,"1,730",가솔린,갈색
89,현대,더 뉴 그랜드 스타렉스,18/04식(19년형),4WD 어반 9인승,"45,395km",경기,"2,890",디젤,갈색
90,기아,올 뉴 모닝,12/08식,디럭스 스페셜,"70,059km",부산,460,가솔린,갈색
91,쌍용,렉스턴 스포츠,18/09식(19년형),디젤 2.2 4WD,"83,364km",경기,"2,130",디젤,갈색
92,현대,그랜저 IG 하이브리드,18/11식(19년형),익스클루시브,"11,619km",서울,"3,450",가솔린+전기,갈색
93,기아,K5,11/08식,LPI 럭셔리,"119,669km",경기,580,LPG(일반인 구입),갈색
94,르노삼성,QM3,16/12식,RE 시그니처,"40,574km",전북,"1,350",디젤,갈색
95,쉐보레(GM대우),올란도,13/08식,LPG LTZ,"141,075km",광주,"1,999",LPG(일반인 구입),갈색
96,현대,그랜저 HG,15/01식,HG240 모던,"78,483km",경기,"1,330",가솔린,갈색
97,쌍용,렉스턴 스포츠,18/09식(19년형),디젤 2.2 4WD,"83,364km",경기,"2,130",디젤,갈색
98,현대,쏘나타 뉴 라이즈,19/01식,2.0 스마트 스페셜,"11,300km",경기,"1,890",가솔린,갈색
99,현대,아슬란,14/11식(15년형),G330 프리미엄,"25,000km",부산,"1,990",가솔린,갈색
100,현대,아슬란,15/03식,G300 모던,"108,000km",전북,"1,390",가솔린,갈색
101,현대,그랜저 IG,17/02식,3.0 LPi 장애인용,"49,049km",경기,"2,530",LPG(일반인 구입),갈색
102,쉐보레(GM대우),올란도,13/08식,LPG LTZ,"141,075km",광주,"1,999",LPG(일반인 구입),갈색
103,현대,아슬란,14/11식(15년형),G330 프리미엄,"25,000km",부산,"1,990",가솔린,갈색
104,현대,아슬란,15/03식,G300 모던,"108,000km",전북,"1,390",가솔린,갈색
105,현대,그랜저 IG,17/02식,3.0 LPi 장애인용,"49,049km",경기,"2,530",LPG(일반인 구입),갈색
106,기아,올 뉴 프라이드,11/11식(12년형),1.6 GDI 해치백,"125,216km",경기,560,가솔린,갈색
107,현대,그랜저 HG,14/07식(15년형),HG240 모던,"115,324km",인천,"1,100",가솔린,갈색
108,현대,그랜저 IG 하이브리드,17/12식(18년형),프리미엄,"122,223km",인천,"1,890",가솔린+전기,갈색
109,현대,LF 쏘나타,14/08식(15년형),LPI 모던,"121,394km",광주,"1,070",LPG(일반인 구입),갈색
110,쉐보레(GM대우),올란도,12/09식(13년형),2.0 디젤 LTZ,"113,909km",경기,690,디젤,갈색
111,현대,제네시스,12/02식,프라다 GP500,"61,500km",경기,"2,640",가솔린,갈색
112,르노삼성,뉴SM3,13/01식,SE 플러스,"90,868km",경기,430,가솔린,갈색
113,현대,엑센트(신형),14/12식(15년형),1.6 GDI 프리미엄,"55,300km",대구,850,가솔린,갈색
114,쌍용,티볼리,16/04식,LX 2WD,"60,627km",대구,"1,299",가솔린,갈색
115,기아,올 뉴 모닝,11/10식(12년형),디럭스,"76,114km",경기,370,가솔린,갈색
116,현대,올 뉴 투싼,19/06식,디젤 1.6 2WD,"106,048km",경기,"2,030",디젤,갈색
117,기아,올 뉴 쏘렌토,14/11식(15년형),디젤 2.0 4WD,"128,747km",경남,"1,780",디젤,갈색
118,제네시스,G80,19/09식,3.8 GDI,"29,107km",경기,"4,610",가솔린,갈색
119,기아,레이,16/11식,럭셔리,"69,510km",충남,899,가솔린,갈색
120,현대,더 뉴 싼타페,21/05식,디젤 2.2 2WD,"7,921km",서울,"3,250",디젤,갈색
121,현대,YF 쏘나타,10/12식(11년형),LPI 럭셔리,"223,864km",경기,320,LPG(일반인 구입),갈색
122,쉐보레(GM대우),올 뉴 말리부,16/06식(17년형),2.0 터보 LTZ,"46,050km",경기,"1,529",가솔린,갈색
123,쉐보레(GM대우),올란도,14/07식,2.0 디젤 LTZ,"102,709km",충남,920,디젤,갈색
124,쉐보레(GM대우),크루즈,13/01식,1.8 LTZ+,"31,000km",부산,699,가솔린,갈색
125,르노삼성,QM3,16/12식,RE,"63,566km",충남,"1,199",디젤,갈색
126,쌍용,렉스턴 스포츠,18/10식(19년형),디젤 2.2 4WD,"120,190km",인천,"2,000",디젤,갈색
127,쉐보레(GM대우),올 뉴 말리부,16/06식(17년형),2.0 터보 LTZ,"46,050km",경기,"1,529",가솔린,갈색
128,현대,맥스크루즈,14/01식,디젤(e-VGT) 2.2 4WD 익스클루시브,"190,510km",대구,"1,499",디젤,갈색
129,제네시스,EQ900,15/12식(16년형),3.3 T-GDI AWD,"130,691km",경기,"3,399",가솔린,갈색
130,쉐보레(GM대우),트랙스,16/01식,1.4 LT 래더패키지,"76,381km",경기,990,가솔린,갈색
131,제네시스,G80 (RG3),20/12식(21년형),디젤 2.2 AWD,"4,731km",경기,"6,750",디젤,갈색
132,르노삼성,QM3,16/12식,RE 시그니처,"70,527km",울산,"1,250",디젤,갈색
133,제네시스,G80 (RG3),20/12식(21년형),디젤 2.2 AWD,"4,731km",경기,"6,750",디젤,갈색
134,쉐보레(GM대우),마티즈 크리에이티브,10/04식,그루브,"3,438km",충남,399,가솔린,갈색
135,현대,그랜저 IG,17/10식,2.2 디젤 프리미엄,"108,097km",광주,"1,830",디젤,갈색
136,현대,그랜저 IG 하이브리드,19/04식,익스클루시브,"73,211km",대전,"2,660",가솔린+전기,갈색
137,제네시스,G80 (RG3),20/12식(21년형),디젤 2.2 AWD,"9,856km",광주,"6,750",디젤,갈색
138,,,,,,,,,갈색
139,현대,더 뉴 그랜드 스타렉스,18/03식,어반 9인승,"60,823km",부산,"2,450",디젤,갈색
140,현대,엑센트(신형),18/02식,1.4 VVT 모던,"45,946km",서울,"1,100",가솔린,갈색
141,제네시스,G80,17/11식(18년형),3.3 GDI,"104,758km",서울,"2,590",가솔린,갈색
142,제네시스,G80,18/06식,3.3 GDI,"65,087km",서울,"2,890",가솔린,갈색
143,제네시스,G80 (RG3),20/12식(21년형),디젤 2.2 AWD,"9,856km",광주,"6,750",디젤,갈색
144,쉐보레(GM대우),올란도,16/06식,1.6 디젤 LT,"167,270km",경기,650,디젤,갈색
145,쉐보레(GM대우),올란도,15/01식,LPG LTZ,"72,384km",부산,"1,299",LPG(일반인 구입),갈색
146,쉐보레(GM대우),말리부,14/08식,2.0 LT 디럭스팩,"24,820km",서울,"1,050",가솔린,갈색
