,brand,fuel,location,mile,model,name,price,year
12109,기아,LPG(일반인 구입),대구,116202.0,3.0 LPI 택시형,올 뉴 K7,1630.0,2018
12110,기아,가솔린,대구,65621.0,2.4 GDI 프레스티지,올 뉴 K7,1830.0,2017
12111,기아,가솔린,대전,95705.0,2.4 GDI 프레스티지,더 뉴 K7,1050.0,2013
12112,기아,디젤,서울,32819.0,디젤 3.0 4WD 5인승,모하비 더 마스터,4550.0,2020
12113,현대,디젤,경북,85141.0,12인승 왜건,그랜드 스타렉스,1390.0,2017
12114,현대,가솔린,경북,74231.0,G330 프리미엄,제네시스 DH,2490.0,2016
12115,현대,가솔린,경기,201440.0,HG240 럭셔리,그랜저 HG,630.0,2011
12116,쉐보레(GM대우),가솔린,경기,148907.0,EL240,알페온,770.0,2014
12117,현대,가솔린,대전,92411.0,Q270 럭셔리,그랜저 TG,270.0,2006
12118,쌍용,가솔린,경기,101737.0,600S 최고급형,체어맨 H 뉴 클래식,499.0,2013
12119,쉐보레(GM대우),디젤,경기,150423.0,2.0 디젤 LT 디럭스팩,말리부,529.0,2014
12120,현대,가솔린,대구,69515.0,G330 프리미엄,제네시스 DH,2220.0,2014
12121,기아,가솔린,대구,22743.0,디럭스,더 뉴 K3,1190.0,2017
12122,기아,가솔린+전기,경기,164765.0,프레스티지,K5 하이브리드,519.0,2013
12123,기아,LPG(일반인 구입),경기,174664.0,LPI 2.0 GX,뉴카렌스,199.0,2008
12124,현대,가솔린,대구,97499.0,HG300 익스클루시브,그랜저 HG,1520.0,2016
12125,기아,가솔린,경기,58000.0,디럭스 스페셜,올 뉴 모닝,389.0,2012
12126,제네시스,가솔린,대구,6340.0,2.5T 가솔린 AWD,GV70,6099.0,2021
12127,현대,가솔린,경기,169000.0,BH330 럭셔리,제네시스,389.0,2008
12128,현대,디젤,인천,52000.0,디젤 1.7 2WD,올 뉴 투싼,1890.0,2018
12129,현대,디젤,인천,79000.0,디젤 2.0 2WD,싼타페 더 프라임,2070.0,2017
12130,현대,가솔린,인천,170000.0,G330 프리미엄 AWD,제네시스 DH,1680.0,2016
12131,기아,가솔린,인천,21000.0,시그니처,모닝 어반,1350.0,2021
12132,쉐보레(GM대우),디젤,인천,123000.0,2.0 디젤 LTZ,올란도,870.0,2014
12133,기아,디젤,인천,67000.0,9인승 노블레스,올 뉴 카니발,2290.0,2016
12134,제네시스,가솔린,대구,94743.0,3.3 GDI AWD,G80,2690.0,2017
12135,기아,가솔린,대구,57168.0,3.8 GDI AWD,더 K9,4440.0,2019
12136,기아,가솔린,대구,33466.0,5.0 GDI AWD,더 K9,5340.0,2019
12137,쉐보레(GM대우),디젤,대구,92009.0,2.0 디젤 LT,올란도,840.0,2014
12138,기아,디젤,대구,107206.0,뉴카니발 리무진 President,카니발 R,1430.0,2014
12139,기아,가솔린,대구,32240.0,3.3 T-GDI AWD,더 K9,5190.0,2019
12140,제네시스,가솔린,울산,50510.0,5.0 GDI AWD,EQ900,4900.0,2017
12141,현대,가솔린,경기,160000.0,Y20 프리미어,YF 쏘나타,379.0,2010
12142,쉐보레(GM대우),가솔린,경기,25045.0,1.4 터보 LS,올 뉴 크루즈,1090.0,2017
12143,기아,디젤,대구,90265.0,9인승 노블레스 스페셜,더 뉴 카니발,2790.0,2019
12144,기아,가솔린,대구,63984.0,3.3 T-GDI AWD,더 K9,4590.0,2019
12145,기아,가솔린+전기,대구,35376.0,시그니처,K7 프리미어 하이브리드,3720.0,2020
12146,기아,디젤,대구,48316.0,디젤 3.0 4WD,더 뉴 모하비,3620.0,2019
12147,르노삼성,디젤,서울,68598.0,LE,QM3,1050.0,2016
12148,기아,디젤,서울,61030.0,디젤 1.7 2WD 트렌디,스포티지 4세대,1500.0,2016
12149,기아,가솔린,서울,60680.0,3.8 GDI AWD,더 K9,4170.0,2019
12150,현대,가솔린,서울,79784.0,1.6 GDI 밸류 플러스,아반떼 AD,1150.0,2018
12151,현대,가솔린,서울,136769.0,BH380 럭셔리,제네시스,999.0,2012
12152,기아,디젤,서울,86423.0,디젤 2.0 2WD,더 뉴 쏘렌토,2100.0,2018
12153,제네시스,가솔린,서울,96137.0,3.3 T-GDI AWD,EQ900,3940.0,2016
12154,쌍용,가솔린,인천,150000.0,CW700 4TRONIC,뉴체어맨 W,820.0,2012
12155,르노삼성,가솔린,인천,190000.0,RE,SM7 New Art,280.0,2011
12156,기아,가솔린,인천,190000.0,3.0 GDI 노블레스,더 프레스티지 K7,550.0,2012
12157,기아,디젤,인천,109056.0,디젤 2.0 2WD,더 뉴 쏘렌토,2599.0,2019
12158,기아,가솔린+LPG,인천,76995.0,3.8 GDI,더 K9,3700.0,2019
12159,현대,LPG(일반인 구입),경기,148000.0,LPI Q270 모범형 팩2,그랜저 TG,340.0,2008
12160,기아,디젤,인천,106000.0,그랜드 카니발 GLX,카니발 R,480.0,2011
12161,쌍용,디젤,인천,118000.0,CX7 4WD,코란도 스포츠,670.0,2012
12162,기아,LPG(일반인 구입),경남,18178.0,3.0 LPI 노블레스,K7 프리미어,3490.0,2020
12163,현대,가솔린,경남,19061.0,3.3,더 뉴 그랜저 IG,3490.0,2020
12164,현대,가솔린,대구,168669.0,BH330 럭셔리,제네시스,899.0,2012
12165,기아,가솔린,인천,98159.0,2.0,K5 3세대,1500.0,2019
12166,현대,가솔린+전기,인천,55646.0,프리미엄,그랜저 HG 하이브리드,1780.0,2016
12167,현대,가솔린,인천,104627.0,G330 프리미엄,아슬란,1550.0,2015
12168,현대,가솔린,인천,123917.0,2.0 스타일,LF 쏘나타,780.0,2015
12169,기아,디젤,인천,111986.0,9인승 럭셔리,올 뉴 카니발,1700.0,2017
12170,기아,가솔린,인천,88406.0,2.4 GDI 프레스티지,올 뉴 K7,1610.0,2016
12171,기아,가솔린,경기,158437.0,3.8 GDI 노블레스,더 뉴 K9,1900.0,2016
12172,현대,가솔린,경기,229010.0,VS380,에쿠스(신형),950.0,2012
12173,르노삼성,가솔린,경남,170542.0,LE,뉴SM5,230.0,2007
12174,제네시스,가솔린,대구,94743.0,3.3 GDI AWD,G80,2690.0,2017
12175,기아,가솔린,대구,57168.0,3.8 GDI AWD,더 K9,4440.0,2019
12176,기아,가솔린,대구,33466.0,5.0 GDI AWD,더 K9,5340.0,2019
12177,쉐보레(GM대우),디젤,대구,92009.0,2.0 디젤 LT,올란도,840.0,2014
12178,쉐보레(GM대우),가솔린,경기,76000.0,LPG LT,스파크,460.0,2012
12179,르노삼성,가솔린,경기,239000.0,프레스티지,SM7 New Art,380.0,2009
12180,기아,가솔린,경기,59721.0,터보 노블레스,더 뉴 K3 쿱,1100.0,2017
12181,현대,가솔린,경기,122000.0,N20 스마트 블랙팩,NF 쏘나타 트랜스폼,399.0,2009
12182,기아,디젤,대구,107206.0,뉴카니발 리무진 President,카니발 R,1430.0,2014
12183,기아,가솔린,대구,32240.0,3.3 T-GDI AWD,더 K9,5190.0,2019
12184,쌍용,가솔린,경북,26319.0,가솔린 1.6 IX 2WD,티볼리 에어,1300.0,2018
12185,현대,가솔린,경북,114900.0,G330 프리미엄 AWD,제네시스 DH,2000.0,2016
12186,현대,LPG(일반인 구입),경기,84582.0,3.0 LPI 익스클루시브,그랜저 IG,2260.0,2018
12187,현대,LPG(일반인 구입),울산,93472.0,LPG HG300 프라임,그랜저 HG,1160.0,2011
12188,쌍용,디젤,서울,78000.0,디젤 2.2 4WD,G4 렉스턴,2220.0,2018
12189,기아,LPG(일반인 구입),서울,79000.0,3.0 LPI 럭셔리 (렌터카),올 뉴 K7,1950.0,2018
12190,현대,가솔린,서울,135000.0,G330 프리미엄 AWD,제네시스 DH,1980.0,2016
12191,기아,디젤,대구,90265.0,9인승 노블레스 스페셜,더 뉴 카니발,2790.0,2019
12192,기아,가솔린,대구,63984.0,3.3 T-GDI AWD,더 K9,4590.0,2019
12193,기아,가솔린+전기,대구,35376.0,시그니처,K7 프리미어 하이브리드,3720.0,2020
12194,기아,디젤,대구,48316.0,디젤 3.0 4WD,더 뉴 모하비,3620.0,2019
12195,현대,가솔린+전기,대구,157187.0,익스클루시브,그랜저 IG 하이브리드,2390.0,2018
12196,르노삼성,디젤,서울,68598.0,LE,QM3,1050.0,2016
12197,기아,가솔린,서울,60680.0,3.8 GDI AWD,더 K9,4170.0,2019
12198,기아,디젤,서울,61030.0,디젤 1.7 2WD 트렌디,스포티지 4세대,1500.0,2016
12199,쉐보레(GM대우),가솔린,서울,68188.0,2.5 LT,임팔라,1530.0,2017
12200,쌍용,디젤,부산,195000.0,2WD 290S CT,무쏘 스포츠,290.0,2004
12201,기아,가솔린,대구,91393.0,디럭스,더 뉴 모닝,580.0,2016
12202,르노삼성,가솔린,부산,106420.0,RE,뉴SM3,330.0,2010
12203,현대,가솔린,부산,133000.0,HG300 프라임,그랜저 HG,970.0,2012
12204,기아,디젤,부산,161450.0,9인승 럭셔리,올 뉴 카니발,1490.0,2017
12205,제네시스,가솔린,서울,64284.0,3.3 GDI,G80,3140.0,2018
12206,기아,가솔린,부산,130047.0,터보,레이,790.0,2013
12207,현대,LPG(일반인 구입),전북,199754.0,LPG HG300 모던,그랜저 HG,1030.0,2014
12208,기아,디젤,서울,94560.0,9인승 노블레스,올 뉴 카니발,1950.0,2016
12209,현대,가솔린,부산,70888.0,3.0 익스클루시브,그랜저 IG,2490.0,2017
12210,현대,가솔린,부산,25327.0,G380 프레스티지 AWD,제네시스 DH,3050.0,2016
12211,현대,가솔린,경기,242000.0,HG300 프리미엄,그랜저 HG,650.0,2013
12212,현대,가솔린,부산,21875.0,2.4 프리미엄,그랜저 IG,2440.0,2018
12213,현대,가솔린,부산,215107.0,G330 프리미엄 AWD,제네시스 DH,1650.0,2015
12214,기아,디젤,부산,133236.0,4WD QV300,모하비,1790.0,2014
12215,현대,가솔린,부산,148660.0,BH330 럭셔리,제네시스,1090.0,2012
12216,현대,가솔린,대전,129000.0,Y20 럭셔리,YF 쏘나타,530.0,2011
12217,현대,LPG(일반인 구입),대전,377000.0,LPI Q270 개인형,그랜저 TG,330.0,2006
12218,현대,가솔린,광주,145320.0,VL500,에쿠스(신형),1550.0,2012
12219,현대,가솔린,광주,141886.0,VS380,에쿠스(신형),1450.0,2012
12220,제네시스,가솔린,광주,53060.0,3.3 GDI AWD,G80,4050.0,2019
12221,르노삼성,디젤,대구,60856.0,디젤 4WD RE 시그니처,QM6,2150.0,2017
12222,쌍용,디젤,대구,31437.0,디젤 2.2 4WD,렉스턴 스포츠,2860.0,2020
12223,기아,가솔린,대구,33392.0,2.0,K5 3세대,3230.0,2020
12224,르노삼성,가솔린,대구,12529.0,1.3 TCe RE 시그니처,XM3,2390.0,2020
12225,제네시스,가솔린,대구,52989.0,3.8 GDI AWD,EQ900,4600.0,2018
12226,현대,가솔린,대구,90086.0,G330 모던 AWD,제네시스 DH,2300.0,2015
12227,기아,가솔린,충북,36629.0,2.4 GDI 리미티드,올 뉴 K7,2290.0,2017
12228,기아,디젤,충북,218078.0,4WD QV300,모하비,970.0,2011
12229,현대,가솔린,경기,210661.0,VS380,에쿠스(신형),1540.0,2013
12230,제네시스,가솔린,경북,87000.0,5.0 GDI AWD,EQ900,4200.0,2018
12231,제네시스,가솔린,서울,64284.0,3.3 GDI,G80,3140.0,2018
12232,기아,가솔린,서울,43059.0,3.3 GDI 리미티드 플러스,올 뉴 K7,2150.0,2017
12233,기아,디젤,경기,67994.0,9인승 하이리무진,올 뉴 카니발,2780.0,2015
12234,기아,가솔린,부산,130047.0,터보,레이,790.0,2013
12235,기아,디젤,부산,20127.0,9인승 럭셔리,올 뉴 카니발,2390.0,2018
12236,현대,디젤,부산,41432.0,디젤 2.2 2WD,싼타페 TM,3200.0,2019
12237,기아,가솔린,경기,70272.0,2.4 GDI 럭셔리,더 프레스티지 K7,800.0,2012
12238,제네시스,가솔린,인천,65726.0,3.3 GDI AWD,G80,3700.0,2018
12239,제네시스,가솔린,경기,47278.0,3.3 GDI AWD,G80,3299.0,2017
12240,기아,가솔린,경기,96114.0,2.4 GDI 프레스티지,올 뉴 K7,1549.0,2016
12241,쌍용,디젤,경기,12.0,디젤 2.2 4WD,더 뉴 렉스턴 스포츠 칸,3700.0,2021
12242,기아,가솔린,부산,56734.0,2.0,더 뉴 K5 2세대,1970.0,2019
12243,기아,가솔린,경북,166000.0,2.4 GDI 프레스티지,올 뉴 K7,1170.0,2016
12244,기아,LPG(일반인 구입),경북,65000.0,2.0 LPI 렌터카용,더 뉴 K5 2세대,1349.0,2019
12245,현대,가솔린,부산,70888.0,3.0 익스클루시브,그랜저 IG,2490.0,2017
12246,현대,가솔린,부산,25327.0,G380 프레스티지 AWD,제네시스 DH,3050.0,2016
12247,기아,가솔린,부산,195000.0,VG270 럭셔리,K7,550.0,2010
12248,기아,디젤,경기,105748.0,9인승 프레스티지,올 뉴 카니발,1880.0,2018
12249,기아,가솔린,서울,28383.0,프레스티지,더 뉴 레이,1340.0,2018
12250,기아,가솔린,서울,28383.0,프레스티지,더 뉴 레이,1340.0,2018
12251,현대,가솔린,서울,44866.0,2.4 익스클루시브,그랜저 IG,2630.0,2019
12252,현대,가솔린,경기,117442.0,HG240 럭셔리,그랜저 HG,990.0,2012
12253,현대,가솔린,경기,175360.0,HG240 럭셔리,그랜저 HG,790.0,2012
12254,현대,가솔린,경기,82029.0,G380 익스클루시브 AWD,제네시스 DH,2200.0,2015
12255,현대,가솔린,경기,100964.0,HG300 노블,그랜저 HG,1080.0,2012
12256,기아,디젤,경기,96433.0,9인승 노블레스,올 뉴 카니발,1970.0,2015
12257,르노삼성,디젤,경기,106101.0,디젤 4WD RE 시그니처,QM6,1720.0,2018
12258,기아,가솔린,경기,25500.0,프레스티지,올 뉴 K3,1810.0,2020
12259,르노삼성,디젤,경기,44534.0,디젤 2WD RE,QM6,1960.0,2018
12260,쌍용,디젤,경기,80662.0,2.0 4WD RX7,렉스턴 W,1199.0,2013
12261,기아,가솔린,인천,142769.0,VG350 노블레스,K7,590.0,2011
12262,현대,디젤,경기,16097.0,디젤 2.0 2WD,올 뉴 투싼,2350.0,2017
12263,기아,가솔린,경기,16684.0,트렌디,더 뉴 레이,1160.0,2018
12264,기아,가솔린,경기,117146.0,럭셔리 스포츠,올 뉴 모닝,430.0,2012
12265,현대,가솔린,경기,85029.0,2.0 모던,쏘나타 뉴 라이즈,1670.0,2018
12266,현대,디젤,경기,54543.0,디젤 2.0 2WD,싼타페 더 프라임,2190.0,2018
12267,현대,디젤,경기,76370.0,디젤 1.7 2WD,올 뉴 투싼,1570.0,2018
12268,제네시스,가솔린,경기,42460.0,3.3 GDI AWD,G80,4350.0,2020
12269,르노삼성,가솔린,인천,91243.0,LE 익스클루시브,SM5 뉴 임프레션,190.0,2009
12270,제네시스,가솔린,경기,45365.0,3.8 GDI,EQ900,4090.0,2018
12271,현대,가솔린+전기,경기,206000.0,익스클루시브,그랜저 IG 하이브리드,1650.0,2018
12272,현대,디젤,경기,44759.0,밴 3인승,더 뉴 그랜드 스타렉스,2110.0,2018
12273,쉐보레(GM대우),가솔린,인천,143516.0,팝 에디션,스파크,290.0,2014
12274,기아,디젤,경기,57027.0,9인승 프레스티지,더 뉴 카니발,2530.0,2019
12275,현대,LPG(일반인 구입),서울,122035.0,3.0 LPi 모던 (렌터카),그랜저 IG,1690.0,2018
12276,제네시스,가솔린,경기,27245.0,가솔린 3.5 터보 AWD,G80 (RG3),6890.0,2021
12277,기아,가솔린,경기,23563.0,2.0,더 뉴 K5 2세대,2090.0,2019
12278,현대,가솔린,경기,139241.0,1.4 VVT 모던,엑센트(신형),690.0,2014
12279,제네시스,가솔린,경기,20470.0,가솔린 3.5 터보 AWD,G80 (RG3),6990.0,2021
12280,현대,가솔린,경기,3833.0,가솔린 3.8 2WD,팰리세이드,3990.0,2021
12281,현대,가솔린,경기,71582.0,3.0 익스클루시브,그랜저 IG,2290.0,2018
12282,쌍용,디젤,경기,48569.0,CX7 4WD,코란도 스포츠,1350.0,2014
12283,쉐보레(GM대우),가솔린,경기,94956.0,EL240,알페온,899.0,2014
12284,기아,가솔린,대구,24934.0,프레스티지,레이,1190.0,2017
12285,제네시스,가솔린,대구,141793.0,3.8 GDI,EQ900,2799.0,2016
12286,기아,가솔린,대구,48751.0,디럭스 트렌디,올 뉴 모닝,650.0,2015
12287,현대,LPG(일반인 구입),대구,233112.0,LPG N20 밸류,NF 쏘나타,209.0,2007
12288,제네시스,가솔린,대구,33714.0,3.3 GDI,G80,3290.0,2018
12289,르노삼성,가솔린,대구,126058.0,LE 익스클루시브,SM5 뉴 임프레션,250.0,2009
12290,제네시스,가솔린,경기,10975.0,3.8 AWD,G90,9190.0,2020
12291,쉐보레(GM대우),가솔린,경기,17000.0,2.0 LT 디럭스팩,말리부,999.0,2012
12292,현대,디젤,경기,96274.0,디젤(e-VGT) 2.2 4WD 익스클루시브,맥스크루즈,1880.0,2014
12293,현대,가솔린,서울,146000.0,G330 프리미엄 AWD,제네시스 DH,1750.0,2014
12294,기아,LPG(일반인 구입),서울,130000.0,LPI SLX,뉴모닝,290.0,2009
12295,현대,가솔린,서울,222445.0,VS380,에쿠스(신형),1470.0,2015
12296,현대,가솔린,서울,215550.0,HG240 럭셔리,그랜저 HG,650.0,2012
12297,현대,디젤,서울,10671.0,4WD 리무진,더 뉴 그랜드 스타렉스,4700.0,2020
12298,현대,LPG(일반인 구입),경남,168283.0,LPG HG300 프리미엄,그랜저 HG,1050.0,2014
12299,제네시스,가솔린,경기,47278.0,3.3 GDI AWD,G80,3299.0,2017
12300,기아,디젤,경기,126410.0,디젤 2.0 2WD TLX,쏘렌토 R,920.0,2010
12301,현대,가솔린,경기,329388.0,VS380,에쿠스(신형),699.0,2012
12302,기아,가솔린,경기,96114.0,2.4 GDI 프레스티지,올 뉴 K7,1549.0,2016
12303,쌍용,가솔린,전남,114143.0,CW700 4TRONIC,뉴체어맨 W,1180.0,2013
12304,쌍용,디젤,경기,12.0,디젤 2.2 4WD,더 뉴 렉스턴 스포츠 칸,3700.0,2021
12305,현대,디젤,부산,145148.0,위트 디젤 1.6 VGT 프리미엄,엑센트(신형),599.0,2014
12306,쉐보레(GM대우),가솔린,부산,105429.0,2.0 LT 디럭스팩,말리부,650.0,2012
12307,기아,가솔린,부산,56734.0,2.0,더 뉴 K5 2세대,1970.0,2019
12308,현대,디젤,대전,106000.0,디젤 2WD X20,투싼 ix,890.0,2013
12309,르노삼성,가솔린,경기,131544.0,PE,뉴SM5(신형),310.0,2011
12310,기아,가솔린,전북,61399.0,3.3 GDI 노블레스,올 뉴 K7,2120.0,2017
12311,기아,가솔린,전북,133136.0,2.4 GDI 프레스티지 스페셜,더 뉴 K7,1070.0,2013
12312,기아,가솔린,전북,53361.0,2.4 GDI 리미티드 에디션,올 뉴 K7,2230.0,2017
12313,쉐보레(GM대우),가솔린,충북,94000.0,LS,스파크,340.0,2012
12314,기아,가솔린,충북,81000.0,3.3 GDI 리미티드 플러스,올 뉴 K7,2250.0,2018
12315,기아,가솔린,충북,42010.0,2.0 터보 2WD,스팅어,2800.0,2018
12316,현대,LPG(일반인 구입),충북,82732.0,LPG HG300 모던,그랜저 HG,1500.0,2016
12317,현대,가솔린,충북,76566.0,2.4 모던,그랜저 IG,1950.0,2018
12318,현대,가솔린,충북,71188.0,2.4 모던,그랜저 IG,1950.0,2018
12319,기아,가솔린,충북,45410.0,2.4 GDI 리미티드 에디션,올 뉴 K7,2280.0,2017
12320,기아,가솔린,충북,75993.0,3.3 GDI 노블레스,올 뉴 K7,2300.0,2016
12321,현대,가솔린,충북,134568.0,2.4 모던,그랜저 IG,1680.0,2018
12322,현대,가솔린,충북,121004.0,HG240 모던 컬렉션,그랜저 HG,1380.0,2016
12323,현대,LPG(일반인 구입),충북,130806.0,LPG N20 밸류,NF 쏘나타,350.0,2007
12324,르노삼성,디젤,광주,186820.0,디젤 2WD R4U 에디션,QM5 네오,650.0,2014
12325,기아,가솔린+전기,광주,82450.0,노블레스 스페셜,올 뉴 K7 하이브리드,2750.0,2018
12326,현대,가솔린,광주,12769.0,1.6,아반떼 (CN7),2150.0,2021
12327,기아,가솔린,경기,35271.0,가솔린 9인승 하이리무진,올 뉴 카니발,3179.0,2017
12328,쉐보레(GM대우),디젤,경기,41903.0,1.6 디젤 LT,더 뉴 트랙스,1480.0,2019
12329,기아,가솔린,경기,61673.0,가솔린 9인승 하이리무진,올 뉴 카니발,2999.0,2018
12330,기아,가솔린,경기,57433.0,3.8 GDI AWD,더 K9,4199.0,2019
12331,기아,가솔린,경기,120517.0,3.8 GDI AWD,더 K9,3249.0,2019
12332,현대,가솔린,서울,83349.0,G330 모던 AWD,제네시스 DH,2080.0,2015
12333,현대,LPG(일반인 구입),서울,13124.0,12인승 LPi,더 뉴 그랜드 스타렉스,2150.0,2020
12334,현대,가솔린,부산,211943.0,HG240 럭셔리,그랜저 HG,660.0,2011
12335,기아,가솔린,부산,55040.0,2.4 GDI 리미티드,올 뉴 K7,2450.0,2017
12336,기아,LPG(일반인 구입),부산,172831.0,LPI 프레스티지,K5,630.0,2012
12337,현대,LPG(일반인 구입),경기,200488.0,LPG HG300 프리미엄,그랜저 HG,940.0,2014
12338,기아,디젤,울산,124983.0,디젤 2WD TLX,스포티지 R,990.0,2011
12339,쉐보레(GM대우),가솔린,대구,10782.0,1.4 LT,더 뉴 트랙스,1730.0,2019
12340,쌍용,가솔린,경기,160000.0,CM500S,뉴체어맨,220.0,2007
12341,제네시스,가솔린,경북,20541.0,5.0 AWD,G90,7990.0,2019
12342,기아,디젤,경기,78067.0,디젤 3.0 4WD,더 뉴 모하비,2879.0,2017
12343,기아,LPG(일반인 구입),충북,181332.0,LPI 디럭스,더 뉴 K5,660.0,2015
12344,기아,가솔린,충북,157068.0,디럭스,레이,680.0,2016
12345,기아,가솔린,대구,154758.0,2.4 GDI 프레스티지 스페셜,더 뉴 K7,950.0,2014
12346,쉐보레(GM대우),디젤,대구,158272.0,2.0 디젤 LT 디럭스팩,말리부,750.0,2014
12347,현대,가솔린,부산,69310.0,Q270 럭셔리,그랜저 TG,450.0,2008
12348,쌍용,가솔린,부산,240425.0,CW700,체어맨 W,430.0,2008
12349,기아,디젤,부산,226215.0,7인승 디젤(VGT) 2WD TLX,뉴쏘렌토,300.0,2007
12350,기아,가솔린,부산,24868.0,럭셔리,더 뉴 레이,1250.0,2018
12351,쌍용,가솔린,부산,124869.0,CM700L,뉴체어맨,570.0,2007
12352,기아,가솔린,부산,220740.0,GH270 스페셜,오피러스 프리미엄,430.0,2010
12353,현대,LPG(일반인 구입),서울,13124.0,12인승 LPi,더 뉴 그랜드 스타렉스,2150.0,2020
12354,기아,디젤,부산,141775.0,9인승 노블레스,올 뉴 카니발,1950.0,2016
12355,현대,가솔린,서울,74252.0,BH330 그랜드,제네시스,1250.0,2012
12356,현대,가솔린,부산,131490.0,N20 프리미어 블랙,NF 쏘나타 트랜스폼,390.0,2009
12357,현대,가솔린,부산,191934.0,VS500,에쿠스(신형),1890.0,2015
12358,기아,디젤,경기,153066.0,디젤 2.0 4WD,올 뉴 쏘렌토,1790.0,2016
12359,르노삼성,가솔린,부산,150421.0,1.6 TCE,뉴SM5 플래티넘,650.0,2014
12360,현대,가솔린,대구,69385.0,2.0 N,벨로스터 (JS),2250.0,2019
12361,쉐보레(GM대우),가솔린,대구,10782.0,1.4 LT,더 뉴 트랙스,1730.0,2019
12362,기아,가솔린,대구,29748.0,3.3 터보 AWD,스팅어,3299.0,2018
12363,현대,가솔린,경북,82300.0,2.4 프리미엄,그랜저 IG,1699.0,2017
12364,쉐보레(GM대우),가솔린,경기,45523.0,LT,더 넥스트 스파크,850.0,2018
12365,제네시스,가솔린,경기,58813.0,3.3 T AWD,G90,6490.0,2019
12366,현대,가솔린,경기,94803.0,HG240 모던,그랜저 HG,1350.0,2016
12367,현대,LPG(일반인 구입),경기,92000.0,3.0 LPI 택시형,그랜저 IG,1750.0,2017
12368,기아,디젤,대전,190000.0,4WD KV300,모하비,1480.0,2012
12369,현대,가솔린,경기,142499.0,BH330 그랜드,제네시스,990.0,2012
12370,현대,가솔린,충북,166000.0,Q270 디럭스,그랜저 뉴 럭셔리,350.0,2009
12371,르노삼성,가솔린,서울,109000.0,LE 익스클루시브,SM5 뉴 임프레션,500.0,2009
12372,쉐보레(GM대우),가솔린,충북,147000.0,디럭스,베리타스,430.0,2009
12373,현대,가솔린,대전,65410.0,VS380,에쿠스(신형),1599.0,2012
12374,기아,가솔린,대전,108677.0,2.4 GDI 프레스티지,더 뉴 K7,1190.0,2015
12375,현대,가솔린,대전,42000.0,3.0 모던 베이직 (렌터카),그랜저 IG,1920.0,2018
12376,르노삼성,LPG(일반인 구입),대전,132095.0,LPLI LE,뉴SM5(신형),430.0,2011
12377,기아,가솔린,대구,90168.0,3.3 GDI 노블레스,올 뉴 K7,1939.0,2016
12378,기아,가솔린,경북,8448.0,3.0 GDI 프레스티지,올 뉴 K7,2750.0,2019
12379,현대,가솔린,대구,192157.0,LPG HG300 프라임,그랜저 HG,750.0,2011
12380,쌍용,디젤,강원,143144.0,2WD CX5,액티언,150.0,2008
12381,기아,가솔린,강원,140455.0,디럭스,레이,740.0,2013
12382,기아,가솔린,강원,235480.0,GH330 고급형,뉴오피러스,280.0,2009
12383,쉐보레(GM대우),가솔린,부산,117380.0,1.8 LT,어메이징 뉴 크루즈,640.0,2016
12384,현대,가솔린,강원,114469.0,HG240 럭셔리,그랜저 HG,980.0,2011
12385,현대,가솔린,강원,133447.0,1.6 VVT 프리미어,i30,380.0,2008
12386,기아,가솔린,강원,204546.0,VG240 디럭스,K7,580.0,2010
12387,현대,디젤,강원,179039.0,디젤 2WD X20,투싼 ix,680.0,2012
12388,기아,디젤,경기,135615.0,그랜드 카니발 President,카니발 R,899.0,2013
12389,현대,가솔린,경기,212882.0,BH330 럭셔리,제네시스,470.0,2008
12390,쌍용,디젤,대구,73880.0,CX7 4WD,코란도 스포츠,1499.0,2015
12391,제네시스,가솔린,서울,67039.0,3.3 GDI,G80,3100.0,2018
12392,제네시스,가솔린,대구,85389.0,3.3 GDI,G80,2900.0,2017
12393,기아,디젤,대구,169202.0,디젤 2WD 트렌디,더 뉴 스포티지 R,940.0,2014
12394,현대,LPG(일반인 구입),대구,87041.0,LPI 모던,쏘나타 뉴 라이즈,1450.0,2018
12395,기아,가솔린,경기,9215.0,스탠다드,올 뉴 K3,1580.0,2021
12396,쌍용,디젤,경기,50195.0,디젤 2.2 4WD,렉스턴 스포츠 칸,2690.0,2019
12397,기아,디젤,경기,163005.0,9인승 하이리무진,올 뉴 카니발,2050.0,2015
12398,기아,가솔린,부산,53177.0,3.3 GDI 노블레스,올 뉴 K7,2290.0,2017
12399,현대,가솔린,대구,181547.0,VS500,에쿠스(신형),1100.0,2012
12400,현대,디젤,대구,234989.0,3인승 밴,그랜드 스타렉스,738.0,2011
12401,제네시스,가솔린,대구,90046.0,3.3 GDI,G80,2788.0,2018
12402,현대,LPG(일반인 구입),대구,208778.0,LPG HG300 이그제큐티브,그랜저 HG,877.0,2012
12403,현대,가솔린,충남,180064.0,Y20 그랜드,YF 쏘나타,420.0,2011
12404,쉐보레(GM대우),가솔린,부산,117380.0,1.8 LT,어메이징 뉴 크루즈,640.0,2016
12405,기아,가솔린+전기,대구,75885.0,노블레스,올 뉴 K7 하이브리드,1975.0,2017
12406,르노삼성,디젤,부산,63864.0,디젤 4WD RE 시그니처,QM6,2050.0,2017
12407,제네시스,가솔린,부산,54286.0,3.3 GDI AWD,G80,3390.0,2018
12408,현대,가솔린,부산,60382.0,3.0 익스클루시브,그랜저 IG,2250.0,2017
12409,현대,가솔린,대전,60062.0,2.4 프리미엄,그랜저 IG,2300.0,2019
